##gff-version 3												
##source-version rtracklayer 1.62.0												
##date 2025-03-20												
seqnames	source	type	start	end	score	strand	phase	notes	is.canonic	gene	TSS eredeti	TES eredeti
LT934125.1	Liftoff	exon	14048	16224	.	+	.	"transcript_id=UL46;Name=UL46;ID=UL46;gene_id=UL46;ORF_id=UL46;"	canonic	UL46	14048	16224
LT934125.1	Liftoff	transcript	14048	16224	.	+	.	"transcript_id=UL46;Name=UL46;ID=UL46;gene_id=UL46;ORF_id=UL46;"	canonic	UL46	14048	16224
LT934125.1	Liftoff	exon	15597	16224	.	+	.	"transcript_id=UL46.1;Name=UL46.1;ID=UL46.1;gene_id=UL46;ORF_id=UL46.1;"		UL46	15597	16224
LT934125.1	Liftoff	transcript	15597	16224	.	+	.	"transcript_id=UL46.1;Name=UL46.1;ID=UL46.1;gene_id=UL46;ORF_id=UL46.1;"		UL46	15597	16224
LT934125.1	Liftoff	exon	14307	16224	.	+	.	"transcript_id=UL46.10;Name=UL46.10;ID=UL46.10;gene_id=UL46;ORF_id=UL46.10;"		UL46	14307	16224
LT934125.1	Liftoff	transcript	14307	16224	.	+	.	"transcript_id=UL46.10;Name=UL46.10;ID=UL46.10;gene_id=UL46;ORF_id=UL46.10;"		UL46	14307	16224
LT934125.1	Liftoff	exon	14439	16224	.	+	.	"transcript_id=UL46.10-S;Name=UL46.10-S;ID=UL46.10-S;gene_id=UL46;ORF_id=UL46.10;"		UL46	14439	16224
LT934125.1	Liftoff	transcript	14439	16224	.	+	.	"transcript_id=UL46.10-S;Name=UL46.10-S;ID=UL46.10-S;gene_id=UL46;ORF_id=UL46.10;"		UL46	14439	16224
LT934125.1	Liftoff	exon	15646	16224	.	+	.	"transcript_id=UL46.1-S2;Name=UL46.1-S2;ID=UL46.1-S2;gene_id=UL46;ORF_id=UL46.1;"		UL46	15646	16224
LT934125.1	Liftoff	transcript	15646	16224	.	+	.	"transcript_id=UL46.1-S2;Name=UL46.1-S2;ID=UL46.1-S2;gene_id=UL46;ORF_id=UL46.1;"		UL46	15646	16224
LT934125.1	Liftoff	exon	15750	16224	.	+	.	"transcript_id=UL46.1-S3;Name=UL46.1-S3;ID=UL46.1-S3;gene_id=UL46;ORF_id=UL46.1;"		UL46	15750	16224
LT934125.1	Liftoff	transcript	15750	16224	.	+	.	"transcript_id=UL46.1-S3;Name=UL46.1-S3;ID=UL46.1-S3;gene_id=UL46;ORF_id=UL46.1;"		UL46	15750	16224
LT934125.1	Liftoff	exon	15787	16224	.	+	.	"transcript_id=UL46.1-S4;Name=UL46.1-S4;ID=UL46.1-S4;gene_id=UL46;ORF_id=UL46.1;"		UL46	15787	16224
LT934125.1	Liftoff	transcript	15787	16224	.	+	.	"transcript_id=UL46.1-S4;Name=UL46.1-S4;ID=UL46.1-S4;gene_id=UL46;ORF_id=UL46.1;"		UL46	15787	16224
LT934125.1	Liftoff	exon	15249	16224	.	+	.	"transcript_id=UL46.2;Name=UL46.2;ID=UL46.2;gene_id=UL46;ORF_id=UL46.2;"		UL46	15249	16224
LT934125.1	Liftoff	transcript	15249	16224	.	+	.	"transcript_id=UL46.2;Name=UL46.2;ID=UL46.2;gene_id=UL46;ORF_id=UL46.2;"		UL46	15249	16224
LT934125.1	Liftoff	exon	14818	16224	.	+	.	"transcript_id=UL46.5;Name=UL46.5;ID=UL46.5;gene_id=UL46;ORF_id=UL46.5;"		UL46	14818	16224
LT934125.1	Liftoff	transcript	14818	16224	.	+	.	"transcript_id=UL46.5;Name=UL46.5;ID=UL46.5;gene_id=UL46;ORF_id=UL46.5;"		UL46	14818	16224
LT934125.1	Liftoff	exon	14930	16224	.	+	.	"transcript_id=UL46.5-S2;Name=UL46.5-S2;ID=UL46.5-S2;gene_id=UL46;ORF_id=UL46.5;"		UL46	14930	16224
LT934125.1	Liftoff	transcript	14930	16224	.	+	.	"transcript_id=UL46.5-S2;Name=UL46.5-S2;ID=UL46.5-S2;gene_id=UL46;ORF_id=UL46.5;"		UL46	14930	16224
LT934125.1	Liftoff	exon	15028	16224	.	+	.	"transcript_id=UL46.5-S3;Name=UL46.5-S3;ID=UL46.5-S3;gene_id=UL46;ORF_id=UL46.5;"		UL46	15028	16224
LT934125.1	Liftoff	transcript	15028	16224	.	+	.	"transcript_id=UL46.5-S3;Name=UL46.5-S3;ID=UL46.5-S3;gene_id=UL46;ORF_id=UL46.5;"		UL46	15028	16224
LT934125.1	Liftoff	exon	14724	16224	.	+	.	"transcript_id=UL46.6;Name=UL46.6;ID=UL46.6;gene_id=UL46;ORF_id=UL46.6;"		UL46	14724	16224
LT934125.1	Liftoff	transcript	14724	16224	.	+	.	"transcript_id=UL46.6;Name=UL46.6;ID=UL46.6;gene_id=UL46;ORF_id=UL46.6;"		UL46	14724	16224
LT934125.1	Liftoff	exon	14782	16224	.	+	.	"transcript_id=UL46.6-S;Name=UL46.6-S;ID=UL46.6-S;gene_id=UL46;ORF_id=UL46.6;"		UL46	14782	16224
LT934125.1	Liftoff	transcript	14782	16224	.	+	.	"transcript_id=UL46.6-S;Name=UL46.6-S;ID=UL46.6-S;gene_id=UL46;ORF_id=UL46.6;"		UL46	14782	16224
LT934125.1	Liftoff	exon	14560	16224	.	+	.	"transcript_id=UL46.9;Name=UL46.9;ID=UL46.9;gene_id=UL46;ORF_id=UL46.9;"		UL46	14560	16224
LT934125.1	Liftoff	transcript	14560	16224	.	+	.	"transcript_id=UL46.9;Name=UL46.9;ID=UL46.9;gene_id=UL46;ORF_id=UL46.9;"		UL46	14560	16224
LT934125.1	Liftoff	exon	13944	16224	.	+	.	"transcript_id=UL46-L;Name=UL46-L;ID=UL46-L;gene_id=UL46;ORF_id=UL46;"		UL46	13944	16224
LT934125.1	Liftoff	transcript	13944	16224	.	+	.	"transcript_id=UL46-L;Name=UL46-L;ID=UL46-L;gene_id=UL46;ORF_id=UL46;"		UL46	13944	16224
LT934125.1	Liftoff	exon	13793	16224	.	+	.	"transcript_id=UL46-L2;Name=UL46-L2;ID=UL46-L2;gene_id=UL46;ORF_id=UL46;"		UL46	13793	16224
LT934125.1	Liftoff	transcript	13793	16224	.	+	.	"transcript_id=UL46-L2;Name=UL46-L2;ID=UL46-L2;gene_id=UL46;ORF_id=UL46;"		UL46	13793	16224
LT934125.1	Liftoff	exon	13746	16224	.	+	.	"transcript_id=UL46-L3;Name=UL46-L3;ID=UL46-L3;gene_id=UL46;ORF_id=UL46;"		UL46	13746	16224
LT934125.1	Liftoff	transcript	13746	16224	.	+	.	"transcript_id=UL46-L3;Name=UL46-L3;ID=UL46-L3;gene_id=UL46;ORF_id=UL46;"		UL46	13746	16224
LT934125.1	Liftoff	exon	13569	16224	.	+	.	"transcript_id=UL46-L4;Name=UL46-L4;ID=UL46-L4;gene_id=UL46;ORF_id=UL46;"		UL46	13569	16224
LT934125.1	Liftoff	transcript	13569	16224	.	+	.	"transcript_id=UL46-L4;Name=UL46-L4;ID=UL46-L4;gene_id=UL46;ORF_id=UL46;"		UL46	13569	16224
LT934125.1	Liftoff	exon	13539	16224	.	+	.	"transcript_id=UL46-L5;Name=UL46-L5;ID=UL46-L5;gene_id=UL46;ORF_id=UL46;"		UL46	13539	16224
LT934125.1	Liftoff	transcript	13539	16224	.	+	.	"transcript_id=UL46-L5;Name=UL46-L5;ID=UL46-L5;gene_id=UL46;ORF_id=UL46;"		UL46	13539	16224
LT934125.1	Liftoff	exon	13521	16224	.	+	.	"transcript_id=UL46-L6;Name=UL46-L6;ID=UL46-L6;gene_id=UL46;ORF_id=UL46;"		UL46	13521	16224
LT934125.1	Liftoff	transcript	13521	16224	.	+	.	"transcript_id=UL46-L6;Name=UL46-L6;ID=UL46-L6;gene_id=UL46;ORF_id=UL46;"		UL46	13521	16224
LT934125.1	Liftoff	exon	13177	16224	.	+	.	"transcript_id=UL46-L7;Name=UL46-L7;ID=UL46-L7;gene_id=UL46;ORF_id=UL46;"		UL46	13177	16224
LT934125.1	Liftoff	transcript	13177	16224	.	+	.	"transcript_id=UL46-L7;Name=UL46-L7;ID=UL46-L7;gene_id=UL46;ORF_id=UL46;"		UL46	13177	16224
LT934125.1	Liftoff	exon	12812	16224	.	+	.	"transcript_id=UL46-L8;Name=UL46-L8;ID=UL46-L8;gene_id=UL46;ORF_id=UL47.3;"		UL46	12812	16224
LT934125.1	Liftoff	transcript	12812	16224	.	+	.	"transcript_id=UL46-L8;Name=UL46-L8;ID=UL46-L8;gene_id=UL46;ORF_id=UL47.3;"		UL46	12812	16224
LT934125.1	Liftoff	exon	12406	16224	.	+	.	"transcript_id=UL46-L9;Name=UL46-L9;ID=UL46-L9;gene_id=UL46;ORF_id=UL47.3;"		UL46	12406	16224
LT934125.1	Liftoff	transcript	12406	16224	.	+	.	"transcript_id=UL46-L9;Name=UL46-L9;ID=UL46-L9;gene_id=UL46;ORF_id=UL47.3;"		UL46	12406	16224
LT934125.1	Liftoff	exon	13166	14176	.	+	.	"transcript_id=UL47.3;Name=UL47.3;ID=UL47.3;gene_id=UL47;ORF_id=UL47.3;"		UL47	13166	14176
LT934125.1	Liftoff	transcript	13166	14176	.	+	.	"transcript_id=UL47.3;Name=UL47.3;ID=UL47.3;gene_id=UL47;ORF_id=UL47.3;"		UL47	13166	14176
LT934125.1	Liftoff	exon	11793	16224	.	+	.	"transcript_id=UL47-46;Name=UL47-46;ID=UL47-46;gene_id=UL47;ORF_id=UL47;"	canonic	UL47	11793	16224
LT934125.1	Liftoff	transcript	11793	16224	.	+	.	"transcript_id=UL47-46;Name=UL47-46;ID=UL47-46;gene_id=UL47;ORF_id=UL47;"	canonic	UL47	11793	16224
LT934125.1	Liftoff	exon	10467	11912	.	+	.	"transcript_id=UL48;Name=UL48;ID=UL48;gene_id=UL48;ORF_id=UL48;"	canonic	UL48	10467	11912
LT934125.1	Liftoff	transcript	10467	11912	.	+	.	"transcript_id=UL48;Name=UL48;ID=UL48;gene_id=UL48;ORF_id=UL48;"	canonic	UL48	10467	11912
LT934125.1	Liftoff	exon	10431	16224	.	+	.	"transcript_id=UL48-47-46;Name=UL48-47-46;ID=UL48-47-46;gene_id=UL48;ORF_id=UL48;"	canonic	UL48	10431	16224
LT934125.1	Liftoff	transcript	10431	16224	.	+	.	"transcript_id=UL48-47-46;Name=UL48-47-46;ID=UL48-47-46;gene_id=UL48;ORF_id=UL48;"	canonic	UL48	10431	16224
LT934125.1	Liftoff	exon	10431	12084	.	+	.	"transcript_id=UL48-L-AT;Name=UL48-L-AT;ID=UL48-L-AT;gene_id=UL48;ORF_id=UL48;"		UL48	10431	12084
LT934125.1	Liftoff	transcript	10431	12084	.	+	.	"transcript_id=UL48-L-AT;Name=UL48-L-AT;ID=UL48-L-AT;gene_id=UL48;ORF_id=UL48;"		UL48	10431	12084
LT934125.1	Liftoff	exon	9646	10426	.	+	.	"transcript_id=UL49;Name=UL49;ID=UL49;gene_id=UL49;ORF_id=UL49;"	canonic	UL49	9646	10426
LT934125.1	Liftoff	transcript	9646	10426	.	+	.	"transcript_id=UL49;Name=UL49;ID=UL49;gene_id=UL49;ORF_id=UL49;"	canonic	UL49	9646	10426
LT934125.1	Liftoff	exon	9699	10426	.	+	.	"transcript_id=UL49.1;Name=UL49.1;ID=UL49.1;gene_id=UL49;ORF_id=UL49.1;"		UL49	9699	10426
LT934125.1	Liftoff	transcript	9699	10426	.	+	.	"transcript_id=UL49.1;Name=UL49.1;ID=UL49.1;gene_id=UL49;ORF_id=UL49.1;"		UL49	9699	10426
LT934125.1	Liftoff	exon	9930	10426	.	+	.	"transcript_id=UL49.1-S;Name=UL49.1-S;ID=UL49.1-S;gene_id=UL49;ORF_id=UL49.1;"		UL49	9930	10426
LT934125.1	Liftoff	transcript	9930	10426	.	+	.	"transcript_id=UL49.1-S;Name=UL49.1-S;ID=UL49.1-S;gene_id=UL49;ORF_id=UL49.1;"		UL49	9930	10426
LT934125.1	Liftoff	exon	10075	10426	.	+	.	"transcript_id=UL49.1-S2;Name=UL49.1-S2;ID=UL49.1-S2;gene_id=UL49;ORF_id=UL49.1;"		UL49	10075	10426
LT934125.1	Liftoff	transcript	10075	10426	.	+	.	"transcript_id=UL49.1-S2;Name=UL49.1-S2;ID=UL49.1-S2;gene_id=UL49;ORF_id=UL49.1;"		UL49	10075	10426
LT934125.1	Liftoff	exon	10105	10426	.	+	.	"transcript_id=UL49.1-S3;Name=UL49.1-S3;ID=UL49.1-S3;gene_id=UL49;ORF_id=UL49.1;"		UL49	10105	10426
LT934125.1	Liftoff	transcript	10105	10426	.	+	.	"transcript_id=UL49.1-S3;Name=UL49.1-S3;ID=UL49.1-S3;gene_id=UL49;ORF_id=UL49.1;"		UL49	10105	10426
LT934125.1	Liftoff	exon	10135	10426	.	+	.	"transcript_id=UL49.1-S4;Name=UL49.1-S4;ID=UL49.1-S4;gene_id=UL49;ORF_id=UL49.1;"		UL49	10135	10426
LT934125.1	Liftoff	transcript	10135	10426	.	+	.	"transcript_id=UL49.1-S4;Name=UL49.1-S4;ID=UL49.1-S4;gene_id=UL49;ORF_id=UL49.1;"		UL49	10135	10426
LT934125.1	Liftoff	exon	10159	10426	.	+	.	"transcript_id=UL49.1-S5;Name=UL49.1-S5;ID=UL49.1-S5;gene_id=UL49;ORF_id=UL49.1;"		UL49	10159	10426
LT934125.1	Liftoff	transcript	10159	10426	.	+	.	"transcript_id=UL49.1-S5;Name=UL49.1-S5;ID=UL49.1-S5;gene_id=UL49;ORF_id=UL49.1;"		UL49	10159	10426
LT934125.1	Liftoff	exon	10252	10426	.	+	.	"transcript_id=UL49.1-S6;Name=UL49.1-S6;ID=UL49.1-S6;gene_id=UL49;ORF_id=UL49.1;"		UL49	10252	10426
LT934125.1	Liftoff	transcript	10252	10426	.	+	.	"transcript_id=UL49.1-S6;Name=UL49.1-S6;ID=UL49.1-S6;gene_id=UL49;ORF_id=UL49.1;"		UL49	10252	10426
LT934125.1	Liftoff	exon	9208	10426	.	+	.	"transcript_id=UL49.5-49;Name=UL49.5-49;ID=UL49.5-49;gene_id=UL49.5;ORF_id=UL49.5;"	canonic	UL49.5	9208	10426
LT934125.1	Liftoff	transcript	9208	10426	.	+	.	"transcript_id=UL49.5-49;Name=UL49.5-49;ID=UL49.5-49;gene_id=UL49.5;ORF_id=UL49.5;"	canonic	UL49.5	9208	10426
LT934125.1	Liftoff	exon	9113	16224	.	+	.	"transcript_id=UL49.5-49-48-47-46;Name=UL49.5-49-48-47-46;ID=UL49.5-49-48-47-46;gene_id=UL49.5;ORF_id=UL49.5;"	canonic	UL49.5	9113	16224
LT934125.1	Liftoff	transcript	9113	16224	.	+	.	"transcript_id=UL49.5-49-48-47-46;Name=UL49.5-49-48-47-46;ID=UL49.5-49-48-47-46;gene_id=UL49.5;ORF_id=UL49.5;"	canonic	UL49.5	9113	16224
LT934125.1	Liftoff	exon	8899	10426	.	+	.	"transcript_id=UL49.5L-49;Name=UL49.5L-49;ID=UL49.5L-49;gene_id=UL49.5;ORF_id=UL49.5;"		UL49.5	8899	10426
LT934125.1	Liftoff	transcript	8899	10426	.	+	.	"transcript_id=UL49.5L-49;Name=UL49.5L-49;ID=UL49.5L-49;gene_id=UL49.5;ORF_id=UL49.5;"		UL49.5	8899	10426
LT934125.1	Liftoff	exon	9270	10426	.	+	.	"transcript_id=UL49.5-S-49;Name=UL49.5-S-49;ID=UL49.5-S-49;gene_id=UL49.5;ORF_id=UL49.5;"		UL49.5	9270	10426
LT934125.1	Liftoff	transcript	9270	10426	.	+	.	"transcript_id=UL49.5-S-49;Name=UL49.5-S-49;ID=UL49.5-S-49;gene_id=UL49.5;ORF_id=UL49.5;"		UL49.5	9270	10426
LT934125.1	Liftoff	exon	9548	10426	.	+	.	"transcript_id=UL49-L;Name=UL49-L;ID=UL49-L;gene_id=UL49;ORF_id=UL49;"		UL49	9548	10426
LT934125.1	Liftoff	transcript	9548	10426	.	+	.	"transcript_id=UL49-L;Name=UL49-L;ID=UL49-L;gene_id=UL49;ORF_id=UL49;"		UL49	9548	10426
LT934125.1	Liftoff	exon	9412	10426	.	+	.	"transcript_id=UL49-L2;Name=UL49-L2;ID=UL49-L2;gene_id=UL49;ORF_id=UL49;"		UL49	9412	10426
LT934125.1	Liftoff	transcript	9412	10426	.	+	.	"transcript_id=UL49-L2;Name=UL49-L2;ID=UL49-L2;gene_id=UL49;ORF_id=UL49;"		UL49	9412	10426
LT934125.1	Liftoff	exon	9338	10426	.	+	.	"transcript_id=UL49-L3;Name=UL49-L3;ID=UL49-L3;gene_id=UL49;ORF_id=UL49;"		UL49	9338	10426
LT934125.1	Liftoff	transcript	9338	10426	.	+	.	"transcript_id=UL49-L3;Name=UL49-L3;ID=UL49-L3;gene_id=UL49;ORF_id=UL49;"		UL49	9338	10426
LT934125.1	Liftoff	exon	91360	92059	.	+	.	"transcript_id=UL4-L;Name=UL4-L;ID=UL4-L;gene_id=UL4;ORF_id=UL4;"		UL4	91360	92059
LT934125.1	Liftoff	transcript	91360	92059	.	+	.	"transcript_id=UL4-L;Name=UL4-L;ID=UL4-L;gene_id=UL4;ORF_id=UL4;"		UL4	91360	92059
LT934125.1	Liftoff	exon	91154	92059	.	+	.	"transcript_id=UL4-L2;Name=UL4-L2;ID=UL4-L2;gene_id=UL4;ORF_id=UL4;"		UL4	91154	92059
LT934125.1	Liftoff	transcript	91154	92059	.	+	.	"transcript_id=UL4-L2;Name=UL4-L2;ID=UL4-L2;gene_id=UL4;ORF_id=UL4;"		UL4	91154	92059
LT934125.1	Liftoff	exon	90932	92059	.	+	.	"transcript_id=UL4-L3;Name=UL4-L3;ID=UL4-L3;gene_id=UL4;ORF_id=UL4;"		UL4	90932	92059
LT934125.1	Liftoff	transcript	90932	92059	.	+	.	"transcript_id=UL4-L3;Name=UL4-L3;ID=UL4-L3;gene_id=UL4;ORF_id=UL4;"		UL4	90932	92059
LT934125.1	Liftoff	exon	90249	92059	.	+	.	"transcript_id=UL4-L4;Name=UL4-L4;ID=UL4-L4;gene_id=UL4;ORF_id=UL5.6;"		UL4	90249	92059
LT934125.1	Liftoff	transcript	90249	92059	.	+	.	"transcript_id=UL4-L4;Name=UL4-L4;ID=UL4-L4;gene_id=UL4;ORF_id=UL5.6;"		UL4	90249	92059
LT934125.1	Liftoff	exon	89883	92059	.	+	.	"transcript_id=UL4-L5;Name=UL4-L5;ID=UL4-L5;gene_id=UL4;ORF_id=UL5.5;"		UL4	89883	92059
LT934125.1	Liftoff	transcript	89883	92059	.	+	.	"transcript_id=UL4-L5;Name=UL4-L5;ID=UL4-L5;gene_id=UL4;ORF_id=UL5.5;"		UL4	89883	92059
LT934125.1	Liftoff	exon	88883	91559	.	+	.	"transcript_id=UL5;Name=UL5;ID=UL5;gene_id=UL5;ORF_id=UL5;"	canonic	UL5	88883	91559
LT934125.1	Liftoff	transcript	88883	91559	.	+	.	"transcript_id=UL5;Name=UL5;ID=UL5;gene_id=UL5;ORF_id=UL5;"	canonic	UL5	88883	91559
LT934125.1	Liftoff	exon	89133	91559	.	+	.	"transcript_id=UL5.3;Name=UL5.3;ID=UL5.3;gene_id=UL5;ORF_id=UL5.3;"		UL5	89133	91559
LT934125.1	Liftoff	transcript	89133	91559	.	+	.	"transcript_id=UL5.3;Name=UL5.3;ID=UL5.3;gene_id=UL5;ORF_id=UL5.3;"		UL5	89133	91559
LT934125.1	Liftoff	exon	89883	91559	.	+	.	"transcript_id=UL5.5;Name=UL5.5;ID=UL5.5;gene_id=UL5;ORF_id=UL5.5;"		UL5	89883	91559
LT934125.1	Liftoff	transcript	89883	91559	.	+	.	"transcript_id=UL5.5;Name=UL5.5;ID=UL5.5;gene_id=UL5;ORF_id=UL5.5;"		UL5	89883	91559
LT934125.1	Liftoff	exon	90249	91559	.	+	.	"transcript_id=UL5.6;Name=UL5.6;ID=UL5.6;gene_id=UL5;ORF_id=UL5.6;"		UL5	90249	91559
LT934125.1	Liftoff	transcript	90249	91559	.	+	.	"transcript_id=UL5.6;Name=UL5.6;ID=UL5.6;gene_id=UL5;ORF_id=UL5.6;"		UL5	90249	91559
LT934125.1	Liftoff	exon	8487	9494	.	-	.	"transcript_id=UL50;Name=UL50;ID=UL50;gene_id=UL50;ORF_id=UL50;"	canonic	UL50	9494	8487
LT934125.1	Liftoff	transcript	8487	9494	.	-	.	"transcript_id=UL50;Name=UL50;ID=UL50;gene_id=UL50;ORF_id=UL50;"	canonic	UL50	9494	8487
LT934125.1	Liftoff	exon	8487	9058	.	-	.	"transcript_id=UL50.1;Name=UL50.1;ID=UL50.1;gene_id=UL50;ORF_id=UL50.1;"		UL50	9058	8487
LT934125.1	Liftoff	transcript	8487	9058	.	-	.	"transcript_id=UL50.1;Name=UL50.1;ID=UL50.1;gene_id=UL50;ORF_id=UL50.1;"		UL50	9058	8487
LT934125.1	Liftoff	exon	8487	8997	.	-	.	"transcript_id=UL50.1-S;Name=UL50.1-S;ID=UL50.1-S;gene_id=UL50;ORF_id=UL50.1;"		UL50	8997	8487
LT934125.1	Liftoff	transcript	8487	8997	.	-	.	"transcript_id=UL50.1-S;Name=UL50.1-S;ID=UL50.1-S;gene_id=UL50;ORF_id=UL50.1;"		UL50	8997	8487
LT934125.1	Liftoff	exon	8597	10426	.	+	.	"transcript_id=UL50-49.5-49;Name=UL50-49.5-49;ID=UL50-49.5-49;gene_id=UL49.5;ORF_id=UL49.5;"		UL49.5	8597	10426
LT934125.1	Liftoff	transcript	8597	10426	.	+	.	"transcript_id=UL50-49.5-49;Name=UL50-49.5-49;ID=UL50-49.5-49;gene_id=UL49.5;ORF_id=UL49.5;"		UL49.5	8597	10426
LT934125.1	Liftoff	exon	8352	10426	.	+	.	"transcript_id=UL50-49.5-49-L;Name=UL50-49.5-49-L;ID=UL50-49.5-49-L;gene_id=UL49.5;ORF_id=UL49.5;"		UL49.5	8352	10426
LT934125.1	Liftoff	transcript	8352	10426	.	+	.	"transcript_id=UL50-49.5-49-L;Name=UL50-49.5-49-L;ID=UL50-49.5-49-L;gene_id=UL49.5;ORF_id=UL49.5;"		UL49.5	8352	10426
LT934125.1	Liftoff	exon	8487	9590	.	-	.	"transcript_id=UL50L;Name=UL50L;ID=UL50L;gene_id=UL50;ORF_id=UL50;"		UL50	9590	8487
LT934125.1	Liftoff	transcript	8487	9590	.	-	.	"transcript_id=UL50L;Name=UL50L;ID=UL50L;gene_id=UL50;ORF_id=UL50;"		UL50	9590	8487
LT934125.1	Liftoff	exon	8487	9752	.	-	.	"transcript_id=UL50-L3;Name=UL50-L3;ID=UL50-L3;gene_id=UL50;ORF_id=UL50;"		UL50	9752	8487
LT934125.1	Liftoff	transcript	8487	9752	.	-	.	"transcript_id=UL50-L3;Name=UL50-L3;ID=UL50-L3;gene_id=UL50;ORF_id=UL50;"		UL50	9752	8487
LT934125.1	Liftoff	exon	8487	9800	.	-	.	"transcript_id=UL50-L4;Name=UL50-L4;ID=UL50-L4;gene_id=UL50;ORF_id=UL50;"		UL50	9800	8487
LT934125.1	Liftoff	transcript	8487	9800	.	-	.	"transcript_id=UL50-L4;Name=UL50-L4;ID=UL50-L4;gene_id=UL50;ORF_id=UL50;"		UL50	9800	8487
LT934125.1	Liftoff	exon	8487	9214	.	-	.	"transcript_id=UL50S;Name=UL50S;ID=UL50S;gene_id=UL50;ORF_id=UL50;"		UL50	9214	8487
LT934125.1	Liftoff	transcript	8487	9214	.	-	.	"transcript_id=UL50S;Name=UL50S;ID=UL50S;gene_id=UL50;ORF_id=UL50;"		UL50	9214	8487
LT934125.1	Liftoff	exon	7588	8523	.	+	.	"transcript_id=UL51;Name=UL51;ID=UL51;gene_id=UL51;ORF_id=UL51;"	canonic	UL51	7588	8523
LT934125.1	Liftoff	transcript	7588	8523	.	+	.	"transcript_id=UL51;Name=UL51;ID=UL51;gene_id=UL51;ORF_id=UL51;"	canonic	UL51	7588	8523
LT934125.1	Liftoff	exon	7811	8523	.	+	.	"transcript_id=UL51.5;Name=UL51.5;ID=UL51.5;gene_id=UL51;ORF_id=UL51.5;"		UL51	7811	8523
LT934125.1	Liftoff	transcript	7811	8523	.	+	.	"transcript_id=UL51.5;Name=UL51.5;ID=UL51.5;gene_id=UL51;ORF_id=UL51.5;"		UL51	7811	8523
LT934125.1	Liftoff	exon	7588	10426	.	+	.	"transcript_id=UL51-50-49.5-49;Name=UL51-50-49.5-49;ID=UL51-50-49.5-49;gene_id=UL51;ORF_id=UL51;"	canonic	UL51	7588	10426
LT934125.1	Liftoff	transcript	7588	10426	.	+	.	"transcript_id=UL51-50-49.5-49;Name=UL51-50-49.5-49;ID=UL51-50-49.5-49;gene_id=UL51;ORF_id=UL51;"	canonic	UL51	7588	10426
LT934125.1	Liftoff	exon	4648	8526	.	-	.	"transcript_id=UL51-52;Name=UL51-52;ID=UL51-52;gene_id=UL52;ORF_id=UL52;"		UL52	8526	4648
LT934125.1	Liftoff	transcript	4648	8526	.	-	.	"transcript_id=UL51-52;Name=UL51-52;ID=UL51-52;gene_id=UL52;ORF_id=UL52;"		UL52	8526	4648
LT934125.1	Liftoff	exon	7475	10426	.	+	.	"transcript_id=UL51L-50-49.5-49;Name=UL51L-50-49.5-49;ID=UL51L-50-49.5-49;gene_id=UL51;ORF_id=UL51;"		UL51	7475	10426
LT934125.1	Liftoff	transcript	7475	10426	.	+	.	"transcript_id=UL51L-50-49.5-49;Name=UL51L-50-49.5-49;ID=UL51L-50-49.5-49;gene_id=UL51;ORF_id=UL51;"		UL51	7475	10426
LT934125.1	Liftoff	exon	2778	7758	.	-	.	"transcript_id=UL52-53-54;Name=UL52-53-54;ID=UL52-53-54;gene_id=UL52;ORF_id=UL52;"	canonic	UL52	7758	2778
LT934125.1	Liftoff	transcript	2778	7758	.	-	.	"transcript_id=UL52-53-54;Name=UL52-53-54;ID=UL52-53-54;gene_id=UL52;ORF_id=UL52;"	canonic	UL52	7758	2778
LT934125.1	Liftoff	exon	2778	4925	.	-	.	"transcript_id=UL53-54;Name=UL53-54;ID=UL53-54;gene_id=UL53;ORF_id=UL53;"	canonic	UL53	4925	2778
LT934125.1	Liftoff	transcript	2778	4925	.	-	.	"transcript_id=UL53-54;Name=UL53-54;ID=UL53-54;gene_id=UL53;ORF_id=UL53;"	canonic	UL53	4925	2778
LT934125.1	Liftoff	exon	2778	5969	.	-	.	"transcript_id=UL53L-54;Name=UL53L-54;ID=UL53L-54;gene_id=UL53;ORF_id=UL53;"		UL53	5969	2778
LT934125.1	Liftoff	transcript	2778	5969	.	-	.	"transcript_id=UL53L-54;Name=UL53L-54;ID=UL53L-54;gene_id=UL53;ORF_id=UL53;"		UL53	5969	2778
LT934125.1	Liftoff	exon	2778	3910	.	-	.	"transcript_id=UL54;Name=UL54;ID=UL54;gene_id=UL54;ORF_id=UL54;"	canonic	UL54	3910	2778
LT934125.1	Liftoff	transcript	2778	3910	.	-	.	"transcript_id=UL54;Name=UL54;ID=UL54;gene_id=UL54;ORF_id=UL54;"	canonic	UL54	3910	2778
LT934125.1	Liftoff	exon	88883	92059	.	+	.	"transcript_id=UL5-4;Name=UL5-4;ID=UL5-4;gene_id=UL5;ORF_id=UL5;"	canonic	UL5	88885	92058
LT934125.1	Liftoff	transcript	88883	92059	.	+	.	"transcript_id=UL5-4;Name=UL5-4;ID=UL5-4;gene_id=UL5;ORF_id=UL5;"	canonic	UL5	88885	92058
LT934125.1	Liftoff	exon	2778	3281	.	-	.	"transcript_id=UL54.3;Name=UL54.3;ID=UL54.3;gene_id=UL54;ORF_id=UL54.3;"		UL54	3281	2778
LT934125.1	Liftoff	transcript	2778	3281	.	-	.	"transcript_id=UL54.3;Name=UL54.3;ID=UL54.3;gene_id=UL54;ORF_id=UL54.3;"		UL54	3281	2778
