chr	strand	gene	group	cluster	start	end	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	inCoding	cluster_width	hpi	cell_line	Time	dominant_TC	CDS_start	CDS_end	CDS_prime5	CDS_prime3	TSS_CDS_dist	closest_TC
LT934125.1	-	CTO-S	PC_12_4h	1846	63420	63430	63420	147861.875126	147460.349327	63420	63420	1	UL21	11	4h	PC_12	4	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	PC_12_4h	1847	63488	63488	63488	100.38145	100.38145	63488	63488	1	UL21	1	4h	PC_12	4	0	63164	63420	63420	63164	-68	0
LT934125.1	-	CTO-S	PC_12_6h	1846	63420	63427	63420	176163.317521	175283.833484	63420	63420	1	UL21	8	6h	PC_12	6	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	PC_12_8h	1846	63417	63438	63420	219481.017512	198101.751246	63420	63420	1	UL21	22	8h	PC_12	8	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	PC_12_8h	1847	63488	63488	63488	63.914099	63.914099	63488	63488	1	UL21	1	8h	PC_12	8	0	63164	63420	63420	63164	-68	0
LT934125.1	-	CTO-S	PK_15_12h	1846	63417	63438	63420	347922.196798	314059.496568	63420	63420	1	UL21	22	12h	PK_15	12	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	PK_15_12h	1847	63510	63510	63510	22.883295	22.883295	63510	63510	1	UL21	1	12h	PK_15	12	0	63164	63420	63420	63164	-90	0
LT934125.1	-	CTO-S	PK_15_2h	1846	63417	63420	63420	167270.094136	149891.383056	63419	63420	2	UL21	4	2h	PK_15	2	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	PK_15_4h	1846	63417	63424	63420	152472.192903	133920.597548	63418	63420	3	UL21	8	4h	PK_15	4	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	PK_15_4h	1847	63488	63488	63488	40.594301	40.594301	63488	63488	1	UL21	1	4h	PK_15	4	0	63164	63420	63420	63164	-68	0
LT934125.1	-	CTO-S	PK_15_6h	1846	63417	63430	63420	268679.586124	241260.010161	63420	63420	1	UL21	14	6h	PK_15	6	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	PK_15_6h	1847	63510	63510	63510	16.129162	16.129162	63510	63510	1	UL21	1	6h	PK_15	6	0	63164	63420	63420	63164	-90	0
LT934125.1	-	CTO-S	PK_15_8h	1846	63417	63433	63420	235856.297615	212786.020991	63420	63420	1	UL21	17	8h	PK_15	8	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	PK_15_8h	1847	63488	63488	63488	21.929921	21.929921	63488	63488	1	UL21	1	8h	PK_15	8	0	63164	63420	63420	63164	-68	0
LT934125.1	-	Ep0	C6_12h	2191	97358	97367	97361	2902.321159	2503.689095	97360	97361	2		10	12h	C6	12	2191	96114	97346	97346	96114	-15	2191
LT934125.1	-	Ep0	C6_12h	2193	97536	97536	97536	34.967725	34.967725	97536	97536	1		1	12h	C6	12	0	96114	97346	97346	96114	-190	0
LT934125.1	-	Ep0	C6_2h	2191	97361	97361	97361	16109.045849	16109.045849	97361	97361	1		1	2h	C6	2	2191	96114	97346	97346	96114	-15	2191
LT934125.1	-	Ep0	C6_2h	2193	97536	97536	97536	1239.157373	1239.157373	97536	97536	1		1	2h	C6	2	0	96114	97346	97346	96114	-190	0
LT934125.1	-	Ep0	C6_6h	2193	97535	97535	97535	86.244071	86.244071	97535	97535	1		1	6h	C6	6	2193	96114	97346	97346	96114	-189	2193
LT934125.1	-	Ep0	C6_8h	2193	97536	97542	97536	96.8523	32.2841	97536	97542	7		7	8h	C6	8	2193	96114	97346	97346	96114	-190	2193
LT934125.1	-	Ep0	PC_12_12h	2191	97358	97366	97361	996.539416	778.119817	97358	97361	4		9	12h	PC_12	12	2191	96114	97346	97346	96114	-15	2191
LT934125.1	-	Ep0	PC_12_2h	2191	97355	97368	97361	17344.896599	13342.228152	97358	97361	4		14	2h	PC_12	2	2191	96114	97346	97346	96114	-15	2191
LT934125.1	-	Ep0	PC_12_4h	2191	97361	97361	97361	3212.206384	3212.206384	97361	97361	1		1	4h	PC_12	4	2191	96114	97346	97346	96114	-15	2191
LT934125.1	-	Ep0	PC_12_4h	2193	97545	97545	97545	100.38145	100.38145	97545	97545	1		1	4h	PC_12	4	0	96114	97346	97346	96114	-199	0
LT934125.1	-	Ep0	PC_12_6h	2191	97358	97368	97361	3171.472736	2611.801077	97359	97361	3		11	6h	PC_12	6	2191	96114	97346	97346	96114	-15	2191
LT934125.1	-	Ep0	PC_12_6h	2192	97471	97471	97471	26.651031	26.651031	97471	97471	1		1	6h	PC_12	6	0	96114	97346	97346	96114	-125	0
LT934125.1	-	Ep0	PC_12_6h	2193	97523	97523	97523	26.651031	26.651031	97523	97523	1		1	6h	PC_12	6	0	96114	97346	97346	96114	-177	0
LT934125.1	-	Ep0	PC_12_8h	2191	97358	97367	97361	2652.435126	2045.251182	97359	97361	3		10	8h	PC_12	8	2191	96114	97346	97346	96114	-15	2191
LT934125.1	-	Ep0	PC_12_8h	2193	97529	97538	97529	95.87115	31.95705	97529	97538	10		10	8h	PC_12	8	0	96114	97346	97346	96114	-183	0
LT934125.1	-	Ep0	PK_15_12h	2191	97358	97361	97361	574.37071	514.874142	97360	97361	2		4	12h	PK_15	12	2191	96114	97346	97346	96114	-15	2191
LT934125.1	-	Ep0	PK_15_1h	2191	97361	97361	97361	17543.859649	17543.859649	97361	97361	1		1	1h	PK_15	1	2191	96114	97346	97346	96114	-15	2191
LT934125.1	-	Ep0	PK_15_4h	2191	97358	97368	97361	12300.07307	8971.340424	97358	97361	4		11	4h	PK_15	4	2191	96114	97346	97346	96114	-15	2191
LT934125.1	-	Ep0	PK_15_6h	2191	97358	97367	97361	4298.421759	3435.511577	97359	97361	3		10	6h	PK_15	6	2191	96114	97346	97346	96114	-15	2191
LT934125.1	-	Ep0	PK_15_8h	2191	97361	97368	97361	3298.260079	3074.574888	97361	97361	1		8	8h	PK_15	8	2191	96114	97346	97346	96114	-15	2191
LT934125.1	-	IE180	C6_12h	2287	107366	107379	107369	1391.715448	972.102749	107366	107372	7		14	12h	C6	12	2287	102945	107297	107297	102945	-72	2287
LT934125.1	-	IE180	C6_2h	2287	107369	107369	107369	1239.157373	1239.157373	107369	107369	1		1	2h	C6	2	2287	102945	107297	107297	102945	-72	2287
LT934125.1	-	IE180	C6_6h	2287	107366	107379	107369	689.952566	258.732212	107366	107379	14		14	6h	C6	6	2287	102945	107297	107297	102945	-72	2287
LT934125.1	-	IE180	C6_8h	2287	107365	107372	107369	419.693301	258.272801	107366	107369	4		8	8h	C6	8	2287	102945	107297	107297	102945	-72	2287
LT934125.1	-	IE180	C6_8h	2288	107428	107428	107428	32.2841	32.2841	107428	107428	1		1	8h	C6	8	0	102945	107297	107297	102945	-131	0
LT934125.1	-	IE180	NRK_2h	2287	107369	107369	107369	3236.245955	3236.245955	107369	107369	1		1	2h	NRK	2	2287	102945	107297	107297	102945	-72	2287
LT934125.1	-	IE180	PC_12_12h	2287	107366	107378	107369	518.746544	389.059908	107369	107378	10		13	12h	PC_12	12	2287	102945	107297	107297	102945	-72	2287
LT934125.1	-	IE180	PC_12_1h	2289	107537	107537	107537	2227.171492	2227.171492	107537	107537	1		1	1h	PC_12	1	2289	102945	107297	107297	102945	-240	2289
LT934125.1	-	IE180	PC_12_2.5h	2287	107369	107369	107369	740.19245	740.19245	107369	107369	1		1	2.5h	PC_12	2.5	2287	102945	107297	107297	102945	-72	2287
LT934125.1	-	IE180	PC_12_2h	2287	107366	107369	107366	2001.334224	667.111408	107366	107369	4		4	2h	PC_12	2	2287	102945	107297	107297	102945	-69	2287
LT934125.1	-	IE180	PC_12_4h	2287	107369	107378	107369	702.670147	602.288697	107369	107378	10		10	4h	PC_12	4	2287	102945	107297	107297	102945	-72	2287
LT934125.1	-	IE180	PC_12_6h	2287	107366	107378	107369	533.020628	373.11444	107366	107372	7		13	6h	PC_12	6	2287	102945	107297	107297	102945	-72	2287
LT934125.1	-	IE180	PC_12_6h	2288	107428	107428	107428	26.651031	26.651031	107428	107428	1		1	6h	PC_12	6	0	102945	107297	107297	102945	-131	0
LT934125.1	-	IE180	PC_12_8h	2287	107362	107395	107369	735.012146	351.527547	107366	107382	17		34	8h	PC_12	8	2287	102945	107297	107297	102945	-72	2287
LT934125.1	-	IE180	PK_15_12h	2287	107366	107378	107369	121.281465	86.956522	107366	107378	13		13	12h	PK_15	12	2287	102945	107297	107297	102945	-72	2287
LT934125.1	-	IE180	PK_15_1h	2288	107411	107411	107411	2923.976608	2923.976608	107411	107411	1		1	1h	PK_15	1	2288	102945	107297	107297	102945	-114	2288
LT934125.1	-	IE180	PK_15_4h	2287	107365	107378	107369	3491.10985	1948.526427	107366	107376	11		14	4h	PK_15	4	2287	102945	107297	107297	102945	-72	2287
LT934125.1	-	IE180	PK_15_4h	2288	107428	107428	107428	81.188601	81.188601	107428	107428	1		1	4h	PK_15	4	0	102945	107297	107297	102945	-131	0
LT934125.1	-	IE180	PK_15_6h	2287	107366	107382	107369	1806.466181	1193.558013	107366	107378	13		17	6h	PK_15	6	2287	102945	107297	107297	102945	-72	2287
LT934125.1	-	IE180	PK_15_6h	2288	107428	107428	107428	16.129162	16.129162	107428	107428	1		1	6h	PK_15	6	0	102945	107297	107297	102945	-131	0
LT934125.1	-	IE180	PK_15_8h	2287	107366	107382	107369	1179.829737	745.617305	107367	107378	12		17	8h	PK_15	8	2287	102945	107297	107297	102945	-72	2287
LT934125.1	-	NOIR_2	C6_12h	2488	136232	136244	136235	762.296402	349.677248	136233	136235	3	NOIR_2	13	12h	C6	12	2488	134888	136235	136235	134888	0	2488
LT934125.1	-	NOIR_2	C6_12h	2489	136280	136297	136285	237.78053	69.93545	136285	136297	13		18	12h	C6	12	0	134888	136235	136235	134888	-50	0
LT934125.1	-	NOIR_2	C6_4h	2489	136290	136297	136290	1050.97215	525.486075	136290	136297	8		8	4h	C6	4	2489	134888	136235	136235	134888	-55	2489
LT934125.1	-	NOIR_2	C6_8h	2488	136232	136247	136235	1355.932203	807.102502	136234	136235	2	NOIR_2	16	8h	C6	8	2488	134888	136235	136235	134888	0	2488
LT934125.1	-	NOIR_2	C6_8h	2489	136267	136297	136295	548.8297	129.1364	136274	136297	24		31	8h	C6	8	0	134888	136235	136235	134888	-60	0
LT934125.1	-	NOIR_2	C6_8h	2491	136407	136413	136407	64.5682	32.2841	136407	136413	7		7	8h	C6	8	0	134888	136235	136235	134888	-172	0
LT934125.1	-	NOIR_2	PC_12_12h	2488	136232	136244	136235	1208.133401	423.187971	136232	136241	10	NOIR_2	13	12h	PC_12	12	2488	134888	136235	136235	134888	0	2488
LT934125.1	-	NOIR_2	PC_12_12h	2489	136285	136297	136295	259.373273	81.907349	136285	136297	13		13	12h	PC_12	12	0	134888	136235	136235	134888	-60	0
LT934125.1	-	NOIR_2	PC_12_12h	2491	136409	136409	136409	40.953675	40.953675	136409	136409	1		1	12h	PC_12	12	0	134888	136235	136235	134888	-174	0
LT934125.1	-	NOIR_2	PC_12_1h	2488	136238	136238	136238	2227.171492	2227.171492	136238	136238	1		1	1h	PC_12	1	2488	134888	136235	136235	134888	-3	2488
LT934125.1	-	NOIR_2	PC_12_1h	2489	136317	136317	136317	2227.171492	2227.171492	136317	136317	1		1	1h	PC_12	1	2489	134888	136235	136235	134888	-82	0
LT934125.1	-	NOIR_2	PC_12_2.5h	2488	136235	136235	136235	2220.57735	2220.57735	136235	136235	1	NOIR_2	1	2.5h	PC_12	2.5	2488	134888	136235	136235	134888	0	2488
LT934125.1	-	NOIR_2	PC_12_2h	2488	136235	136235	136235	1334.222815	1334.222815	136235	136235	1	NOIR_2	1	2h	PC_12	2	0	134888	136235	136235	134888	0	2488
LT934125.1	-	NOIR_2	PC_12_2h	2489	136285	136339	136285	1334.222816	667.111408	136285	136339	55		55	2h	PC_12	2	2489	134888	136235	136235	134888	-50	0
LT934125.1	-	NOIR_2	PC_12_4h	2489	136280	136297	136297	501.907249	200.762899	136280	136297	18		18	4h	PC_12	4	2489	134888	136235	136235	134888	-62	2489
LT934125.1	-	NOIR_2	PC_12_6h	2489	136285	136305	136295	319.812376	106.604126	136291	136297	7		21	6h	PC_12	6	2489	134888	136235	136235	134888	-60	2489
LT934125.1	-	NOIR_2	PC_12_6h	2491	136409	136409	136409	26.651031	26.651031	136409	136409	1		1	6h	PC_12	6	0	134888	136235	136235	134888	-174	0
LT934125.1	-	NOIR_2	PC_12_8h	2488	136232	136244	136235	1629.809537	894.797392	136233	136238	6	NOIR_2	13	8h	PC_12	8	2488	134888	136235	136235	134888	0	2488
LT934125.1	-	NOIR_2	PC_12_8h	2489	136285	136302	136295	575.226894	191.742298	136285	136297	13		18	8h	PC_12	8	0	134888	136235	136235	134888	-60	0
LT934125.1	-	NOIR_2	PC_12_8h	2491	136404	136409	136404	63.9141	31.95705	136404	136409	6		6	8h	PC_12	8	0	134888	136235	136235	134888	-169	0
LT934125.1	-	NOIR_2	PK_15_12h	2488	136232	136244	136235	1011.441648	405.034325	136232	136235	4	NOIR_2	13	12h	PK_15	12	2488	134888	136235	136235	134888	0	2488
LT934125.1	-	NOIR_2	PK_15_12h	2489	136285	136297	136285	304.347828	100.686499	136285	136297	13		13	12h	PK_15	12	0	134888	136235	136235	134888	-50	0
LT934125.1	-	NOIR_2	PK_15_12h	2491	136409	136409	136409	11.441648	11.441648	136409	136409	1		1	12h	PK_15	12	0	134888	136235	136235	134888	-174	0
LT934125.1	-	NOIR_2	PK_15_2h	2488	136235	136235	136235	1810.282404	1810.282404	136235	136235	1	NOIR_2	1	2h	PK_15	2	2488	134888	136235	136235	134888	0	2488
LT934125.1	-	NOIR_2	PK_15_2h	2489	136291	136295	136291	724.112962	362.056481	136291	136295	5		5	2h	PK_15	2	0	134888	136235	136235	134888	-56	0
LT934125.1	-	NOIR_2	PK_15_4h	2488	136232	136241	136235	2354.469434	933.668913	136232	136238	7	NOIR_2	10	4h	PK_15	4	2488	134888	136235	136235	134888	0	2488
LT934125.1	-	NOIR_2	PK_15_4h	2489	136280	136297	136285	2273.280834	649.508809	136284	136297	14		18	4h	PK_15	4	0	134888	136235	136235	134888	-50	0
LT934125.1	-	NOIR_2	PK_15_6h	2488	136232	136245	136235	2467.761836	1201.622594	136233	136235	3	NOIR_2	14	6h	PK_15	6	2488	134888	136235	136235	134888	0	2488
LT934125.1	-	NOIR_2	PK_15_6h	2489	136272	136298	136295	967.749738	258.066597	136285	136297	13		27	6h	PK_15	6	0	134888	136235	136235	134888	-60	0
LT934125.1	-	NOIR_2	PK_15_6h	2491	136409	136409	136409	16.129162	16.129162	136409	136409	1		1	6h	PK_15	6	0	134888	136235	136235	134888	-174	0
LT934125.1	-	NOIR_2	PK_15_8h	2488	136232	136244	136235	2539.484822	1368.427055	136232	136235	4	NOIR_2	13	8h	PK_15	8	2488	134888	136235	136235	134888	0	2488
LT934125.1	-	NOIR_2	PK_15_8h	2489	136285	136297	136295	815.793052	271.931017	136285	136297	13		13	8h	PK_15	8	0	134888	136235	136235	134888	-60	0
LT934125.1	-	NOIR_2	PK_15_8h	2490	136368	136368	136368	13.157952	13.157952	136368	136368	1		1	8h	PK_15	8	0	134888	136235	136235	134888	-133	0
LT934125.1	-	NOIR_2	PK_15_8h	2491	136409	136409	136409	13.157952	13.157952	136409	136409	1		1	8h	PK_15	8	0	134888	136235	136235	134888	-174	0
LT934125.1	-	NOIR_2	PK_15_8h	2492	136475	136475	136475	13.157952	13.157952	136475	136475	1		1	8h	PK_15	8	0	134888	136235	136235	134888	-240	0
LT934125.1	-	UL1	C6_12h	2160	94943	94949	94947	2727.482534	1811.328144	94943	94947	5		7	12h	C6	12	2160	94461	94931	94931	94461	-16	2160
LT934125.1	-	UL1	C6_12h	2161	95006	95006	95006	34.967725	34.967725	95006	95006	1		1	12h	C6	12	0	94461	94931	94931	94461	-75	0
LT934125.1	-	UL1	C6_2h	2160	94943	94947	94943	3717.472119	1239.157373	94943	94947	5		5	2h	C6	2	2160	94461	94931	94931	94461	-12	2160
LT934125.1	-	UL1	C6_4h	2160	94943	94947	94947	2627.430374	1576.458224	94943	94947	5		5	4h	C6	4	2160	94461	94931	94931	94461	-16	2160
LT934125.1	-	UL1	C6_6h	2160	94943	94950	94947	2759.810263	1724.881414	94943	94948	6		8	6h	C6	6	2160	94461	94931	94931	94461	-16	2160
LT934125.1	-	UL1	C6_6h	2162	95154	95154	95154	86.244071	86.244071	95154	95154	1		1	6h	C6	6	0	94461	94931	94931	94461	-223	0
LT934125.1	-	UL1	C6_8h	2160	94943	94949	94947	2292.171105	1517.352704	94943	94947	5		7	8h	C6	8	2160	94461	94931	94931	94461	-16	2160
LT934125.1	-	UL1	NRK_2h	2160	94947	94947	94947	3236.245955	3236.245955	94947	94947	1		1	2h	NRK	2	2160	94461	94931	94931	94461	-16	2160
LT934125.1	-	UL1	PC_12_12h	2160	94943	94949	94947	2962.315795	2177.370365	94943	94947	5		7	12h	PC_12	12	2160	94461	94931	94931	94461	-16	2160
LT934125.1	-	UL1	PC_12_1h	2160	94947	94947	94947	2227.171492	2227.171492	94947	94947	1		1	1h	PC_12	1	2160	94461	94931	94931	94461	-16	2160
LT934125.1	-	UL1	PC_12_2.5h	2160	94947	94947	94947	2960.7698	2960.7698	94947	94947	1		1	2.5h	PC_12	2.5	2160	94461	94931	94931	94461	-16	2160
LT934125.1	-	UL1	PC_12_2h	2160	94941	94947	94941	3335.557038	1334.222815	94941	94947	7		7	2h	PC_12	2	2160	94461	94931	94931	94461	-10	2160
LT934125.1	-	UL1	PC_12_4h	2160	94941	94948	94947	4015.25798	2409.154788	94943	94947	5		8	4h	PC_12	4	2160	94461	94931	94931	94461	-16	2160
LT934125.1	-	UL1	PC_12_6h	2160	94943	94950	94947	4717.232556	3597.889238	94943	94947	5		8	6h	PC_12	6	2160	94461	94931	94931	94461	-16	2160
LT934125.1	-	UL1	PC_12_6h	2162	95156	95156	95156	26.651031	26.651031	95156	95156	1		1	6h	PC_12	6	0	94461	94931	94931	94461	-225	0
LT934125.1	-	UL1	PC_12_8h	2160	94943	94949	94947	2812.220376	2077.208232	94943	94947	5		7	8h	PC_12	8	2160	94461	94931	94931	94461	-16	2160
LT934125.1	-	UL1	PC_12_8h	2162	95156	95156	95156	31.95705	31.95705	95156	95156	1		1	8h	PC_12	8	0	94461	94931	94931	94461	-225	0
LT934125.1	-	UL1	PK_15_12h	2160	94943	94948	94947	1375.286042	1057.208238	94943	94947	5		6	12h	PK_15	12	2160	94461	94931	94931	94461	-16	2160
LT934125.1	-	UL1	PK_15_1h	2160	94947	94947	94947	2923.976608	2923.976608	94947	94947	1		1	1h	PK_15	1	2160	94461	94931	94931	94461	-16	2160
LT934125.1	-	UL1	PK_15_2h	2160	94945	94947	94947	1448.225923	1086.169442	94945	94947	3		3	2h	PK_15	2	2160	94461	94931	94931	94461	-16	2160
LT934125.1	-	UL1	PK_15_4h	2160	94941	94948	94947	2313.875133	1501.989121	94943	94947	5		8	4h	PK_15	4	2160	94461	94931	94931	94461	-16	2160
LT934125.1	-	UL1	PK_15_6h	2160	94943	94949	94947	2233.888982	1516.141259	94943	94947	5		7	6h	PK_15	6	2160	94461	94931	94931	94461	-16	2160
LT934125.1	-	UL1	PK_15_8h	2160	94943	94949	94947	2991.24119	2206.150027	94943	94947	5		7	8h	PK_15	8	2160	94461	94931	94931	94461	-16	2160
LT934125.1	-	UL10	C6_12h	2018	81574	81574	81574	20.980635	20.980635	81574	81574	1		1	12h	C6	12	0	80370	81551	81551	80370	-23	2018
LT934125.1	-	UL10	C6_12h	2020	81688	81688	81688	27.97418	27.97418	81688	81688	1		1	12h	C6	12	2020	80370	81551	81551	80370	-137	0
LT934125.1	-	UL10	C6_1h	2018	81579	81579	81579	1540.832049	1540.832049	81579	81579	1		1	1h	C6	1	2018	80370	81551	81551	80370	-28	2018
LT934125.1	-	UL10	C6_1h	2019	81658	81658	81658	1540.832049	1540.832049	81658	81658	1		1	1h	C6	1	2019	80370	81551	81551	80370	-107	0
LT934125.1	-	UL10	C6_6h	2019	81645	81649	81645	172.488142	86.244071	81645	81649	5		5	6h	C6	6	2019	80370	81551	81551	80370	-94	2019
LT934125.1	-	UL10	C6_6h	2021	81748	81748	81748	86.244071	86.244071	81748	81748	1		1	6h	C6	6	0	80370	81551	81551	80370	-197	0
LT934125.1	-	UL10	C6_8h	2019	81653	81653	81653	32.2841	32.2841	81653	81653	1		1	8h	C6	8	2019	80370	81551	81551	80370	-102	2019
LT934125.1	-	UL10	C6_8h	2021	81733	81733	81733	32.2841	32.2841	81733	81733	1		1	8h	C6	8	2021	80370	81551	81551	80370	-182	0
LT934125.1	-	UL10	PC_12_12h	2018	81585	81585	81585	20.476837	20.476837	81585	81585	1		1	12h	PC_12	12	0	80370	81551	81551	80370	-34	2018
LT934125.1	-	UL10	PC_12_12h	2021	81728	81728	81728	34.128062	34.128062	81728	81728	1		1	12h	PC_12	12	2021	80370	81551	81551	80370	-177	0
LT934125.1	-	UL10	PC_12_2h	2018	81552	81552	81552	667.111408	667.111408	81552	81552	1		1	2h	PC_12	2	2018	80370	81551	81551	80370	-1	2018
LT934125.1	-	UL10	PC_12_4h	2021	81734	81734	81734	100.38145	100.38145	81734	81734	1		1	4h	PC_12	4	2021	80370	81551	81551	80370	-183	2021
LT934125.1	-	UL10	PC_12_6h	2021	81728	81728	81728	26.651031	26.651031	81728	81728	1		1	6h	PC_12	6	2021	80370	81551	81551	80370	-177	2021
LT934125.1	-	UL10	PC_12_8h	2021	81754	81754	81754	63.914099	63.914099	81754	81754	1		1	8h	PC_12	8	2021	80370	81551	81551	80370	-203	2021
LT934125.1	-	UL10	PK_15_12h	2018	81609	81609	81609	16.018307	16.018307	81609	81609	1		1	12h	PK_15	12	0	80370	81551	81551	80370	-58	2018
LT934125.1	-	UL10	PK_15_12h	2020	81688	81688	81688	32.036613	32.036613	81688	81688	1		1	12h	PK_15	12	2020	80370	81551	81551	80370	-137	0
LT934125.1	-	UL10	PK_15_4h	2020	81687	81687	81687	40.594301	40.594301	81687	81687	1		1	4h	PK_15	4	2020	80370	81551	81551	80370	-136	2020
LT934125.1	-	UL10	PK_15_6h	2020	81688	81688	81688	16.129162	16.129162	81688	81688	1		1	6h	PK_15	6	0	80370	81551	81551	80370	-137	2020
LT934125.1	-	UL10	PK_15_6h	2021	81754	81754	81754	40.322906	40.322906	81754	81754	1		1	6h	PK_15	6	2021	80370	81551	81551	80370	-203	0
LT934125.1	-	UL10	PK_15_8h	2018	81617	81617	81617	13.157952	13.157952	81617	81617	1		1	8h	PK_15	8	0	80370	81551	81551	80370	-66	2018
LT934125.1	-	UL10	PK_15_8h	2020	81688	81688	81688	17.543937	17.543937	81688	81688	1		1	8h	PK_15	8	2020	80370	81551	81551	80370	-137	0
LT934125.1	-	UL15	C6_12h	1989	76860	76864	76860	377.651428	279.741798	76860	76864	5		5	12h	C6	12	1989	71647	76754	76754	71647	-106	1989
LT934125.1	-	UL15	C6_4h	1990	76970	76970	76970	525.486075	525.486075	76970	76970	1		1	4h	C6	4	1990	71647	76754	76754	71647	-216	1990
LT934125.1	-	UL15	C6_6h	1989	76860	76860	76860	172.488141	172.488141	76860	76860	1		1	6h	C6	6	1989	71647	76754	76754	71647	-106	1989
LT934125.1	-	UL15	C6_8h	1988	76812	76812	76812	32.2841	32.2841	76812	76812	1		1	8h	C6	8	0	71647	76754	76754	71647	-58	1988
LT934125.1	-	UL15	C6_8h	1989	76860	76863	76860	290.556901	258.272801	76860	76863	4		4	8h	C6	8	1989	71647	76754	76754	71647	-106	0
LT934125.1	-	UL15	PC_12_1.5h	1989	76863	76863	76863	2212.389381	2212.389381	76863	76863	1		1	1.5h	PC_12	1.5	1989	71647	76754	76754	71647	-109	1989
LT934125.1	-	UL15	PC_12_12h	1989	76860	76863	76860	122.861024	88.732962	76860	76863	4		4	12h	PC_12	12	1989	71647	76754	76754	71647	-106	1989
LT934125.1	-	UL15	PC_12_4h	1989	76860	76863	76860	501.907248	401.525798	76860	76863	4		4	4h	PC_12	4	1989	71647	76754	76754	71647	-106	1989
LT934125.1	-	UL15	PC_12_6h	1989	76860	76866	76860	373.114439	213.208251	76860	76866	7		7	6h	PC_12	6	1989	71647	76754	76754	71647	-106	1989
LT934125.1	-	UL15	PC_12_8h	1989	76860	76865	76860	319.570498	255.656398	76860	76865	6		6	8h	PC_12	8	1989	71647	76754	76754	71647	-106	1989
LT934125.1	-	UL15	PK_15_12h	1989	76860	76863	76860	75.514874	52.631579	76860	76863	4		4	12h	PK_15	12	1989	71647	76754	76754	71647	-106	1989
LT934125.1	-	UL15	PK_15_2h	1989	76860	76860	76860	362.056481	362.056481	76860	76860	1		1	2h	PK_15	2	1989	71647	76754	76754	71647	-106	1989
LT934125.1	-	UL15	PK_15_4h	1989	76860	76867	76860	365.348706	284.160104	76860	76867	8		8	4h	PK_15	4	1989	71647	76754	76754	71647	-106	1989
LT934125.1	-	UL15	PK_15_6h	1989	76860	76865	76865	161.291624	80.645812	76860	76865	6		6	6h	PK_15	6	1989	71647	76754	76754	71647	-111	1989
LT934125.1	-	UL15	PK_15_8h	1989	76860	76866	76860	368.422668	171.053382	76860	76865	6		7	8h	PK_15	8	1989	71647	76754	76754	71647	-106	1989
LT934125.1	-	UL2	C6_12h	2151	94523	94529	94526	2181.986028	1489.625076	94526	94529	4	UL1	7	12h	C6	12	2151	93521	94483	94483	93521	-43	2151
LT934125.1	-	UL2	C6_1h	2151	94526	94529	94529	4622.496148	3081.664099	94526	94529	4	UL1	4	1h	C6	1	2151	93521	94483	94483	93521	-46	2151
LT934125.1	-	UL2	C6_4h	2151	94526	94529	94526	2627.430373	1576.458224	94526	94529	4	UL1	4	4h	C6	4	2151	93521	94483	94483	93521	-43	2151
LT934125.1	-	UL2	C6_6h	2151	94519	94529	94526	2069.857698	1207.41699	94523	94529	7	UL1	11	6h	C6	6	2151	93521	94483	94483	93521	-43	2151
LT934125.1	-	UL2	C6_8h	2151	94523	94536	94526	2227.602905	1259.079903	94526	94529	4	UL1	14	8h	C6	8	2151	93521	94483	94483	93521	-43	2151
