chr	strand	gene	cluster	start	end	group	hpi	Time	cell_line	dominant_tes	tags	tags.dominant_tes	q_0.1	q_0.9	interquantile_width	subset	cluster_width	CDS_start	CDS_end	CDS_prime5	CDS_prime3	3-UTR_start	3-UTR-end	3-UTR-width	TES_UTR_ov_width	CDS_UTR_ov_width	inCoding	TES_CDS_dist	closest_TC	dominant_TC	gene_mean_dominant_TES	gene_dominant_TES_shift	gene_mean_shift_TES	gene_sd_shift_TES	gene_varcoeff_shif_TES
LT934125.1	-	CTO-S	227	63149	63180	C6_8h	8h	8	C6	63159	8821.699185	1952.24325	63159	63167	9	LT934125.1_-	32	63164	63420	63420	63164	62163	63163	1001	15	17	CTO-S	5	227	227	63161	2	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63149	63181	C6_6h	6h	6	C6	63164	11398.96373	2836.105809	63158	63166	9	LT934125.1_-	33	63164	63420	63420	63164	62163	63163	1001	15	18	CTO-S	0	227	227	63161	-3	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63151	63176	C6_12h	12h	12	C6	63164	2705.170504	618.463824	63159	63167	9	LT934125.1_-	26	63164	63420	63420	63164	62163	63163	1001	13	13	CTO-S	0	227	227	63161	-3	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63151	63176	PC_12_12h	12h	12	PC_12	63164	16099.840108	3362.813184	63157	63166	10	LT934125.1_-	26	63164	63420	63420	63164	62163	63163	1001	13	13	CTO-S	0	227	227	63161	-3	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63151	63176	PC_12_8h	8h	8	PC_12	63164	10903.355583	2800.128006	63157	63166	10	LT934125.1_-	26	63164	63420	63420	63164	62163	63163	1001	13	13	CTO-S	0	227	227	63161	-3	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63151	63178	PK_15_12h	12h	12	PK_15	63159	23787.395523	5068.407288	63158	63167	10	LT934125.1_-	28	63164	63420	63420	63164	62163	63163	1001	13	15	CTO-S	5	227	227	63161	2	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63151	63188	PK_15_8h	8h	8	PK_15	63164	11935.912754	2347.271453	63158	63167	10	LT934125.1_-	38	63164	63420	63420	63164	62163	63163	1001	13	25	CTO-S	0	227	227	63161	-3	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63152	63175	PC_12_6h	6h	6	PC_12	63164	12901.490013	2587.985087	63157	63166	10	LT934125.1_-	24	63164	63420	63420	63164	62163	63163	1001	12	12	CTO-S	0	227	227	63161	-3	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63152	63175	PK_15_2h	2h	2	PK_15	63164	13241.12339	5397.655393	63159	63166	8	LT934125.1_-	24	63164	63420	63420	63164	62163	63163	1001	12	12	CTO-S	0	227	227	63161	-3	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63152	63176	PK_15_6h	6h	6	PK_15	63159	18292.590898	3778.255161	63158	63167	10	LT934125.1_-	25	63164	63420	63420	63164	62163	63163	1001	12	13	CTO-S	5	227	227	63161	2	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63153	63161	PC_12_0.5h	0.5h	0.5	PC_12	63153	33333.333334	16666.666667	63153	63161	9	LT934125.1_-	9	63164	63420	63420	63164	62163	63163	1001	9			11	227	227	63161	8	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63153	63161	PC_12_1.5h	1.5h	1.5	PC_12	63161	21822.849807	17971.758665	63153	63161	9	LT934125.1_-	9	63164	63420	63420	63164	62163	63163	1001	9			3	227	227	63161	0	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63153	63167	NRK_2h	2h	2	NRK	63161	13071.895424	6535.947712	63153	63164	12	LT934125.1_-	15	63164	63420	63420	63164	62163	63163	1001	11	4	CTO-S	3	227	227	63161	0	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63153	63167	PC_12_2.5h	2.5h	2.5	PC_12	63161	52540.913005	38759.689922	63153	63161	9	LT934125.1_-	15	63164	63420	63420	63164	62163	63163	1001	11	4	CTO-S	3	227	227	63161	0	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63153	63176	PK_15_4h	4h	4	PK_15	63159	10458.250168	2391.051231	63158	63166	9	LT934125.1_-	24	63164	63420	63420	63164	62163	63163	1001	11	13	CTO-S	5	227	227	63161	2	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63153	63188	PC_12_4h	4h	4	PC_12	63159	13074.586917	2882.586092	63157	63166	10	LT934125.1_-	36	63164	63420	63420	63164	62163	63163	1001	11	25	CTO-S	5	227	227	63161	2	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63155	63167	C6_4h	4h	4	C6	63164	7941.009641	2268.859898	63159	63166	8	LT934125.1_-	13	63164	63420	63420	63164	62163	63163	1001	9	4	CTO-S	0	227	227	63161	-3	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63157	63164	PC_12_1h	1h	1	PC_12	63157	3048.780488	762.195122	63157	63164	8	LT934125.1_-	8	63164	63420	63420	63164	62163	63163	1001	7	1	CTO-S	7	227	227	63161	4	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63159	63167	C6_2h	2h	2	C6	63167	3050.330453	1525.165226	63159	63167	9	LT934125.1_-	9	63164	63420	63420	63164	62163	63163	1001	5	4	CTO-S	-3	227	227	63161	-6	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63161	63161	NRK_1h	1h	1	NRK	63161	7894.736842	7894.736842	63161	63161	1	LT934125.1_-	1	63164	63420	63420	63164	62163	63163	1001	1			3	227	227	63161	0	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63162	63164	C6_1h	1h	1	C6	63162	1956.947163	652.315721	63162	63164	3	LT934125.1_-	3	63164	63420	63420	63164	62163	63163	1001	2	1	CTO-S	2	227	227	63161	-1	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	CTO-S	227	63162	63170	PC_12_2h	2h	2	PC_12	63162	1568.62745	522.875817	63162	63170	9	LT934125.1_-	9	63164	63420	63420	63164	62163	63163	1001	2	7	CTO-S	2	227	227	63161	-1	2.45454545454545	1.92049777097285	0.782425017803754
LT934125.1	-	Ep0	245	95881	95894	PC_12_1h	1h	1	PC_12	95889	99085.365854	62500	95889	95892	4	LT934125.1_-	14	96114	97346	97346	96114	95113	96113	1001	14			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95882	95893	PK_15_12h	12h	12	PK_15	95889	1401.801344	893.879933	95889	95892	4	LT934125.1_-	12	96114	97346	97346	96114	95113	96113	1001	12			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95882	95898	C6_6h	6h	6	C6	95889	22579.765476	12489.773657	95889	95892	4	LT934125.1_-	17	96114	97346	97346	96114	95113	96113	1001	17			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95884	95894	NRK_1h	1h	1	NRK	95889	189473.68421	89473.684211	95889	95892	4	LT934125.1_-	11	96114	97346	97346	96114	95113	96113	1001	11			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95886	95893	C6_2h	2h	2	C6	95889	59989.832231	34570.411795	95888	95892	5	LT934125.1_-	8	96114	97346	97346	96114	95113	96113	1001	8			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95886	95893	C6_4h	4h	4	C6	95889	20419.73908	14180.374362	95889	95892	4	LT934125.1_-	8	96114	97346	97346	96114	95113	96113	1001	8			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95886	95893	PC_12_1.5h	1.5h	1.5	PC_12	95889	103979.460846	59050.064185	95889	95892	4	LT934125.1_-	8	96114	97346	97346	96114	95113	96113	1001	8			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95886	95893	PC_12_2.5h	2.5h	2.5	PC_12	95889	66322.13609	44788.975022	95889	95891	3	LT934125.1_-	8	96114	97346	97346	96114	95113	96113	1001	8			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95886	95894	C6_12h	12h	12	C6	95889	9849.158135	6540.133189	95889	95891	3	LT934125.1_-	9	96114	97346	97346	96114	95113	96113	1001	9			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95886	95894	NRK_2h	2h	2	NRK	95889	142973.856209	80882.352941	95889	95892	4	LT934125.1_-	9	96114	97346	97346	96114	95113	96113	1001	9			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95886	95894	PC_12_12h	12h	12	PC_12	95889	6774.323582	4677.637969	95889	95891	3	LT934125.1_-	9	96114	97346	97346	96114	95113	96113	1001	9			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95886	95894	PC_12_6h	6h	6	PC_12	95889	16783.467644	10185.386853	95889	95892	4	LT934125.1_-	9	96114	97346	97346	96114	95113	96113	1001	9			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95886	95894	PK_15_1h	1h	1	PK_15	95889	52395.209581	34431.137725	95889	95891	3	LT934125.1_-	9	96114	97346	97346	96114	95113	96113	1001	9			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95886	95895	C6_8h	8h	8	C6	95889	21852.922873	14190.36812	95889	95892	4	LT934125.1_-	10	96114	97346	97346	96114	95113	96113	1001	10			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95886	95895	PK_15_4h	4h	4	PK_15	95889	44057.717898	28131.237525	95889	95892	4	LT934125.1_-	10	96114	97346	97346	96114	95113	96113	1001	10			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95886	95895	PK_15_6h	6h	6	PK_15	95889	20350.255825	13075.479577	95889	95892	4	LT934125.1_-	10	96114	97346	97346	96114	95113	96113	1001	10			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95886	95895	PK_15_8h	8h	8	PK_15	95889	12115.512694	7817.586326	95889	95892	4	LT934125.1_-	10	96114	97346	97346	96114	95113	96113	1001	10			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95886	95896	PC_12_8h	8h	8	PC_12	95889	16069.306026	10617.628234	95889	95892	4	LT934125.1_-	11	96114	97346	97346	96114	95113	96113	1001	11			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95886	95896	PK_15_2h	2h	2	PK_15	95889	103989.20469	68398.414439	95889	95892	4	LT934125.1_-	11	96114	97346	97346	96114	95113	96113	1001	11			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95886	95897	PC_12_2h	2h	2	PC_12	95889	67189.542482	39215.686275	95889	95892	4	LT934125.1_-	12	96114	97346	97346	96114	95113	96113	1001	12			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95886	95897	PC_12_4h	4h	4	PC_12	95889	20641.375408	13434.910177	95889	95892	4	LT934125.1_-	12	96114	97346	97346	96114	95113	96113	1001	12			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95886	95898	C6_1h	1h	1	C6	95889	89367.253751	49575.994781	95886	95892	7	LT934125.1_-	13	96114	97346	97346	96114	95113	96113	1001	13			225	245	245	95889	0	0	0	
LT934125.1	-	Ep0	245	95889	95889	PC_12_0.5h	0.5h	0.5	PC_12	95889	116666.666667	116666.666667	95889	95889	1	LT934125.1_-	1	96114	97346	97346	96114	95113	96113	1001	1			225	245	245	95889	0	0	0	
LT934125.1	-	IE180	249	102356	102367	C6_6h	6h	6	C6	102361	3817.834742	2672.48432	102358	102364	7	LT934125.1_-	12	102945	107297	107297	102945	101944	102944	1001	12			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102357	102363	PC_12_0.5h	0.5h	0.5	PC_12	102357	66666.666668	16666.666667	102357	102363	7	LT934125.1_-	7	102945	107297	107297	102945	101944	102944	1001	7			588	249	249	102361	4	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102357	102367	PK_15_12h	12h	12	PK_15	102361	2164.455382	1577.798431	102358	102363	6	LT934125.1_-	11	102945	107297	107297	102945	101944	102944	1001	11			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102357	102368	C6_8h	8h	8	C6	102361	8040.801885	5551.691741	102358	102364	7	LT934125.1_-	12	102945	107297	107297	102945	101944	102944	1001	12			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102357	102368	PC_12_12h	12h	12	PC_12	102361	7959.289129	5619.117444	102358	102363	6	LT934125.1_-	12	102945	107297	107297	102945	101944	102944	1001	12			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102357	102368	PK_15_4h	4h	4	PK_15	102361	11144.377911	8087.990685	102358	102363	6	LT934125.1_-	12	102945	107297	107297	102945	101944	102944	1001	12			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102357	102370	C6_12h	12h	12	C6	102361	8480.746053	5855.927148	102358	102364	7	LT934125.1_-	14	102945	107297	107297	102945	101944	102944	1001	14			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102357	102370	PK_15_6h	6h	6	PK_15	102361	9765.104216	6781.74162	102358	102364	7	LT934125.1_-	14	102945	107297	107297	102945	101944	102944	1001	14			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102357	102370	PK_15_8h	8h	8	PK_15	102361	8690.641594	6345.864587	102358	102363	6	LT934125.1_-	14	102945	107297	107297	102945	101944	102944	1001	14			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102357	102372	PK_15_1h	1h	1	PK_15	102361	310628.742514	206586.826347	102358	102364	7	LT934125.1_-	16	102945	107297	107297	102945	101944	102944	1001	16			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102357	102373	PC_12_6h	6h	6	PC_12	102361	9916.338898	7341.165618	102358	102363	6	LT934125.1_-	17	102945	107297	107297	102945	101944	102944	1001	17			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102358	102363	C6_1h	1h	1	C6	102361	11089.367254	7827.78865	102358	102361	4	LT934125.1_-	6	102945	107297	107297	102945	101944	102944	1001	6			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102358	102364	PC_12_2.5h	2.5h	2.5	PC_12	102361	6029.285099	3875.968992	102361	102364	4	LT934125.1_-	7	102945	107297	107297	102945	101944	102944	1001	7			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102358	102365	NRK_1h	1h	1	NRK	102361	39473.684209	28947.368421	102361	102364	4	LT934125.1_-	8	102945	107297	107297	102945	101944	102944	1001	8			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102358	102367	PC_12_1h	1h	1	PC_12	102361	23628.048781	15243.902439	102358	102363	6	LT934125.1_-	10	102945	107297	107297	102945	101944	102944	1001	10			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102358	102369	PK_15_2h	2h	2	PK_15	102361	25976.216582	18554.440415	102358	102364	7	LT934125.1_-	12	102945	107297	107297	102945	101944	102944	1001	12			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102358	102373	PC_12_2h	2h	2	PC_12	102361	6535.947711	5228.75817	102361	102363	3	LT934125.1_-	16	102945	107297	107297	102945	101944	102944	1001	16			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102358	102373	PC_12_4h	4h	4	PC_12	102361	9677.253309	7206.465229	102358	102363	6	LT934125.1_-	16	102945	107297	107297	102945	101944	102944	1001	16			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102358	102373	PC_12_8h	8h	8	PC_12	102361	9246.136967	6068.848862	102358	102364	7	LT934125.1_-	16	102945	107297	107297	102945	101944	102944	1001	16			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102361	102361	PC_12_1.5h	1.5h	1.5	PC_12	102361	8985.879332	8985.879332	102361	102361	1	LT934125.1_-	1	102945	107297	107297	102945	101944	102944	1001	1			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102361	102363	C6_2h	2h	2	C6	102361	3050.330453	2541.942044	102361	102363	3	LT934125.1_-	3	102945	107297	107297	102945	101944	102944	1001	3			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102361	102363	NRK_2h	2h	2	NRK	102361	5718.954248	4901.960784	102361	102363	3	LT934125.1_-	3	102945	107297	107297	102945	101944	102944	1001	3			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	IE180	249	102361	102368	C6_4h	4h	4	C6	102361	3686.897334	3119.68236	102361	102364	4	LT934125.1_-	8	102945	107297	107297	102945	101944	102944	1001	8			584	249	249	102361	0	0.173913043478261	0.834057656228299	4.79583152331272
LT934125.1	-	NOIR_2	324	134885	134888	C6_4h	4h	4	C6	134888	5672.149745	5388.542258	134888	134888	1	LT934125.1_-	4	134888	136235	136235	134888	133887	134887	1001	3	1	NOIR_2	0	324	324	134888	0	0	0	
LT934125.1	-	NOIR_2	324	134887	134888	PC_12_1h	1h	1	PC_12	134888	4573.170732	3810.97561	134887	134888	2	LT934125.1_-	2	134888	136235	136235	134888	133887	134887	1001	1	1	NOIR_2	0	324	324	134888	0	0	0	
LT934125.1	-	NOIR_2	324	134887	134897	C6_8h	8h	8	C6	134888	6393.596642	5380.870456	134888	134890	3	LT934125.1_-	11	134888	136235	136235	134888	133887	134887	1001	1	10	NOIR_2	0	324	324	134888	0	0	0	
LT934125.1	-	NOIR_2	324	134887	134897	PC_12_4h	4h	4	PC_12	134888	10912.647347	9522.829052	134888	134889	2	LT934125.1_-	11	134888	136235	136235	134888	133887	134887	1001	1	10	NOIR_2	0	324	324	134888	0	0	0	
LT934125.1	-	NOIR_2	324	134887	134898	PK_15_4h	4h	4	PK_15	134888	12911.676649	10770.126414	134888	134893	6	LT934125.1_-	12	134888	136235	136235	134888	133887	134887	1001	1	11	NOIR_2	0	324	324	134888	0	0	0	
LT934125.1	-	NOIR_2	324	134887	134899	C6_6h	6h	6	C6	134888	5344.968638	4417.780202	134888	134895	8	LT934125.1_-	13	134888	136235	136235	134888	133887	134887	1001	1	12	NOIR_2	0	324	324	134888	0	0	0	
LT934125.1	-	NOIR_2	324	134887	134899	PC_12_12h	12h	12	PC_12	134888	8443.555869	7058.390665	134888	134891	4	LT934125.1_-	13	134888	136235	136235	134888	133887	134887	1001	1	12	NOIR_2	0	324	324	134888	0	0	0	
LT934125.1	-	NOIR_2	324	134887	134899	PC_12_6h	6h	6	PC_12	134888	9736.973594	8199.556711	134888	134891	4	LT934125.1_-	13	134888	136235	136235	134888	133887	134887	1001	1	12	NOIR_2	0	324	324	134888	0	0	0	
LT934125.1	-	NOIR_2	324	134887	134899	PC_12_8h	8h	8	PC_12	134888	7737.496574	6640.303557	134888	134890	3	LT934125.1_-	13	134888	136235	136235	134888	133887	134887	1001	1	12	NOIR_2	0	324	324	134888	0	0	0	
LT934125.1	-	NOIR_2	324	134887	134899	PK_15_12h	12h	12	PK_15	134888	8219.372648	6913.289015	134888	134891	4	LT934125.1_-	13	134888	136235	136235	134888	133887	134887	1001	1	12	NOIR_2	0	324	324	134888	0	0	0	
LT934125.1	-	NOIR_2	324	134887	134899	PK_15_2h	2h	2	PK_15	134888	5650.670493	4638.610104	134888	134893	6	LT934125.1_-	13	134888	136235	136235	134888	133887	134887	1001	1	12	NOIR_2	0	324	324	134888	0	0	0	
LT934125.1	-	NOIR_2	324	134887	134899	PK_15_8h	8h	8	PK_15	134888	11055.374154	9294.296954	134888	134893	6	LT934125.1_-	13	134888	136235	136235	134888	133887	134887	1001	1	12	NOIR_2	0	324	324	134888	0	0	0	
LT934125.1	-	NOIR_2	324	134887	134901	PK_15_6h	6h	6	PK_15	134888	14982.215538	12441.577912	134888	134893	6	LT934125.1_-	15	134888	136235	136235	134888	133887	134887	1001	1	14	NOIR_2	0	324	324	134888	0	0	0	
LT934125.1	-	UL10	239	80350	80355	C6_1h	1h	1	C6	80352	9784.735813	7827.78865	80352	80354	3	LT934125.1_-	6	80370	81551	81551	80370	79369	80369	1001	6			18	239	239	80352	0	0	0	
LT934125.1	-	UL10	239	80350	80355	PC_12_2h	2h	2	PC_12	80352	10457.516339	8888.888889	80352	80355	4	LT934125.1_-	6	80370	81551	81551	80370	79369	80369	1001	6			18	239	239	80352	0	0	0	
LT934125.1	-	UL10	239	80352	80352	PC_12_0.5h	0.5h	0.5	PC_12	80352	16666.666667	16666.666667	80352	80352	1	LT934125.1_-	1	80370	81551	81551	80370	79369	80369	1001	1			18	239	239	80352	0	0	0	
LT934125.1	-	UL10	239	80352	80352	PC_12_1h	1h	1	PC_12	80352	3048.780488	3048.780488	80352	80352	1	LT934125.1_-	1	80370	81551	81551	80370	79369	80369	1001	1			18	239	239	80352	0	0	0	
LT934125.1	-	UL10	239	80352	80354	C6_2h	2h	2	C6	80352	16776.817489	15760.040671	80352	80352	1	LT934125.1_-	3	80370	81551	81551	80370	79369	80369	1001	3			18	239	239	80352	0	0	0	
LT934125.1	-	UL10	239	80352	80355	PC_12_1.5h	1.5h	1.5	PC_12	80352	10269.576379	7702.182285	80352	80355	4	LT934125.1_-	4	80370	81551	81551	80370	79369	80369	1001	4			18	239	239	80352	0	0	0	
LT934125.1	-	UL10	239	80352	80355	PK_15_1h	1h	1	PK_15	80352	2994.011976	2245.508982	80352	80355	4	LT934125.1_-	4	80370	81551	81551	80370	79369	80369	1001	4			18	239	239	80352	0	0	0	
LT934125.1	-	UL10	239	80352	80356	PK_15_2h	2h	2	PK_15	80352	19313.485705	16952.01147	80352	80353	2	LT934125.1_-	5	80370	81551	81551	80370	79369	80369	1001	5			18	239	239	80352	0	0	0	
LT934125.1	-	UL10	239	80352	80359	PC_12_4h	4h	4	PC_12	80352	14515.879961	12250.990889	80352	80354	3	LT934125.1_-	8	80370	81551	81551	80370	79369	80369	1001	8			18	239	239	80352	0	0	0	
LT934125.1	-	UL10	239	80352	80359	PC_12_6h	6h	6	PC_12	80352	22843.452526	20255.467439	80352	80353	2	LT934125.1_-	8	80370	81551	81551	80370	79369	80369	1001	8			18	239	239	80352	0	0	0	
LT934125.1	-	UL10	239	80352	80359	PK_15_4h	4h	4	PK_15	80352	18317.531604	16425.482369	80352	80353	2	LT934125.1_-	8	80370	81551	81551	80370	79369	80369	1001	8			18	239	239	80352	0	0	0	
LT934125.1	-	UL10	239	80352	80362	C6_8h	8h	8	C6	80352	32517.051626	28380.73624	80352	80353	2	LT934125.1_-	11	80370	81551	81551	80370	79369	80369	1001	11			18	239	239	80352	0	0	0	
LT934125.1	-	UL10	239	80352	80362	PC_12_12h	12h	12	PC_12	80352	39287.830296	35024.118648	80352	80353	2	LT934125.1_-	11	80370	81551	81551	80370	79369	80369	1001	11			18	239	239	80352	0	0	0	
LT934125.1	-	UL10	239	80352	80362	PC_12_2.5h	2.5h	2.5	PC_12	80352	8182.601205	6890.611542	80352	80355	4	LT934125.1_-	11	80370	81551	81551	80370	79369	80369	1001	11			18	239	239	80352	0	0	0	
LT934125.1	-	UL10	239	80352	80362	PC_12_8h	8h	8	PC_12	80352	29624.211394	26378.348725	80352	80353	2	LT934125.1_-	11	80370	81551	81551	80370	79369	80369	1001	11			18	239	239	80352	0	0	0	
LT934125.1	-	UL10	239	80352	80362	PK_15_6h	6h	6	PK_15	80352	26432.693227	23333.618421	80352	80353	2	LT934125.1_-	11	80370	81551	81551	80370	79369	80369	1001	11			18	239	239	80352	0	0	0	
LT934125.1	-	UL10	239	80352	80363	C6_12h	12h	12	C6	80352	40419.289253	35576.279234	80352	80353	2	LT934125.1_-	12	80370	81551	81551	80370	79369	80369	1001	12			18	239	239	80352	0	0	0	
LT934125.1	-	UL10	239	80352	80363	C6_4h	4h	4	C6	80352	22972.206466	19285.309132	80352	80354	3	LT934125.1_-	12	80370	81551	81551	80370	79369	80369	1001	12			18	239	239	80352	0	0	0	
LT934125.1	-	UL10	239	80352	80363	NRK_2h	2h	2	NRK	80352	4901.960784	4084.96732	80352	80363	12	LT934125.1_-	12	80370	81551	81551	80370	79369	80369	1001	12			18	239	239	80352	0	0	0	
LT934125.1	-	UL10	239	80352	80363	PK_15_12h	12h	12	PK_15	80352	68495.286676	60442.648108	80352	80353	2	LT934125.1_-	12	80370	81551	81551	80370	79369	80369	1001	12			18	239	239	80352	0	0	0	
