chr	strand	gene	group	cluster	start	end	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	inCoding	cluster_width	hpi	cell_line	Time	dominant_TC	CDS_start	CDS_end	CDS_prime5	CDS_prime3	TSS_CDS_dist	closest_TC
LT934125.1	+	US9	NRK_4h	1128	124749	124770	124756	12910.798122	9389.671362	124756	124761	6		22	4h	NRK	4	1128	124788	125084	124788	125084	32	1128
LT934125.1	+	US9	NRK_6h	1128	124754	124756	124756	13857.123638	13722.588457	124756	124756	1		3	6h	NRK	6	1128	124788	125084	124788	125084	32	1128
LT934125.1	+	US9	NRK_8h	1128	124754	124757	124756	9720.633883	8985.459892	124756	124756	1		4	8h	NRK	8	1128	124788	125084	124788	125084	32	1128
LT934125.1	+	US9	PC_12_1.5h	1128	124756	124756	124756	8849.557522	8849.557522	124756	124756	1		1	1.5h	PC_12	1.5	1128	124788	125084	124788	125084	32	1128
LT934125.1	+	US9	PC_12_12h	1128	124754	124757	124756	7071.334475	6586.715993	124756	124756	1		4	12h	PC_12	12	1128	124788	125084	124788	125084	32	1128
LT934125.1	+	US9	PC_12_1h	1128	124756	124756	124756	2227.171492	2227.171492	124756	124756	1		1	1h	PC_12	1	1128	124788	125084	124788	125084	32	1128
LT934125.1	+	US9	PC_12_2.5h	1128	124756	124757	124756	7401.9245	6661.73205	124756	124756	1		2	2.5h	PC_12	2.5	1128	124788	125084	124788	125084	32	1128
LT934125.1	+	US9	PC_12_2h	1128	124756	124757	124756	2668.445631	2001.334223	124756	124757	2		2	2h	PC_12	2	1128	124788	125084	124788	125084	32	1128
LT934125.1	+	US9	PC_12_4h	1128	124754	124758	124756	2609.917688	2308.773339	124756	124756	1		5	4h	PC_12	4	1128	124788	125084	124788	125084	32	1128
LT934125.1	+	US9	PC_12_6h	1128	124754	124757	124756	4130.909866	3864.399552	124756	124756	1		4	6h	PC_12	6	1128	124788	125084	124788	125084	32	1128
LT934125.1	+	US9	PC_12_8h	1128	124754	124756	124756	6806.851591	6710.980442	124756	124756	1		3	8h	PC_12	8	1128	124788	125084	124788	125084	32	1128
LT934125.1	+	US9	PK_15_12h	1128	124736	124756	124756	11645.308925	11443.935927	124756	124756	1		21	12h	PK_15	12	1128	124788	125084	124788	125084	32	1128
LT934125.1	+	US9	PK_15_2h	1128	124756	124764	124756	6517.016656	4706.734251	124756	124761	6		9	2h	PK_15	2	1128	124788	125084	124788	125084	32	1128
LT934125.1	+	US9	PK_15_4h	1127	124689	124689	124689	81.188601	81.188601	124689	124689	1	US8	1	4h	PK_15	4	0	124788	125084	124788	125084	99	0
LT934125.1	+	US9	PK_15_4h	1128	124754	124756	124756	4465.373062	4343.59016	124756	124756	1		3	4h	PK_15	4	1128	124788	125084	124788	125084	32	1128
LT934125.1	+	US9	PK_15_6h	1128	124736	124756	124756	6467.794094	6161.340011	124756	124756	1		21	6h	PK_15	6	1128	124788	125084	124788	125084	32	1128
LT934125.1	+	US9	PK_15_8h	1128	124736	124756	124756	9513.19962	9328.988285	124756	124756	1		21	8h	PK_15	8	1128	124788	125084	124788	125084	32	1128
LT934125.1	-	AZURE	C6_6h	2334	118930	118930	118930	86.244071	86.244071	118930	118930	1		1	6h	C6	6	2334	117251	118739	118739	117251	-191	2334
LT934125.1	-	AZURE	NRK_2h	2332	118739	118739	118739	3236.245955	3236.245955	118739	118739	1	AZURE	1	2h	NRK	2	2332	117251	118739	118739	117251	0	2332
LT934125.1	-	AZURE	NRK_6h	2333	118809	118809	118809	134.535181	134.535181	118809	118809	1		1	6h	NRK	6	2333	117251	118739	118739	117251	-70	2333
LT934125.1	-	CTO-L	C6_12h	1856	65746	65753	65752	2909.314703	1566.554071	65749	65752	4	UL21	8	12h	C6	12	1856	63164	65752	65752	63164	0	1856
LT934125.1	-	CTO-L	C6_12h	1858	65880	65883	65883	76.928995	48.954815	65880	65883	4		4	12h	C6	12	0	63164	65752	65752	63164	-131	0
LT934125.1	-	CTO-L	C6_1h	1856	65744	65752	65752	6163.328197	3081.664099	65744	65752	9	UL21	9	1h	C6	1	1856	63164	65752	65752	63164	0	1856
LT934125.1	-	CTO-L	C6_4h	1856	65749	65752	65752	4729.374672	3152.916448	65749	65752	4	UL21	4	4h	C6	4	1856	63164	65752	65752	63164	0	1856
LT934125.1	-	CTO-L	C6_6h	1856	65746	65752	65752	3708.49504	2069.857697	65746	65752	7	UL21	7	6h	C6	6	1856	63164	65752	65752	63164	0	1856
LT934125.1	-	CTO-L	C6_6h	1858	65880	65880	65880	86.244071	86.244071	65880	65880	1		1	6h	C6	6	0	63164	65752	65752	63164	-128	0
LT934125.1	-	CTO-L	C6_8h	1856	65747	65756	65752	2421.307505	1388.216303	65749	65752	4	UL21	10	8h	C6	8	1856	63164	65752	65752	63164	0	1856
LT934125.1	-	CTO-L	C6_8h	1857	65840	65840	65840	32.2841	32.2841	65840	65840	1		1	8h	C6	8	0	63164	65752	65752	63164	-88	0
LT934125.1	-	CTO-L	NRK_12h	1856	65748	65752	65752	1281.626142	501.895552	65749	65752	4	UL21	5	12h	NRK	12	1856	63164	65752	65752	63164	0	1856
LT934125.1	-	CTO-L	NRK_12h	1857	65847	65847	65847	17.924841	17.924841	65847	65847	1		1	12h	NRK	12	0	63164	65752	65752	63164	-95	0
LT934125.1	-	CTO-L	NRK_4h	1856	65747	65752	65752	2934.2723	1173.70892	65747	65752	6	UL21	6	4h	NRK	4	1856	63164	65752	65752	63164	0	1856
LT934125.1	-	CTO-L	NRK_8h	1858	65873	65873	65873	81.685999	81.685999	65873	65873	1		1	8h	NRK	8	1858	63164	65752	65752	63164	-121	1858
LT934125.1	-	CTO-L	PC_12_1.5h	1856	65752	65752	65752	2212.389381	2212.389381	65752	65752	1	UL21	1	1.5h	PC_12	1.5	1856	63164	65752	65752	63164	0	1856
LT934125.1	-	CTO-L	PC_12_12h	1856	65746	65753	65752	1897.520255	730.34053	65749	65752	4	UL21	8	12h	PC_12	12	1856	63164	65752	65752	63164	0	1856
LT934125.1	-	CTO-L	PC_12_12h	1858	65883	65883	65883	27.30245	27.30245	65883	65883	1		1	12h	PC_12	12	0	63164	65752	65752	63164	-131	0
LT934125.1	-	CTO-L	PC_12_1h	1856	65752	65752	65752	4454.342984	4454.342984	65752	65752	1	UL21	1	1h	PC_12	1	1856	63164	65752	65752	63164	0	1856
LT934125.1	-	CTO-L	PC_12_2.5h	1856	65752	65752	65752	2220.57735	2220.57735	65752	65752	1	UL21	1	2.5h	PC_12	2.5	1856	63164	65752	65752	63164	0	1856
LT934125.1	-	CTO-L	PC_12_2h	1856	65747	65752	65752	4669.779853	2668.44563	65747	65752	6	UL21	6	2h	PC_12	2	1856	63164	65752	65752	63164	0	1856
LT934125.1	-	CTO-L	PC_12_6h	1858	65876	65876	65876	26.651031	26.651031	65876	65876	1		1	6h	PC_12	6	1858	63164	65752	65752	63164	-124	1858
LT934125.1	-	CTO-L	PC_12_8h	1856	65747	65753	65752	2236.993481	894.797392	65750	65752	3	UL21	7	8h	PC_12	8	1856	63164	65752	65752	63164	0	1856
LT934125.1	-	CTO-L	PK_15_12h	1856	65746	65752	65752	1313.501144	498.855835	65749	65752	4	UL21	7	12h	PK_15	12	1856	63164	65752	65752	63164	0	1856
LT934125.1	-	CTO-L	PK_15_12h	1858	65880	65883	65883	34.324943	18.306636	65880	65883	4		4	12h	PK_15	12	0	63164	65752	65752	63164	-131	0
LT934125.1	-	CTO-L	PK_15_2h	1856	65744	65752	65752	1810.282404	1086.169442	65744	65752	9	UL21	9	2h	PK_15	2	1856	63164	65752	65752	63164	0	1856
LT934125.1	-	CTO-L	PK_15_6h	1858	65883	65883	65883	16.129162	16.129162	65883	65883	1		1	6h	PK_15	6	1858	63164	65752	65752	63164	-131	1858
LT934125.1	-	CTO-L	PK_15_8h	1856	65746	65753	65752	1618.42815	644.73967	65749	65752	4	UL21	8	8h	PK_15	8	1856	63164	65752	65752	63164	0	1856
LT934125.1	-	CTO-L	PK_15_8h	1858	65880	65880	65880	13.157952	13.157952	65880	65880	1		1	8h	PK_15	8	0	63164	65752	65752	63164	-128	0
LT934125.1	-	CTO-M	C6_12h	1830	64123	64127	64127	293.728888	125.883809	64123	64127	5	UL21	5	12h	C6	12	1830	63164	64127	64127	63164	0	1830
LT934125.1	-	CTO-M	C6_4h	1830	64127	64127	64127	525.486075	525.486075	64127	64127	1	UL21	1	4h	C6	4	1830	63164	64127	64127	63164	0	1830
LT934125.1	-	CTO-M	C6_6h	1830	64124	64127	64127	258.732212	172.488141	64124	64127	4	UL21	4	6h	C6	6	1830	63164	64127	64127	63164	0	1830
LT934125.1	-	CTO-M	C6_8h	1830	64123	64127	64127	387.4092	161.4205	64123	64127	5	UL21	5	8h	C6	8	1830	63164	64127	64127	63164	0	1830
LT934125.1	-	CTO-M	NRK_12h	1830	64123	64128	64127	457.083449	170.285991	64123	64127	5	UL21	6	12h	NRK	12	1830	63164	64127	64127	63164	0	1830
LT934125.1	-	CTO-M	PC_12_12h	1830	64123	64129	64127	655.258793	238.896435	64123	64128	6	UL21	7	12h	PC_12	12	1830	63164	64127	64127	63164	0	1830
LT934125.1	-	CTO-M	PC_12_4h	1832	64221	64221	64221	100.38145	100.38145	64221	64221	1	UL21	1	4h	PC_12	4	1832	63164	64127	64127	63164	-94	1832
LT934125.1	-	CTO-M	PC_12_6h	1831	64189	64189	64189	26.651031	26.651031	64189	64189	1	UL21	1	6h	PC_12	6	1831	63164	64127	64127	63164	-62	1831
LT934125.1	-	CTO-M	PK_15_12h	1830	64123	64128	64127	551.487414	226.544622	64123	64127	5	UL21	6	12h	PK_15	12	1830	63164	64127	64127	63164	0	1830
LT934125.1	-	CTO-M	PK_15_8h	1830	64123	64128	64127	337.72078	135.965509	64123	64128	6	UL21	6	8h	PK_15	8	1830	63164	64127	64127	63164	0	1830
LT934125.1	-	CTO-S	C6_12h	1819	63417	63427	63420	62480.330655	56997.391408	63420	63420	1	UL21	11	12h	C6	12	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	C6_1h	1819	63410	63420	63420	13867.488443	10785.824345	63410	63420	11	UL21	11	1h	C6	1	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	C6_2h	1819	63415	63420	63420	53283.767039	43370.508055	63416	63420	5	UL21	6	2h	C6	2	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	C6_4h	1819	63417	63420	63420	85654.230164	76195.48082	63419	63420	2	UL21	4	4h	C6	4	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	C6_6h	1819	63417	63423	63420	150754.635619	136179.387667	63420	63420	1	UL21	7	6h	C6	6	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	C6_8h	1819	63417	63438	63420	177594.834542	161323.648103	63420	63420	1	UL21	22	8h	C6	8	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	C6_8h	1820	63508	63508	63508	32.2841	32.2841	63508	63508	1	UL21	1	8h	C6	8	0	63164	63420	63420	63164	-88	0
LT934125.1	-	CTO-S	NRK_12h	1819	63417	63430	63420	189438.683599	167355.279314	63419	63420	2	UL21	14	12h	NRK	12	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	NRK_1h	1819	63420	63420	63420	20202.020202	20202.020202	63420	63420	1	CTO-S	1	1h	NRK	1	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	NRK_1h	1820	63486	63486	63486	10101.010101	10101.010101	63486	63486	1	CTO-M	1	1h	NRK	1	0	63164	63420	63420	63164	-66	0
LT934125.1	-	CTO-S	NRK_2h	1819	63420	63420	63420	12944.983819	12944.983819	63420	63420	1	UL21	1	2h	NRK	2	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	NRK_4h	1819	63417	63424	63420	55751.173709	46948.356808	63417	63420	4	UL21	8	4h	NRK	4	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	NRK_6h	1819	63417	63427	63420	115700.255617	99421.498722	63418	63420	3	UL21	11	6h	NRK	6	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	NRK_8h	1819	63417	63430	63420	120731.906551	110357.784676	63420	63420	1	UL21	14	8h	NRK	8	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	NRK_8h	1820	63486	63486	63486	81.685999	81.685999	63486	63486	1	UL21	1	8h	NRK	8	0	63164	63420	63420	63164	-66	0
LT934125.1	-	CTO-S	PC_12_1.5h	1819	63420	63424	63420	22123.893806	19911.504425	63420	63424	5	UL21	5	1.5h	PC_12	1.5	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	PC_12_12h	1819	63417	63430	63420	313684.670358	284532.479677	63420	63420	1	UL21	14	12h	PC_12	12	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	PC_12_1h	1819	63417	63420	63420	22271.714922	17817.371938	63417	63420	4	UL21	4	1h	PC_12	1	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	PC_12_2.5h	1819	63417	63427	63420	70318.282753	62176.165803	63419	63420	2	UL21	11	2.5h	PC_12	2.5	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	PC_12_2h	1819	63417	63420	63420	29352.901934	25350.233489	63419	63420	2	UL21	4	2h	PC_12	2	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	PC_12_4h	1819	63420	63430	63420	147861.875126	147460.349327	63420	63420	1	UL21	11	4h	PC_12	4	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	PC_12_4h	1820	63488	63488	63488	100.38145	100.38145	63488	63488	1	UL21	1	4h	PC_12	4	0	63164	63420	63420	63164	-68	0
LT934125.1	-	CTO-S	PC_12_6h	1819	63420	63427	63420	176163.317521	175283.833484	63420	63420	1	UL21	8	6h	PC_12	6	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	PC_12_8h	1819	63417	63438	63420	219481.017512	198101.751246	63420	63420	1	UL21	22	8h	PC_12	8	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	PC_12_8h	1820	63488	63488	63488	63.914099	63.914099	63488	63488	1	UL21	1	8h	PC_12	8	0	63164	63420	63420	63164	-68	0
LT934125.1	-	CTO-S	PK_15_12h	1819	63417	63438	63420	347922.196798	314059.496568	63420	63420	1	UL21	22	12h	PK_15	12	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	PK_15_12h	1820	63510	63510	63510	22.883295	22.883295	63510	63510	1	UL21	1	12h	PK_15	12	0	63164	63420	63420	63164	-90	0
LT934125.1	-	CTO-S	PK_15_2h	1819	63417	63420	63420	167270.094136	149891.383056	63419	63420	2	UL21	4	2h	PK_15	2	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	PK_15_4h	1819	63417	63424	63420	152472.192903	133920.597548	63418	63420	3	UL21	8	4h	PK_15	4	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	PK_15_4h	1820	63488	63488	63488	40.594301	40.594301	63488	63488	1	UL21	1	4h	PK_15	4	0	63164	63420	63420	63164	-68	0
LT934125.1	-	CTO-S	PK_15_6h	1819	63417	63430	63420	268679.586124	241260.010161	63420	63420	1	UL21	14	6h	PK_15	6	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	PK_15_6h	1820	63510	63510	63510	16.129162	16.129162	63510	63510	1	UL21	1	6h	PK_15	6	0	63164	63420	63420	63164	-90	0
LT934125.1	-	CTO-S	PK_15_8h	1819	63417	63433	63420	235856.297615	212786.020991	63420	63420	1	UL21	17	8h	PK_15	8	1819	63164	63420	63420	63164	0	1819
LT934125.1	-	CTO-S	PK_15_8h	1820	63488	63488	63488	21.929921	21.929921	63488	63488	1	UL21	1	8h	PK_15	8	0	63164	63420	63420	63164	-68	0
LT934125.1	-	Ep0	C6_12h	2164	97358	97367	97361	2902.321159	2503.689095	97360	97361	2		10	12h	C6	12	2164	96114	97346	97346	96114	-15	2164
LT934125.1	-	Ep0	C6_12h	2166	97536	97536	97536	34.967725	34.967725	97536	97536	1		1	12h	C6	12	0	96114	97346	97346	96114	-190	0
LT934125.1	-	Ep0	C6_2h	2164	97361	97361	97361	16109.045849	16109.045849	97361	97361	1		1	2h	C6	2	2164	96114	97346	97346	96114	-15	2164
LT934125.1	-	Ep0	C6_2h	2166	97536	97536	97536	1239.157373	1239.157373	97536	97536	1		1	2h	C6	2	0	96114	97346	97346	96114	-190	0
LT934125.1	-	Ep0	C6_6h	2166	97535	97535	97535	86.244071	86.244071	97535	97535	1		1	6h	C6	6	2166	96114	97346	97346	96114	-189	2166
LT934125.1	-	Ep0	C6_8h	2166	97536	97542	97536	96.8523	32.2841	97536	97542	7		7	8h	C6	8	2166	96114	97346	97346	96114	-190	2166
LT934125.1	-	Ep0	NRK_12h	2164	97358	97367	97361	3862.803265	3226.471405	97359	97361	3		10	12h	NRK	12	2164	96114	97346	97346	96114	-15	2164
LT934125.1	-	Ep0	NRK_12h	2166	97536	97536	97536	53.774523	53.774523	97536	97536	1		1	12h	NRK	12	0	96114	97346	97346	96114	-190	0
LT934125.1	-	Ep0	NRK_6h	2164	97358	97367	97361	7533.970134	5785.012781	97358	97361	4		10	6h	NRK	6	2164	96114	97346	97346	96114	-15	2164
LT934125.1	-	Ep0	NRK_6h	2166	97531	97531	97531	134.535181	134.535181	97531	97531	1		1	6h	NRK	6	0	96114	97346	97346	96114	-185	0
LT934125.1	-	Ep0	NRK_8h	2164	97358	97364	97361	10455.807874	9148.83189	97360	97361	2		7	8h	NRK	8	2164	96114	97346	97346	96114	-15	2164
LT934125.1	-	Ep0	NRK_8h	2166	97536	97536	97536	81.685999	81.685999	97536	97536	1		1	8h	NRK	8	0	96114	97346	97346	96114	-190	0
LT934125.1	-	Ep0	PC_12_12h	2164	97358	97366	97361	996.539416	778.119817	97358	97361	4		9	12h	PC_12	12	2164	96114	97346	97346	96114	-15	2164
LT934125.1	-	Ep0	PC_12_2h	2164	97355	97368	97361	17344.896599	13342.228152	97358	97361	4		14	2h	PC_12	2	2164	96114	97346	97346	96114	-15	2164
LT934125.1	-	Ep0	PC_12_4h	2164	97361	97361	97361	3212.206384	3212.206384	97361	97361	1		1	4h	PC_12	4	2164	96114	97346	97346	96114	-15	2164
LT934125.1	-	Ep0	PC_12_4h	2166	97545	97545	97545	100.38145	100.38145	97545	97545	1		1	4h	PC_12	4	0	96114	97346	97346	96114	-199	0
LT934125.1	-	Ep0	PC_12_6h	2164	97358	97368	97361	3171.472736	2611.801077	97359	97361	3		11	6h	PC_12	6	2164	96114	97346	97346	96114	-15	2164
LT934125.1	-	Ep0	PC_12_6h	2165	97471	97471	97471	26.651031	26.651031	97471	97471	1		1	6h	PC_12	6	0	96114	97346	97346	96114	-125	0
LT934125.1	-	Ep0	PC_12_6h	2166	97523	97523	97523	26.651031	26.651031	97523	97523	1		1	6h	PC_12	6	0	96114	97346	97346	96114	-177	0
LT934125.1	-	Ep0	PC_12_8h	2164	97358	97367	97361	2652.435126	2045.251182	97359	97361	3		10	8h	PC_12	8	2164	96114	97346	97346	96114	-15	2164
LT934125.1	-	Ep0	PC_12_8h	2166	97529	97538	97529	95.87115	31.95705	97529	97538	10		10	8h	PC_12	8	0	96114	97346	97346	96114	-183	0
LT934125.1	-	Ep0	PK_15_12h	2164	97358	97361	97361	574.37071	514.874142	97360	97361	2		4	12h	PK_15	12	2164	96114	97346	97346	96114	-15	2164
LT934125.1	-	Ep0	PK_15_1h	2164	97361	97361	97361	17543.859649	17543.859649	97361	97361	1		1	1h	PK_15	1	2164	96114	97346	97346	96114	-15	2164
LT934125.1	-	Ep0	PK_15_4h	2164	97358	97368	97361	12300.07307	8971.340424	97358	97361	4		11	4h	PK_15	4	2164	96114	97346	97346	96114	-15	2164
LT934125.1	-	Ep0	PK_15_6h	2164	97358	97367	97361	4298.421759	3435.511577	97359	97361	3		10	6h	PK_15	6	2164	96114	97346	97346	96114	-15	2164
LT934125.1	-	Ep0	PK_15_8h	2164	97361	97368	97361	3298.260079	3074.574888	97361	97361	1		8	8h	PK_15	8	2164	96114	97346	97346	96114	-15	2164
LT934125.1	-	IE180	C6_12h	2264	107366	107379	107369	1391.715448	972.102749	107366	107372	7		14	12h	C6	12	2264	102945	107297	107297	102945	-72	2264
LT934125.1	-	IE180	C6_2h	2264	107369	107369	107369	1239.157373	1239.157373	107369	107369	1		1	2h	C6	2	2264	102945	107297	107297	102945	-72	2264
LT934125.1	-	IE180	C6_6h	2264	107366	107379	107369	689.952566	258.732212	107366	107379	14		14	6h	C6	6	2264	102945	107297	107297	102945	-72	2264
LT934125.1	-	IE180	C6_8h	2264	107365	107372	107369	419.693301	258.272801	107366	107369	4		8	8h	C6	8	2264	102945	107297	107297	102945	-72	2264
LT934125.1	-	IE180	C6_8h	2265	107428	107428	107428	32.2841	32.2841	107428	107428	1		1	8h	C6	8	0	102945	107297	107297	102945	-131	0
LT934125.1	-	IE180	NRK_12h	2264	107366	107378	107369	600.482178	358.496823	107366	107378	13		13	12h	NRK	12	2264	102945	107297	107297	102945	-72	2264
LT934125.1	-	IE180	NRK_2h	2264	107369	107369	107369	3236.245955	3236.245955	107369	107369	1		1	2h	NRK	2	2264	102945	107297	107297	102945	-72	2264
LT934125.1	-	IE180	NRK_4h	2264	107369	107382	107369	5281.690141	4107.981221	107369	107382	14		14	4h	NRK	4	2264	102945	107297	107297	102945	-72	2264
LT934125.1	-	IE180	NRK_6h	2264	107366	107370	107369	2959.773981	2287.098076	107367	107369	3		5	6h	NRK	6	2264	102945	107297	107297	102945	-72	2264
LT934125.1	-	IE180	NRK_8h	2264	107365	107372	107369	898.545989	490.115994	107368	107370	3		8	8h	NRK	8	2264	102945	107297	107297	102945	-72	2264
LT934125.1	-	IE180	PC_12_12h	2264	107366	107378	107369	518.746544	389.059908	107369	107378	10		13	12h	PC_12	12	2264	102945	107297	107297	102945	-72	2264
LT934125.1	-	IE180	PC_12_1h	2266	107537	107537	107537	2227.171492	2227.171492	107537	107537	1		1	1h	PC_12	1	2266	102945	107297	107297	102945	-240	2266
LT934125.1	-	IE180	PC_12_2.5h	2264	107369	107369	107369	740.19245	740.19245	107369	107369	1		1	2.5h	PC_12	2.5	2264	102945	107297	107297	102945	-72	2264
LT934125.1	-	IE180	PC_12_2h	2264	107366	107369	107366	2001.334224	667.111408	107366	107369	4		4	2h	PC_12	2	2264	102945	107297	107297	102945	-69	2264
LT934125.1	-	IE180	PC_12_4h	2264	107369	107378	107369	702.670147	602.288697	107369	107378	10		10	4h	PC_12	4	2264	102945	107297	107297	102945	-72	2264
LT934125.1	-	IE180	PC_12_6h	2264	107366	107378	107369	533.020628	373.11444	107366	107372	7		13	6h	PC_12	6	2264	102945	107297	107297	102945	-72	2264
LT934125.1	-	IE180	PC_12_6h	2265	107428	107428	107428	26.651031	26.651031	107428	107428	1		1	6h	PC_12	6	0	102945	107297	107297	102945	-131	0
LT934125.1	-	IE180	PC_12_8h	2264	107362	107395	107369	735.012146	351.527547	107366	107382	17		34	8h	PC_12	8	2264	102945	107297	107297	102945	-72	2264
LT934125.1	-	IE180	PK_15_12h	2264	107366	107378	107369	121.281465	86.956522	107366	107378	13		13	12h	PK_15	12	2264	102945	107297	107297	102945	-72	2264
LT934125.1	-	IE180	PK_15_1h	2265	107411	107411	107411	2923.976608	2923.976608	107411	107411	1		1	1h	PK_15	1	2265	102945	107297	107297	102945	-114	2265
LT934125.1	-	IE180	PK_15_4h	2264	107365	107378	107369	3491.10985	1948.526427	107366	107376	11		14	4h	PK_15	4	2264	102945	107297	107297	102945	-72	2264
LT934125.1	-	IE180	PK_15_4h	2265	107428	107428	107428	81.188601	81.188601	107428	107428	1		1	4h	PK_15	4	0	102945	107297	107297	102945	-131	0
LT934125.1	-	IE180	PK_15_6h	2264	107366	107382	107369	1806.466181	1193.558013	107366	107378	13		17	6h	PK_15	6	2264	102945	107297	107297	102945	-72	2264
LT934125.1	-	IE180	PK_15_6h	2265	107428	107428	107428	16.129162	16.129162	107428	107428	1		1	6h	PK_15	6	0	102945	107297	107297	102945	-131	0
LT934125.1	-	IE180	PK_15_8h	2264	107366	107382	107369	1179.829737	745.617305	107367	107378	12		17	8h	PK_15	8	2264	102945	107297	107297	102945	-72	2264
LT934125.1	-	NOIR_2	C6_12h	2467	136232	136244	136235	762.296402	349.677248	136233	136235	3	NOIR_2	13	12h	C6	12	2467	134888	136235	136235	134888	0	2467
LT934125.1	-	NOIR_2	C6_12h	2468	136280	136297	136285	237.78053	69.93545	136285	136297	13		18	12h	C6	12	0	134888	136235	136235	134888	-50	0
LT934125.1	-	NOIR_2	C6_4h	2468	136290	136297	136290	1050.97215	525.486075	136290	136297	8		8	4h	C6	4	2468	134888	136235	136235	134888	-55	2468
LT934125.1	-	NOIR_2	C6_8h	2467	136232	136247	136235	1355.932203	807.102502	136234	136235	2	NOIR_2	16	8h	C6	8	2467	134888	136235	136235	134888	0	2467
LT934125.1	-	NOIR_2	C6_8h	2468	136267	136297	136295	548.8297	129.1364	136274	136297	24		31	8h	C6	8	0	134888	136235	136235	134888	-60	0
LT934125.1	-	NOIR_2	C6_8h	2470	136407	136413	136407	64.5682	32.2841	136407	136413	7		7	8h	C6	8	0	134888	136235	136235	134888	-172	0
