seqnames	strand	gene	cluster	TC.start	TC.end	TC.width	support	score	mean_shape	min_shape	max_shape	consensus_peak	min_peak	max_peak	hpi_samples	cell_lines	CAGE_TC_significance
LT934125.1	-	TC_1367	1367	27759	27764	3	6	1562.033492	0	0	0	27762	27761	27764			***
LT934125.1	-	TC_1368	1368	27842	27842	0	1	62.932662	0	0	0	27842	27842	27842			*
LT934125.1	-	TC_1369	1369	27972	27972	0	1	27.285874	0	0	0	27972	27972	27972			
LT934125.1	-	TC_1370	1370	28152	28154	2	2	304.712159	0	0	0	28153	28152	28154			**
LT934125.1	-	TC_1371	1371	28253	28253	0	1	62.932662	0	0	0	28253	28253	28253			*
LT934125.1	-	TC_1372	1372	28362	28362	0	1	27.285874	0	0	0	28362	28362	28362			*
LT934125.1	-	TC_1373	1373	28408	28418	10	4	423.152363	0	0	5.18914742795595	28413	28408	28418			***
LT934125.1	-	TC_1374	1374	28521	28521	0	1	27.285874	0	0	0	28521	28521	28521			*
LT934125.1	-	TC_1375	1375	28572	28586	14	2	45.293055	0	0	0	28579	28572	28586			*
LT934125.1	-	TC_1376	1376	28642	28642	0	1	27.285874	0	0	0	28642	28642	28642			*
LT934125.1	-	TC_1377	1377	28719	28720	1	4	222.933465	0	0	0	28719	28719	28720			**
LT934125.1	-	TC_1378	1378	28767	28767	0	1	567.859171	0	0	0	28767	28767	28767			*
LT934125.1	-	TC_1379	1379	28794	28815	18	3	208.52772	0	0	1.62255624891827	28802	28794	28812			**
LT934125.1	-	TC_1380	1380	28839	28854	15	3	827.645849	0	0	0	28849	28839	28854			***
LT934125.1	-	TC_1381	1381	28923	28933	1	4	941.418819	0	0	2.33804950848618	28925	28925	28926			***
LT934125.1	-	TC_1382	1382	28983	28989	0	1	125.865324	2.8073549220576	2.8073549220576	2.8073549220576	28983	28983	28983			*
LT934125.1	-	TC_1383	1383	29024	29029	5	3	872.57133	0	0	0	29026	29024	29029			***
LT934125.1	-	TC_1384	1384	29058	29067	1	3	701.59843	0	0	2.06052232088584	29058	29058	29059			***
LT934125.1	-	TC_1385	1385	29084	29084	0	1	567.859171	0	0	0	29084	29084	29084			*
LT934125.1	-	TC_1386	1386	29137	29161	19	2	133.444537	0	0	2.09712352938225	29152	29142	29161			**
LT934125.1	-	TC_1387	1387	29190	29190	0	1	81.857622	0	0	0	29190	29190	29190			*
LT934125.1	-	TC_1388	1388	29250	29254	0	1	125.865324	2.32192809488736	2.32192809488736	2.32192809488736	29250	29250	29250			*
LT934125.1	-	TC_1389	1389	29286	29301	13	5	847.166652	0	0	5.70073126570381	29298	29288	29301			***
LT934125.1	-	TC_1390	1390	29355	29362	1	5	545.111367	0	0	2.50987087174032	29361	29361	29362			***
LT934125.1	-	TC_1391	1391	29407	29420	7	6	81621.709107	6.06718606426004	6.06718606426004	8.59823244636394	29410	29407	29414			***
LT934125.1	-	TC_1392	1392	29481	29497	16	2	90.218536	0	0	0	29489	29481	29497			**
LT934125.1	-	TC_1393	1393	29664	29664	0	1	62.932662	0	0	0	29664	29664	29664			*
LT934125.1	-	TC_1394	1394	29727	29727	0	1	27.285874	0	0	0	29727	29727	29727			*
LT934125.1	-	TC_1395	1395	29791	29791	0	1	54.571748	0	0	0	29791	29791	29791			*
LT934125.1	-	TC_1396	1396	29857	29857	0	1	62.932662	0	0	0	29857	29857	29857			*
LT934125.1	-	TC_1397	1397	29973	29973	0	1	62.932662	0	0	0	29973	29973	29973			*
LT934125.1	-	TC_1398	1398	30052	30052	0	1	27.285874	0	0	0	30052	30052	30052			*
LT934125.1	-	TC_1399	1399	30172	30172	0	1	27.285874	0	0	0	30172	30172	30172			*
LT934125.1	-	TC_1400	1400	30245	30245	0	1	27.285874	0	0	0	30245	30245	30245			*
LT934125.1	-	TC_1401	1401	30574	30574	0	1	27.285874	0	0	0	30574	30574	30574			*
LT934125.1	-	TC_1402	1402	30604	30604	0	1	62.932662	0	0	0	30604	30604	30604			*
LT934125.1	-	TC_1403	1403	30711	30711	0	1	1135.718342	0	0	0	30711	30711	30711			*
LT934125.1	-	TC_1404	1404	30756	30756	0	1	567.859171	0	0	0	30756	30756	30756			*
LT934125.1	-	TC_1405	1405	30819	30823	4	3	177.452239	0	0	2	30821	30819	30823			**
LT934125.1	-	TC_1406	1406	30877	30882	0	6	3451.101634	0	0	2.20741901925027	30877	30877	30877			***
LT934125.1	-	TC_1407	1407	31041	31043	0	2	204.33824	0	0	1.53049705649141	31041	31041	31041			**
LT934125.1	-	TC_1408	1408	31112	31112	0	1	27.285874	0	0	0	31112	31112	31112			*
LT934125.1	-	TC_1409	1409	31194	31194	0	1	62.932662	0	0	0	31194	31194	31194			*
LT934125.1	-	TC_1410	1410	31227	31227	0	1	24.301041	0	0	0	31227	31227	31227			*
LT934125.1	-	TC_1411	1411	31256	31256	0	1	27.285874	0	0	0	31256	31256	31256			*
LT934125.1	-	TC_1412	1412	31452	31452	0	1	241.779497	0	0	0	31452	31452	31452			*
LT934125.1	-	TC_1413	1413	31580	31585	0	1	54.571748	2.58496250072116	2.58496250072116	2.58496250072116	31580	31580	31580			*
LT934125.1	-	TC_1414	1414	31682	31682	0	1	27.285874	0	0	0	31682	31682	31682			*
LT934125.1	-	TC_1415	1415	31923	31923	0	1	27.285874	0	0	0	31923	31923	31923			*
LT934125.1	-	TC_1416	1416	32197	32197	0	1	14.405745	0	0	0	32197	32197	32197			*
LT934125.1	-	TC_1417	1417	32264	32264	0	1	27.285874	0	0	0	32264	32264	32264			*
LT934125.1	-	TC_1418	1418	32370	32370	0	1	27.285874	0	0	0	32370	32370	32370			*
LT934125.1	-	TC_1419	1419	32676	32676	0	1	21.608618	0	0	0	32676	32676	32676			*
LT934125.1	-	TC_1420	1420	32703	32703	0	1	27.285874	0	0	0	32703	32703	32703			*
LT934125.1	-	TC_1421	1421	32962	32962	0	1	27.285874	0	0	0	32962	32962	32962			*
LT934125.1	-	TC_1422	1422	33277	33277	0	1	62.932662	0	0	0	33277	33277	33277			*
LT934125.1	-	TC_1423	1423	33306	33306	0	1	27.285874	0	0	0	33306	33306	33306			*
LT934125.1	-	TC_1424	1424	33351	33357	5	2	546.491656	0	0	2.8073549220576	33354	33351	33356			**
LT934125.1	-	TC_1425	1425	33406	33407	1	2	51.586915	0	0	0	33406	33406	33407			*
LT934125.1	-	TC_1426	1426	33493	33510	17	2	595.145045	0	0	0	33502	33493	33510			**
LT934125.1	-	TC_1427	1427	33604	33614	0	1	81.857622	5.48306938934921	5.48306938934921	5.48306938934921	33604	33604	33604			*
LT934125.1	-	TC_1428	1428	33640	33643	2	3	412.358599	0	0	1.38522718185275	33642	33641	33643			***
LT934125.1	-	TC_1429	1429	33784	33801	17	2	153.151198	0	0	0	33792	33784	33801			**
LT934125.1	-	TC_1430	1430	33937	33937	0	1	27.285874	0	0	0	33937	33937	33937			*
LT934125.1	-	TC_1431	1431	34046	34046	0	3	131.910155	0	0	0	34046	34046	34046			**
LT934125.1	-	TC_1432	1432	34091	34092	0	3	671.325411	0	0	0.91829583405449	34091	34091	34091			***
LT934125.1	-	TC_1433	1433	34123	34123	0	1	62.932662	0	0	0	34123	34123	34123			*
LT934125.1	-	TC_1434	1434	34199	34199	0	1	125.865324	0	0	0	34199	34199	34199			*
LT934125.1	-	TC_1435	1435	34240	34245	5	2	51.586915	0	0	0	34242	34240	34245			*
LT934125.1	-	TC_1436	1436	34292	34292	0	1	62.932662	0	0	0	34292	34292	34292			*
LT934125.1	-	TC_1437	1437	34327	34327	0	1	241.779497	0	0	0	34327	34327	34327			*
LT934125.1	-	TC_1438	1438	34396	34396	0	1	27.285874	0	0	0	34396	34396	34396			*
LT934125.1	-	TC_1439	1439	34430	34430	0	1	241.779497	0	0	0	34430	34430	34430			*
LT934125.1	-	TC_1440	1440	34468	34483	2	6	14425.980916	1.49031798430578	1.49031798430578	3.53380760191737	34475	34474	34476			***
LT934125.1	-	TC_1441	1441	34543	34543	0	1	27.285874	0	0	0	34543	34543	34543			*
LT934125.1	-	TC_1442	1442	34820	34820	0	1	27.285874	0	0	0	34820	34820	34820			*
LT934125.1	-	TC_1443	1443	34946	34946	0	1	27.285874	0	0	0	34946	34946	34946			*
LT934125.1	-	TC_1444	1444	35012	35012	0	1	27.285874	0	0	0	35012	35012	35012			*
LT934125.1	-	TC_1445	1445	35236	35236	0	1	241.779497	0	0	0	35236	35236	35236			*
LT934125.1	-	TC_1446	1446	35616	35616	0	1	567.859171	0	0	0	35616	35616	35616			*
LT934125.1	-	TC_1447	1447	35666	35666	0	1	27.285874	0	0	0	35666	35666	35666			*
LT934125.1	-	TC_1448	1448	35773	35773	0	1	62.932662	0	0	0	35773	35773	35773			*
LT934125.1	-	TC_1449	1449	36000	36000	0	1	241.779497	0	0	0	36000	36000	36000			*
LT934125.1	-	TC_1450	1450	36053	36053	0	1	27.285874	0	0	0	36053	36053	36053			*
LT934125.1	-	TC_1451	1451	36214	36214	0	1	241.779497	0	0	0	36214	36214	36214			*
LT934125.1	-	TC_1452	1452	36257	36257	0	1	62.932662	0	0	0	36257	36257	36257			*
LT934125.1	-	TC_1453	1453	36544	36544	0	1	567.859171	0	0	0	36544	36544	36544			*
LT934125.1	-	TC_1454	1454	36691	36691	0	1	241.779497	0	0	0	36691	36691	36691			*
LT934125.1	-	TC_1455	1455	37096	37096	0	1	62.932662	0	0	0	37096	37096	37096			*
LT934125.1	-	TC_1456	1456	37142	37153	11	2	90.218536	0	0	0	37148	37142	37153			**
LT934125.1	-	TC_1457	1457	37193	37193	0	1	27.285874	0	0	0	37193	37193	37193			*
LT934125.1	-	TC_1458	1458	37293	37293	0	1	27.285874	0	0	0	37293	37293	37293			*
LT934125.1	-	TC_1459	1459	37350	37350	0	1	27.285874	0	0	0	37350	37350	37350			*
LT934125.1	-	TC_1460	1460	37546	37551	5	3	65.99266	0	0	0	37548	37546	37551			*
LT934125.1	-	TC_1461	1461	37587	37587	0	1	27.285874	0	0	0	37587	37587	37587			*
LT934125.1	-	TC_1462	1462	37817	37817	0	1	62.932662	0	0	0	37817	37817	37817			*
LT934125.1	-	TC_1463	1463	37921	37921	0	1	27.285874	0	0	0	37921	37921	37921			*
LT934125.1	-	TC_1464	1464	37994	37994	0	1	62.932662	0	0	0	37994	37994	37994			*
LT934125.1	-	TC_1465	1465	38256	38256	0	1	62.932662	0	0	0	38256	38256	38256			*
LT934125.1	-	TC_1466	1466	38611	38611	0	1	24.301041	0	0	0	38611	38611	38611			*
LT934125.1	-	TC_1467	1467	38783	38783	0	1	62.932662	0	0	0	38783	38783	38783			*
LT934125.1	-	TC_1468	1468	39168	39168	0	1	27.285874	0	0	0	39168	39168	39168			*
LT934125.1	-	TC_1469	1469	39231	39231	0	1	24.301041	0	0	0	39231	39231	39231			*
LT934125.1	-	TC_1470	1470	39705	39705	0	1	27.285874	0	0	0	39705	39705	39705			*
LT934125.1	-	TC_1471	1471	40016	40016	0	1	27.285874	0	0	0	40016	40016	40016			*
LT934125.1	-	TC_1472	1472	40199	40199	0	1	27.285874	0	0	0	40199	40199	40199			*
LT934125.1	-	TC_1473	1473	40271	40271	0	1	62.932662	0	0	0	40271	40271	40271			*
LT934125.1	-	TC_1474	1474	40321	40321	0	1	27.285874	0	0	0	40321	40321	40321			*
LT934125.1	-	TC_1475	1475	40478	40478	0	1	27.285874	0	0	0	40478	40478	40478			*
LT934125.1	-	TC_1476	1476	41115	41115	0	1	62.932662	0	0	0	41115	41115	41115			*
LT934125.1	-	TC_1477	1477	41239	41239	0	1	27.285874	0	0	0	41239	41239	41239			
LT934125.1	-	TC_1478	1478	41547	41547	0	1	27.285874	0	0	0	41547	41547	41547			*
LT934125.1	-	TC_1479	1479	41632	41632	0	1	27.285874	0	0	0	41632	41632	41632			*
LT934125.1	-	TC_1480	1480	41728	41728	0	1	62.932662	0	0	0	41728	41728	41728			*
LT934125.1	-	TC_1481	1481	41784	41786	1	3	104.699446	0	0	1	41785	41784	41785			**
LT934125.1	-	TC_1482	1482	41812	41829	17	2	809.638668	0	0	0	41820	41812	41829			**
LT934125.1	-	TC_1483	1483	41914	41946	32	3	126.849502	0	0	0	41928	41914	41946			**
LT934125.1	-	TC_1484	1484	41992	42001	3	6	37012.509163	0	0	2.38450172014203	41996	41995	41998			***
LT934125.1	-	TC_1485	1485	42061	42061	0	1	27.285874	0	0	0	42061	42061	42061			*
LT934125.1	-	TC_1486	1486	42557	42557	0	1	27.285874	0	0	0	42557	42557	42557			*
LT934125.1	-	TC_1487	1487	42611	42617	6	2	90.218536	0	0	0	42614	42611	42617			**
LT934125.1	-	TC_1488	1488	42710	42710	0	1	27.285874	0	0	0	42710	42710	42710			*
LT934125.1	-	TC_1489	1489	43108	43108	0	1	27.285874	0	0	0	43108	43108	43108			*
LT934125.1	-	TC_1490	1490	43197	43197	0	1	27.285874	0	0	0	43197	43197	43197			*
LT934125.1	-	TC_1491	1491	43325	43325	0	1	27.285874	0	0	0	43325	43325	43325			*
LT934125.1	-	TC_1492	1492	43430	43430	0	1	241.779497	0	0	0	43430	43430	43430			*
LT934125.1	-	TC_1493	1493	43528	43528	0	1	27.285874	0	0	0	43528	43528	43528			*
LT934125.1	-	TC_1494	1494	43685	43685	0	1	27.285874	0	0	0	43685	43685	43685			*
LT934125.1	-	TC_1495	1495	44037	44037	0	1	27.285874	0	0	0	44037	44037	44037			*
LT934125.1	-	TC_1496	1496	44197	44202	5	2	90.218536	0	0	0	44200	44197	44202			**
LT934125.1	-	TC_1497	1497	44254	44254	0	1	62.932662	0	0	0	44254	44254	44254			*
LT934125.1	-	TC_1498	1498	44333	44333	0	1	27.285874	0	0	0	44333	44333	44333			*
LT934125.1	-	TC_1499	1499	44607	44607	0	1	27.285874	0	0	0	44607	44607	44607			*
LT934125.1	-	TC_1500	1500	44754	44760	6	4	1161.539892	0	0	1.58496250072116	44756	44754	44760			***
LT934125.1	-	TC_1501	1501	44817	44817	0	1	54.571748	0	0	0	44817	44817	44817			*
LT934125.1	-	TC_1502	1502	44889	44895	3	6	15902.885399	0	0	3.68363718050397	44890	44889	44892			***
LT934125.1	-	TC_1503	1503	45196	45196	0	1	27.285874	0	0	0	45196	45196	45196			*
LT934125.1	-	TC_1504	1504	45475	45475	0	2	90.218536	0	0	0	45475	45475	45475			**
LT934125.1	-	TC_1505	1505	45865	45865	0	1	62.932662	0	0	0	45865	45865	45865			*
LT934125.1	-	TC_1506	1506	45969	45990	14	3	153.955972	0	0	3	45974	45969	45983			**
LT934125.1	-	TC_1507	1507	46143	46143	0	1	27.285874	0	0	0	46143	46143	46143			
LT934125.1	-	TC_1508	1508	46435	46435	0	1	14.405745	0	0	0	46435	46435	46435			
LT934125.1	-	TC_1509	1509	46528	46528	0	1	27.285874	0	0	0	46528	46528	46528			
LT934125.1	-	TC_1510	1510	46950	46950	0	1	27.285874	0	0	0	46950	46950	46950			
LT934125.1	-	TC_1511	1511	47076	47076	0	1	62.932662	0	0	0	47076	47076	47076			
LT934125.1	-	TC_1512	1512	47293	47293	0	1	62.932662	0	0	0	47293	47293	47293			
LT934125.1	-	TC_1513	1513	47491	47491	0	1	24.301041	0	0	0	47491	47491	47491			
LT934125.1	-	TC_1514	1514	48483	48514	31	3	833.939709	0	0	0	48501	48483	48514			***
LT934125.1	-	TC_1515	1515	48826	48826	0	1	27.285874	0	0	0	48826	48826	48826			*
LT934125.1	-	TC_1516	1516	48874	48874	0	1	27.285874	0	0	0	48874	48874	48874			*
LT934125.1	-	TC_1517	1517	48902	48902	0	1	241.779497	0	0	0	48902	48902	48902			*
LT934125.1	-	TC_1518	1518	48973	48973	0	1	27.285874	0	0	0	48973	48973	48973			*
LT934125.1	-	TC_1519	1519	49031	49031	0	1	54.571748	0	0	0	49031	49031	49031			*
LT934125.1	-	TC_1520	1520	49065	49070	0	1	125.865324	2.58496250072116	2.58496250072116	2.58496250072116	49065	49065	49065			*
LT934125.1	-	TC_1521	1521	49120	49129	9	2	84.908854	0	0	0.896038227599445	49124	49120	49129			**
LT934125.1	-	TC_1522	1522	49174	49174	0	1	62.932662	0	0	0	49174	49174	49174			*
LT934125.1	-	TC_1523	1523	49256	49256	0	1	27.285874	0	0	0	49256	49256	49256			*
LT934125.1	-	TC_1524	1524	49312	49312	0	1	27.285874	0	0	0	49312	49312	49312			*
LT934125.1	-	TC_1525	1525	49392	49392	0	1	81.857622	0	0	0	49392	49392	49392			*
LT934125.1	-	TC_1526	1526	49604	49616	12	2	593.069225	0	0	0	49610	49604	49616			**
LT934125.1	-	TC_1527	1527	50151	50151	0	1	54.571748	0	0	0	50151	50151	50151			*
LT934125.1	-	TC_1528	1528	50350	50376	26	4	1023.684874	0	0	4.19676778216724	50368	50350	50376			***
LT934125.1	-	TC_1529	1529	50424	50424	0	1	27.285874	0	0	0	50424	50424	50424			*
LT934125.1	-	TC_1530	1530	50490	50498	2	4	799.883158	0	0	5.02421225738452	50491	50490	50492			***
LT934125.1	-	TC_1531	1531	50544	50569	25	3	329.0132	0	0	0	50556	50544	50569			***
LT934125.1	-	TC_1532	1532	50595	50595	0	1	27.285874	0	0	0	50595	50595	50595			*
LT934125.1	-	TC_1533	1533	50631	50663	24	4	1105.348785	0	0	2.91092892308965	50647	50639	50663			***
LT934125.1	-	TC_1534	1534	50706	50706	0	1	27.285874	0	0	0	50706	50706	50706			*
LT934125.1	-	TC_1535	1535	50817	50823	1	5	1425.185905	0	0	2.27754563585801	50817	50817	50818			***
LT934125.1	-	TC_1536	1536	50862	50863	1	3	131.910155	0	0	0	50862	50862	50863			**
LT934125.1	-	TC_1537	1537	50968	51005	37	5	843.778695	2	2	3.68016895976738	50984	50968	51005			***
LT934125.1	-	TC_1538	1538	51052	51056	4	4	934.128708	0	0	2	51053	51052	51056			***
LT934125.1	-	TC_1539	1539	51094	51097	3	5	489.810011	0	0	0	51095	51094	51097			***
LT934125.1	-	TC_1540	1540	51141	51150	0	6	16278.42903	0	0	3.08405656115013	51147	51147	51147			***
LT934125.1	-	TC_1541	1541	51308	51308	0	1	27.285874	0	0	0	51308	51308	51308			*
LT934125.1	-	TC_1542	1542	51477	51477	0	1	24.301041	0	0	0	51477	51477	51477			*
LT934125.1	-	TC_1543	1543	51502	51502	0	1	27.285874	0	0	0	51502	51502	51502			*
LT934125.1	-	TC_1544	1544	51550	51550	0	1	27.285874	0	0	0	51550	51550	51550			*
LT934125.1	-	TC_1545	1545	51636	51636	0	1	62.932662	0	0	0	51636	51636	51636			*
LT934125.1	-	TC_1546	1546	51891	51891	0	1	27.285874	0	0	0	51891	51891	51891			*
LT934125.1	-	TC_1547	1547	52194	52194	0	1	241.779497	0	0	0	52194	52194	52194			*
LT934125.1	-	TC_1548	1548	52353	52353	0	1	62.932662	0	0	0	52353	52353	52353			*
LT934125.1	-	TC_1549	1549	52503	52503	0	1	27.285874	0	0	0	52503	52503	52503			*
LT934125.1	-	TC_1550	1550	52799	52799	0	1	62.932662	0	0	0	52799	52799	52799			*
LT934125.1	-	TC_1551	1551	52832	52832	0	3	858.240751	0	0	0	52832	52832	52832			***
LT934125.1	-	TC_1552	1552	52879	52879	0	1	27.285874	0	0	0	52879	52879	52879			
LT934125.1	-	TC_1553	1553	53126	53126	0	1	125.865324	0	0	0	53126	53126	53126			*
LT934125.1	-	TC_1554	1554	53204	53204	0	1	27.285874	0	0	0	53204	53204	53204			*
LT934125.1	-	TC_1555	1555	53462	53462	0	1	62.932662	0	0	0	53462	53462	53462			*
LT934125.1	-	TC_1556	1556	53555	53555	0	5	788.002837	0	0	0	53555	53555	53555			***
LT934125.1	-	TC_1557	1557	53802	53809	7	2	51.586915	0	0	0	53806	53802	53809			*
LT934125.1	-	TC_1558	1558	54158	54158	0	1	27.285874	0	0	0	54158	54158	54158			*
LT934125.1	-	TC_1559	1559	54355	54355	0	1	62.932662	0	0	0	54355	54355	54355			*
LT934125.1	-	TC_1560	1560	54449	54450	0	1	125.865324	1	1	1	54449	54449	54449			*
LT934125.1	-	TC_1561	1561	54683	54683	0	1	27.285874	0	0	0	54683	54683	54683			*
LT934125.1	-	TC_1562	1562	55145	55145	0	1	125.865324	0	0	0	55145	55145	55145			*
LT934125.1	-	TC_1563	1563	55263	55266	3	3	376.740884	0	0	1.98554890596596	55265	55263	55266			***
LT934125.1	-	TC_1564	1564	55324	55345	14	2	704.288541	0	0	4.11285178336401	55331	55324	55338			**
LT934125.1	-	TC_1565	1565	55407	55442	35	3	181.241846	0	0	5.48306938934921	55426	55407	55442			**
LT934125.1	-	TC_1566	1566	55486	55507	21	5	973.240907	0	0	0	55491	55486	55507			***
LT934125.1	-	TC_1567	1567	55570	55621	51	4	163.414069	0	0	0	55593	55570	55621			**
LT934125.1	-	TC_1568	1568	55659	55700	1	2	432.780615	0	0	13.597486737341	55668	55668	55669			**
LT934125.1	-	TC_1569	1569	55718	55733	12	3	278.234821	0	0	8.73551963174584	55723	55718	55730			**
LT934125.1	-	TC_1570	1570	55794	55807	13	5	922.84896	0	0	6.16448941450214	55799	55794	55807			***
LT934125.1	-	TC_1571	1571	55853	55853	0	1	241.779497	0	0	0	55853	55853	55853			*
LT934125.1	-	TC_1572	1572	55889	55911	22	4	772.484279	0	0	0	55897	55889	55911			***
LT934125.1	-	TC_1573	1573	55940	55950	0	3	836.016066	0	0	7.64611150044372	55945	55945	55945			***
LT934125.1	-	TC_1574	1574	55986	55995	9	3	713.454229	0	0	0	55989	55986	55995			***
LT934125.1	-	TC_1575	1575	56008	56066	14	6	2776.953956	0	0	16.6402660570677	56045	56038	56052			***
LT934125.1	-	TC_1576	1576	56107	56116	8	5	1600.802971	1	1	5.92684833255937	56113	56107	56115			***
LT934125.1	-	TC_1577	1577	56188	56195	2	6	181697.456607	1.4097837043964	1.4097837043964	4.29030392955236	56189	56188	56190			***
LT934125.1	-	TC_1578	1578	56291	56298	0	1	125.865324	3	3	3	56291	56291	56291			*
LT934125.1	-	TC_1579	1579	56332	56332	0	1	54.571748	0	0	0	56332	56332	56332			*
LT934125.1	-	TC_1580	1580	56376	56376	0	1	24.301041	0	0	0	56376	56376	56376			*
LT934125.1	-	TC_1581	1581	56404	56407	3	2	90.218536	0	0	0	56406	56404	56407			**
LT934125.1	-	TC_1582	1582	56464	56474	10	2	592.160212	0	0	0	56469	56464	56474			**
LT934125.1	-	TC_1583	1583	56508	56508	0	1	54.571748	0	0	0	56508	56508	56508			*
LT934125.1	-	TC_1584	1584	56577	56594	17	2	78.872789	0	0	0	56586	56577	56594			*
LT934125.1	-	TC_1585	1585	56636	56638	2	3	329.0132	0	0	0	56637	56636	56638			***
LT934125.1	-	TC_1586	1586	56705	56719	14	2	90.218536	0	0	0	56712	56705	56719			**
LT934125.1	-	TC_1587	1587	56776	56776	0	1	62.932662	0	0	0	56776	56776	56776			*
LT934125.1	-	TC_1588	1588	56847	56866	19	3	293.366412	0	0	0	56853	56847	56866			**
LT934125.1	-	TC_1589	1589	56944	56950	3	6	16321.49779	0	0	2.97975697847593	56946	56946	56949			***
LT934125.1	-	TC_1590	1590	56994	56994	0	1	241.779497	0	0	0	56994	56994	56994			*
LT934125.1	-	TC_1591	1591	57030	57030	0	1	27.285874	0	0	0	57030	57030	57030			*
LT934125.1	-	TC_1592	1592	57086	57090	3	4	510.903973	0	0	0.890491638297305	57088	57087	57090			***
LT934125.1	-	TC_1593	1593	57130	57152	22	2	41.691619	0	0	0	57141	57130	57152			*
LT934125.1	-	TC_1594	1594	57227	57242	15	2	87.233703	0	0	0	57234	57227	57242			**
LT934125.1	-	TC_1595	1595	57400	57400	0	1	54.571748	0	0	0	57400	57400	57400			*
LT934125.1	-	TC_1596	1596	57532	57549	17	2	304.712159	0	0	0	57540	57532	57549			**
LT934125.1	-	TC_1597	1597	57700	57700	0	1	62.932662	0	0	0	57700	57700	57700			*
LT934125.1	-	TC_1598	1598	57801	57804	3	2	90.218536	0	0	0	57802	57801	57804			**
LT934125.1	-	TC_1599	1599	57861	57863	2	2	266.080538	0	0	0	57862	57861	57863			**
LT934125.1	-	TC_1600	1600	57922	57922	0	1	27.285874	0	0	0	57922	57922	57922			*
LT934125.1	-	TC_1601	1601	58019	58019	0	1	62.932662	0	0	0	58019	58019	58019			*
LT934125.1	-	TC_1602	1602	58100	58100	0	1	27.285874	0	0	0	58100	58100	58100			*
LT934125.1	-	TC_1603	1603	58249	58262	13	2	90.218536	0	0	0	58256	58249	58262			**
LT934125.1	-	TC_1604	1604	58299	58299	0	1	27.285874	0	0	0	58299	58299	58299			*
LT934125.1	-	TC_1605	1605	58359	58359	0	1	27.285874	0	0	0	58359	58359	58359			*
LT934125.1	-	TC_1606	1606	58514	58514	0	1	62.932662	0	0	0	58514	58514	58514			*
LT934125.1	-	TC_1607	1607	58568	58575	2	5	2454.241466	0	0	4.63351346192106	58571	58570	58572			***
LT934125.1	-	TC_1608	1608	58814	58814	0	1	27.285874	0	0	0	58814	58814	58814			*
LT934125.1	-	TC_1609	1609	58874	58874	0	1	62.932662	0	0	0	58874	58874	58874			*
LT934125.1	-	TC_1610	1610	58963	58964	1	2	90.218536	0	0	0	58964	58963	58964			**
LT934125.1	-	TC_1611	1611	59016	59017	0	4	343.451267	0	0	1	59016	59016	59016			***
LT934125.1	-	TC_1612	1612	59074	59076	0	1	54.571748	1.58496250072116	1.58496250072116	1.58496250072116	59074	59074	59074			*
LT934125.1	-	TC_1613	1613	59135	59139	1	3	141.805451	0	0	2.32192809488736	59135	59135	59136			**
LT934125.1	-	TC_1614	1614	59276	59282	1	6	19013.015227	0	0	3	59277	59276	59277			***
LT934125.1	-	TC_1615	1615	59452	59452	0	1	27.285874	0	0	0	59452	59452	59452			*
LT934125.1	-	TC_1616	1616	61055	61057	0	1	54.571748	1.58496250072116	1.58496250072116	1.58496250072116	61055	61055	61055			
LT934125.1	-	TC_1617	1617	61128	61128	0	1	27.285874	0	0	0	61128	61128	61128			
LT934125.1	-	TC_1618	1618	61947	61947	0	1	24.301041	0	0	0	61947	61947	61947			*
LT934125.1	-	TC_1619	1619	62424	62424	0	1	27.285874	0	0	0	62424	62424	62424			*
LT934125.1	-	TC_1620	1620	62512	62520	0	1	81.857622	5.02421225738452	5.02421225738452	5.02421225738452	62512	62512	62512			*
LT934125.1	-	TC_1621	1621	62577	62577	0	2	582.264916	0	0	0	62577	62577	62577			**
LT934125.1	-	TC_1622	1622	62659	62670	11	2	41.691619	0	0	0	62664	62659	62670			*
LT934125.1	-	TC_1623	1623	62797	62797	0	1	27.285874	0	0	0	62797	62797	62797			*
