group	cluster	chr	start	end	strand	dominant_tes	tags	tags.dominant_tes	q_0.1	q_0.9	interquantile_width	cluster_width	hpi	cell_line	Time
PK_15_12h	302	LT934125.1	127261	127324	-	127276	415.291368	72.560202	127268	127322	55	64	12h	PK_15	12
PK_15_12h	315	LT934125.1	128189	128189	-	128189	9.263004	9.263004	128189	128189	1	1	12h	PK_15	12
PK_15_12h	324	LT934125.1	134887	134899	-	134888	8219.372648	6913.289015	134888	134891	4	13	12h	PK_15	12
PK_15_12h	333	LT934125.1	141324	141324	-	141324	13.894507	13.894507	141324	141324	1	1	12h	PK_15	12
PK_15_1h	2	LT934125.1	2269	2275	+	2273	11227.54491	5988.023952	2271	2275	5	7	1h	PK_15	1
PK_15_1h	4	LT934125.1	8523	8523	+	8523	3742.51497	3742.51497	8523	8523	1	1	1h	PK_15	1
PK_15_1h	9	LT934125.1	10420	10431	+	10426	14970.05988	5239.520958	10424	10431	8	12	1h	PK_15	1
PK_15_1h	17	LT934125.1	15782	15782	+	15782	748.502994	748.502994	15782	15782	1	1	1h	PK_15	1
PK_15_1h	18	LT934125.1	16219	16224	+	16224	8233.532934	4491.017964	16220	16224	5	6	1h	PK_15	1
PK_15_1h	19	LT934125.1	28632	28632	+	28632	1497.005988	1497.005988	28632	28632	1	1	1h	PK_15	1
PK_15_1h	24	LT934125.1	32415	32415	+	32415	14221.556886	14221.556886	32415	32415	1	1	1h	PK_15	1
PK_15_1h	31	LT934125.1	46034	46038	+	46034	1497.005988	748.502994	46034	46038	5	5	1h	PK_15	1
PK_15_1h	33	LT934125.1	49644	49647	+	49647	29191.616766	21706.586826	49645	49647	3	4	1h	PK_15	1
PK_15_1h	37	LT934125.1	52429	52439	+	52437	5239.520958	2245.508982	52429	52439	11	11	1h	PK_15	1
PK_15_1h	39	LT934125.1	53591	53602	+	53592	4491.017964	1497.005988	53591	53602	12	12	1h	PK_15	1
PK_15_1h	42	LT934125.1	55159	55159	+	55159	748.502994	748.502994	55159	55159	1	1	1h	PK_15	1
PK_15_1h	47	LT934125.1	60251	60252	+	60251	5988.023952	5239.520958	60251	60252	2	2	1h	PK_15	1
PK_15_1h	50	LT934125.1	62340	62340	+	62340	748.502994	748.502994	62340	62340	1	1	1h	PK_15	1
PK_15_1h	57	LT934125.1	70519	70519	+	70519	748.502994	748.502994	70519	70519	1	1	1h	PK_15	1
PK_15_1h	58	LT934125.1	71535	71535	+	71535	748.502994	748.502994	71535	71535	1	1	1h	PK_15	1
PK_15_1h	61	LT934125.1	79988	79996	+	79996	17215.568862	11976.047904	79993	79996	4	9	1h	PK_15	1
PK_15_1h	64	LT934125.1	86164	86168	+	86167	2994.011976	1497.005988	86164	86168	5	5	1h	PK_15	1
PK_15_1h	67	LT934125.1	92059	92059	+	92059	748.502994	748.502994	92059	92059	1	1	1h	PK_15	1
PK_15_1h	93	LT934125.1	108829	108829	+	108829	1497.005988	1497.005988	108829	108829	1	1	1h	PK_15	1
PK_15_1h	114	LT934125.1	116435	116441	+	116435	1497.005988	748.502994	116435	116441	7	7	1h	PK_15	1
PK_15_1h	117	LT934125.1	116623	116635	+	116623	1497.005988	748.502994	116623	116635	13	13	1h	PK_15	1
PK_15_1h	118	LT934125.1	116684	116684	+	116684	748.502994	748.502994	116684	116684	1	1	1h	PK_15	1
PK_15_1h	121	LT934125.1	116960	116962	+	116962	15718.562874	14970.05988	116962	116962	1	3	1h	PK_15	1
PK_15_1h	127	LT934125.1	120472	120477	+	120477	30688.622754	20209.580838	120474	120477	4	6	1h	PK_15	1
PK_15_1h	131	LT934125.1	122912	122915	+	122915	5239.520958	3742.51497	122912	122915	4	4	1h	PK_15	1
PK_15_1h	136	LT934125.1	125228	125230	+	125230	5988.023952	4491.017964	125228	125230	3	3	1h	PK_15	1
PK_15_1h	139	LT934125.1	126148	126151	+	126151	17215.568862	11227.54491	126148	126151	4	4	1h	PK_15	1
PK_15_1h	157	LT934125.1	133509	133509	+	133509	748.502994	748.502994	133509	133509	1	1	1h	PK_15	1
PK_15_1h	165	LT934125.1	138326	138326	+	138326	748.502994	748.502994	138326	138326	1	1	1h	PK_15	1
PK_15_1h	166	LT934125.1	141345	141359	+	141356	307634.730538	206586.826347	141353	141359	7	15	1h	PK_15	1
PK_15_1h	173	LT934125.1	2778	2781	-	2778	14221.556886	11227.54491	2778	2780	3	4	1h	PK_15	1
PK_15_1h	175	LT934125.1	8487	8489	-	8487	2994.011976	2245.508982	8487	8489	3	3	1h	PK_15	1
PK_15_1h	181	LT934125.1	16581	16590	-	16581	2994.011976	1497.005988	16581	16590	10	10	1h	PK_15	1
PK_15_1h	185	LT934125.1	21475	21479	-	21475	17215.568862	7485.02994	21475	21477	3	5	1h	PK_15	1
PK_15_1h	189	LT934125.1	28429	28429	-	28429	748.502994	748.502994	28429	28429	1	1	1h	PK_15	1
PK_15_1h	196	LT934125.1	32686	32690	-	32686	29940.11976	23952.095808	32686	32688	3	5	1h	PK_15	1
PK_15_1h	198	LT934125.1	42005	42005	-	42005	748.502994	748.502994	42005	42005	1	1	1h	PK_15	1
PK_15_1h	214	LT934125.1	55268	55272	-	55270	17964.071856	13473.053892	55268	55270	3	5	1h	PK_15	1
PK_15_1h	227	LT934125.1	63165	63165	-	63165	748.502994	748.502994	63165	63165	1	1	1h	PK_15	1
PK_15_1h	229	LT934125.1	64133	64143	-	64133	1497.005988	748.502994	64133	64143	11	11	1h	PK_15	1
PK_15_1h	239	LT934125.1	80352	80355	-	80352	2994.011976	2245.508982	80352	80355	4	4	1h	PK_15	1
PK_15_1h	242	LT934125.1	92064	92074	-	92069	5239.520958	2994.011976	92064	92074	11	11	1h	PK_15	1
PK_15_1h	245	LT934125.1	95886	95894	-	95889	52395.209581	34431.137725	95889	95891	3	9	1h	PK_15	1
PK_15_1h	249	LT934125.1	102357	102372	-	102361	310628.742514	206586.826347	102358	102364	7	16	1h	PK_15	1
PK_15_1h	250	LT934125.1	105391	105391	-	105391	748.502994	748.502994	105391	105391	1	1	1h	PK_15	1
PK_15_1h	258	LT934125.1	110208	110208	-	110208	748.502994	748.502994	110208	110208	1	1	1h	PK_15	1
PK_15_1h	296	LT934125.1	126753	126755	-	126753	15718.562874	14970.05988	126753	126753	1	3	1h	PK_15	1
PK_15_1h	299	LT934125.1	127033	127094	-	127033	2245.508982	748.502994	127033	127094	62	62	1h	PK_15	1
PK_15_1h	302	LT934125.1	127276	127282	-	127276	1497.005988	748.502994	127276	127282	7	7	1h	PK_15	1
PK_15_1h	324	LT934125.1	134888	134888	-	134888	1497.005988	1497.005988	134888	134888	1	1	1h	PK_15	1
PK_15_2h	2	LT934125.1	2266	2275	+	2273	25301.509658	17542.380029	2271	2275	5	10	2h	PK_15	2
PK_15_2h	4	LT934125.1	8519	8528	+	8523	1855.444043	1012.060386	8520	8526	7	10	2h	PK_15	2
PK_15_2h	9	LT934125.1	10417	10431	+	10426	42928.228052	25132.832926	10424	10431	8	15	2h	PK_15	2
PK_15_2h	13	LT934125.1	12235	12235	+	12235	84.338366	84.338366	12235	12235	1	1	2h	PK_15	2
PK_15_2h	18	LT934125.1	16215	16226	+	16224	35000.421694	24964.156195	16220	16224	5	12	2h	PK_15	2
PK_15_2h	19	LT934125.1	28614	28633	+	28632	4385.595009	3879.564814	28632	28632	1	20	2h	PK_15	2
PK_15_2h	21	LT934125.1	28947	28947	+	28947	84.338366	84.338366	28947	28947	1	1	2h	PK_15	2
PK_15_2h	22	LT934125.1	32187	32187	+	32187	84.338366	84.338366	32187	32187	1	1	2h	PK_15	2
PK_15_2h	24	LT934125.1	32405	32416	+	32415	33988.361308	30783.503416	32415	32415	1	12	2h	PK_15	2
PK_15_2h	25	LT934125.1	32516	32516	+	32516	84.338366	84.338366	32516	32516	1	1	2h	PK_15	2
PK_15_2h	31	LT934125.1	46035	46038	+	46038	9445.896938	7000.084338	46036	46038	3	4	2h	PK_15	2
PK_15_2h	33	LT934125.1	49642	49647	+	49647	56675.381632	44277.641899	49645	49647	3	6	2h	PK_15	2
PK_15_2h	37	LT934125.1	52421	52442	+	52437	7759.129632	5060.301931	52434	52439	6	22	2h	PK_15	2
PK_15_2h	39	LT934125.1	53589	53607	+	53594	24795.479464	6831.407607	53590	53603	14	19	2h	PK_15	2
PK_15_2h	42	LT934125.1	55153	55161	+	55161	15180.905794	9361.558573	55158	55161	4	9	2h	PK_15	2
PK_15_2h	43	LT934125.1	55268	55271	+	55268	253.015098	84.338366	55268	55271	4	4	2h	PK_15	2
PK_15_2h	47	LT934125.1	60240	60256	+	60251	15686.935989	12060.38627	60250	60252	3	17	2h	PK_15	2
PK_15_2h	50	LT934125.1	62337	62340	+	62340	5060.301932	3457.872986	62338	62340	3	4	2h	PK_15	2
PK_15_2h	52	LT934125.1	63412	63420	+	63420	337.353463	168.676731	63412	63420	9	9	2h	PK_15	2
PK_15_2h	54	LT934125.1	67067	67067	+	67067	84.338366	84.338366	67067	67067	1	1	2h	PK_15	2
PK_15_2h	57	LT934125.1	70516	70521	+	70521	12060.38627	9530.235304	70519	70521	3	6	2h	PK_15	2
PK_15_2h	58	LT934125.1	71527	71544	+	71544	7421.776169	3036.181159	71531	71544	14	18	2h	PK_15	2
PK_15_2h	59	LT934125.1	75649	75649	+	75649	84.338366	84.338366	75649	75649	1	1	2h	PK_15	2
PK_15_2h	61	LT934125.1	79991	79996	+	79996	23614.742347	17542.380029	79993	79996	4	6	2h	PK_15	2
PK_15_2h	64	LT934125.1	86151	86168	+	86167	11976.047905	8433.836552	86164	86167	4	18	2h	PK_15	2
PK_15_2h	66	LT934125.1	91544	91561	+	91544	506.030194	168.676731	91544	91561	18	18	2h	PK_15	2
PK_15_2h	67	LT934125.1	92050	92059	+	92059	2277.135871	1518.090579	92052	92059	8	10	2h	PK_15	2
PK_15_2h	71	LT934125.1	92621	92621	+	92621	84.338366	84.338366	92621	92621	1	1	2h	PK_15	2
PK_15_2h	72	LT934125.1	92906	92906	+	92906	84.338366	84.338366	92906	92906	1	1	2h	PK_15	2
PK_15_2h	73	LT934125.1	93375	93375	+	93375	84.338366	84.338366	93375	93375	1	1	2h	PK_15	2
PK_15_2h	79	LT934125.1	96906	96906	+	96906	168.676731	168.676731	96906	96906	1	1	2h	PK_15	2
PK_15_2h	84	LT934125.1	102393	102393	+	102393	168.676731	168.676731	102393	102393	1	1	2h	PK_15	2
PK_15_2h	93	LT934125.1	108818	108830	+	108829	5650.670493	4638.610104	108824	108829	6	13	2h	PK_15	2
PK_15_2h	97	LT934125.1	115214	115223	+	115214	168.676732	84.338366	115214	115223	10	10	2h	PK_15	2
PK_15_2h	107	LT934125.1	115873	115873	+	115873	84.338366	84.338366	115873	115873	1	1	2h	PK_15	2
PK_15_2h	114	LT934125.1	116393	116452	+	116417	1518.090586	168.676731	116403	116447	45	60	2h	PK_15	2
PK_15_2h	116	LT934125.1	116563	116565	+	116565	253.015097	168.676731	116563	116565	3	3	2h	PK_15	2
PK_15_2h	118	LT934125.1	116619	116705	+	116669	6241.039058	674.706924	116626	116687	62	87	2h	PK_15	2
PK_15_2h	119	LT934125.1	116723	116754	+	116732	2192.797506	843.383655	116728	116750	23	32	2h	PK_15	2
PK_15_2h	121	LT934125.1	116956	116962	+	116962	45880.070845	40735.430547	116961	116962	2	7	2h	PK_15	2
PK_15_2h	127	LT934125.1	120468	120477	+	120477	44277.641901	29096.736105	120473	120477	5	10	2h	PK_15	2
PK_15_2h	131	LT934125.1	122906	122915	+	122915	9445.89694	5735.008856	122911	122915	5	10	2h	PK_15	2
PK_15_2h	136	LT934125.1	125225	125235	+	125230	15012.229063	11132.664249	125228	125230	3	11	2h	PK_15	2
PK_15_2h	137	LT934125.1	125618	125618	+	125618	84.338366	84.338366	125618	125618	1	1	2h	PK_15	2
PK_15_2h	139	LT934125.1	126141	126151	+	126151	43940.288438	28928.059374	126148	126151	4	11	2h	PK_15	2
PK_15_2h	143	LT934125.1	127116	127116	+	127116	421.691828	421.691828	127116	127116	1	1	2h	PK_15	2
PK_15_2h	148	LT934125.1	127553	127553	+	127553	84.338366	84.338366	127553	127553	1	1	2h	PK_15	2
PK_15_2h	150	LT934125.1	127693	127693	+	127693	84.338366	84.338366	127693	127693	1	1	2h	PK_15	2
PK_15_2h	157	LT934125.1	133509	133515	+	133509	1265.075484	421.691828	133509	133514	6	7	2h	PK_15	2
PK_15_2h	163	LT934125.1	136688	136688	+	136688	84.338366	84.338366	136688	136688	1	1	2h	PK_15	2
PK_15_2h	166	LT934125.1	141348	141359	+	141356	25807.539852	18554.440415	141353	141359	7	12	2h	PK_15	2
PK_15_2h	167	LT934125.1	141404	141404	+	141404	84.338366	84.338366	141404	141404	1	1	2h	PK_15	2
PK_15_2h	171	LT934125.1	2440	2440	-	2440	84.338366	84.338366	2440	2440	1	1	2h	PK_15	2
PK_15_2h	173	LT934125.1	2778	2786	-	2778	29012.397741	22602.68196	2778	2781	4	9	2h	PK_15	2
PK_15_2h	175	LT934125.1	8487	8499	-	8487	15855.612719	11891.709539	8487	8490	4	13	2h	PK_15	2
PK_15_2h	181	LT934125.1	16580	16599	-	16581	15518.259258	7590.452897	16581	16586	6	20	2h	PK_15	2
PK_15_2h	185	LT934125.1	21473	21491	-	21477	48325.883447	22940.035422	21475	21477	3	19	2h	PK_15	2
PK_15_2h	189	LT934125.1	28426	28432	-	28429	14421.860504	10036.265497	28428	28430	3	7	2h	PK_15	2
PK_15_2h	193	LT934125.1	32038	32038	-	32038	84.338366	84.338366	32038	32038	1	1	2h	PK_15	2
PK_15_2h	195	LT934125.1	32170	32170	-	32170	84.338366	84.338366	32170	32170	1	1	2h	PK_15	2
PK_15_2h	196	LT934125.1	32686	32696	-	32686	24879.81783	21674.959939	32686	32688	3	11	2h	PK_15	2
PK_15_2h	198	LT934125.1	42005	42008	-	42005	2024.120773	1433.752214	42005	42007	3	4	2h	PK_15	2
PK_15_2h	199	LT934125.1	50029	50029	-	50029	84.338366	84.338366	50029	50029	1	1	2h	PK_15	2
PK_15_2h	210	LT934125.1	54341	54341	-	54341	84.338366	84.338366	54341	54341	1	1	2h	PK_15	2
PK_15_2h	213	LT934125.1	55151	55151	-	55151	84.338366	84.338366	55151	55151	1	1	2h	PK_15	2
PK_15_2h	214	LT934125.1	55265	55279	-	55270	59374.209328	42422.197858	55270	55273	4	15	2h	PK_15	2
PK_15_2h	219	LT934125.1	55988	55988	-	55988	84.338366	84.338366	55988	55988	1	1	2h	PK_15	2
PK_15_2h	227	LT934125.1	63152	63175	-	63164	13241.12339	5397.655393	63159	63166	8	24	2h	PK_15	2
PK_15_2h	229	LT934125.1	64133	64145	-	64133	1686.767313	1096.398752	64133	64141	9	13	2h	PK_15	2
PK_15_2h	234	LT934125.1	71546	71552	-	71549	1771.105677	927.722021	71546	71551	6	7	2h	PK_15	2
PK_15_2h	235	LT934125.1	71627	71627	-	71627	84.338366	84.338366	71627	71627	1	1	2h	PK_15	2
PK_15_2h	237	LT934125.1	75650	75650	-	75650	84.338366	84.338366	75650	75650	1	1	2h	PK_15	2
PK_15_2h	239	LT934125.1	80352	80356	-	80352	19313.485705	16952.01147	80352	80353	2	5	2h	PK_15	2
PK_15_2h	240	LT934125.1	86133	86138	-	86133	253.015098	84.338366	86133	86138	6	6	2h	PK_15	2
PK_15_2h	242	LT934125.1	92064	92081	-	92069	14927.8907	9192.881842	92067	92072	6	18	2h	PK_15	2
PK_15_2h	243	LT934125.1	93211	93211	-	93211	84.338366	84.338366	93211	93211	1	1	2h	PK_15	2
PK_15_2h	245	LT934125.1	95886	95896	-	95889	103989.20469	68398.414439	95889	95892	4	11	2h	PK_15	2
PK_15_2h	248	LT934125.1	102313	102313	-	102313	84.338366	84.338366	102313	102313	1	1	2h	PK_15	2
PK_15_2h	249	LT934125.1	102358	102369	-	102361	25976.216582	18554.440415	102358	102364	7	12	2h	PK_15	2
PK_15_2h	252	LT934125.1	107029	107029	-	107029	84.338366	84.338366	107029	107029	1	1	2h	PK_15	2
PK_15_2h	258	LT934125.1	110202	110208	-	110203	1265.075484	421.691828	110203	110208	6	7	2h	PK_15	2
PK_15_2h	265	LT934125.1	116024	116024	-	116024	84.338366	84.338366	116024	116024	1	1	2h	PK_15	2
PK_15_2h	267	LT934125.1	116164	116164	-	116164	84.338366	84.338366	116164	116164	1	1	2h	PK_15	2
PK_15_2h	272	LT934125.1	116601	116601	-	116601	421.691828	421.691828	116601	116601	1	1	2h	PK_15	2
PK_15_2h	287	LT934125.1	124707	124707	-	124707	84.338366	84.338366	124707	124707	1	1	2h	PK_15	2
PK_15_2h	296	LT934125.1	126753	126759	-	126753	45795.73248	40651.092182	126753	126754	2	7	2h	PK_15	2
PK_15_2h	298	LT934125.1	126963	126994	-	126985	2192.797506	843.383655	126967	126989	23	32	2h	PK_15	2
PK_15_2h	299	LT934125.1	127012	127098	-	127048	6241.039058	674.706924	127030	127091	62	87	2h	PK_15	2
PK_15_2h	300	LT934125.1	127152	127154	-	127152	253.015097	168.676731	127152	127154	3	3	2h	PK_15	2
PK_15_2h	301	LT934125.1	127208	127208	-	127208	84.338366	84.338366	127208	127208	1	1	2h	PK_15	2
PK_15_2h	302	LT934125.1	127265	127324	-	127276	1518.090586	168.676731	127270	127314	45	60	2h	PK_15	2
PK_15_2h	310	LT934125.1	127844	127844	-	127844	84.338366	84.338366	127844	127844	1	1	2h	PK_15	2
PK_15_2h	319	LT934125.1	128494	128503	-	128494	168.676732	84.338366	128494	128503	10	10	2h	PK_15	2
PK_15_2h	324	LT934125.1	134887	134899	-	134888	5650.670493	4638.610104	134888	134893	6	13	2h	PK_15	2
PK_15_2h	333	LT934125.1	141324	141324	-	141324	168.676731	168.676731	141324	141324	1	1	2h	PK_15	2
PK_15_4h	2	LT934125.1	2266	2275	+	2273	18941.2841	13078.010645	2271	2275	5	10	4h	PK_15	4
PK_15_4h	4	LT934125.1	8517	8526	+	8523	6611.776448	3784.09847	8519	8526	8	10	4h	PK_15	4
PK_15_4h	5	LT934125.1	9279	9279	+	9279	41.5835	41.5835	9279	9279	1	1	4h	PK_15	4
PK_15_4h	9	LT934125.1	10412	10431	+	10426	40710.246177	26176.813041	10425	10431	7	20	4h	PK_15	4
PK_15_4h	10	LT934125.1	11996	11999	+	11996	83.167	41.5835	11996	11999	4	4	4h	PK_15	4
PK_15_4h	11	LT934125.1	12086	12086	+	12086	83.166999	83.166999	12086	12086	1	1	4h	PK_15	4
PK_15_4h	18	LT934125.1	16214	16226	+	16224	35574.683966	27320.359281	16220	16224	5	13	4h	PK_15	4
PK_15_4h	19	LT934125.1	28629	28633	+	28632	748.502995	665.335995	28632	28632	1	5	4h	PK_15	4
PK_15_4h	24	LT934125.1	32409	32415	+	32415	44411.177645	41230.03992	32415	32415	1	7	4h	PK_15	4
PK_15_4h	31	LT934125.1	46033	46038	+	46038	17236.360613	12786.926148	46036	46038	3	6	4h	PK_15	4
PK_15_4h	33	LT934125.1	49640	49648	+	49647	58591.151032	46074.517631	49645	49647	3	9	4h	PK_15	4
PK_15_4h	37	LT934125.1	52422	52440	+	52437	15302.727878	9231.536926	52434	52439	6	19	4h	PK_15	4
PK_15_4h	39	LT934125.1	53589	53604	+	53594	18130.405855	5655.355955	53590	53602	13	16	4h	PK_15	4
PK_15_4h	42	LT934125.1	55154	55161	+	55161	7089.986693	4366.267465	55158	55161	4	8	4h	PK_15	4
PK_15_4h	47	LT934125.1	60246	60256	+	60251	19585.828343	15697.771124	60251	60252	2	11	4h	PK_15	4
PK_15_4h	50	LT934125.1	62332	62341	+	62340	5738.522955	3825.681969	62338	62340	3	10	4h	PK_15	4
PK_15_4h	57	LT934125.1	70512	70521	+	70521	12391.882903	10499.833666	70519	70521	3	10	4h	PK_15	4
PK_15_4h	58	LT934125.1	71529	71544	+	71544	11851.297407	5634.564205	71531	71544	14	16	4h	PK_15	4
PK_15_4h	59	LT934125.1	75648	75651	+	75648	291.084497	103.958749	75648	75651	4	4	4h	PK_15	4
PK_15_4h	61	LT934125.1	79987	79996	+	79996	43309.214903	33641.051231	79994	79996	3	10	4h	PK_15	4
PK_15_4h	64	LT934125.1	86158	86168	+	86167	6798.902197	4886.061211	86164	86167	4	11	4h	PK_15	4
PK_15_4h	66	LT934125.1	91559	91562	+	91559	124.7505	62.37525	91559	91562	4	4	4h	PK_15	4
PK_15_4h	67	LT934125.1	92048	92059	+	92059	3867.26547	2495.00998	92052	92059	8	12	4h	PK_15	4
PK_15_4h	78	LT934125.1	96029	96029	+	96029	41.5835	41.5835	96029	96029	1	1	4h	PK_15	4
PK_15_4h	79	LT934125.1	96906	96906	+	96906	41.5835	41.5835	96906	96906	1	1	4h	PK_15	4
PK_15_4h	93	LT934125.1	108818	108830	+	108829	12994.843649	10770.126414	108824	108829	6	13	4h	PK_15	4
PK_15_4h	114	LT934125.1	116393	116462	+	116441	1081.170995	249.500998	116393	116452	60	70	4h	PK_15	4
PK_15_4h	116	LT934125.1	116565	116565	+	116565	41.5835	41.5835	116565	116565	1	1	4h	PK_15	4
PK_15_4h	118	LT934125.1	116623	116705	+	116669	12080.006661	1122.754491	116629	116689	61	83	4h	PK_15	4
PK_15_4h	119	LT934125.1	116727	116750	+	116732	2411.842983	1101.962741	116729	116750	22	24	4h	PK_15	4
PK_15_4h	121	LT934125.1	116938	116962	+	116962	74829.507654	67282.102462	116961	116962	2	25	4h	PK_15	4
PK_15_4h	127	LT934125.1	120465	120477	+	120477	57697.10579	36697.438456	120473	120477	5	13	4h	PK_15	4
PK_15_4h	131	LT934125.1	122901	122915	+	122915	20001.663341	13826.513639	122912	122915	4	15	4h	PK_15	4
PK_15_4h	136	LT934125.1	125222	125235	+	125230	13410.678645	10291.916168	125228	125230	3	14	4h	PK_15	4
PK_15_4h	139	LT934125.1	126141	126152	+	126151	35824.184964	24263.972056	126148	126151	4	12	4h	PK_15	4
PK_15_4h	143	LT934125.1	127110	127116	+	127116	395.043247	228.709248	127110	127116	7	7	4h	PK_15	4
PK_15_4h	144	LT934125.1	127189	127189	+	127189	41.5835	41.5835	127189	127189	1	1	4h	PK_15	4
PK_15_4h	157	LT934125.1	133513	133515	+	133513	83.167	41.5835	133513	133515	3	3	4h	PK_15	4
PK_15_4h	166	LT934125.1	141349	141359	+	141356	11019.627412	8087.990685	141354	141359	6	11	4h	PK_15	4
PK_15_4h	173	LT934125.1	2778	2788	-	2778	18962.075849	15593.812375	2778	2781	4	11	4h	PK_15	4
PK_15_4h	175	LT934125.1	8487	8499	-	8487	13722.55489	10645.375915	8487	8490	4	13	4h	PK_15	4
PK_15_4h	176	LT934125.1	9270	9270	-	9270	41.5835	41.5835	9270	9270	1	1	4h	PK_15	4
PK_15_4h	181	LT934125.1	16580	16591	-	16581	11643.379909	7173.153693	16581	16584	4	12	4h	PK_15	4
PK_15_4h	185	LT934125.1	21473	21483	-	21477	21914.504326	10499.833666	21475	21477	3	11	4h	PK_15	4
PK_15_4h	189	LT934125.1	28425	28434	-	28429	29669.827013	19232.368596	28428	28430	3	10	4h	PK_15	4
PK_15_4h	193	LT934125.1	32036	32036	-	32036	41.5835	41.5835	32036	32036	1	1	4h	PK_15	4
PK_15_4h	196	LT934125.1	32686	32689	-	32686	5052.395211	4678.143713	32686	32686	1	4	4h	PK_15	4
PK_15_4h	198	LT934125.1	42005	42009	-	42005	3118.762475	1704.923486	42005	42007	3	5	4h	PK_15	4
PK_15_4h	199	LT934125.1	50029	50029	-	50029	62.37525	62.37525	50029	50029	1	1	4h	PK_15	4
PK_15_4h	202	LT934125.1	52445	52445	-	52445	62.37525	62.37525	52445	52445	1	1	4h	PK_15	4
PK_15_4h	214	LT934125.1	55265	55284	-	55270	51709.081837	36988.522954	55270	55273	4	20	4h	PK_15	4
PK_15_4h	216	LT934125.1	55639	55639	-	55639	83.166999	83.166999	55639	55639	1	1	4h	PK_15	4
PK_15_4h	220	LT934125.1	56318	56318	-	56318	124.750499	124.750499	56318	56318	1	1	4h	PK_15	4
PK_15_4h	227	LT934125.1	63153	63176	-	63159	10458.250168	2391.051231	63158	63166	9	24	4h	PK_15	4
PK_15_4h	229	LT934125.1	64133	64144	-	64133	2557.38523	1642.548237	64133	64141	9	12	4h	PK_15	4
PK_15_4h	234	LT934125.1	71546	71554	-	71549	2162.341985	1434.630739	71546	71551	6	9	4h	PK_15	4
PK_15_4h	237	LT934125.1	75643	75643	-	75643	41.5835	41.5835	75643	75643	1	1	4h	PK_15	4
PK_15_4h	239	LT934125.1	80352	80359	-	80352	18317.531604	16425.482369	80352	80353	2	8	4h	PK_15	4
PK_15_4h	240	LT934125.1	86128	86138	-	86133	790.086494	332.667997	86131	86137	7	11	4h	PK_15	4
PK_15_4h	242	LT934125.1	92064	92083	-	92069	24555.056554	14346.307385	92067	92072	6	20	4h	PK_15	4
PK_15_4h	243	LT934125.1	93202	93253	-	93245	810.878245	311.876248	93214	93248	35	52	4h	PK_15	4
PK_15_4h	245	LT934125.1	95886	95895	-	95889	44057.717898	28131.237525	95889	95892	4	10	4h	PK_15	4
PK_15_4h	249	LT934125.1	102357	102368	-	102361	11144.377911	8087.990685	102358	102363	6	12	4h	PK_15	4
PK_15_4h	258	LT934125.1	110202	110202	-	110202	41.5835	41.5835	110202	110202	1	1	4h	PK_15	4
PK_15_4h	271	LT934125.1	116528	116528	-	116528	41.5835	41.5835	116528	116528	1	1	4h	PK_15	4
PK_15_4h	272	LT934125.1	116601	116607	-	116601	395.043247	228.709248	116601	116607	7	7	4h	PK_15	4
PK_15_4h	283	LT934125.1	122913	122913	-	122913	41.5835	41.5835	122913	122913	1	1	4h	PK_15	4
PK_15_4h	296	LT934125.1	126753	126777	-	126753	74891.882903	67406.852961	126753	126753	1	25	4h	PK_15	4
PK_15_4h	298	LT934125.1	126967	126990	-	126985	2411.842983	1101.962741	126967	126988	22	24	4h	PK_15	4
PK_15_4h	299	LT934125.1	127012	127094	-	127048	12100.798411	1122.754491	127028	127088	61	83	4h	PK_15	4
PK_15_4h	300	LT934125.1	127152	127152	-	127152	41.5835	41.5835	127152	127152	1	1	4h	PK_15	4
PK_15_4h	302	LT934125.1	127255	127298	-	127276	956.420496	249.500998	127265	127297	33	44	4h	PK_15	4
PK_15_4h	303	LT934125.1	127324	127324	-	127324	124.750499	124.750499	127324	127324	1	1	4h	PK_15	4
PK_15_4h	324	LT934125.1	134887	134898	-	134888	12911.676649	10770.126414	134888	134893	6	12	4h	PK_15	4
PK_15_6h	2	LT934125.1	2263	2275	+	2273	12441.577913	8577.796336	2271	2275	5	13	6h	PK_15	6
PK_15_6h	4	LT934125.1	8512	8526	+	8523	3788.317091	2178.408102	8519	8526	8	15	6h	PK_15	6
PK_15_6h	5	LT934125.1	9272	9279	+	9279	35.216759	20.123862	9272	9279	8	8	6h	PK_15	6
PK_15_6h	9	LT934125.1	10412	10431	+	10426	34150.194446	22533.694892	10425	10431	7	20	6h	PK_15	6
PK_15_6h	10	LT934125.1	11996	12012	+	11996	75.464483	20.123862	11996	12012	17	17	6h	PK_15	6
PK_15_6h	11	LT934125.1	12086	12086	+	12086	40.247725	40.247725	12086	12086	1	1	6h	PK_15	6
PK_15_6h	12	LT934125.1	12168	12177	+	12168	115.712208	70.433518	12168	12177	10	10	6h	PK_15	6
PK_15_6h	18	LT934125.1	16211	16226	+	16224	39397.491562	30794.540396	16220	16224	5	16	6h	PK_15	6
PK_15_6h	19	LT934125.1	28629	28633	+	28632	513.158491	482.972697	28632	28632	1	5	6h	PK_15	6
PK_15_6h	24	LT934125.1	32408	32415	+	32415	66519.427073	61332.501547	32415	32415	1	8	6h	PK_15	6
PK_15_6h	30	LT934125.1	45890	45890	+	45890	15.092897	15.092897	45890	45890	1	1	6h	PK_15	6
