chr	strand	gene	group	cluster	start	end	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	inCoding	cluster_width	hpi	cell_line	Time	dominant_TC	CDS_start	CDS_end	CDS_prime5	CDS_prime3	TSS_CDS_dist	closest_TC	gene_mean_dominant_TSS	gene_dominant_TSS_shift	gene_mean_shift_TSS	gene_sd_shift_TSS	gene_varcoeff_shif_TSS
LT934125.1	-	Ep0	PC_12_4h	2191	97361	97361	97361	3212.206384	3212.206384	97361	97361	1		1	4h	PC_12	4	2191	96114	97346	97346	96114	-15	2191	97386	25	42.7857142857143	45.2109220490743	1.05668265223212
LT934125.1	-	Ep0	PC_12_6h	2191	97358	97368	97361	3171.472736	2611.801077	97359	97361	3		11	6h	PC_12	6	2191	96114	97346	97346	96114	-15	2191	97386	25	42.7857142857143	45.2109220490743	1.05668265223212
LT934125.1	-	Ep0	PC_12_8h	2191	97358	97367	97361	2652.435126	2045.251182	97359	97361	3		10	8h	PC_12	8	2191	96114	97346	97346	96114	-15	2191	97386	25	42.7857142857143	45.2109220490743	1.05668265223212
LT934125.1	-	Ep0	PK_15_12h	2191	97358	97361	97361	574.37071	514.874142	97360	97361	2		4	12h	PK_15	12	2191	96114	97346	97346	96114	-15	2191	97386	25	42.7857142857143	45.2109220490743	1.05668265223212
LT934125.1	-	Ep0	PK_15_1h	2191	97361	97361	97361	17543.859649	17543.859649	97361	97361	1		1	1h	PK_15	1	2191	96114	97346	97346	96114	-15	2191	97386	25	42.7857142857143	45.2109220490743	1.05668265223212
LT934125.1	-	Ep0	PK_15_4h	2191	97358	97368	97361	12300.07307	8971.340424	97358	97361	4		11	4h	PK_15	4	2191	96114	97346	97346	96114	-15	2191	97386	25	42.7857142857143	45.2109220490743	1.05668265223212
LT934125.1	-	Ep0	PK_15_6h	2191	97358	97367	97361	4298.421759	3435.511577	97359	97361	3		10	6h	PK_15	6	2191	96114	97346	97346	96114	-15	2191	97386	25	42.7857142857143	45.2109220490743	1.05668265223212
LT934125.1	-	Ep0	PK_15_8h	2191	97361	97368	97361	3298.260079	3074.574888	97361	97361	1		8	8h	PK_15	8	2191	96114	97346	97346	96114	-15	2191	97386	25	42.7857142857143	45.2109220490743	1.05668265223212
LT934125.1	-	IE180	C6_12h	2287	107366	107379	107369	1391.715448	972.102749	107366	107372	7		14	12h	C6	12	2287	102945	107297	107297	102945	-72	2287	107381	12	21.7058823529412	34.8815221605264	1.60700779601341
LT934125.1	-	IE180	C6_2h	2287	107369	107369	107369	1239.157373	1239.157373	107369	107369	1		1	2h	C6	2	2287	102945	107297	107297	102945	-72	2287	107381	12	21.7058823529412	34.8815221605264	1.60700779601341
LT934125.1	-	IE180	C6_6h	2287	107366	107379	107369	689.952566	258.732212	107366	107379	14		14	6h	C6	6	2287	102945	107297	107297	102945	-72	2287	107381	12	21.7058823529412	34.8815221605264	1.60700779601341
LT934125.1	-	IE180	C6_8h	2287	107365	107372	107369	419.693301	258.272801	107366	107369	4		8	8h	C6	8	2287	102945	107297	107297	102945	-72	2287	107381	12	21.7058823529412	34.8815221605264	1.60700779601341
LT934125.1	-	IE180	NRK_2h	2287	107369	107369	107369	3236.245955	3236.245955	107369	107369	1		1	2h	NRK	2	2287	102945	107297	107297	102945	-72	2287	107381	12	21.7058823529412	34.8815221605264	1.60700779601341
LT934125.1	-	IE180	PC_12_12h	2287	107366	107378	107369	518.746544	389.059908	107369	107378	10		13	12h	PC_12	12	2287	102945	107297	107297	102945	-72	2287	107381	12	21.7058823529412	34.8815221605264	1.60700779601341
LT934125.1	-	IE180	PC_12_1h	2289	107537	107537	107537	2227.171492	2227.171492	107537	107537	1		1	1h	PC_12	1	2289	102945	107297	107297	102945	-240	2289	107381	-156	21.7058823529412	34.8815221605264	1.60700779601341
LT934125.1	-	IE180	PC_12_2.5h	2287	107369	107369	107369	740.19245	740.19245	107369	107369	1		1	2.5h	PC_12	2.5	2287	102945	107297	107297	102945	-72	2287	107381	12	21.7058823529412	34.8815221605264	1.60700779601341
LT934125.1	-	IE180	PC_12_2h	2287	107366	107369	107366	2001.334224	667.111408	107366	107369	4		4	2h	PC_12	2	2287	102945	107297	107297	102945	-69	2287	107381	15	21.7058823529412	34.8815221605264	1.60700779601341
LT934125.1	-	IE180	PC_12_4h	2287	107369	107378	107369	702.670147	602.288697	107369	107378	10		10	4h	PC_12	4	2287	102945	107297	107297	102945	-72	2287	107381	12	21.7058823529412	34.8815221605264	1.60700779601341
LT934125.1	-	IE180	PC_12_6h	2287	107366	107378	107369	533.020628	373.11444	107366	107372	7		13	6h	PC_12	6	2287	102945	107297	107297	102945	-72	2287	107381	12	21.7058823529412	34.8815221605264	1.60700779601341
LT934125.1	-	IE180	PC_12_8h	2287	107362	107395	107369	735.012146	351.527547	107366	107382	17		34	8h	PC_12	8	2287	102945	107297	107297	102945	-72	2287	107381	12	21.7058823529412	34.8815221605264	1.60700779601341
LT934125.1	-	IE180	PK_15_12h	2287	107366	107378	107369	121.281465	86.956522	107366	107378	13		13	12h	PK_15	12	2287	102945	107297	107297	102945	-72	2287	107381	12	21.7058823529412	34.8815221605264	1.60700779601341
LT934125.1	-	IE180	PK_15_1h	2288	107411	107411	107411	2923.976608	2923.976608	107411	107411	1		1	1h	PK_15	1	2288	102945	107297	107297	102945	-114	2288	107381	-30	21.7058823529412	34.8815221605264	1.60700779601341
LT934125.1	-	IE180	PK_15_4h	2287	107365	107378	107369	3491.10985	1948.526427	107366	107376	11		14	4h	PK_15	4	2287	102945	107297	107297	102945	-72	2287	107381	12	21.7058823529412	34.8815221605264	1.60700779601341
LT934125.1	-	IE180	PK_15_6h	2287	107366	107382	107369	1806.466181	1193.558013	107366	107378	13		17	6h	PK_15	6	2287	102945	107297	107297	102945	-72	2287	107381	12	21.7058823529412	34.8815221605264	1.60700779601341
LT934125.1	-	IE180	PK_15_8h	2287	107366	107382	107369	1179.829737	745.617305	107367	107378	12		17	8h	PK_15	8	2287	102945	107297	107297	102945	-72	2287	107381	12	21.7058823529412	34.8815221605264	1.60700779601341
LT934125.1	-	NOIR_2	C6_12h	2488	136232	136244	136235	762.296402	349.677248	136233	136235	3	NOIR_2	13	12h	C6	12	2488	134888	136235	136235	134888	0	2488	136248	13	19.8571428571429	14.2605272470073	0.718156048410439
LT934125.1	-	NOIR_2	C6_4h	2489	136290	136297	136290	1050.97215	525.486075	136290	136297	8		8	4h	C6	4	2489	134888	136235	136235	134888	-55	2489	136248	-42	19.8571428571429	14.2605272470073	0.718156048410439
LT934125.1	-	NOIR_2	C6_8h	2488	136232	136247	136235	1355.932203	807.102502	136234	136235	2	NOIR_2	16	8h	C6	8	2488	134888	136235	136235	134888	0	2488	136248	13	19.8571428571429	14.2605272470073	0.718156048410439
LT934125.1	-	NOIR_2	PC_12_12h	2488	136232	136244	136235	1208.133401	423.187971	136232	136241	10	NOIR_2	13	12h	PC_12	12	2488	134888	136235	136235	134888	0	2488	136248	13	19.8571428571429	14.2605272470073	0.718156048410439
LT934125.1	-	NOIR_2	PC_12_1h	2488	136238	136238	136238	2227.171492	2227.171492	136238	136238	1		1	1h	PC_12	1	2488	134888	136235	136235	134888	-3	2488	136248	10	19.8571428571429	14.2605272470073	0.718156048410439
LT934125.1	-	NOIR_2	PC_12_2.5h	2488	136235	136235	136235	2220.57735	2220.57735	136235	136235	1	NOIR_2	1	2.5h	PC_12	2.5	2488	134888	136235	136235	134888	0	2488	136248	13	19.8571428571429	14.2605272470073	0.718156048410439
LT934125.1	-	NOIR_2	PC_12_4h	2489	136280	136297	136297	501.907249	200.762899	136280	136297	18		18	4h	PC_12	4	2489	134888	136235	136235	134888	-62	2489	136248	-49	19.8571428571429	14.2605272470073	0.718156048410439
LT934125.1	-	NOIR_2	PC_12_6h	2489	136285	136305	136295	319.812376	106.604126	136291	136297	7		21	6h	PC_12	6	2489	134888	136235	136235	134888	-60	2489	136248	-47	19.8571428571429	14.2605272470073	0.718156048410439
LT934125.1	-	NOIR_2	PC_12_8h	2488	136232	136244	136235	1629.809537	894.797392	136233	136238	6	NOIR_2	13	8h	PC_12	8	2488	134888	136235	136235	134888	0	2488	136248	13	19.8571428571429	14.2605272470073	0.718156048410439
LT934125.1	-	NOIR_2	PK_15_12h	2488	136232	136244	136235	1011.441648	405.034325	136232	136235	4	NOIR_2	13	12h	PK_15	12	2488	134888	136235	136235	134888	0	2488	136248	13	19.8571428571429	14.2605272470073	0.718156048410439
LT934125.1	-	NOIR_2	PK_15_2h	2488	136235	136235	136235	1810.282404	1810.282404	136235	136235	1	NOIR_2	1	2h	PK_15	2	2488	134888	136235	136235	134888	0	2488	136248	13	19.8571428571429	14.2605272470073	0.718156048410439
LT934125.1	-	NOIR_2	PK_15_4h	2488	136232	136241	136235	2354.469434	933.668913	136232	136238	7	NOIR_2	10	4h	PK_15	4	2488	134888	136235	136235	134888	0	2488	136248	13	19.8571428571429	14.2605272470073	0.718156048410439
LT934125.1	-	NOIR_2	PK_15_6h	2488	136232	136245	136235	2467.761836	1201.622594	136233	136235	3	NOIR_2	14	6h	PK_15	6	2488	134888	136235	136235	134888	0	2488	136248	13	19.8571428571429	14.2605272470073	0.718156048410439
LT934125.1	-	NOIR_2	PK_15_8h	2488	136232	136244	136235	2539.484822	1368.427055	136232	136235	4	NOIR_2	13	8h	PK_15	8	2488	134888	136235	136235	134888	0	2488	136248	13	19.8571428571429	14.2605272470073	0.718156048410439
LT934125.1	-	UL1	C6_12h	2160	94943	94949	94947	2727.482534	1811.328144	94943	94947	5		7	12h	C6	12	2160	94461	94931	94931	94461	-16	2160	94946	-1	1.31578947368421	1.00291971424256	0.762218982824344
LT934125.1	-	UL1	C6_2h	2160	94943	94947	94943	3717.472119	1239.157373	94943	94947	5		5	2h	C6	2	2160	94461	94931	94931	94461	-12	2160	94946	3	1.31578947368421	1.00291971424256	0.762218982824344
LT934125.1	-	UL1	C6_4h	2160	94943	94947	94947	2627.430374	1576.458224	94943	94947	5		5	4h	C6	4	2160	94461	94931	94931	94461	-16	2160	94946	-1	1.31578947368421	1.00291971424256	0.762218982824344
LT934125.1	-	UL1	C6_6h	2160	94943	94950	94947	2759.810263	1724.881414	94943	94948	6		8	6h	C6	6	2160	94461	94931	94931	94461	-16	2160	94946	-1	1.31578947368421	1.00291971424256	0.762218982824344
LT934125.1	-	UL1	C6_8h	2160	94943	94949	94947	2292.171105	1517.352704	94943	94947	5		7	8h	C6	8	2160	94461	94931	94931	94461	-16	2160	94946	-1	1.31578947368421	1.00291971424256	0.762218982824344
LT934125.1	-	UL1	NRK_2h	2160	94947	94947	94947	3236.245955	3236.245955	94947	94947	1		1	2h	NRK	2	2160	94461	94931	94931	94461	-16	2160	94946	-1	1.31578947368421	1.00291971424256	0.762218982824344
LT934125.1	-	UL1	PC_12_12h	2160	94943	94949	94947	2962.315795	2177.370365	94943	94947	5		7	12h	PC_12	12	2160	94461	94931	94931	94461	-16	2160	94946	-1	1.31578947368421	1.00291971424256	0.762218982824344
LT934125.1	-	UL1	PC_12_1h	2160	94947	94947	94947	2227.171492	2227.171492	94947	94947	1		1	1h	PC_12	1	2160	94461	94931	94931	94461	-16	2160	94946	-1	1.31578947368421	1.00291971424256	0.762218982824344
LT934125.1	-	UL1	PC_12_2.5h	2160	94947	94947	94947	2960.7698	2960.7698	94947	94947	1		1	2.5h	PC_12	2.5	2160	94461	94931	94931	94461	-16	2160	94946	-1	1.31578947368421	1.00291971424256	0.762218982824344
LT934125.1	-	UL1	PC_12_2h	2160	94941	94947	94941	3335.557038	1334.222815	94941	94947	7		7	2h	PC_12	2	2160	94461	94931	94931	94461	-10	2160	94946	5	1.31578947368421	1.00291971424256	0.762218982824344
LT934125.1	-	UL1	PC_12_4h	2160	94941	94948	94947	4015.25798	2409.154788	94943	94947	5		8	4h	PC_12	4	2160	94461	94931	94931	94461	-16	2160	94946	-1	1.31578947368421	1.00291971424256	0.762218982824344
LT934125.1	-	UL1	PC_12_6h	2160	94943	94950	94947	4717.232556	3597.889238	94943	94947	5		8	6h	PC_12	6	2160	94461	94931	94931	94461	-16	2160	94946	-1	1.31578947368421	1.00291971424256	0.762218982824344
LT934125.1	-	UL1	PC_12_8h	2160	94943	94949	94947	2812.220376	2077.208232	94943	94947	5		7	8h	PC_12	8	2160	94461	94931	94931	94461	-16	2160	94946	-1	1.31578947368421	1.00291971424256	0.762218982824344
LT934125.1	-	UL1	PK_15_12h	2160	94943	94948	94947	1375.286042	1057.208238	94943	94947	5		6	12h	PK_15	12	2160	94461	94931	94931	94461	-16	2160	94946	-1	1.31578947368421	1.00291971424256	0.762218982824344
LT934125.1	-	UL1	PK_15_1h	2160	94947	94947	94947	2923.976608	2923.976608	94947	94947	1		1	1h	PK_15	1	2160	94461	94931	94931	94461	-16	2160	94946	-1	1.31578947368421	1.00291971424256	0.762218982824344
LT934125.1	-	UL1	PK_15_2h	2160	94945	94947	94947	1448.225923	1086.169442	94945	94947	3		3	2h	PK_15	2	2160	94461	94931	94931	94461	-16	2160	94946	-1	1.31578947368421	1.00291971424256	0.762218982824344
LT934125.1	-	UL1	PK_15_4h	2160	94941	94948	94947	2313.875133	1501.989121	94943	94947	5		8	4h	PK_15	4	2160	94461	94931	94931	94461	-16	2160	94946	-1	1.31578947368421	1.00291971424256	0.762218982824344
LT934125.1	-	UL1	PK_15_6h	2160	94943	94949	94947	2233.888982	1516.141259	94943	94947	5		7	6h	PK_15	6	2160	94461	94931	94931	94461	-16	2160	94946	-1	1.31578947368421	1.00291971424256	0.762218982824344
LT934125.1	-	UL1	PK_15_8h	2160	94943	94949	94947	2991.24119	2206.150027	94943	94947	5		7	8h	PK_15	8	2160	94461	94931	94931	94461	-16	2160	94946	-1	1.31578947368421	1.00291971424256	0.762218982824344
LT934125.1	-	UL10	C6_1h	2018	81579	81579	81579	1540.832049	1540.832049	81579	81579	1		1	1h	C6	1	2018	80370	81551	81551	80370	-28	2018	81666	87	59.25	37.3085589567404	0.629680319944985
LT934125.1	-	UL10	C6_6h	2019	81645	81649	81645	172.488142	86.244071	81645	81649	5		5	6h	C6	6	2019	80370	81551	81551	80370	-94	2019	81666	21	59.25	37.3085589567404	0.629680319944985
LT934125.1	-	UL10	C6_8h	2019	81653	81653	81653	32.2841	32.2841	81653	81653	1		1	8h	C6	8	2019	80370	81551	81551	80370	-102	2019	81666	13	59.25	37.3085589567404	0.629680319944985
LT934125.1	-	UL10	PC_12_2h	2018	81552	81552	81552	667.111408	667.111408	81552	81552	1		1	2h	PC_12	2	2018	80370	81551	81551	80370	-1	2018	81666	114	59.25	37.3085589567404	0.629680319944985
LT934125.1	-	UL10	PC_12_4h	2021	81734	81734	81734	100.38145	100.38145	81734	81734	1		1	4h	PC_12	4	2021	80370	81551	81551	80370	-183	2021	81666	-68	59.25	37.3085589567404	0.629680319944985
LT934125.1	-	UL10	PC_12_6h	2021	81728	81728	81728	26.651031	26.651031	81728	81728	1		1	6h	PC_12	6	2021	80370	81551	81551	80370	-177	2021	81666	-62	59.25	37.3085589567404	0.629680319944985
LT934125.1	-	UL10	PC_12_8h	2021	81754	81754	81754	63.914099	63.914099	81754	81754	1		1	8h	PC_12	8	2021	80370	81551	81551	80370	-203	2021	81666	-88	59.25	37.3085589567404	0.629680319944985
LT934125.1	-	UL10	PK_15_4h	2020	81687	81687	81687	40.594301	40.594301	81687	81687	1		1	4h	PK_15	4	2020	80370	81551	81551	80370	-136	2020	81666	-21	59.25	37.3085589567404	0.629680319944985
LT934125.1	-	UL15	C6_12h	1989	76860	76864	76860	377.651428	279.741798	76860	76864	5		5	12h	C6	12	1989	71647	76754	76754	71647	-106	1989	76869	9	15.4615384615385	25.7475415804286	1.6652638833113
LT934125.1	-	UL15	C6_4h	1990	76970	76970	76970	525.486075	525.486075	76970	76970	1		1	4h	C6	4	1990	71647	76754	76754	71647	-216	1990	76869	-101	15.4615384615385	25.7475415804286	1.6652638833113
LT934125.1	-	UL15	C6_6h	1989	76860	76860	76860	172.488141	172.488141	76860	76860	1		1	6h	C6	6	1989	71647	76754	76754	71647	-106	1989	76869	9	15.4615384615385	25.7475415804286	1.6652638833113
LT934125.1	-	UL15	PC_12_1.5h	1989	76863	76863	76863	2212.389381	2212.389381	76863	76863	1		1	1.5h	PC_12	1.5	1989	71647	76754	76754	71647	-109	1989	76869	6	15.4615384615385	25.7475415804286	1.6652638833113
LT934125.1	-	UL15	PC_12_12h	1989	76860	76863	76860	122.861024	88.732962	76860	76863	4		4	12h	PC_12	12	1989	71647	76754	76754	71647	-106	1989	76869	9	15.4615384615385	25.7475415804286	1.6652638833113
LT934125.1	-	UL15	PC_12_4h	1989	76860	76863	76860	501.907248	401.525798	76860	76863	4		4	4h	PC_12	4	1989	71647	76754	76754	71647	-106	1989	76869	9	15.4615384615385	25.7475415804286	1.6652638833113
LT934125.1	-	UL15	PC_12_6h	1989	76860	76866	76860	373.114439	213.208251	76860	76866	7		7	6h	PC_12	6	1989	71647	76754	76754	71647	-106	1989	76869	9	15.4615384615385	25.7475415804286	1.6652638833113
LT934125.1	-	UL15	PC_12_8h	1989	76860	76865	76860	319.570498	255.656398	76860	76865	6		6	8h	PC_12	8	1989	71647	76754	76754	71647	-106	1989	76869	9	15.4615384615385	25.7475415804286	1.6652638833113
LT934125.1	-	UL15	PK_15_12h	1989	76860	76863	76860	75.514874	52.631579	76860	76863	4		4	12h	PK_15	12	1989	71647	76754	76754	71647	-106	1989	76869	9	15.4615384615385	25.7475415804286	1.6652638833113
LT934125.1	-	UL15	PK_15_2h	1989	76860	76860	76860	362.056481	362.056481	76860	76860	1		1	2h	PK_15	2	1989	71647	76754	76754	71647	-106	1989	76869	9	15.4615384615385	25.7475415804286	1.6652638833113
LT934125.1	-	UL15	PK_15_4h	1989	76860	76867	76860	365.348706	284.160104	76860	76867	8		8	4h	PK_15	4	1989	71647	76754	76754	71647	-106	1989	76869	9	15.4615384615385	25.7475415804286	1.6652638833113
LT934125.1	-	UL15	PK_15_6h	1989	76860	76865	76865	161.291624	80.645812	76860	76865	6		6	6h	PK_15	6	1989	71647	76754	76754	71647	-111	1989	76869	4	15.4615384615385	25.7475415804286	1.6652638833113
LT934125.1	-	UL15	PK_15_8h	1989	76860	76866	76860	368.422668	171.053382	76860	76865	6		7	8h	PK_15	8	1989	71647	76754	76754	71647	-106	1989	76869	9	15.4615384615385	25.7475415804286	1.6652638833113
LT934125.1	-	UL2	C6_12h	2151	94523	94529	94526	2181.986028	1489.625076	94526	94529	4	UL1	7	12h	C6	12	2151	93521	94483	94483	93521	-43	2151	94526	0	0.176470588235294	0.727606875108999	4.12310562561766
LT934125.1	-	UL2	C6_1h	2151	94526	94529	94529	4622.496148	3081.664099	94526	94529	4	UL1	4	1h	C6	1	2151	93521	94483	94483	93521	-46	2151	94526	-3	0.176470588235294	0.727606875108999	4.12310562561766
LT934125.1	-	UL2	C6_4h	2151	94526	94529	94526	2627.430373	1576.458224	94526	94529	4	UL1	4	4h	C6	4	2151	93521	94483	94483	93521	-43	2151	94526	0	0.176470588235294	0.727606875108999	4.12310562561766
LT934125.1	-	UL2	C6_6h	2151	94519	94529	94526	2069.857698	1207.41699	94523	94529	7	UL1	11	6h	C6	6	2151	93521	94483	94483	93521	-43	2151	94526	0	0.176470588235294	0.727606875108999	4.12310562561766
LT934125.1	-	UL2	C6_8h	2151	94523	94536	94526	2227.602905	1259.079903	94526	94529	4	UL1	14	8h	C6	8	2151	93521	94483	94483	93521	-43	2151	94526	0	0.176470588235294	0.727606875108999	4.12310562561766
LT934125.1	-	UL2	PC_12_12h	2151	94526	94529	94526	273.024497	238.896435	94526	94529	4	UL1	4	12h	PC_12	12	2151	93521	94483	94483	93521	-43	2151	94526	0	0.176470588235294	0.727606875108999	4.12310562561766
LT934125.1	-	UL2	PC_12_1h	2151	94526	94526	94526	2227.171492	2227.171492	94526	94526	1	UL1	1	1h	PC_12	1	2151	93521	94483	94483	93521	-43	2151	94526	0	0.176470588235294	0.727606875108999	4.12310562561766
LT934125.1	-	UL2	PC_12_2.5h	2151	94526	94526	94526	1480.3849	1480.3849	94526	94526	1	UL1	1	2.5h	PC_12	2.5	2151	93521	94483	94483	93521	-43	2151	94526	0	0.176470588235294	0.727606875108999	4.12310562561766
LT934125.1	-	UL2	PC_12_2h	2151	94526	94526	94526	1334.222815	1334.222815	94526	94526	1	UL1	1	2h	PC_12	2	2151	93521	94483	94483	93521	-43	2151	94526	0	0.176470588235294	0.727606875108999	4.12310562561766
LT934125.1	-	UL2	PC_12_4h	2151	94526	94529	94526	602.288698	301.144349	94526	94529	4	UL1	4	4h	PC_12	4	2151	93521	94483	94483	93521	-43	2151	94526	0	0.176470588235294	0.727606875108999	4.12310562561766
LT934125.1	-	UL2	PC_12_6h	2151	94526	94536	94526	772.879911	506.369597	94526	94529	4	UL1	11	6h	PC_12	6	2151	93521	94483	94483	93521	-43	2151	94526	0	0.176470588235294	0.727606875108999	4.12310562561766
LT934125.1	-	UL2	PC_12_8h	2151	94526	94529	94526	575.226896	255.656398	94526	94529	4	UL1	4	8h	PC_12	8	2151	93521	94483	94483	93521	-43	2151	94526	0	0.176470588235294	0.727606875108999	4.12310562561766
LT934125.1	-	UL2	PK_15_12h	2151	94526	94529	94526	77.803203	54.919908	94526	94529	4	UL1	4	12h	PK_15	12	2151	93521	94483	94483	93521	-43	2151	94526	0	0.176470588235294	0.727606875108999	4.12310562561766
LT934125.1	-	UL2	PK_15_2h	2151	94526	94529	94526	724.112962	362.056481	94526	94529	4	UL1	4	2h	PK_15	2	2151	93521	94483	94483	93521	-43	2151	94526	0	0.176470588235294	0.727606875108999	4.12310562561766
LT934125.1	-	UL2	PK_15_4h	2151	94525	94529	94526	974.263214	568.320208	94526	94529	4	UL1	5	4h	PK_15	4	2151	93521	94483	94483	93521	-43	2151	94526	0	0.176470588235294	0.727606875108999	4.12310562561766
LT934125.1	-	UL2	PK_15_6h	2151	94526	94529	94526	548.391519	370.970734	94526	94529	4	UL1	4	6h	PK_15	6	2151	93521	94483	94483	93521	-43	2151	94526	0	0.176470588235294	0.727606875108999	4.12310562561766
LT934125.1	-	UL2	PK_15_8h	2151	94526	94529	94526	535.090066	416.668494	94526	94529	4	UL1	4	8h	PK_15	8	2151	93521	94483	94483	93521	-43	2151	94526	0	0.176470588235294	0.727606875108999	4.12310562561766
LT934125.1	-	UL21	C6_2h	1885	65750	65751	65750	2478.314746	1239.157373	65750	65751	2	UL21	2	2h	C6	2	1885	64143	65720	65720	64143	-30	1885	65750	0	0	0	
LT934125.1	-	UL21	PC_12_4h	1885	65744	65753	65750	3212.206386	1304.958844	65749	65752	4	UL21	10	4h	PC_12	4	1885	64143	65720	65720	64143	-30	1885	65750	0	0	0	
LT934125.1	-	UL21	PC_12_6h	1885	65746	65752	65750	3011.566548	1385.853633	65749	65752	4	UL21	7	6h	PC_12	6	1885	64143	65720	65720	64143	-30	1885	65750	0	0	0	
LT934125.1	-	UL21	PK_15_4h	1885	65746	65752	65750	1299.017618	446.537306	65747	65752	6	UL21	7	4h	PK_15	4	1885	64143	65720	65720	64143	-30	1885	65750	0	0	0	
LT934125.1	-	UL21	PK_15_6h	1885	65746	65753	65750	1943.564061	709.683143	65748	65752	5	UL21	8	6h	PK_15	6	1885	64143	65720	65720	64143	-30	1885	65750	0	0	0	
LT934125.1	-	UL24	C6_12h	1820	59276	59281	59277	1195.896189	874.19312	59276	59277	2		6	12h	C6	12	1820	58648	59163	59163	58648	-114	1820	59277	0	0	0	
LT934125.1	-	UL24	C6_4h	1820	59277	59277	59277	525.486075	525.486075	59277	59277	1		1	4h	C6	4	1820	58648	59163	59163	58648	-114	1820	59277	0	0	0	
LT934125.1	-	UL24	C6_6h	1820	59277	59277	59277	344.976283	344.976283	59277	59277	1		1	6h	C6	6	1820	58648	59163	59163	58648	-114	1820	59277	0	0	0	
LT934125.1	-	UL24	PC_12_12h	1820	59276	59281	59277	723.514917	559.700219	59276	59277	2		6	12h	PC_12	12	1820	58648	59163	59163	58648	-114	1820	59277	0	0	0	
