chr	pos	strand	C6_12h	C6_4h	PC_12_12h	PC_12_4h	PK_15_12h	PK_15_4h
LT934125.1	88655	-	0	0	0	0	2	0
LT934125.1	88664	-	0	0	0	0	1	0
LT934125.1	88716	-	0	0	1	0	1	0
LT934125.1	88740	+	0	0	0	0	1	0
LT934125.1	88748	+	0	0	0	0	1	0
LT934125.1	88753	-	0	0	0	0	1	0
LT934125.1	88762	-	0	0	1	0	0	0
LT934125.1	88768	-	0	0	0	0	1	0
LT934125.1	88770	-	0	0	0	0	1	0
LT934125.1	88775	+	0	0	0	0	1	0
LT934125.1	88795	-	0	0	0	0	1	0
LT934125.1	88818	+	0	0	0	0	1	0
LT934125.1	88825	+	0	0	0	0	1	0
LT934125.1	88829	+	0	0	1	0	0	0
LT934125.1	88831	-	0	0	1	0	0	0
LT934125.1	88836	-	0	0	1	0	0	0
LT934125.1	88837	-	0	0	0	0	1	0
LT934125.1	88864	-	0	0	0	0	2	1
LT934125.1	88865	-	0	0	1	0	0	0
LT934125.1	88875	+	0	0	0	0	1	0
LT934125.1	88882	-	0	0	1	0	0	0
LT934125.1	88883	+	0	0	1	0	0	0
LT934125.1	88884	+	0	0	44	8	1	1
LT934125.1	88885	+	24	1	3	0	69	9
LT934125.1	88886	+	2	1	0	0	15	6
LT934125.1	88888	+	14	0	26	2	44	11
LT934125.1	88891	+	0	0	0	0	1	0
LT934125.1	88900	-	1	0	0	0	0	0
LT934125.1	88911	+	0	0	1	0	0	0
LT934125.1	88936	-	0	0	0	0	1	0
LT934125.1	88946	+	1	0	0	0	0	0
LT934125.1	88961	-	0	0	0	0	1	0
LT934125.1	89000	-	0	0	0	0	1	0
LT934125.1	89016	+	0	0	0	0	1	0
LT934125.1	89017	+	1	0	0	0	0	0
LT934125.1	89031	+	2	0	0	0	0	0
LT934125.1	89034	+	0	0	0	0	0	1
LT934125.1	89069	-	0	0	0	0	1	0
LT934125.1	89077	-	2	0	0	0	23	0
LT934125.1	89078	-	0	0	16	0	56	0
LT934125.1	89079	-	10	0	54	1	131	11
LT934125.1	89080	-	0	0	0	0	0	1
LT934125.1	89081	-	1	0	5	0	18	2
LT934125.1	89082	-	0	0	0	0	12	0
LT934125.1	89083	-	0	0	0	1	0	0
LT934125.1	89097	+	0	0	0	0	1	0
LT934125.1	89097	-	0	0	0	0	1	0
LT934125.1	89106	+	0	0	1	0	0	0
LT934125.1	89113	-	0	0	0	0	1	0
LT934125.1	89130	+	0	0	0	0	0	1
LT934125.1	89131	+	0	0	0	0	13	0
LT934125.1	89131	-	0	0	0	0	1	0
LT934125.1	89133	+	0	0	4	0	5	3
LT934125.1	89135	+	0	0	0	0	0	1
LT934125.1	89145	-	1	0	0	0	0	0
LT934125.1	89148	+	0	0	1	0	0	0
LT934125.1	89152	-	0	0	0	0	1	1
LT934125.1	89153	-	7	1	13	2	7	4
LT934125.1	89156	-	0	0	2	0	1	0
LT934125.1	89162	-	1	0	0	0	0	1
LT934125.1	89163	+	0	0	0	0	0	1
LT934125.1	89178	+	0	0	0	0	1	0
LT934125.1	89183	-	0	0	0	0	1	0
LT934125.1	89226	-	1	0	0	0	0	0
LT934125.1	89261	+	0	0	1	0	0	0
LT934125.1	89269	+	0	0	0	0	1	0
LT934125.1	89270	+	1	0	0	0	0	0
LT934125.1	89273	+	0	0	0	0	0	1
LT934125.1	89283	+	0	0	0	0	2	0
LT934125.1	89294	+	2	0	0	0	0	0
LT934125.1	89299	+	0	0	0	0	0	1
LT934125.1	89314	-	0	0	0	0	1	0
LT934125.1	89316	+	0	0	1	0	0	0
LT934125.1	89329	+	0	0	0	1	0	0
LT934125.1	89354	-	0	0	1	0	0	0
LT934125.1	89361	-	0	0	0	0	2	0
LT934125.1	89377	-	1	0	0	0	1	0
LT934125.1	89380	-	1	0	0	0	0	0
LT934125.1	89381	+	0	0	1	0	0	0
LT934125.1	89388	-	1	0	0	0	0	0
LT934125.1	89392	+	1	0	0	0	0	0
LT934125.1	89403	+	0	0	1	0	0	0
LT934125.1	89404	-	0	0	2	0	0	0
LT934125.1	89412	-	0	0	0	0	1	0
LT934125.1	89437	-	0	0	2	0	0	0
LT934125.1	89439	-	0	0	1	0	0	0
LT934125.1	89442	-	0	0	1	0	0	0
LT934125.1	89456	+	0	0	0	0	1	0
LT934125.1	89462	-	0	0	0	0	1	0
LT934125.1	89493	-	0	0	1	0	0	0
LT934125.1	89499	+	0	0	1	0	0	0
LT934125.1	89525	+	0	0	0	0	0	1
LT934125.1	89582	-	0	0	0	0	1	0
LT934125.1	89601	+	0	0	0	0	1	0
LT934125.1	89602	-	0	0	1	0	0	0
LT934125.1	89605	+	0	0	0	0	1	0
LT934125.1	89609	+	1	0	0	0	0	0
LT934125.1	89612	-	1	0	0	0	0	0
LT934125.1	89614	-	0	0	0	0	0	1
LT934125.1	89619	+	0	0	0	1	0	0
LT934125.1	89625	-	0	0	1	0	0	0
LT934125.1	89627	-	0	0	0	1	0	0
LT934125.1	89628	-	3	0	3	0	2	0
LT934125.1	89634	-	1	0	0	1	0	0
LT934125.1	89635	+	0	0	1	0	0	0
LT934125.1	89638	-	1	0	0	0	1	0
LT934125.1	89642	-	0	1	0	0	0	0
LT934125.1	89647	+	0	0	0	0	1	0
LT934125.1	89649	+	1	0	0	0	0	0
LT934125.1	89655	+	0	0	0	0	1	0
LT934125.1	89665	+	0	0	2	0	0	0
LT934125.1	89667	-	0	0	1	0	0	0
LT934125.1	89668	+	0	0	1	0	0	0
LT934125.1	89669	-	0	0	1	0	0	0
LT934125.1	89681	+	0	0	1	0	0	0
LT934125.1	89685	+	0	0	0	0	1	0
LT934125.1	89693	-	1	0	0	0	0	0
LT934125.1	89703	+	0	0	0	0	0	1
LT934125.1	89724	+	0	0	0	0	1	0
LT934125.1	89732	+	0	0	1	0	0	0
LT934125.1	89763	-	0	0	1	0	0	0
LT934125.1	89766	+	0	0	0	0	1	0
LT934125.1	89818	+	0	0	0	0	0	1
LT934125.1	89824	+	0	0	1	0	0	0
LT934125.1	89825	-	0	0	1	0	1	0
LT934125.1	89826	+	0	0	1	0	0	0
LT934125.1	89827	-	0	0	0	0	1	0
LT934125.1	89828	-	2	0	0	0	0	0
LT934125.1	89836	-	0	0	0	0	1	0
LT934125.1	89844	-	0	0	1	0	0	0
LT934125.1	89846	+	0	0	1	0	0	0
LT934125.1	89850	+	0	0	1	0	0	0
LT934125.1	89852	+	0	0	1	0	0	0
LT934125.1	89855	-	1	0	0	0	0	0
LT934125.1	89868	-	1	0	0	0	0	0
LT934125.1	89876	+	0	0	1	0	0	0
LT934125.1	89876	-	0	0	0	0	1	0
LT934125.1	89877	+	0	0	0	0	0	2
LT934125.1	89881	+	0	1	2	0	0	0
LT934125.1	89883	+	0	1	2	1	0	0
LT934125.1	89887	+	0	0	1	0	0	0
LT934125.1	89889	+	0	0	1	0	0	1
LT934125.1	89906	+	1	0	0	0	0	0
LT934125.1	89910	+	0	1	3	0	0	0
LT934125.1	89927	+	0	0	1	0	0	0
LT934125.1	89951	-	0	0	0	0	1	0
LT934125.1	89991	-	0	0	0	0	2	0
LT934125.1	90007	+	1	0	0	0	3	0
LT934125.1	90008	+	0	0	0	0	1	0
LT934125.1	90011	+	0	0	0	0	1	0
LT934125.1	90044	+	0	0	1	0	1	0
LT934125.1	90057	+	0	0	0	0	1	0
LT934125.1	90091	+	0	2	0	0	0	0
LT934125.1	90106	-	0	0	1	0	0	0
LT934125.1	90111	-	0	0	0	0	1	0
LT934125.1	90202	-	1	0	0	0	0	0
LT934125.1	90208	-	0	0	0	0	1	0
LT934125.1	90211	-	0	0	0	0	1	0
LT934125.1	90221	-	0	0	0	0	1	0
LT934125.1	90232	+	0	0	0	0	1	0
LT934125.1	90243	-	0	0	0	0	1	0
LT934125.1	90249	+	0	0	0	0	1	0
LT934125.1	90252	+	0	0	0	0	1	0
LT934125.1	90253	-	0	0	0	0	1	0
LT934125.1	90259	-	0	0	1	0	0	0
LT934125.1	90272	-	0	0	0	0	1	0
LT934125.1	90305	-	0	0	1	0	0	0
LT934125.1	90326	-	1	0	0	0	3	0
LT934125.1	90327	-	0	0	0	0	0	1
LT934125.1	90338	-	0	0	1	0	0	0
LT934125.1	90339	+	0	0	0	0	0	1
LT934125.1	90348	-	0	0	1	0	0	0
LT934125.1	90366	+	0	0	1	0	0	0
LT934125.1	90381	+	1	0	5	0	3	0
LT934125.1	90399	-	0	0	0	0	1	0
LT934125.1	90426	-	0	0	0	0	1	0
LT934125.1	90453	-	0	0	1	0	0	0
LT934125.1	90456	-	0	0	1	0	0	0
LT934125.1	90473	+	0	0	0	0	1	0
LT934125.1	90482	-	1	0	0	0	0	0
LT934125.1	90483	+	0	0	1	0	0	0
LT934125.1	90498	+	1	0	0	0	0	0
LT934125.1	90506	+	0	0	0	0	1	0
LT934125.1	90523	+	0	0	0	0	1	0
LT934125.1	90548	+	0	0	1	0	0	0
LT934125.1	90595	-	0	0	0	0	1	0
LT934125.1	90602	+	1	0	0	0	0	0
LT934125.1	90684	+	1	0	0	0	0	0
LT934125.1	90699	+	0	1	0	0	0	0
LT934125.1	90709	+	0	0	0	0	0	1
LT934125.1	90710	+	0	0	1	0	0	0
LT934125.1	90732	+	0	0	0	0	0	1
LT934125.1	90747	+	0	0	1	0	0	0
LT934125.1	90751	-	0	0	0	0	1	0
LT934125.1	90759	+	1	0	0	0	1	0
LT934125.1	90763	+	0	0	1	0	0	0
LT934125.1	90764	+	0	0	1	0	0	0
LT934125.1	90782	+	0	0	1	0	0	0
LT934125.1	90908	+	0	0	0	0	1	0
LT934125.1	90943	+	1	0	0	0	0	0
LT934125.1	90955	+	0	0	1	0	0	0
LT934125.1	90962	-	0	0	1	0	0	0
LT934125.1	90978	+	0	0	1	0	0	0
LT934125.1	90996	+	1	0	1	0	0	0
LT934125.1	90997	-	1	0	0	0	0	0
LT934125.1	90999	+	0	0	2	0	0	0
LT934125.1	91100	-	0	0	0	0	1	0
LT934125.1	91106	-	0	0	1	0	0	0
LT934125.1	91115	-	0	0	0	0	0	1
LT934125.1	91116	-	0	0	1	0	0	0
LT934125.1	91119	+	0	0	0	0	1	0
LT934125.1	91127	-	2	0	2	0	0	0
LT934125.1	91130	-	0	0	2	0	2	0
LT934125.1	91132	+	0	0	0	0	0	1
LT934125.1	91133	-	1	0	0	0	0	0
LT934125.1	91136	+	0	0	1	0	0	0
LT934125.1	91157	-	0	0	1	0	0	0
LT934125.1	91222	+	1	0	0	0	0	0
LT934125.1	91226	+	0	0	1	0	0	0
LT934125.1	91237	+	0	0	1	0	0	0
LT934125.1	91257	-	1	0	1	0	0	0
LT934125.1	91268	+	0	0	1	0	0	0
LT934125.1	91277	-	3	0	0	0	6	0
LT934125.1	91280	+	0	0	0	0	1	0
LT934125.1	91280	-	0	0	0	0	1	0
LT934125.1	91302	+	0	0	1	0	1	0
LT934125.1	91309	-	1	0	0	0	0	0
LT934125.1	91331	-	0	0	1	0	0	0
LT934125.1	91332	+	0	0	1	0	0	0
LT934125.1	91347	+	0	0	1	0	0	0
LT934125.1	91347	-	0	0	0	0	1	0
LT934125.1	91349	+	0	0	1	0	0	0
LT934125.1	91355	-	0	0	1	0	20	0
LT934125.1	91356	+	0	0	1	0	0	0
LT934125.1	91356	-	0	0	0	1	7	0
LT934125.1	91357	-	3	1	4	0	45	1
LT934125.1	91358	+	1	0	2	0	0	0
LT934125.1	91358	-	0	0	1	0	0	0
LT934125.1	91359	-	2	0	0	0	0	0
LT934125.1	91360	+	0	1	0	0	4	0
LT934125.1	91361	+	0	0	1	0	0	0
LT934125.1	91361	-	0	0	0	0	4	0
LT934125.1	91362	+	0	0	0	0	1	0
LT934125.1	91365	+	2	0	0	0	0	0
LT934125.1	91381	+	1	0	0	0	0	0
LT934125.1	91385	+	0	0	1	0	0	0
LT934125.1	91396	-	0	0	1	0	0	0
LT934125.1	91404	+	1	0	1	0	0	0
LT934125.1	91405	+	0	0	0	1	0	0
LT934125.1	91408	+	0	0	0	0	139	0
LT934125.1	91409	+	21	0	57	7	38	9
LT934125.1	91410	+	0	0	0	0	1	0
LT934125.1	91411	+	1	0	2	0	0	0
LT934125.1	91412	+	13	1	27	2	95	9
LT934125.1	91414	+	0	0	0	0	1	0
LT934125.1	91416	+	0	0	1	0	0	0
LT934125.1	91417	+	0	0	0	0	2	0
LT934125.1	91419	-	0	0	0	0	3	0
LT934125.1	91437	-	1	0	0	0	0	0
LT934125.1	91449	+	0	0	0	0	1	0
LT934125.1	91476	+	1	0	0	0	0	0
LT934125.1	91481	-	0	0	0	0	1	0
LT934125.1	91487	-	0	0	0	0	2	0
LT934125.1	91490	-	0	0	0	0	1	0
LT934125.1	91493	-	1	0	0	0	4	0
LT934125.1	91508	-	0	0	0	0	1	0
LT934125.1	91515	-	0	0	2	0	0	0
LT934125.1	91516	+	1	0	0	0	0	0
LT934125.1	91520	-	0	0	2	0	0	0
LT934125.1	91534	+	0	0	1	0	0	1
LT934125.1	91542	+	1	0	7	0	4	0
LT934125.1	91544	+	0	0	1	0	6	5
LT934125.1	91545	+	1	0	0	0	9	1
LT934125.1	91547	+	1	0	1	1	1	1
LT934125.1	91548	+	2	0	14	0	54	0
LT934125.1	91549	+	0	0	1	0	0	0
LT934125.1	91564	+	0	0	1	0	0	0
LT934125.1	91567	+	0	0	1	0	0	0
LT934125.1	91580	+	1	0	0	0	0	0
LT934125.1	91591	+	0	0	0	0	1	0
LT934125.1	91594	+	0	0	0	0	1	0
LT934125.1	91598	-	0	0	0	0	1	0
LT934125.1	91616	+	0	0	1	0	0	0
LT934125.1	91637	+	1	0	0	0	0	0
LT934125.1	91651	-	0	0	0	0	1	0
LT934125.1	91659	+	0	0	0	0	1	0
LT934125.1	91679	+	0	0	0	0	1	0
LT934125.1	91681	+	0	0	0	0	0	1
LT934125.1	91692	+	1	0	0	0	0	0
LT934125.1	91728	+	0	0	0	0	1	0
LT934125.1	91749	+	0	0	1	0	0	0
LT934125.1	91778	+	0	0	0	0	1	0
LT934125.1	91797	-	1	0	0	0	0	0
LT934125.1	91846	+	0	0	0	0	1	0
LT934125.1	91858	+	0	0	0	0	1	0
LT934125.1	91866	-	0	0	1	0	0	0
LT934125.1	91894	-	0	0	0	0	1	0
LT934125.1	91965	-	0	0	1	0	0	0
LT934125.1	91973	-	0	0	0	0	1	0
LT934125.1	91992	-	0	0	1	0	2	0
LT934125.1	91994	-	0	0	1	0	0	0
LT934125.1	91995	-	0	0	0	0	4	0
LT934125.1	91996	-	0	0	1	0	0	0
LT934125.1	92003	-	0	0	0	0	1	0
LT934125.1	92019	-	0	0	0	0	1	0
LT934125.1	92023	-	0	0	1	0	0	0
LT934125.1	92024	-	0	0	0	0	1	0
LT934125.1	92027	-	0	0	0	0	1	0
LT934125.1	92031	-	0	0	0	0	1	0
LT934125.1	92045	+	0	0	0	0	1	0
LT934125.1	92047	-	0	0	0	0	3	0
LT934125.1	92048	+	0	0	0	0	1	1
LT934125.1	92071	-	0	0	0	0	1	0
LT934125.1	92073	-	0	0	0	0	1	0
LT934125.1	92074	-	1	0	1	0	1	0
LT934125.1	92096	-	0	0	0	0	1	0
LT934125.1	92125	-	1	0	0	0	0	0
LT934125.1	92157	-	1	0	0	0	0	0
LT934125.1	92166	+	1	0	0	0	0	0
LT934125.1	92181	-	0	0	0	0	1	0
LT934125.1	92199	+	0	0	0	0	1	0
LT934125.1	92205	+	1	0	0	0	0	0
LT934125.1	92207	+	1	0	0	0	0	0
LT934125.1	92208	+	1	0	0	0	0	0
LT934125.1	92213	+	1	0	0	0	0	0
LT934125.1	92217	-	1	0	0	0	0	0
LT934125.1	92219	-	1	0	0	0	0	0
LT934125.1	92222	+	0	0	0	0	1	0
LT934125.1	92225	+	0	0	0	0	1	0
LT934125.1	92244	-	0	0	0	0	1	0
LT934125.1	92249	+	0	0	1	0	0	0
LT934125.1	92265	+	1	0	0	0	0	1
LT934125.1	92274	-	1	0	0	0	1	0
LT934125.1	92282	-	0	0	0	0	2	0
LT934125.1	92283	-	1	0	0	0	0	0
LT934125.1	92285	-	0	0	0	0	1	0
LT934125.1	92289	-	0	0	0	0	1	0
LT934125.1	92298	-	0	0	0	0	1	0
LT934125.1	92303	-	2	0	0	0	0	0
LT934125.1	92304	-	0	0	0	0	1	0
LT934125.1	92321	-	0	0	1	0	0	0
LT934125.1	92324	+	0	0	1	0	0	0
LT934125.1	92333	-	0	0	0	0	1	0
LT934125.1	92334	-	0	0	1	0	0	0
LT934125.1	92354	-	0	0	0	0	1	0
LT934125.1	92358	-	0	0	0	0	2	0
LT934125.1	92359	-	0	0	0	0	1	0
LT934125.1	92362	-	1	0	0	0	0	0
LT934125.1	92371	+	0	0	0	0	1	0
LT934125.1	92373	-	0	0	0	0	2	0
LT934125.1	92377	-	0	0	0	0	0	1
LT934125.1	92378	-	0	0	0	0	1	0
LT934125.1	92392	-	0	0	0	0	1	0
LT934125.1	92399	+	1	0	0	0	0	0
LT934125.1	92404	-	0	0	0	0	1	0
LT934125.1	92406	-	0	0	0	0	1	0
LT934125.1	92410	-	0	0	1	0	2	0
LT934125.1	92413	-	0	1	0	0	0	0
LT934125.1	92414	+	2	0	0	0	1	0
LT934125.1	92415	+	1	0	0	0	0	0
LT934125.1	92416	+	0	0	2	0	0	0
LT934125.1	92418	+	0	0	0	0	1	0
LT934125.1	92418	-	1	0	0	0	0	0
LT934125.1	92419	+	0	0	2	0	0	0
LT934125.1	92423	-	0	0	0	0	1	0
LT934125.1	92428	+	0	0	1	0	0	0
LT934125.1	92428	-	0	0	0	0	1	0
LT934125.1	92431	+	1	0	0	0	0	0
LT934125.1	92436	-	0	0	1	0	0	0
LT934125.1	92447	-	0	0	1	0	1	0
LT934125.1	92454	+	1	0	0	0	1	0
LT934125.1	92457	+	1	0	0	0	0	0
LT934125.1	92457	-	0	0	0	0	1	0
LT934125.1	92460	+	1	0	0	0	0	0
LT934125.1	92469	-	0	0	0	0	1	0
LT934125.1	92475	-	0	0	0	0	1	0
LT934125.1	92476	-	0	0	1	0	0	0
LT934125.1	92481	+	0	0	0	0	1	0
LT934125.1	92481	-	5	0	8	0	0	0
LT934125.1	92483	-	0	0	0	0	2	0
LT934125.1	92485	-	0	0	1	0	0	0
LT934125.1	92489	-	1	0	3	0	0	0
LT934125.1	92494	-	2	0	0	0	0	0
LT934125.1	92497	-	0	0	0	0	1	0
LT934125.1	92503	-	4	0	2	0	0	0
LT934125.1	92504	-	0	0	0	0	2	0
LT934125.1	92509	-	2	0	2	0	0	0
LT934125.1	92511	-	0	0	0	0	3	0
LT934125.1	92515	-	0	0	0	0	1	1
LT934125.1	92516	-	0	0	2	0	0	0
LT934125.1	92518	-	0	0	0	0	6	0
LT934125.1	92521	-	0	0	2	0	0	0
LT934125.1	92524	-	0	0	0	0	2	0
LT934125.1	92526	-	0	0	0	0	1	0
LT934125.1	92527	-	6	0	12	0	5	0
LT934125.1	92528	-	0	0	0	0	15	0
LT934125.1	92529	-	0	0	0	0	1	0
LT934125.1	92530	-	0	0	2	0	0	0
LT934125.1	92531	-	0	0	0	0	1	0
LT934125.1	92532	-	0	0	2	0	0	0
LT934125.1	92537	-	0	0	0	0	1	0
LT934125.1	92545	-	0	0	0	0	3	0
LT934125.1	92546	-	0	0	0	0	2	0
LT934125.1	92547	-	0	0	0	0	3	0
LT934125.1	92550	-	1	0	0	0	0	0
LT934125.1	92554	-	1	0	0	0	0	0
LT934125.1	92562	-	0	0	1	0	0	0
LT934125.1	92565	-	0	0	0	0	10	0
LT934125.1	92566	-	1	0	2	0	0	0
LT934125.1	92567	-	0	0	0	0	1	0
LT934125.1	92568	+	0	0	0	0	1	0
LT934125.1	92568	-	5	0	0	0	0	0
LT934125.1	92571	-	1	0	0	0	1	0
LT934125.1	92573	-	0	0	0	0	1	0
LT934125.1	92575	-	0	0	0	0	1	0
LT934125.1	92584	-	1	0	0	0	6	0
LT934125.1	92585	-	1	0	2	0	4	0
LT934125.1	92587	-	1	0	0	0	5	0
LT934125.1	92588	-	3	0	1	0	3	0
LT934125.1	92591	+	0	0	0	0	1	0
LT934125.1	92591	-	0	0	0	0	1	0
LT934125.1	92600	-	1	0	0	0	2	0
LT934125.1	92603	-	0	0	0	0	1	0
LT934125.1	92605	-	0	0	0	0	5	0
LT934125.1	92609	-	1	0	0	0	0	0
LT934125.1	92612	-	0	0	0	0	1	0
LT934125.1	92614	-	0	0	1	0	0	0
LT934125.1	92617	-	0	0	0	0	1	0
LT934125.1	92618	-	0	0	1	0	0	0
LT934125.1	92620	-	0	0	0	0	2	0
LT934125.1	92621	-	0	0	0	0	1	0
LT934125.1	92624	-	0	0	0	0	0	1
LT934125.1	92625	-	0	0	0	0	2	0
LT934125.1	92627	-	1	0	1	0	1	0
LT934125.1	92629	-	5	0	6	0	1	1
LT934125.1	92630	-	0	0	0	0	13	0
LT934125.1	92631	-	6	1	0	0	31	1
LT934125.1	92632	-	3	0	1	0	11	0
LT934125.1	92633	-	0	0	2	0	0	0
LT934125.1	92647	-	1	0	0	0	0	0
LT934125.1	92648	-	0	0	0	0	2	0
LT934125.1	92651	-	0	0	0	0	1	0
LT934125.1	92659	-	0	0	0	0	1	0
LT934125.1	92660	-	0	0	1	0	0	0
LT934125.1	92661	-	0	0	0	0	1	0
LT934125.1	92670	-	4	0	1	0	0	0
LT934125.1	92671	-	0	0	0	0	3	0
LT934125.1	92675	+	1	0	0	0	0	0
LT934125.1	92686	-	0	0	1	0	0	1
LT934125.1	92687	-	0	0	0	0	5	0
LT934125.1	92693	-	0	0	1	0	0	0
LT934125.1	92702	-	0	0	0	0	1	0
LT934125.1	92703	-	0	0	1	0	0	0
LT934125.1	92706	-	0	0	0	0	1	0
LT934125.1	92713	-	0	0	0	0	1	0
LT934125.1	92722	-	0	0	0	0	1	0
LT934125.1	92734	-	4	0	2	0	0	0
LT934125.1	92735	-	0	1	0	0	6	0
LT934125.1	92750	-	0	0	0	0	1	0
LT934125.1	92755	-	1	0	2	0	0	0
LT934125.1	92756	-	0	0	0	0	3	0
LT934125.1	92759	-	0	0	0	0	1	0
LT934125.1	92760	-	0	0	0	0	1	0
LT934125.1	92766	-	0	0	2	0	0	0
LT934125.1	92767	-	0	0	0	0	3	0
LT934125.1	92772	-	2	0	0	0	3	0
LT934125.1	92773	-	1	1	2	0	1	1
LT934125.1	92774	-	3	0	1	0	17	1
LT934125.1	92777	-	0	0	0	0	4	0
LT934125.1	92783	-	0	0	2	0	0	0
LT934125.1	92785	-	0	0	0	0	1	0
LT934125.1	92786	-	1	0	0	0	0	0
LT934125.1	92789	+	1	0	0	0	0	0
LT934125.1	92790	-	0	0	0	0	1	0
LT934125.1	92791	-	1	0	2	0	1	0
LT934125.1	92806	-	1	0	0	0	0	0
LT934125.1	92808	-	1	0	1	0	0	0
LT934125.1	92809	-	0	0	0	0	3	0
LT934125.1	92814	-	0	0	0	0	1	0
LT934125.1	92830	-	0	0	1	0	0	0
LT934125.1	92841	-	0	0	0	0	1	0
LT934125.1	92843	-	0	0	0	0	1	0
LT934125.1	92845	-	0	0	0	0	1	0
LT934125.1	92870	-	0	0	1	0	1	0
LT934125.1	92871	-	0	0	0	0	3	0
LT934125.1	92881	-	0	0	0	0	1	0
LT934125.1	92883	-	1	0	0	0	1	0
LT934125.1	92884	+	1	0	0	0	0	0
LT934125.1	92894	-	0	0	0	0	1	0
LT934125.1	92897	-	0	0	0	0	1	0
LT934125.1	92901	+	0	0	0	0	1	0
LT934125.1	92902	-	0	0	0	0	1	0
LT934125.1	92903	-	0	0	0	0	1	0
LT934125.1	92908	-	0	0	0	0	1	0
LT934125.1	92913	-	0	0	0	0	4	0
LT934125.1	92915	-	0	0	2	0	3	1
LT934125.1	92916	-	0	0	0	0	11	0
LT934125.1	92917	-	0	0	0	0	5	0
LT934125.1	92920	-	0	0	1	0	0	0
LT934125.1	92923	-	0	0	0	0	3	0
LT934125.1	92924	+	0	0	1	0	0	0
LT934125.1	92926	+	0	0	0	0	5	0
LT934125.1	92926	-	0	0	1	0	1	0
LT934125.1	92927	+	0	0	0	0	1	0
LT934125.1	92927	-	0	0	0	0	2	0
LT934125.1	92928	-	0	0	0	0	5	0
LT934125.1	92929	-	0	0	0	0	1	0
LT934125.1	92930	-	0	0	0	0	2	0
LT934125.1	92931	-	25	2	78	0	736	4
LT934125.1	92932	-	0	1	0	0	3	0
LT934125.1	92933	+	0	0	0	0	2	0
LT934125.1	92933	-	240	10	823	17	9747	77
LT934125.1	92934	-	12	0	0	2	370	6
LT934125.1	92935	-	0	0	0	0	161	0
LT934125.1	92936	-	11	1	13	3	610	10
LT934125.1	92937	-	0	0	32	0	0	0
LT934125.1	92939	-	0	0	28	0	0	0
LT934125.1	92940	-	6	0	0	0	0	0
LT934125.1	92941	-	0	0	0	0	4	0
LT934125.1	92952	+	2	0	0	0	0	0
LT934125.1	92969	-	1	0	0	0	0	0
LT934125.1	92970	+	0	0	1	0	7	0
LT934125.1	92972	-	0	0	0	0	1	0
LT934125.1	92973	+	0	0	0	0	1	0
LT934125.1	92982	-	1	0	1	0	0	0
LT934125.1	92983	+	0	0	0	0	1	0
LT934125.1	92984	-	0	0	0	0	1	0
LT934125.1	92987	+	0	0	1	0	5	0
LT934125.1	92988	+	0	0	0	0	1	0
LT934125.1	92990	-	0	0	0	0	1	0
LT934125.1	92992	+	0	0	0	0	2	0
LT934125.1	92993	-	0	0	0	0	1	0
LT934125.1	92994	-	0	0	0	0	1	0
LT934125.1	93004	+	0	0	0	0	1	0
LT934125.1	93014	-	0	0	0	0	2	0
LT934125.1	93054	-	0	0	1	0	0	0
LT934125.1	93055	+	0	0	1	0	0	0
LT934125.1	93064	-	0	0	1	0	0	0
LT934125.1	93067	-	0	0	0	0	1	0
LT934125.1	93068	+	0	0	0	0	1	0
LT934125.1	93081	-	0	0	0	0	1	0
LT934125.1	93089	-	0	0	0	0	1	0
LT934125.1	93092	-	0	0	0	0	1	0
LT934125.1	93102	-	1	0	0	0	0	0
LT934125.1	93108	-	0	0	1	0	1	0
LT934125.1	93123	+	0	0	0	0	1	0
LT934125.1	93126	+	0	0	1	1	0	0
LT934125.1	93129	+	1	0	0	0	0	0
LT934125.1	93130	+	1	0	2	0	1	0
LT934125.1	93147	+	1	0	0	0	0	0
LT934125.1	93149	+	0	0	0	0	1	0
LT934125.1	93166	-	1	0	0	0	0	0
LT934125.1	93175	-	0	0	1	0	0	0
LT934125.1	93184	-	0	0	0	0	1	0
LT934125.1	93186	-	0	0	0	1	0	0
LT934125.1	93193	-	0	0	1	0	0	0
LT934125.1	93194	-	0	0	0	0	1	0
LT934125.1	93195	-	0	0	4	0	0	0
LT934125.1	93199	+	0	0	2	0	0	0
LT934125.1	93205	-	0	0	0	0	1	0
LT934125.1	93207	+	0	1	0	0	1	0
LT934125.1	93208	+	0	0	2	0	0	0
LT934125.1	93211	-	0	0	0	0	0	1
LT934125.1	93213	+	0	0	0	0	2	0
LT934125.1	93215	+	2	0	0	0	0	0
LT934125.1	93219	-	0	0	0	0	1	0
LT934125.1	93229	-	0	0	1	0	0	0
LT934125.1	93230	-	0	0	0	0	2	0
LT934125.1	93232	+	0	0	0	0	3	0
LT934125.1	93233	+	2	0	2	0	0	0
LT934125.1	93234	-	0	0	0	0	1	1
LT934125.1	93235	-	0	0	1	0	1	0
LT934125.1	93239	-	0	0	0	0	1	0
LT934125.1	93240	+	0	0	0	0	1	0
LT934125.1	93240	-	0	0	2	0	3	0
LT934125.1	93241	-	0	0	1	0	1	0
LT934125.1	93246	+	0	0	0	0	1	0
LT934125.1	93247	-	0	0	0	0	2	0
LT934125.1	93261	-	0	0	0	0	3	0
LT934125.1	93262	-	0	0	3	0	1	0
LT934125.1	93263	-	1	1	0	0	18	0
