seqnames	strand	TSS	TES	NOV_TX_ID	C6_dRNA	C6_dcDNA_12h	C6_dcDNA_1h	C6_dcDNA_2h	C6_dcDNA_4h	C6_dcDNA_6h	C6_dcDNA_8h	NRK_dcDNA_12h	NRK_dcDNA_1h	NRK_dcDNA_2h	NRK_dcDNA_4h	NRK_dcDNA_6h	NRK_dcDNA_8h	PC_12_dRNA	PC_12_dcDNA_0.5h	PC_12_dcDNA_1.5h	PC_12_dcDNA_12h	PC_12_dcDNA_1h	PC_12_dcDNA_2.5h	PC_12_dcDNA_2h	PC_12_dcDNA_4h	PC_12_dcDNA_6h	PC_12_dcDNA_8h	PK_15_dRNA	PK_15_dcDNA_12h	PK_15_dcDNA_1h	PK_15_dcDNA_2h	PK_15_dcDNA_4h	PK_15_dcDNA_6h	PK_15_dcDNA_8h
LT934125.1	+	125640	126151	NOV_TX_2957	3	170	0	1	1	0	0	0	0	0	3	0	0	2	0	0	124	0	0	0	0	219	0	26	0	0	0	0	0	0
LT934125.1	+	125708	126151	NOV_TX_2959	2	0	3	0	0	0	0	0	0	0	1	0	463	4	0	0	1152	0	0	0	2	0	0	10	0	0	0	0	0	0
LT934125.1	+	125729	126151	NOV_TX_2960	10	0	0	4	4	45	296	0	2	0	50	0	0	29	0	0	0	3	0	0	43	0	0	96	1451	0	0	0	448	0
LT934125.1	+	125784	126151	NOV_TX_2961	3	100	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
LT934125.1	+	125904	126151	NOV_TX_2966	2	1315	0	1	5	0	0	0	0	0	0	0	0	2	1	0	240	1	0	0	0	0	0	18	249	0	0	11	0	0
LT934125.1	+	125956	126151	NOV_TX_2968	2	515	1	4	2	0	0	124	0	0	4	73	46	4	0	0	1392	1	3	0	0	90	295	24	325	1	7	0	0	0
LT934125.1	+	125977	126151	NOV_TX_2969	0	0	2	1	8	57	0	107	0	0	2	0	31	1	0	1	0	0	0	12	46	120	0	6	0	0	12	120	0	0
LT934125.1	+	126006	126151	NOV_TX_2970	2	1248	1	3	3	2	400	93	1	0	1	1	37	1	0	0	80	3	2	0	31	93	0	8	912	2	15	7	396	770
LT934125.1	+	126038	126151	NOV_TX_2971	0	663	1	3	3	27	168	61	0	0	0	8	19	0	0	0	605	2	1	6	20	130	172	4	477	2	15	35	110	256
LT934125.1	+	126194	126462	NOV_TX_2973	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	126816	127116	NOV_TX_2975	0	11	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	5
LT934125.1	+	126906	127116	NOV_TX_2981	0	2	0	0	0	1	3	1	0	0	0	0	0	0	0	0	15	0	0	0	0	0	1	0	1	0	0	0	2	8
LT934125.1	+	126935	127116	NOV_TX_2983	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	7	0	1	1	11	5
LT934125.1	+	126989	127116	NOV_TX_2988	0	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	2	2
LT934125.1	+	136158	136599	NOV_TX_2994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2
LT934125.1	+	136158	136688	NOV_TX_2993	0	16	0	0	0	4	3	12	0	0	0	0	0	0	0	0	23	0	0	0	1	8	2	0	47	11	15	9	30	75
LT934125.1	+	136158	141356	NOV_TX_2996	0	7	0	0	0	1	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	5	3	1	3	12
LT934125.1	+	136348	141356	NOV_TX_3001	0	19	0	0	0	0	3	2	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	2	2	0	0	2	12	27
LT934125.1	+	136437	141356	NOV_TX_3002	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0
LT934125.1	+	136664	141356	NOV_TX_3006	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	3
LT934125.1	+	137013	141356	NOV_TX_3008	0	6	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
LT934125.1	+	137110	141356	NOV_TX_3010	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	2	0	0	2	2	7
LT934125.1	+	137186	141356	NOV_TX_3013	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LT934125.1	+	138228	141356	NOV_TX_3023	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
LT934125.1	+	138364	141356	NOV_TX_3024	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0
LT934125.1	+	138669	141356	NOV_TX_3025	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	6
LT934125.1	+	138882	141356	NOV_TX_3028	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	1	1
LT934125.1	+	139110	141356	NOV_TX_3030	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
LT934125.1	+	139165	141356	NOV_TX_3031	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	1	0	2	0	0	0	4	4
LT934125.1	+	139175	141356	NOV_TX_3032	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LT934125.1	+	139481	141356	NOV_TX_3037	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	1	2	3	0	0	1	0	0	1	1	4
LT934125.1	+	139634	141356	NOV_TX_3041	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	1
LT934125.1	+	139763	141356	NOV_TX_3044	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0
LT934125.1	+	139799	141356	NOV_TX_3045	1	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	2	2	0
LT934125.1	+	139828	141356	NOV_TX_3047	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
LT934125.1	+	139847	141356	NOV_TX_3048	0	3	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1
LT934125.1	+	139932	141356	NOV_TX_3051	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	2	0	0	0	0	0	0	2
LT934125.1	+	139981	141356	NOV_TX_3052	0	11	0	0	0	0	1	9	0	0	0	2	6	0	0	0	6	0	0	0	1	3	1	2	4	1	0	3	10	12
LT934125.1	+	140033	141356	NOV_TX_3053	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	3
LT934125.1	+	140072	141356	NOV_TX_3055	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	140103	141356	NOV_TX_3056	0	20	0	0	0	0	5	17	1	0	0	1	7	0	0	0	23	0	0	0	1	2	3	1	6	2	1	6	14	22
LT934125.1	+	140165	141356	NOV_TX_3057	0	2	0	0	0	1	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	2	1	0	0	0	1	1	0
LT934125.1	+	140222	141356	NOV_TX_3059	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2
LT934125.1	+	140276	141356	NOV_TX_3060	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
LT934125.1	+	140322	141356	NOV_TX_3063	0	10	0	1	0	2	0	11	0	1	0	0	0	0	0	0	12	0	0	0	0	0	5	1	5	1	0	0	19	10
LT934125.1	+	140491	141356	NOV_TX_3067	0	3	0	0	0	0	3	3	0	0	0	0	1	0	0	0	4	0	0	1	0	1	2	0	2	0	0	0	2	3
LT934125.1	+	140543	141356	NOV_TX_3069	0	7	0	0	0	0	2	8	0	0	0	0	8	0	0	0	10	0	0	0	0	0	7	2	4	3	0	1	4	13
LT934125.1	+	140602	141356	NOV_TX_3071	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	6	0	20	0	0	0	0	0	39	0
LT934125.1	+	140619	141356	NOV_TX_3072	0	36	0	0	0	1	0	0	0	0	0	9	8	2	0	0	30	0	0	0	0	0	0	6	19	3	2	0	0	34
LT934125.1	+	140705	141356	NOV_TX_3077	0	0	0	0	0	0	0	208	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0
LT934125.1	+	140732	141356	NOV_TX_3078	0	0	0	0	0	0	77	0	0	0	0	25	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	140746	141356	NOV_TX_3079	1	233	3	0	1	4	0	0	0	0	0	0	0	1	0	0	200	2	2	1	17	0	61	3	105	0	23	0	0	0
LT934125.1	+	140788	141356	NOV_TX_3082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	157	236
LT934125.1	+	140874	141356	NOV_TX_3084	0	8	0	0	0	0	2	0	0	1	0	4	2	0	0	2	11	0	0	1	0	1	0	1	5	6	2	4	5	11
LT934125.1	+	140944	141356	NOV_TX_3086	1	69	0	0	0	2	3	43	1	0	0	2	15	1	0	0	45	0	0	0	3	20	26	7	34	28	18	5	31	78
LT934125.1	+	140967	141356	NOV_TX_3087	0	48	0	0	0	1	1	6	1	0	1	2	6	4	0	0	19	0	0	0	1	5	6	9	25	7	5	0	23	27
LT934125.1	+	141034	141356	NOV_TX_3090	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	141060	141356	NOV_TX_3091	0	0	1	0	0	12	0	0	1	0	3	28	0	3	0	0	0	0	5	1	37	141	0	5	30	0	0	16	0	614
LT934125.1	+	141090	141356	NOV_TX_3092	0	511	2	0	2	0	0	0	1	0	2	0	0	9	0	0	0	0	0	1	0	0	0	13	164	0	0	75	0	0
LT934125.1	+	141172	141356	NOV_TX_3095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	8	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	141260	141356	NOV_TX_3098	0	114	0	0	0	1	10	7	0	0	0	0	3	0	0	0	60	1	0	1	1	16	11	0	32	4	7	10	35	67
LT934125.1	-	2870	2778	NOV_TX_3101	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0
LT934125.1	-	2911	2778	NOV_TX_3102	0	338	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	57	0	0	0
LT934125.1	-	2933	2778	NOV_TX_3103	1	0	2	5	2	0	0	0	0	1	2	9	18	0	0	1	0	1	0	9	0	0	0	12	246	2	0	0	0	0
LT934125.1	-	2975	2778	NOV_TX_3106	0	218	0	3	2	47	0	0	0	1	5	20	42	1	0	1	593	3	3	4	56	0	0	8	222	0	0	0	0	699
LT934125.1	-	3023	2778	NOV_TX_3108	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0
LT934125.1	-	3041	2778	NOV_TX_3109	0	147	1	1	1	5	0	64	0	1	3	12	26	2	0	1	135	4	3	4	5	0	75	30	138	0	16	0	119	215
LT934125.1	-	3074	2778	NOV_TX_3110	0	43	0	0	0	2	9	10	2	0	3	2	7	0	0	0	25	1	0	3	1	14	8	2	32	0	0	10	36	24
LT934125.1	-	3094	2778	NOV_TX_3111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	57	0	0
LT934125.1	-	3118	2778	NOV_TX_3112	0	16	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	1	12	0	0	0	0	3	0	0	0	0	0	0
LT934125.1	-	3141	2778	NOV_TX_3113	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0
LT934125.1	-	3207	2778	NOV_TX_3115	4	146	3	1	1	0	0	256	1	2	8	0	0	3	0	2	192	1	0	6	0	0	0	28	0	1	0	62	0	0
LT934125.1	-	3251	2778	NOV_TX_3116	2	0	1	4	0	0	0	0	0	1	5	0	0	6	0	0	0	2	0	4	0	0	0	13	0	0	0	0	0	0
LT934125.1	-	3281	2778	NOV_TX_3117	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0
LT934125.1	-	3305	2778	NOV_TX_3118	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0
LT934125.1	-	3351	2778	NOV_TX_3119	0	206	1	1	1	4	135	28	0	1	4	3	8	4	0	0	253	0	1	1	0	120	17	16	463	0	2	27	390	578
LT934125.1	-	3398	2778	NOV_TX_3121	1	0	0	0	1	0	0	0	0	0	4	15	34	0	0	0	14	0	0	0	2	1	49	5	0	0	7	0	0	0
LT934125.1	-	3429	2778	NOV_TX_3122	0	0	0	0	0	12	0	0	0	4	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	23	0	0
LT934125.1	-	3446	2778	NOV_TX_3123	3	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	2	1	0	8	28	0	20	0	0	0	0	88	0
LT934125.1	-	3468	2778	NOV_TX_3124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	140
LT934125.1	-	3490	2778	NOV_TX_3125	0	110	0	1	0	0	45	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0
LT934125.1	-	3508	2778	NOV_TX_3126	0	7	0	0	0	0	0	0	0	0	1	1	9	3	0	1	30	0	0	0	1	10	0	3	12	0	1	1	7	22
LT934125.1	-	3544	2778	NOV_TX_3128	0	8	0	0	1	1	12	21	0	0	0	3	4	1	0	0	12	1	0	0	1	3	0	7	18	1	1	4	8	14
LT934125.1	-	3588	2778	NOV_TX_3129	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	3	1	1	2	0	1	0	2	3
LT934125.1	-	3640	2778	NOV_TX_3130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0
LT934125.1	-	3656	2778	NOV_TX_3131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	3	30	0
LT934125.1	-	3685	2778	NOV_TX_3132	1	33	2	0	1	2	8	23	0	1	2	3	6	5	0	0	20	0	0	1	5	0	0	11	23	0	3	0	0	22
LT934125.1	-	3732	2778	NOV_TX_3133	2	12	0	1	0	2	6	11	0	0	0	1	2	1	0	0	3	0	0	0	1	1	6	8	9	0	0	3	12	13
LT934125.1	-	3753	2778	NOV_TX_3134	0	36	0	2	0	2	12	7	0	1	2	4	4	2	0	0	28	2	0	0	0	6	10	7	29	0	3	8	24	31
LT934125.1	-	3801	2778	NOV_TX_3137	0	28	1	0	0	0	0	22	0	0	0	0	6	0	0	1	17	2	0	1	0	8	12	17	21	0	2	0	27	29
LT934125.1	-	3842	2778	NOV_TX_3138	0	0	0	0	2	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
LT934125.1	-	3910	2778	NOV_TX_3139	10	254	16	10	18	101	162	349	1	9	14	59	213	30	0	15	166	8	17	39	37	129	159	114	109	6	100	81	243	373
LT934125.1	-	4003	2778	NOV_TX_3140	0	14	0	0	1	1	8	2	0	0	0	0	1	0	0	0	2	0	0	1	0	0	1	4	9	0	1	0	5	9
LT934125.1	-	4031	2778	NOV_TX_3141	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0
LT934125.1	-	4080	2778	NOV_TX_3142	0	5	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	1	0	0	0	1	0	0
LT934125.1	-	4134	2778	NOV_TX_3144	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LT934125.1	-	4194	2778	NOV_TX_3147	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
LT934125.1	-	4210	2778	NOV_TX_3148	0	2	0	0	0	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	5	2
LT934125.1	-	4416	2778	NOV_TX_3151	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	1	3	0	0	4	0	0
LT934125.1	-	4443	2778	NOV_TX_3152	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	2
LT934125.1	-	4458	2778	NOV_TX_3153	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	1
LT934125.1	-	4470	2778	NOV_TX_3154	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
LT934125.1	-	4539	2778	NOV_TX_3156	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	1	1
LT934125.1	-	4582	2778	NOV_TX_3157	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LT934125.1	-	4660	2778	NOV_TX_3159	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0
LT934125.1	-	4687	2778	NOV_TX_3160	0	2	0	0	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	2	0	1
LT934125.1	-	4732	2778	NOV_TX_3161	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0
LT934125.1	-	4830	2778	NOV_TX_3163	0	14	0	0	0	0	1	5	0	0	0	1	3	0	0	0	4	0	0	0	1	0	1	1	5	0	0	0	1	3
LT934125.1	-	4848	2778	NOV_TX_3164	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	1	2
LT934125.1	-	4925	2778	NOV_TX_3166	4	96	0	2	2	7	17	38	0	0	2	6	6	7	0	0	37	0	0	3	2	4	19	75	100	0	1	8	32	107
LT934125.1	-	5066	2778	NOV_TX_3167	0	2	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	1	1
LT934125.1	-	7758	2778	NOV_TX_3173	0	4	0	0	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4
LT934125.1	-	8578	8487	NOV_TX_3175	0	18	0	0	0	1	7	1	0	0	0	0	0	0	0	0	14	0	0	0	3	6	0	0	15	0	0	6	17	12
LT934125.1	-	8657	8487	NOV_TX_3177	0	20	0	0	0	1	8	2	0	1	0	0	1	1	0	0	18	0	1	0	0	5	10	1	11	0	11	6	9	15
LT934125.1	-	8722	8487	NOV_TX_3178	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
LT934125.1	-	8776	8487	NOV_TX_3181	0	22	0	0	0	3	0	0	0	1	0	7	0	3	0	1	31	2	0	1	0	13	0	5	29	0	0	13	35	27
LT934125.1	-	8808	8487	NOV_TX_3182	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
LT934125.1	-	8848	8487	NOV_TX_3183	0	3	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
LT934125.1	-	8900	8487	NOV_TX_3184	0	8	0	0	1	0	1	7	0	0	0	4	4	0	0	0	12	0	0	0	4	3	3	1	8	0	0	7	10	3
LT934125.1	-	8944	8487	NOV_TX_3185	0	9	0	0	1	0	6	19	0	1	4	2	11	0	0	0	10	0	1	0	3	3	2	2	12	0	0	8	6	4
LT934125.1	-	8965	8487	NOV_TX_3186	1	9	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	1	2	0	0	1	4	3
LT934125.1	-	8997	8487	NOV_TX_3187	0	25	1	0	1	4	5	40	0	0	1	9	11	0	0	0	25	0	0	0	8	19	12	1	20	0	1	8	16	16
LT934125.1	-	9058	8487	NOV_TX_3189	0	53	1	1	2	3	19	37	0	0	8	9	12	2	0	1	52	0	1	2	6	22	18	8	63	0	4	0	30	40
LT934125.1	-	9094	8487	NOV_TX_3190	0	23	0	0	0	2	10	23	1	1	1	4	9	1	0	0	33	0	0	1	2	9	9	7	14	0	3	8	17	11
LT934125.1	-	9126	8487	NOV_TX_3191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	47	48	0	0	0	0	0	0	0
LT934125.1	-	9145	8487	NOV_TX_3192	0	27	1	0	0	0	57	111	0	0	2	5	6	2	0	0	16	0	0	0	4	0	0	6	25	0	0	0	25	20
LT934125.1	-	9173	8487	NOV_TX_3194	2	100	2	0	4	0	0	0	1	7	21	31	36	1	0	1	142	1	0	3	12	0	0	3	86	0	11	52	107	118
LT934125.1	-	9214	8487	NOV_TX_3196	1	27	1	1	0	3	9	44	0	0	1	4	15	1	0	0	57	0	0	0	1	24	13	3	169	0	3	13	24	37
LT934125.1	-	9270	8487	NOV_TX_3197	2	33	1	0	2	0	24	46	0	2	5	7	13	3	0	0	35	1	1	3	1	11	11	7	32	0	2	18	41	50
LT934125.1	-	9330	8487	NOV_TX_3198	0	0	0	0	0	0	10	13	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
LT934125.1	-	9352	8487	NOV_TX_3199	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	3	0	0	1	7	0	5
LT934125.1	-	9370	8487	NOV_TX_3200	0	9	0	0	0	0	0	0	0	0	0	2	0	0	0	0	9	0	0	0	1	5	3	4	16	0	0	0	0	4
LT934125.1	-	9404	8487	NOV_TX_3201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	21	0	0
LT934125.1	-	9424	8487	NOV_TX_3202	0	22	0	1	1	4	14	10	0	0	0	2	1	0	0	0	16	0	1	0	0	6	12	11	14	0	0	0	13	16
LT934125.1	-	9494	8487	NOV_TX_3205	4	503	12	23	20	128	252	835	7	17	38	73	223	4	0	11	324	8	19	35	102	207	126	55	437	1	99	165	461	669
LT934125.1	-	9494	9270	NOV_TX_3204	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	3
LT934125.1	-	9590	8487	NOV_TX_3206	0	9	0	0	0	3	9	5	0	0	0	0	5	0	0	0	12	0	0	0	1	7	0	2	33	0	0	1	3	11
LT934125.1	-	9885	8487	NOV_TX_3213	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
LT934125.1	-	16728	16581	NOV_TX_3222	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	16779	16581	NOV_TX_3225	1	283	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0
LT934125.1	-	16791	16581	NOV_TX_3226	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0
LT934125.1	-	16814	16581	NOV_TX_3227	4	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	2035	0	0	0	63	0	0	24	0	1	0	0	0	0
LT934125.1	-	16853	16581	NOV_TX_3228	10	152	2	2	0	0	0	0	1	0	14	77	0	11	0	0	0	1	0	0	0	0	0	98	0	0	42	0	0	0
LT934125.1	-	16893	16581	NOV_TX_3230	3	122	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0
LT934125.1	-	16928	16581	NOV_TX_3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	4222	0	0	17	792	0
LT934125.1	-	16949	16581	NOV_TX_3232	3	1485	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	571	38	0	0	0	0	0	2394
LT934125.1	-	16970	16581	NOV_TX_3233	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	17024	16581	NOV_TX_3235	1	466	2	1	0	0	0	0	1	1	0	0	0	7	0	0	660	0	0	0	0	0	0	36	0	0	0	0	0	0
LT934125.1	-	17059	16581	NOV_TX_3236	3	0	2	0	0	5	0	413	0	0	0	0	30	9	0	0	0	1	0	5	0	15	0	28	0	0	0	0	0	0
LT934125.1	-	17086	16581	NOV_TX_3237	1	0	0	2	0	1	0	0	0	0	0	0	0	3	0	0	78	0	4	0	0	3	0	25	0	0	0	21	0	0
LT934125.1	-	17112	16581	NOV_TX_3238	4	114	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	0	49	0	0	0	0	0	379
LT934125.1	-	17132	16581	NOV_TX_3239	2	0	1	0	0	2	67	0	0	0	6	0	0	9	0	0	367	0	0	0	21	11	109	55	715	0	10	0	121	0
LT934125.1	-	17159	16581	NOV_TX_3241	1	272	0	0	0	3	0	0	0	1	0	0	0	6	0	0	96	0	0	0	0	7	0	23	0	0	0	0	0	0
LT934125.1	-	17257	16581	NOV_TX_3244	2	272	0	0	0	0	0	0	0	0	0	0	0	1	0	0	333	1	0	0	14	0	0	29	0	0	0	0	0	0
LT934125.1	-	17289	16581	NOV_TX_3245	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0
LT934125.1	-	17326	16581	NOV_TX_3246	5	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0
LT934125.1	-	17341	16581	NOV_TX_3247	0	538	0	0	1	26	145	351	0	0	7	21	74	3	0	0	524	0	3	0	16	92	200	12	1416	0	0	47	332	870
LT934125.1	-	17376	16581	NOV_TX_3249	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	14	0	0
LT934125.1	-	17407	16581	NOV_TX_3250	0	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	3	0	0	0	1	2
