seqnames	strand	gene	cluster	TC.start	TC.end	TC.width	support	score	mean_shape	min_shape	max_shape	consensus_peak	min_peak	max_peak	hpi_samples	cell_lines	dcDNA.TSS_TC_significance
LT934125.1	-	TC_1395	1395	17404	17405	1	2	1325.401444	0	0	0	17404	17404	17405	2h, 6h	C6	*
LT934125.1	-	TC_1396	1396	17440	17509	47	18	8088.710146	0	0	14.2382047520584	17464	17440	17487	12h, 1h, 4h, 6h, 8h, 1.5h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1397	1397	17535	17601	47	15	3877.806498	0	0	9.96390214685911	17555	17538	17585	12h, 6h, 8h, 4h, 2.5h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1398	1398	17619	17636	11	5	370.071942	0	0	8.05741865213094	17625	17619	17630	6h, 12h, 8h	C6, PC_12, PK_15	**
LT934125.1	-	TC_1399	1399	17664	17693	29	10	578.285454	0	0	4.09706862941342	17676	17664	17693	12h, 8h, 4h, 6h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_1400	1400	17723	17837	88	17	10457.285978	0	0	19.5097750251883	17754	17723	17811	12h, 1h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1401	1401	17865	17908	40	6	344.636421	0	0	5.4594316186373	17878	17865	17905	12h, 8h, 4h, 6h	NRK, PC_12, PK_15	**
LT934125.1	-	TC_1402	1402	17960	17986	21	15	5549.014006	0	0	9.20345055923918	17977	17960	17981	12h, 1h, 4h, 6h, 8h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1403	1403	18019	18168	142	15	4465.801729	0	0	16.0314614581692	18089	18019	18161	12h, 6h, 8h, 1h, 2.5h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1404	1404	18190	18239	49	12	1551.986813	0	0	4.44955227767627	18214	18190	18239	12h, 6h, 8h, 2h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1405	1405	18270	18281	6	7	782.127494	0	0	2.77563015203168	18271	18270	18276	12h, 8h, 2h, 6h	C6, NRK, PK_15	**
LT934125.1	-	TC_1406	1406	18325	18464	130	14	2186.697565	0	0	11.3337707530805	18391	18325	18455	12h, 6h, 8h, 4h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1407	1407	18518	18571	53	11	735.83908	0	0	5.47427002468654	18541	18518	18571	6h, 8h, 12h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_1408	1408	18658	18693	35	7	333.783733	0	0	1.58496250072116	18676	18658	18693	6h, 8h, 12h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_1409	1409	18726	18826	100	10	1528.516164	0	0	0	18779	18726	18826	6h, 8h, 2.5h, 12h, 2h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1410	1410	18857	18908	48	8	316.145759	0	0	1.62255624891827	18883	18857	18905	8h, 12h, 6h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_1411	1411	18960	18971	11	7	850.703399	0	0	0	18963	18960	18971	4h, 8h, 6h, 12h	C6, PC_12, PK_15	**
LT934125.1	-	TC_1412	1412	19008	19022	14	2	2294.07538	0	0	0	19015	19008	19022	8h, 1.5h	NRK, PC_12	*
LT934125.1	-	TC_1413	1413	19054	19063	0	1	53.302062	3.32192809488736	3.32192809488736	3.32192809488736	19054	19054	19054	6h	PC_12	*
LT934125.1	-	TC_1414	1414	19081	19081	0	1	86.244071	0	0	0	19081	19081	19081	6h	C6	*
LT934125.1	-	TC_1415	1415	19130	19130	0	1	81.685999	0	0	0	19130	19130	19130	8h	NRK	*
LT934125.1	-	TC_1416	1416	19157	19157	0	3	129.024264	0	0	0	19157	19157	19157	6h	C6, PC_12, PK_15	*
LT934125.1	-	TC_1417	1417	19204	19204	0	1	81.685999	0	0	0	19204	19204	19204	8h	NRK	*
LT934125.1	-	TC_1418	1418	19267	19267	0	1	26.651031	0	0	0	19267	19267	19267	6h	PC_12	*
LT934125.1	-	TC_1419	1419	19293	19293	0	2	49.881891	0	0	0	19293	19293	19293	12h, 8h	NRK, PC_12	*
LT934125.1	-	TC_1420	1420	19318	19363	45	6	216.529246	0	0	0	19344	19318	19363	6h, 12h, 8h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_1421	1421	19410	19419	9	2	99.763781	0	0	0	19414	19410	19419	12h, 8h	NRK, PC_12	*
LT934125.1	-	TC_1422	1422	19464	19477	4	25	164584.983442	0	0	4.06733970598925	19471	19469	19473	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1423	1423	19514	19542	28	6	1812.95421	0	0	2.8073549220576	19526	19514	19542	12h, 1h, 6h, 4h, 8h	C6, PK_15	***
LT934125.1	-	TC_1424	1424	19624	19624	0	5	179.095909	0	0	0	19624	19624	19624	12h, 4h, 6h, 8h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_1425	1425	19705	19710	0	1	95.871149	2.37376030458694	2.37376030458694	2.37376030458694	19705	19705	19705	8h	PC_12	*
LT934125.1	-	TC_1426	1426	19730	19730	0	1	81.685999	0	0	0	19730	19730	19730	8h	NRK	*
LT934125.1	-	TC_1427	1427	19827	19827	0	1	31.95705	0	0	0	19827	19827	19827	8h	PC_12	*
LT934125.1	-	TC_1428	1428	19894	19894	0	1	26.651031	0	0	0	19894	19894	19894	6h	PC_12	*
LT934125.1	-	TC_1429	1429	19919	19926	7	2	167.93007	0	0	0	19922	19919	19926	6h, 8h	C6, NRK	*
LT934125.1	-	TC_1430	1430	19951	19951	0	1	32.2841	0	0	0	19951	19951	19951	8h	C6	*
LT934125.1	-	TC_1431	1431	20022	20026	4	2	118.528171	0	0	0	20024	20022	20026	6h, 8h	C6	*
LT934125.1	-	TC_1432	1432	20215	20215	0	1	86.244071	0	0	0	20215	20215	20215	6h	C6	*
LT934125.1	-	TC_1433	1433	20355	20357	0	1	64.5682	1.58496250072116	1.58496250072116	1.58496250072116	20355	20355	20355	8h	C6	*
LT934125.1	-	TC_1434	1434	20555	20555	0	1	81.685999	0	0	0	20555	20555	20555	8h	NRK	*
LT934125.1	-	TC_1435	1435	20590	20590	0	1	86.244071	0	0	0	20590	20590	20590	6h	C6	*
LT934125.1	-	TC_1436	1436	20706	20706	0	1	81.685999	0	0	0	20706	20706	20706	8h	NRK	*
LT934125.1	-	TC_1437	1437	20795	20795	0	1	26.651031	0	0	0	20795	20795	20795	6h	PC_12	*
LT934125.1	-	TC_1438	1438	20949	20949	0	1	86.244071	0	0	0	20949	20949	20949	6h	C6	*
LT934125.1	-	TC_1439	1439	21206	21206	0	1	32.2841	0	0	0	21206	21206	21206	8h	C6	*
LT934125.1	-	TC_1440	1440	21233	21233	0	1	31.95705	0	0	0	21233	21233	21233	8h	PC_12	*
LT934125.1	-	TC_1441	1441	21420	21426	6	3	199.88712	0	0	0	21424	21420	21426	6h, 8h	C6, NRK, PC_12	**
LT934125.1	-	TC_1442	1442	21469	21480	9	12	1648.714847	0	0	3	21474	21471	21480	12h, 4h, 6h, 8h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1443	1443	21536	21536	0	1	26.651031	0	0	0	21536	21536	21536	6h	PC_12	*
LT934125.1	-	TC_1444	1444	21596	21605	9	7	1526.706254	0	0	0	21599	21596	21605	2h, 8h, 4h, 6h	C6, PC_12, PK_15	***
LT934125.1	-	TC_1445	1445	21638	21644	6	8	1351.701082	0	0	0	21640	21638	21644	12h, 6h, 8h, 2h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1446	1446	21674	21826	75	16	8113.920545	0	0	15.8025835763115	21709	21674	21749	8h, 12h, 4h, 6h, 1.5h, 2.5h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1447	1447	21857	21955	84	22	27330.894222	0	0	14.9983357523177	21924	21857	21941	12h, 2h, 6h, 8h, 4h, 1.5h, 2.5h, 1h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1448	1448	21974	21974	0	1	2227.171492	0	0	0	21974	21974	21974	1h	PC_12	*
LT934125.1	-	TC_1449	1449	22012	22088	56	9	1142.964315	0	0	6	22045	22012	22068	8h, 12h, 4h, 6h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1450	1450	22120	22220	100	14	7783.031842	0	0	15.2512533029673	22176	22120	22220	6h, 8h, 12h, 1h, 2h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1451	1451	22247	22285	38	10	7082.486348	0	0	2.00410389044069	22270	22247	22285	1h, 6h, 12h, 1.5h, 4h, 8h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1452	1452	22310	22310	0	1	31.95705	0	0	0	22310	22310	22310	8h	PC_12	*
LT934125.1	-	TC_1453	1453	22336	22469	115	19	8681.822198	0	0	17.7277187946385	22395	22343	22458	12h, 4h, 6h, 8h, 1h, 2.5h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1454	1454	22497	22517	20	3	1128.899962	0	0	0	22508	22497	22517	2.5h, 6h, 2h	PC_12, PK_15	**
LT934125.1	-	TC_1455	1455	22543	22565	22	6	979.829415	0	0	2.8073549220576	22556	22543	22565	6h, 8h, 12h, 2.5h	C6, NRK, PC_12	**
LT934125.1	-	TC_1456	1456	22598	22633	35	8	777.525545	0	0	8.79686882955892	22614	22598	22633	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_1457	1457	22658	22661	3	5	336.27767	0	0	0	22660	22658	22661	12h, 8h, 6h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_1458	1458	22691	22706	15	3	1202.680055	0	0	2.75488750216347	22699	22691	22706	4h, 2h, 6h	PC_12, PK_15	**
LT934125.1	-	TC_1459	1459	22775	22814	39	6	2234.951731	0	0	0.918295829885378	22794	22775	22814	1h, 4h, 6h, 8h	C6, PC_12, PK_15	***
LT934125.1	-	TC_1460	1460	22864	22873	9	4	113.248784	0	0	0	22868	22864	22873	8h, 12h	C6, NRK, PC_12, PK_15	*
LT934125.1	-	TC_1461	1461	22898	22924	26	4	628.440986	0	0	0	22912	22898	22924	6h, 2h, 4h	C6, PC_12, PK_15	**
LT934125.1	-	TC_1462	1462	22969	23021	52	9	3726.389487	0	0	0	22993	22969	23021	1h, 4h, 8h, 12h, 2.5h, 2h, 6h	C6, NRK, PC_12	***
LT934125.1	-	TC_1463	1463	23047	23054	7	3	173.259851	0	0	0	23049	23047	23054	8h, 4h	C6, PC_12, PK_15	**
LT934125.1	-	TC_1464	1464	23114	23114	0	1	362.056481	0	0	0	23114	23114	23114	2h	PK_15	*
LT934125.1	-	TC_1465	1465	23144	23164	20	3	589.727225	0	0	0	23153	23144	23164	4h, 8h	C6, PC_12	**
LT934125.1	-	TC_1466	1466	23257	23257	0	1	2227.171492	0	0	0	23257	23257	23257	1h	PC_12	*
LT934125.1	-	TC_1467	1467	23327	23327	0	1	26.651031	0	0	0	23327	23327	23327	6h	PC_12	*
LT934125.1	-	TC_1468	1468	23357	23359	0	1	724.112962	1.58496250072116	1.58496250072116	1.58496250072116	23357	23357	23357	2h	PK_15	*
LT934125.1	-	TC_1469	1469	23428	23428	0	3	881.168201	0	0	0	23428	23428	23428	2.5h, 4h	PC_12, PK_15	**
LT934125.1	-	TC_1470	1470	23468	23589	121	7	1485.578511	0	0	10.388777537554	23521	23468	23589	6h, 8h, 2h, 4h	C6, PC_12, PK_15	***
LT934125.1	-	TC_1471	1471	23614	23614	0	1	1540.832049	0	0	0	23614	23614	23614	1h	C6	*
LT934125.1	-	TC_1472	1472	23660	23660	0	2	113.472701	0	0	0	23660	23660	23660	8h, 4h	C6, PK_15	*
LT934125.1	-	TC_1473	1473	23708	23708	0	1	17.924841	0	0	0	23708	23708	23708	12h	NRK	*
LT934125.1	-	TC_1474	1474	23741	23741	0	1	26.651031	0	0	0	23741	23741	23741	6h	PC_12	*
LT934125.1	-	TC_1475	1475	23789	23789	0	1	86.244071	0	0	0	23789	23789	23789	6h	C6	*
LT934125.1	-	TC_1476	1476	23819	23825	6	2	388.707512	0	0	0	23822	23819	23825	6h, 2h	PC_12, PK_15	*
LT934125.1	-	TC_1477	1477	23858	23871	13	2	118.528171	0	0	0	23864	23858	23871	6h, 8h	C6	*
LT934125.1	-	TC_1478	1478	23936	23951	15	2	153.683513	0	0	0	23944	23936	23951	4h, 6h	PC_12	*
LT934125.1	-	TC_1479	1479	23978	23992	14	2	249.616069	0	0	0	23985	23978	23992	6h, 8h	C6, NRK	*
LT934125.1	-	TC_1480	1480	24028	24033	5	2	72.551351	0	0	0	24030	24028	24033	8h, 4h	PC_12, PK_15	*
LT934125.1	-	TC_1481	1481	24172	24172	0	1	26.651031	0	0	0	24172	24172	24172	6h	PC_12	*
LT934125.1	-	TC_1482	1482	24211	24217	0	1	64.5682	2.8073549220576	2.8073549220576	2.8073549220576	24211	24211	24211	8h	C6	*
LT934125.1	-	TC_1483	1483	24297	24297	0	1	134.535181	0	0	0	24297	24297	24297	6h	NRK	*
LT934125.1	-	TC_1484	1484	24353	24353	0	1	81.685999	0	0	0	24353	24353	24353	8h	NRK	*
LT934125.1	-	TC_1485	1485	24411	24434	23	4	226.865201	0	0	0	24426	24411	24434	6h, 8h	C6, NRK, PC_12	**
LT934125.1	-	TC_1486	1486	24497	24518	21	2	113.970099	0	0	0	24508	24497	24518	8h	C6, NRK	*
LT934125.1	-	TC_1487	1487	24575	24575	0	1	32.2841	0	0	0	24575	24575	24575	8h	C6	*
LT934125.1	-	TC_1488	1488	24658	24658	0	1	81.685999	0	0	0	24658	24658	24658	8h	NRK	*
LT934125.1	-	TC_1489	1489	24683	24728	45	5	217.730553	0	0	0	24704	24683	24728	6h, 8h, 4h	C6, PC_12, PK_15	**
LT934125.1	-	TC_1490	1490	24964	24964	0	1	32258.064516	0	0	0	24964	24964	24964	0.5h	PC_12	*
LT934125.1	-	TC_1491	1491	25043	25043	0	1	32.2841	0	0	0	25043	25043	25043	8h	C6	*
LT934125.1	-	TC_1492	1492	25102	25102	0	1	86.244071	0	0	0	25102	25102	25102	6h	C6	*
LT934125.1	-	TC_1493	1493	25188	25192	4	2	126.838372	0	0	0	25190	25188	25192	6h, 4h	C6, PK_15	*
LT934125.1	-	TC_1494	1494	25229	25234	3	14	3512.579213	0	0	2.32192809488736	25232	25229	25232	12h, 1h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1495	1495	25273	25273	0	1	31.95705	0	0	0	25273	25273	25273	8h	PC_12	*
LT934125.1	-	TC_1496	1496	25298	25320	6	21	37322.380865	0	0	6.23699971548526	25313	25310	25316	12h, 1h, 2h, 6h, 8h, 4h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1497	1497	25363	25363	0	1	31.95705	0	0	0	25363	25363	25363	8h	PC_12	*
LT934125.1	-	TC_1498	1498	25576	25576	0	1	31.95705	0	0	0	25576	25576	25576	8h	PC_12	*
LT934125.1	-	TC_1499	1499	25601	25602	0	1	53.302062	1	1	1	25601	25601	25601	6h	PC_12	*
LT934125.1	-	TC_1500	1500	25640	25640	0	1	31.95705	0	0	0	25640	25640	25640	8h	PC_12	*
LT934125.1	-	TC_1501	1501	25766	25788	22	2	64.24115	0	0	0	25777	25766	25788	8h	C6, PC_12	*
LT934125.1	-	TC_1502	1502	25824	25824	0	1	86.244071	0	0	0	25824	25824	25824	6h	C6	
LT934125.1	-	TC_1503	1503	25901	25901	0	1	32.2841	0	0	0	25901	25901	25901	8h	C6	
LT934125.1	-	TC_1504	1504	25961	25961	0	2	127.032481	0	0	0	25961	25961	25961	4h, 6h	PC_12	*
LT934125.1	-	TC_1505	1505	26238	26240	0	1	53.302062	1.58496250072116	1.58496250072116	1.58496250072116	26238	26238	26238	6h	PC_12	*
LT934125.1	-	TC_1506	1506	26315	26315	0	1	100.38145	0	0	0	26315	26315	26315	4h	PC_12	
LT934125.1	-	TC_1507	1507	26404	26404	0	1	26.651031	0	0	0	26404	26404	26404	6h	PC_12	*
LT934125.1	-	TC_1508	1508	26456	26456	0	1	31.95705	0	0	0	26456	26456	26456	8h	PC_12	*
LT934125.1	-	TC_1509	1509	26655	26657	2	2	67.245332	0	0	0	26656	26655	26657	6h, 4h	PC_12, PK_15	*
LT934125.1	-	TC_1510	1510	26768	26768	0	1	31.95705	0	0	0	26768	26768	26768	8h	PC_12	*
LT934125.1	-	TC_1511	1511	26878	26878	0	1	81.685999	0	0	0	26878	26878	26878	8h	NRK	*
LT934125.1	-	TC_1512	1512	26925	26925	0	1	20.980635	0	0	0	26925	26925	26925	12h	C6	*
LT934125.1	-	TC_1513	1513	27113	27113	0	1	31.95705	0	0	0	27113	27113	27113	8h	PC_12	*
LT934125.1	-	TC_1514	1514	27236	27248	12	2	132.66555	0	0	0	27242	27236	27248	8h, 4h	C6, PC_12	*
LT934125.1	-	TC_1515	1515	27359	27377	18	2	67.245332	0	0	0	27368	27359	27377	6h, 4h	PC_12, PK_15	*
LT934125.1	-	TC_1516	1516	27617	27617	0	2	45.899021	0	0	0	27617	27617	27617	12h	C6, NRK	*
LT934125.1	-	TC_1517	1517	27755	27761	6	6	349.551788	0	0	1.58496250072116	27760	27755	27761	12h, 8h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_1518	1518	28410	28410	0	1	81.685999	0	0	0	28410	28410	28410	8h	NRK	*
LT934125.1	-	TC_1519	1519	28538	28848	242	17	9374.872865	0	0	31.6699237114182	28648	28550	28792	12h, 6h, 8h, 4h, 2.5h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1520	1520	28882	28990	101	14	1657.215997	0	0	19.6932121272068	28918	28882	28983	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1521	1521	29015	29015	0	1	740.19245	0	0	0	29015	29015	29015	2.5h	PC_12	*
LT934125.1	-	TC_1522	1522	29029	29087	28	15	4760.865427	0	0	10.5205114300874	29048	29040	29068	12h, 4h, 6h, 8h, 1.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1523	1523	29106	29161	45	11	1196.984023	0	0	8.41904345359057	29131	29116	29161	12h, 4h, 6h, 8h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1524	1524	29197	29238	41	7	1200.201743	0	0	0	29216	29197	29238	12h, 6h, 8h, 4h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1525	1525	29263	29372	33	15	6194.582755	0	0	17.9691388206858	29290	29283	29316	12h, 6h, 8h, 1.5h, 4h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1526	1526	29403	29424	10	23	460327.361132	3.01164620046543	3.01164620046543	7.32119377047409	29412	29404	29414	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1527	1527	29505	29514	2	14	3521.680519	0	0	4.09706862941342	29507	29505	29507	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1528	1528	29561	29572	11	7	230.72029	0	0	0	29570	29561	29572	6h, 8h, 12h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_1529	1529	29636	29686	50	8	342.489816	0	0	5.26513146048854	29662	29636	29686	12h, 8h, 6h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_1530	1530	29736	29778	42	4	285.142554	0	0	3.32192809488736	29754	29736	29778	6h, 8h	C6, PC_12, PK_15	**
LT934125.1	-	TC_1531	1531	29818	29831	3	4	237.674617	0	0	5.18914741173035	29829	29828	29831	12h, 6h, 8h, 4h	NRK, PC_12, PK_15	**
LT934125.1	-	TC_1532	1532	29866	29869	3	2	72.878401	0	0	0	29868	29866	29869	8h, 4h	C6, PK_15	*
LT934125.1	-	TC_1533	1533	29898	29898	0	1	26.651031	0	0	0	29898	29898	29898	6h	PC_12	*
LT934125.1	-	TC_1534	1534	29972	30000	26	6	365.957974	0	0	2.32192809488736	29985	29972	29998	6h, 12h, 8h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_1535	1535	30028	30040	12	2	112.895102	0	0	0	30034	30028	30040	6h	C6, PC_12	*
LT934125.1	-	TC_1536	1536	30136	30141	5	2	118.528171	0	0	0	30138	30136	30141	6h, 8h	C6	*
LT934125.1	-	TC_1537	1537	30215	30249	34	3	172.932801	0	0	0	30231	30215	30249	4h, 8h	PC_12, PK_15	**
LT934125.1	-	TC_1538	1538	30274	30274	0	1	32.2841	0	0	0	30274	30274	30274	8h	C6	*
LT934125.1	-	TC_1539	1539	30306	30306	0	1	26.651031	0	0	0	30306	30306	30306	6h	PC_12	*
LT934125.1	-	TC_1540	1540	30349	30349	0	5	205.215602	0	0	0	30349	30349	30349	12h, 8h, 4h, 6h	C6, NRK, PC_12	**
LT934125.1	-	TC_1541	1541	30389	30389	0	1	100.38145	0	0	0	30389	30389	30389	4h	PC_12	*
LT934125.1	-	TC_1542	1542	30425	30446	21	2	112.895102	0	0	0	30436	30425	30446	6h	C6, PC_12	*
LT934125.1	-	TC_1543	1543	30551	30578	27	6	2378.55318	0	0	0	30568	30551	30578	1h, 6h, 8h, 4h	C6, NRK, PC_12	***
LT934125.1	-	TC_1544	1544	30719	30719	0	1	31.95705	0	0	0	30719	30719	30719	8h	PC_12	*
LT934125.1	-	TC_1545	1545	30812	30822	10	3	130.819943	0	0	0	30818	30812	30822	6h, 12h	C6, NRK, PC_12	*
LT934125.1	-	TC_1546	1546	30851	30851	0	1	525.486075	0	0	0	30851	30851	30851	4h	C6	*
LT934125.1	-	TC_1547	1547	30873	30882	0	14	5548.872041	0	0	6.38450693873084	30877	30877	30877	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1548	1548	30918	30918	0	1	40.594301	0	0	0	30918	30918	30918	4h	PK_15	*
LT934125.1	-	TC_1549	1549	30987	30987	0	1	31.95705	0	0	0	30987	30987	30987	8h	PC_12	*
LT934125.1	-	TC_1550	1550	31037	31043	6	9	681.502641	0	0	2.37376028482232	31041	31037	31043	12h, 8h, 6h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_1551	1551	31087	31087	0	1	31.95705	0	0	0	31087	31087	31087	8h	PC_12	*
LT934125.1	-	TC_1552	1552	31125	31145	20	4	185.773503	0	0	0	31134	31125	31145	6h, 8h, 4h	C6, PC_12, PK_15	**
LT934125.1	-	TC_1553	1553	31190	31202	12	4	1655.200246	0	0	2.13221688390993	31197	31190	31202	12h, 1h, 8h	C6, PC_12	**
LT934125.1	-	TC_1554	1554	31323	31323	0	2	121.362085	0	0	0	31323	31323	31323	12h, 4h	C6, PC_12	*
LT934125.1	-	TC_1555	1555	31363	31372	9	2	72.551351	0	0	0	31368	31363	31372	8h, 4h	PC_12, PK_15	*
LT934125.1	-	TC_1556	1556	31423	31432	9	2	104.5084	0	0	0	31428	31423	31432	8h, 4h	PC_12, PK_15	*
LT934125.1	-	TC_1557	1557	31504	31510	1	6	1501.362138	0	0	2.58496250072116	31505	31504	31505	12h, 2h, 6h, 8h	C6, PC_12, PK_15	***
LT934125.1	-	TC_1558	1558	31561	31564	3	2	64.24115	0	0	0	31562	31561	31564	8h	C6, PC_12	*
LT934125.1	-	TC_1559	1559	31808	31825	17	7	1021.540119	0	0	3.16992500144231	31817	31808	31825	12h, 8h, 2h, 4h, 6h	C6, PC_12	***
LT934125.1	-	TC_1560	1560	32128	32128	0	1	86.244071	0	0	0	32128	32128	32128	6h	C6	*
LT934125.1	-	TC_1561	1561	32176	32176	0	1	134.535181	0	0	0	32176	32176	32176	6h	NRK	*
LT934125.1	-	TC_1562	1562	32216	32216	0	1	20.476837	0	0	0	32216	32216	32216	12h	PC_12	*
LT934125.1	-	TC_1563	1563	32336	32336	0	1	26.651031	0	0	0	32336	32336	32336	6h	PC_12	*
LT934125.1	-	TC_1564	1564	32362	32374	4	8	371.179813	0	0	4.75488751456263	32370	32370	32374	12h, 6h, 8h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_1565	1565	32784	32784	0	2	699.068458	0	0	0	32784	32784	32784	2h, 8h	PC_12	*
LT934125.1	-	TC_1566	1566	32828	32850	0	13	3926.62242	0	0	3.92719572374286	32842	32842	32842	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1567	1567	32888	32979	90	16	4791.250845	0	0	11.6749612034873	32932	32888	32978	12h, 8h, 4h, 6h, 1.5h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1568	1568	33015	33065	50	10	3390.29278	0	0	0	33040	33015	33065	6h, 8h, 12h, 1h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1569	1569	33110	33139	29	4	282.041497	0	0	0	33123	33110	33139	6h, 8h, 4h, 12h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_1570	1570	33173	33182	9	2	48.413262	0	0	0	33178	33173	33182	8h, 6h	C6, PK_15	*
LT934125.1	-	TC_1571	1571	33212	33365	141	16	5538.746156	0	0	19.926695305022	33300	33215	33356	12h, 6h, 8h, 1h, 2.5h, 2h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1572	1572	33397	33437	40	8	1048.435168	0	0	2.32192809488736	33412	33397	33437	12h, 6h, 8h, 2h, 4h	NRK, PC_12, PK_15	***
LT934125.1	-	TC_1573	1573	33471	33487	9	4	229.319994	0	0	3.16992500144231	33477	33471	33480	8h, 12h, 6h	C6, NRK, PC_12	**
LT934125.1	-	TC_1574	1574	33505	33505	0	1	2212.389381	0	0	0	33505	33505	33505	1.5h	PC_12	*
LT934125.1	-	TC_1575	1575	33533	33536	3	3	90.892181	0	0	0	33534	33533	33536	8h, 6h	C6, PC_12	*
LT934125.1	-	TC_1576	1576	33566	33688	86	8	786.267915	0	0	12.1749256825007	33612	33566	33652	6h, 8h, 12h, 2h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_1577	1577	33740	33745	5	2	113.643049	0	0	0	33742	33740	33745	8h	NRK, PC_12	*
LT934125.1	-	TC_1578	1578	33782	33898	114	11	5304.308758	0	0	17.7596351664007	33827	33782	33896	1h, 6h, 8h, 12h, 4h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1579	1579	33928	33955	19	8	476.010883	0	0	3.16992500144231	33942	33928	33947	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_1580	1580	33997	34000	3	2	394.013531	0	0	0	33998	33997	34000	8h, 2h	PC_12, PK_15	*
LT934125.1	-	TC_1581	1581	34031	34097	60	14	2245.495243	0	0	4.86157821674648	34080	34031	34091	12h, 2h, 8h, 6h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_1582	1582	34124	34139	15	2	166.492231	0	0	0	34132	34124	34139	6h, 8h	NRK, PC_12	*
LT934125.1	-	TC_1583	1583	34175	34175	0	4	32404.566867	0	0	0	34175	34175	34175	12h, 6h, 8h, 0.5h	C6, PC_12	**
LT934125.1	-	TC_1584	1584	34246	34246	0	1	525.486075	0	0	0	34246	34246	34246	4h	C6	*
LT934125.1	-	TC_1585	1585	34273	34273	0	1	32.2841	0	0	0	34273	34273	34273	8h	C6	*
LT934125.1	-	TC_1586	1586	34327	34345	18	4	158.545971	0	0	0	34337	34327	34345	8h, 12h, 6h	C6, NRK, PC_12	**
