group	cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	cluster_width	hpi	cell_line	Time
PC_12_2h	2417	LT934125.1	128688	128688	-	128688	667.111408	667.111408	128688	128688	1	1	2h	PC_12	2
PC_12_2h	2418	LT934125.1	128729	128732	-	128732	90060.040027	74716.477652	128730	128732	3	4	2h	PC_12	2
PC_12_2h	2433	LT934125.1	132914	132914	-	132914	667.111408	667.111408	132914	132914	1	1	2h	PC_12	2
PC_12_2h	2436	LT934125.1	133147	133147	-	133147	667.111408	667.111408	133147	133147	1	1	2h	PC_12	2
PC_12_2h	2452	LT934125.1	135369	135369	-	135369	667.111408	667.111408	135369	135369	1	1	2h	PC_12	2
PC_12_2h	2458	LT934125.1	135748	135748	-	135748	667.111408	667.111408	135748	135748	1	1	2h	PC_12	2
PC_12_2h	2467	LT934125.1	136235	136235	-	136235	1334.222815	1334.222815	136235	136235	1	1	2h	PC_12	2
PC_12_2h	2468	LT934125.1	136285	136339	-	136285	1334.222816	667.111408	136285	136339	55	55	2h	PC_12	2
PC_12_2h	2474	LT934125.1	136686	136686	-	136686	667.111408	667.111408	136686	136686	1	1	2h	PC_12	2
PC_12_2h	2497	LT934125.1	138995	138995	-	138995	667.111408	667.111408	138995	138995	1	1	2h	PC_12	2
PC_12_2h	2502	LT934125.1	139407	139407	-	139407	667.111408	667.111408	139407	139407	1	1	2h	PC_12	2
PC_12_4h	4	LT934125.1	779	782	+	779	602.288698	401.525798	779	782	4	4	4h	PC_12	4
PC_12_4h	6	LT934125.1	987	994	+	990	2108.010442	903.433046	987	990	4	8	4h	PC_12	4
PC_12_4h	12	LT934125.1	1334	1345	+	1337	6223.649871	2710.299137	1334	1339	6	12	4h	PC_12	4
PC_12_4h	15	LT934125.1	1519	1519	+	1519	100.38145	100.38145	1519	1519	1	1	4h	PC_12	4
PC_12_4h	16	LT934125.1	1595	1603	+	1600	3914.876532	3412.969283	1600	1600	1	9	4h	PC_12	4
PC_12_4h	17	LT934125.1	1712	1712	+	1712	100.38145	100.38145	1712	1712	1	1	4h	PC_12	4
PC_12_4h	18	LT934125.1	1821	1821	+	1821	100.38145	100.38145	1821	1821	1	1	4h	PC_12	4
PC_12_4h	19	LT934125.1	1912	2119	+	1912	200.7629	100.38145	1912	2119	208	208	4h	PC_12	4
PC_12_4h	40	LT934125.1	6021	6021	+	6021	100.38145	100.38145	6021	6021	1	1	4h	PC_12	4
PC_12_4h	46	LT934125.1	6885	6885	+	6885	100.38145	100.38145	6885	6885	1	1	4h	PC_12	4
PC_12_4h	48	LT934125.1	6996	6996	+	6996	100.38145	100.38145	6996	6996	1	1	4h	PC_12	4
PC_12_4h	49	LT934125.1	7187	7187	+	7187	100.38145	100.38145	7187	7187	1	1	4h	PC_12	4
PC_12_4h	54	LT934125.1	7587	7596	+	7588	4918.691027	2609.917687	7588	7591	4	10	4h	PC_12	4
PC_12_4h	56	LT934125.1	7768	7768	+	7768	100.38145	100.38145	7768	7768	1	1	4h	PC_12	4
PC_12_4h	57	LT934125.1	7811	7814	+	7811	702.670147	602.288697	7811	7814	4	4	4h	PC_12	4
PC_12_4h	58	LT934125.1	7858	7861	+	7858	200.7629	100.38145	7858	7861	4	4	4h	PC_12	4
PC_12_4h	60	LT934125.1	8001	8001	+	8001	100.38145	100.38145	8001	8001	1	1	4h	PC_12	4
PC_12_4h	71	LT934125.1	8882	8882	+	8882	100.38145	100.38145	8882	8882	1	1	4h	PC_12	4
PC_12_4h	75	LT934125.1	9107	9113	+	9113	2810.680587	1806.866091	9107	9113	7	7	4h	PC_12	4
PC_12_4h	78	LT934125.1	9267	9270	+	9270	12346.91829	8933.949006	9267	9270	4	4	4h	PC_12	4
PC_12_4h	82	LT934125.1	9548	9556	+	9548	401.525799	200.762899	9548	9556	9	9	4h	PC_12	4
PC_12_4h	83	LT934125.1	9640	9648	+	9644	3412.969286	1304.958844	9643	9646	4	9	4h	PC_12	4
PC_12_4h	84	LT934125.1	9723	9723	+	9723	100.38145	100.38145	9723	9723	1	1	4h	PC_12	4
PC_12_4h	85	LT934125.1	9798	9798	+	9798	100.38145	100.38145	9798	9798	1	1	4h	PC_12	4
PC_12_4h	86	LT934125.1	9977	9977	+	9977	100.38145	100.38145	9977	9977	1	1	4h	PC_12	4
PC_12_4h	87	LT934125.1	10103	10106	+	10103	301.144349	200.762899	10103	10106	4	4	4h	PC_12	4
PC_12_4h	89	LT934125.1	10247	10247	+	10247	100.38145	100.38145	10247	10247	1	1	4h	PC_12	4
PC_12_4h	91	LT934125.1	10431	10431	+	10431	200.762899	200.762899	10431	10431	1	1	4h	PC_12	4
PC_12_4h	98	LT934125.1	11166	11166	+	11166	100.38145	100.38145	11166	11166	1	1	4h	PC_12	4
PC_12_4h	108	LT934125.1	12208	12208	+	12208	100.38145	100.38145	12208	12208	1	1	4h	PC_12	4
PC_12_4h	112	LT934125.1	12392	12392	+	12392	100.38145	100.38145	12392	12392	1	1	4h	PC_12	4
PC_12_4h	118	LT934125.1	12834	12834	+	12834	100.38145	100.38145	12834	12834	1	1	4h	PC_12	4
PC_12_4h	136	LT934125.1	14042	14048	+	14048	13049.588437	12146.15539	14048	14048	1	7	4h	PC_12	4
PC_12_4h	141	LT934125.1	14443	14443	+	14443	100.38145	100.38145	14443	14443	1	1	4h	PC_12	4
PC_12_4h	142	LT934125.1	14523	14782	+	14782	301.144349	200.762899	14523	14782	260	260	4h	PC_12	4
PC_12_4h	143	LT934125.1	14868	14868	+	14868	100.38145	100.38145	14868	14868	1	1	4h	PC_12	4
PC_12_4h	144	LT934125.1	14953	14953	+	14953	100.38145	100.38145	14953	14953	1	1	4h	PC_12	4
PC_12_4h	145	LT934125.1	15113	15200	+	15200	501.907249	200.762899	15113	15200	88	88	4h	PC_12	4
PC_12_4h	146	LT934125.1	15287	15287	+	15287	100.38145	100.38145	15287	15287	1	1	4h	PC_12	4
PC_12_4h	147	LT934125.1	15354	15354	+	15354	100.38145	100.38145	15354	15354	1	1	4h	PC_12	4
PC_12_4h	150	LT934125.1	15527	15527	+	15527	100.38145	100.38145	15527	15527	1	1	4h	PC_12	4
PC_12_4h	151	LT934125.1	15615	15615	+	15615	100.38145	100.38145	15615	15615	1	1	4h	PC_12	4
PC_12_4h	152	LT934125.1	15838	15838	+	15838	100.38145	100.38145	15838	15838	1	1	4h	PC_12	4
PC_12_4h	159	LT934125.1	17647	17647	+	17647	100.38145	100.38145	17647	17647	1	1	4h	PC_12	4
PC_12_4h	189	LT934125.1	25420	25422	+	25420	301.144349	200.762899	25420	25422	3	3	4h	PC_12	4
PC_12_4h	192	LT934125.1	25770	25770	+	25770	100.38145	100.38145	25770	25770	1	1	4h	PC_12	4
PC_12_4h	207	LT934125.1	26924	26928	+	26924	200.7629	100.38145	26924	26928	5	5	4h	PC_12	4
PC_12_4h	214	LT934125.1	27833	27833	+	27833	100.38145	100.38145	27833	27833	1	1	4h	PC_12	4
PC_12_4h	235	LT934125.1	29638	29638	+	29638	100.38145	100.38145	29638	29638	1	1	4h	PC_12	4
PC_12_4h	237	LT934125.1	29987	29987	+	29987	100.38145	100.38145	29987	29987	1	1	4h	PC_12	4
PC_12_4h	240	LT934125.1	30240	30242	+	30240	702.670147	602.288697	30240	30242	3	3	4h	PC_12	4
PC_12_4h	241	LT934125.1	30298	30298	+	30298	100.38145	100.38145	30298	30298	1	1	4h	PC_12	4
PC_12_4h	247	LT934125.1	30684	30686	+	30684	200.7629	100.38145	30684	30686	3	3	4h	PC_12	4
PC_12_4h	249	LT934125.1	30932	30938	+	30932	501.907248	401.525798	30932	30938	7	7	4h	PC_12	4
PC_12_4h	250	LT934125.1	30994	30994	+	30994	100.38145	100.38145	30994	30994	1	1	4h	PC_12	4
PC_12_4h	251	LT934125.1	31040	31040	+	31040	100.38145	100.38145	31040	31040	1	1	4h	PC_12	4
PC_12_4h	252	LT934125.1	31093	31098	+	31098	11041.959446	8130.89741	31096	31098	3	6	4h	PC_12	4
PC_12_4h	253	LT934125.1	31149	31151	+	31149	301.144349	200.762899	31149	31151	3	3	4h	PC_12	4
PC_12_4h	257	LT934125.1	31452	31507	+	31452	200.7629	100.38145	31452	31507	56	56	4h	PC_12	4
PC_12_4h	258	LT934125.1	31666	31666	+	31666	100.38145	100.38145	31666	31666	1	1	4h	PC_12	4
PC_12_4h	259	LT934125.1	31726	31726	+	31726	100.38145	100.38145	31726	31726	1	1	4h	PC_12	4
PC_12_4h	260	LT934125.1	31811	31870	+	31811	200.7629	100.38145	31811	31870	60	60	4h	PC_12	4
PC_12_4h	262	LT934125.1	32028	32038	+	32036	20678.578599	9937.763501	32036	32038	3	11	4h	PC_12	4
PC_12_4h	263	LT934125.1	32091	32099	+	32091	301.14435	100.38145	32091	32099	9	9	4h	PC_12	4
PC_12_4h	264	LT934125.1	32167	32173	+	32167	301.144349	200.762899	32167	32173	7	7	4h	PC_12	4
PC_12_4h	276	LT934125.1	33584	33584	+	33584	100.38145	100.38145	33584	33584	1	1	4h	PC_12	4
PC_12_4h	292	LT934125.1	35117	35117	+	35117	100.38145	100.38145	35117	35117	1	1	4h	PC_12	4
PC_12_4h	317	LT934125.1	43746	43746	+	43746	100.38145	100.38145	43746	43746	1	1	4h	PC_12	4
PC_12_4h	318	LT934125.1	43795	43795	+	43795	100.38145	100.38145	43795	43795	1	1	4h	PC_12	4
PC_12_4h	329	LT934125.1	44731	44731	+	44731	200.762899	200.762899	44731	44731	1	1	4h	PC_12	4
PC_12_4h	330	LT934125.1	44807	44812	+	44812	10740.815098	9335.474804	44810	44812	3	6	4h	PC_12	4
PC_12_4h	335	LT934125.1	45145	45145	+	45145	100.38145	100.38145	45145	45145	1	1	4h	PC_12	4
PC_12_4h	338	LT934125.1	45302	45302	+	45302	100.38145	100.38145	45302	45302	1	1	4h	PC_12	4
PC_12_4h	339	LT934125.1	45394	45394	+	45394	100.38145	100.38145	45394	45394	1	1	4h	PC_12	4
PC_12_4h	343	LT934125.1	45662	45662	+	45662	100.38145	100.38145	45662	45662	1	1	4h	PC_12	4
PC_12_4h	346	LT934125.1	46026	46029	+	46026	301.144349	200.762899	46026	46029	4	4	4h	PC_12	4
PC_12_4h	348	LT934125.1	46236	46237	+	46236	200.7629	100.38145	46236	46237	2	2	4h	PC_12	4
PC_12_4h	350	LT934125.1	46388	46388	+	46388	100.38145	100.38145	46388	46388	1	1	4h	PC_12	4
PC_12_4h	352	LT934125.1	46481	46490	+	46481	200.7629	100.38145	46481	46490	10	10	4h	PC_12	4
PC_12_4h	356	LT934125.1	46713	46713	+	46713	100.38145	100.38145	46713	46713	1	1	4h	PC_12	4
PC_12_4h	360	LT934125.1	46933	46933	+	46933	100.38145	100.38145	46933	46933	1	1	4h	PC_12	4
PC_12_4h	365	LT934125.1	47188	47188	+	47188	100.38145	100.38145	47188	47188	1	1	4h	PC_12	4
PC_12_4h	367	LT934125.1	47311	47319	+	47311	702.670148	301.144349	47311	47319	9	9	4h	PC_12	4
PC_12_4h	369	LT934125.1	47529	47529	+	47529	100.38145	100.38145	47529	47529	1	1	4h	PC_12	4
PC_12_4h	371	LT934125.1	47616	47616	+	47616	100.38145	100.38145	47616	47616	1	1	4h	PC_12	4
PC_12_4h	372	LT934125.1	47704	47704	+	47704	200.762899	200.762899	47704	47704	1	1	4h	PC_12	4
PC_12_4h	374	LT934125.1	47872	47872	+	47872	100.38145	100.38145	47872	47872	1	1	4h	PC_12	4
PC_12_4h	376	LT934125.1	48094	48094	+	48094	100.38145	100.38145	48094	48094	1	1	4h	PC_12	4
PC_12_4h	377	LT934125.1	48191	48259	+	48253	401.525799	200.762899	48191	48259	69	69	4h	PC_12	4
PC_12_4h	379	LT934125.1	48448	48448	+	48448	100.38145	100.38145	48448	48448	1	1	4h	PC_12	4
PC_12_4h	380	LT934125.1	48559	48570	+	48567	16061.031923	11343.103794	48567	48570	4	12	4h	PC_12	4
PC_12_4h	381	LT934125.1	48611	48614	+	48614	301.144349	200.762899	48611	48614	4	4	4h	PC_12	4
PC_12_4h	385	LT934125.1	48794	48794	+	48794	100.38145	100.38145	48794	48794	1	1	4h	PC_12	4
PC_12_4h	386	LT934125.1	48868	48868	+	48868	100.38145	100.38145	48868	48868	1	1	4h	PC_12	4
PC_12_4h	387	LT934125.1	49047	49047	+	49047	200.762899	200.762899	49047	49047	1	1	4h	PC_12	4
PC_12_4h	391	LT934125.1	49261	49261	+	49261	200.762899	200.762899	49261	49261	1	1	4h	PC_12	4
PC_12_4h	394	LT934125.1	49543	49543	+	49543	100.38145	100.38145	49543	49543	1	1	4h	PC_12	4
PC_12_4h	410	LT934125.1	50948	50948	+	50948	100.38145	100.38145	50948	50948	1	1	4h	PC_12	4
PC_12_4h	414	LT934125.1	51148	51148	+	51148	200.762899	200.762899	51148	51148	1	1	4h	PC_12	4
PC_12_4h	415	LT934125.1	51232	51239	+	51235	7930.134512	5320.216824	51235	51238	4	8	4h	PC_12	4
PC_12_4h	416	LT934125.1	51302	51422	+	51302	401.5258	100.38145	51302	51422	121	121	4h	PC_12	4
PC_12_4h	417	LT934125.1	51495	51556	+	51495	602.288699	200.762899	51495	51556	62	62	4h	PC_12	4
PC_12_4h	419	LT934125.1	51690	51690	+	51690	100.38145	100.38145	51690	51690	1	1	4h	PC_12	4
PC_12_4h	420	LT934125.1	51805	51890	+	51805	501.90725	100.38145	51805	51890	86	86	4h	PC_12	4
PC_12_4h	424	LT934125.1	52172	52278	+	52172	301.14435	100.38145	52172	52278	107	107	4h	PC_12	4
PC_12_4h	425	LT934125.1	52460	52460	+	52460	5520.979723	5520.979723	52460	52460	1	1	4h	PC_12	4
PC_12_4h	428	LT934125.1	52710	52710	+	52710	100.38145	100.38145	52710	52710	1	1	4h	PC_12	4
PC_12_4h	430	LT934125.1	52875	52875	+	52875	100.38145	100.38145	52875	52875	1	1	4h	PC_12	4
PC_12_4h	433	LT934125.1	53042	53042	+	53042	200.762899	200.762899	53042	53042	1	1	4h	PC_12	4
PC_12_4h	434	LT934125.1	53236	53236	+	53236	100.38145	100.38145	53236	53236	1	1	4h	PC_12	4
PC_12_4h	438	LT934125.1	53606	53606	+	53606	100.38145	100.38145	53606	53606	1	1	4h	PC_12	4
PC_12_4h	439	LT934125.1	53644	53652	+	53648	2208.391892	1505.721743	53648	53652	5	9	4h	PC_12	4
PC_12_4h	440	LT934125.1	53763	53763	+	53763	100.38145	100.38145	53763	53763	1	1	4h	PC_12	4
PC_12_4h	441	LT934125.1	53961	53961	+	53961	100.38145	100.38145	53961	53961	1	1	4h	PC_12	4
PC_12_4h	447	LT934125.1	54361	54361	+	54361	100.38145	100.38145	54361	54361	1	1	4h	PC_12	4
PC_12_4h	448	LT934125.1	54475	54475	+	54475	301.144349	301.144349	54475	54475	1	1	4h	PC_12	4
PC_12_4h	449	LT934125.1	54551	54551	+	54551	100.38145	100.38145	54551	54551	1	1	4h	PC_12	4
PC_12_4h	451	LT934125.1	54658	54801	+	54658	301.14435	100.38145	54658	54801	144	144	4h	PC_12	4
PC_12_4h	465	LT934125.1	55873	55873	+	55873	100.38145	100.38145	55873	55873	1	1	4h	PC_12	4
PC_12_4h	488	LT934125.1	58002	58002	+	58002	100.38145	100.38145	58002	58002	1	1	4h	PC_12	4
PC_12_4h	489	LT934125.1	58139	58142	+	58139	200.7629	100.38145	58139	58142	4	4	4h	PC_12	4
PC_12_4h	497	LT934125.1	58804	58804	+	58804	100.38145	100.38145	58804	58804	1	1	4h	PC_12	4
PC_12_4h	498	LT934125.1	58893	58893	+	58893	100.38145	100.38145	58893	58893	1	1	4h	PC_12	4
PC_12_4h	500	LT934125.1	59067	59074	+	59068	5520.979724	3212.206384	59068	59074	7	8	4h	PC_12	4
PC_12_4h	502	LT934125.1	59143	59143	+	59143	100.38145	100.38145	59143	59143	1	1	4h	PC_12	4
PC_12_4h	503	LT934125.1	59246	59246	+	59246	100.38145	100.38145	59246	59246	1	1	4h	PC_12	4
PC_12_4h	504	LT934125.1	59341	59341	+	59341	100.38145	100.38145	59341	59341	1	1	4h	PC_12	4
PC_12_4h	505	LT934125.1	59410	59410	+	59410	100.38145	100.38145	59410	59410	1	1	4h	PC_12	4
PC_12_4h	506	LT934125.1	59476	59476	+	59476	100.38145	100.38145	59476	59476	1	1	4h	PC_12	4
PC_12_4h	509	LT934125.1	59731	59793	+	59731	200.7629	100.38145	59731	59793	63	63	4h	PC_12	4
PC_12_4h	510	LT934125.1	59931	59931	+	59931	100.38145	100.38145	59931	59931	1	1	4h	PC_12	4
PC_12_4h	511	LT934125.1	60080	60080	+	60080	100.38145	100.38145	60080	60080	1	1	4h	PC_12	4
PC_12_4h	514	LT934125.1	60232	60248	+	60235	2208.391891	702.670147	60232	60239	8	17	4h	PC_12	4
PC_12_4h	515	LT934125.1	60319	60319	+	60319	100.38145	100.38145	60319	60319	1	1	4h	PC_12	4
PC_12_4h	524	LT934125.1	60782	60782	+	60782	100.38145	100.38145	60782	60782	1	1	4h	PC_12	4
PC_12_4h	525	LT934125.1	60856	60856	+	60856	100.38145	100.38145	60856	60856	1	1	4h	PC_12	4
PC_12_4h	529	LT934125.1	61003	61003	+	61003	100.38145	100.38145	61003	61003	1	1	4h	PC_12	4
PC_12_4h	530	LT934125.1	61078	61078	+	61078	100.38145	100.38145	61078	61078	1	1	4h	PC_12	4
PC_12_4h	531	LT934125.1	61204	61204	+	61204	100.38145	100.38145	61204	61204	1	1	4h	PC_12	4
PC_12_4h	533	LT934125.1	61456	61498	+	61456	200.7629	100.38145	61456	61498	43	43	4h	PC_12	4
PC_12_4h	535	LT934125.1	61598	61598	+	61598	100.38145	100.38145	61598	61598	1	1	4h	PC_12	4
PC_12_4h	537	LT934125.1	61835	61835	+	61835	100.38145	100.38145	61835	61835	1	1	4h	PC_12	4
PC_12_4h	539	LT934125.1	61930	62078	+	61930	200.7629	100.38145	61930	62078	149	149	4h	PC_12	4
PC_12_4h	540	LT934125.1	62143	62143	+	62143	100.38145	100.38145	62143	62143	1	1	4h	PC_12	4
PC_12_4h	542	LT934125.1	62710	62710	+	62710	100.38145	100.38145	62710	62710	1	1	4h	PC_12	4
PC_12_4h	549	LT934125.1	64237	64237	+	64237	100.38145	100.38145	64237	64237	1	1	4h	PC_12	4
PC_12_4h	553	LT934125.1	64804	64804	+	64804	100.38145	100.38145	64804	64804	1	1	4h	PC_12	4
PC_12_4h	562	LT934125.1	65809	65809	+	65809	100.38145	100.38145	65809	65809	1	1	4h	PC_12	4
PC_12_4h	563	LT934125.1	66209	66209	+	66209	100.38145	100.38145	66209	66209	1	1	4h	PC_12	4
PC_12_4h	565	LT934125.1	66335	66347	+	66338	2308.77334	1304.958844	66338	66341	4	13	4h	PC_12	4
PC_12_4h	582	LT934125.1	67449	67449	+	67449	100.38145	100.38145	67449	67449	1	1	4h	PC_12	4
PC_12_4h	586	LT934125.1	67755	67763	+	67755	200.7629	100.38145	67755	67763	9	9	4h	PC_12	4
PC_12_4h	590	LT934125.1	68062	68062	+	68062	100.38145	100.38145	68062	68062	1	1	4h	PC_12	4
PC_12_4h	597	LT934125.1	68364	68372	+	68364	200.7629	100.38145	68364	68372	9	9	4h	PC_12	4
PC_12_4h	598	LT934125.1	68642	68642	+	68642	100.38145	100.38145	68642	68642	1	1	4h	PC_12	4
PC_12_4h	601	LT934125.1	68846	68846	+	68846	100.38145	100.38145	68846	68846	1	1	4h	PC_12	4
PC_12_4h	603	LT934125.1	68969	69096	+	68969	401.5258	100.38145	68969	69096	128	128	4h	PC_12	4
PC_12_4h	604	LT934125.1	69161	69161	+	69161	100.38145	100.38145	69161	69161	1	1	4h	PC_12	4
PC_12_4h	605	LT934125.1	69237	69251	+	69237	903.433048	501.907248	69237	69251	15	15	4h	PC_12	4
PC_12_4h	607	LT934125.1	69433	69433	+	69433	100.38145	100.38145	69433	69433	1	1	4h	PC_12	4
PC_12_4h	608	LT934125.1	69530	69530	+	69530	100.38145	100.38145	69530	69530	1	1	4h	PC_12	4
PC_12_4h	610	LT934125.1	69673	69673	+	69673	100.38145	100.38145	69673	69673	1	1	4h	PC_12	4
PC_12_4h	612	LT934125.1	69812	69812	+	69812	100.38145	100.38145	69812	69812	1	1	4h	PC_12	4
PC_12_4h	613	LT934125.1	69944	69950	+	69944	200.7629	100.38145	69944	69950	7	7	4h	PC_12	4
PC_12_4h	615	LT934125.1	70090	70090	+	70090	702.670147	702.670147	70090	70090	1	1	4h	PC_12	4
PC_12_4h	616	LT934125.1	70160	70160	+	70160	100.38145	100.38145	70160	70160	1	1	4h	PC_12	4
PC_12_4h	618	LT934125.1	70331	70336	+	70331	200.7629	100.38145	70331	70336	6	6	4h	PC_12	4
PC_12_4h	620	LT934125.1	70525	70531	+	70531	32925.115439	18871.712508	70529	70531	3	7	4h	PC_12	4
PC_12_4h	624	LT934125.1	70802	70802	+	70802	100.38145	100.38145	70802	70802	1	1	4h	PC_12	4
PC_12_4h	625	LT934125.1	70850	70850	+	70850	100.38145	100.38145	70850	70850	1	1	4h	PC_12	4
PC_12_4h	626	LT934125.1	70918	70918	+	70918	100.38145	100.38145	70918	70918	1	1	4h	PC_12	4
PC_12_4h	628	LT934125.1	71065	71191	+	71065	301.14435	100.38145	71065	71191	127	127	4h	PC_12	4
PC_12_4h	629	LT934125.1	71284	71284	+	71284	100.38145	100.38145	71284	71284	1	1	4h	PC_12	4
PC_12_4h	630	LT934125.1	71346	71346	+	71346	100.38145	100.38145	71346	71346	1	1	4h	PC_12	4
PC_12_4h	641	LT934125.1	72505	72505	+	72505	100.38145	100.38145	72505	72505	1	1	4h	PC_12	4
PC_12_4h	645	LT934125.1	72759	72760	+	72759	401.525799	301.144349	72759	72760	2	2	4h	PC_12	4
PC_12_4h	647	LT934125.1	72957	72957	+	72957	100.38145	100.38145	72957	72957	1	1	4h	PC_12	4
PC_12_4h	654	LT934125.1	73531	73531	+	73531	100.38145	100.38145	73531	73531	1	1	4h	PC_12	4
PC_12_4h	669	LT934125.1	74400	74408	+	74402	14254.165832	6825.938567	74400	74403	4	9	4h	PC_12	4
PC_12_4h	673	LT934125.1	74643	74896	+	74643	200.7629	100.38145	74643	74896	254	254	4h	PC_12	4
PC_12_4h	676	LT934125.1	75108	75108	+	75108	100.38145	100.38145	75108	75108	1	1	4h	PC_12	4
PC_12_4h	679	LT934125.1	75371	75371	+	75371	100.38145	100.38145	75371	75371	1	1	4h	PC_12	4
PC_12_4h	684	LT934125.1	76683	76685	+	76683	903.433046	602.288697	76683	76685	3	3	4h	PC_12	4
PC_12_4h	685	LT934125.1	76748	76748	+	76748	100.38145	100.38145	76748	76748	1	1	4h	PC_12	4
PC_12_4h	688	LT934125.1	76990	76992	+	76990	301.144349	200.762899	76990	76992	3	3	4h	PC_12	4
PC_12_4h	694	LT934125.1	77536	77536	+	77536	100.38145	100.38145	77536	77536	1	1	4h	PC_12	4
PC_12_4h	698	LT934125.1	77896	77896	+	77896	100.38145	100.38145	77896	77896	1	1	4h	PC_12	4
PC_12_4h	701	LT934125.1	78037	78044	+	78041	702.670149	301.144349	78037	78044	8	8	4h	PC_12	4
PC_12_4h	706	LT934125.1	78367	78367	+	78367	100.38145	100.38145	78367	78367	1	1	4h	PC_12	4
PC_12_4h	713	LT934125.1	78749	78749	+	78749	100.38145	100.38145	78749	78749	1	1	4h	PC_12	4
PC_12_4h	714	LT934125.1	78814	78814	+	78814	100.38145	100.38145	78814	78814	1	1	4h	PC_12	4
PC_12_4h	717	LT934125.1	79051	79051	+	79051	100.38145	100.38145	79051	79051	1	1	4h	PC_12	4
PC_12_4h	719	LT934125.1	79260	79260	+	79260	100.38145	100.38145	79260	79260	1	1	4h	PC_12	4
PC_12_4h	722	LT934125.1	79440	79444	+	79444	6926.320016	6324.031319	79444	79444	1	5	4h	PC_12	4
PC_12_4h	723	LT934125.1	79517	79517	+	79517	100.38145	100.38145	79517	79517	1	1	4h	PC_12	4
PC_12_4h	724	LT934125.1	79622	79622	+	79622	200.762899	200.762899	79622	79622	1	1	4h	PC_12	4
PC_12_4h	725	LT934125.1	79781	79786	+	79781	401.525799	301.144349	79781	79786	6	6	4h	PC_12	4
PC_12_4h	733	LT934125.1	81082	81082	+	81082	100.38145	100.38145	81082	81082	1	1	4h	PC_12	4
PC_12_4h	752	LT934125.1	83125	83125	+	83125	100.38145	100.38145	83125	83125	1	1	4h	PC_12	4
PC_12_4h	757	LT934125.1	83978	83978	+	83978	301.144349	301.144349	83978	83978	1	1	4h	PC_12	4
PC_12_4h	769	LT934125.1	84715	84760	+	84715	200.7629	100.38145	84715	84760	46	46	4h	PC_12	4
PC_12_4h	770	LT934125.1	84810	84810	+	84810	100.38145	100.38145	84810	84810	1	1	4h	PC_12	4
PC_12_4h	773	LT934125.1	84986	84986	+	84986	100.38145	100.38145	84986	84986	1	1	4h	PC_12	4
PC_12_4h	774	LT934125.1	85089	85089	+	85089	100.38145	100.38145	85089	85089	1	1	4h	PC_12	4
PC_12_4h	777	LT934125.1	85431	85493	+	85431	200.7629	100.38145	85431	85493	63	63	4h	PC_12	4
PC_12_4h	787	LT934125.1	86278	86278	+	86278	100.38145	100.38145	86278	86278	1	1	4h	PC_12	4
PC_12_4h	788	LT934125.1	86551	86551	+	86551	100.38145	100.38145	86551	86551	1	1	4h	PC_12	4
PC_12_4h	796	LT934125.1	88155	88156	+	88155	200.7629	100.38145	88155	88156	2	2	4h	PC_12	4
PC_12_4h	800	LT934125.1	88888	88888	+	88888	100.38145	100.38145	88888	88888	1	1	4h	PC_12	4
PC_12_4h	808	LT934125.1	89513	89513	+	89513	100.38145	100.38145	89513	89513	1	1	4h	PC_12	4
PC_12_4h	813	LT934125.1	89759	89759	+	89759	200.762899	200.762899	89759	89759	1	1	4h	PC_12	4
PC_12_4h	814	LT934125.1	89826	89826	+	89826	100.38145	100.38145	89826	89826	1	1	4h	PC_12	4
PC_12_4h	819	LT934125.1	90091	90091	+	90091	100.38145	100.38145	90091	90091	1	1	4h	PC_12	4
PC_12_4h	824	LT934125.1	90381	90381	+	90381	200.762899	200.762899	90381	90381	1	1	4h	PC_12	4
PC_12_4h	829	LT934125.1	90726	90726	+	90726	100.38145	100.38145	90726	90726	1	1	4h	PC_12	4
PC_12_4h	840	LT934125.1	91360	91360	+	91360	401.525798	401.525798	91360	91360	1	1	4h	PC_12	4
PC_12_4h	841	LT934125.1	91409	91412	+	91409	1806.866091	1204.577394	91409	91412	4	4	4h	PC_12	4
PC_12_4h	842	LT934125.1	91466	91466	+	91466	100.38145	100.38145	91466	91466	1	1	4h	PC_12	4
PC_12_4h	843	LT934125.1	91545	91550	+	91548	401.525799	200.762899	91545	91550	6	6	4h	PC_12	4
PC_12_4h	846	LT934125.1	91786	91786	+	91786	100.38145	100.38145	91786	91786	1	1	4h	PC_12	4
PC_12_4h	853	LT934125.1	92292	92292	+	92292	100.38145	100.38145	92292	92292	1	1	4h	PC_12	4
PC_12_4h	855	LT934125.1	92423	92423	+	92423	100.38145	100.38145	92423	92423	1	1	4h	PC_12	4
PC_12_4h	861	LT934125.1	93770	93770	+	93770	100.38145	100.38145	93770	93770	1	1	4h	PC_12	4
PC_12_4h	863	LT934125.1	93929	93929	+	93929	100.38145	100.38145	93929	93929	1	1	4h	PC_12	4
PC_12_4h	904	LT934125.1	100678	100678	+	100678	100.38145	100.38145	100678	100678	1	1	4h	PC_12	4
PC_12_4h	914	LT934125.1	101729	101729	+	101729	100.38145	100.38145	101729	101729	1	1	4h	PC_12	4
PC_12_4h	915	LT934125.1	101803	101803	+	101803	100.38145	100.38145	101803	101803	1	1	4h	PC_12	4
PC_12_4h	936	LT934125.1	104819	104819	+	104819	100.38145	100.38145	104819	104819	1	1	4h	PC_12	4
