sample	cluster_id	peak_id	chr	strand	cluster_start	cluster_end	peak_pos	gamma_TSS	gamma_shape	gamma_rate	sn_TSS	sn_location	sn_scale	sn_skew
PK_15_8h	812	1	LT934125.1	+	92423	92483	92453.0326640221	92452	4.55288303487764	1.43972107035379				
PK_15_8h	812	2	LT934125.1	+	92421	92481	92451.0443618617	92452	4.55288303487764	1.43972107035379				
PK_15_8h	812	3	LT934125.1	+	92426	92486	92455.9896262094	92452	4.55288303487764	1.43972107035379				
C6_8h	812	1	LT934125.1	+	92423	92483	92453.0017151926	92453	11.6080393956866	9.67324317919509				
C6_8h	812	2	LT934125.1	+	92424	92484	92453.9982848074	92453	11.6080393956866	9.67324317919509				
PC_12_8h	826	1	LT934125.1	+	95720	95780	95750.0010004866	95750	3.02271738789277	2.01500799499918				
PC_12_8h	826	2	LT934125.1	+	95723	95783	95752.9989995134	95750	3.02271738789277	2.01500799499918				
PC_12_8h	827	1	LT934125.1	+	95980	96040	96009.5373579457							
PC_12_8h	827	2	LT934125.1	+	95999	96059	96029.2031384992	96004	0.768658926677221	0.0668450940855912				
PK_15_8h	844	1	LT934125.1	+	98434	98494	98463.9920477212	98464	1.26676468050362	0.420009647325526	98467	2.72844211141068	2.09803824235755	0.995149676118656
PK_15_8h	844	2	LT934125.1	+	98440	98500	98469.9436110536	98464	1.25171204954549	0.4172633654672	98467	-3.22312122103746	2.09803824235755	0.995149676118656
PK_15_12h	853	1	LT934125.1	+	100906	100966	100936.004890702	100936	4.4265918739165	3.07392522308757				
PK_15_12h	853	2	LT934125.1	+	100908	100968	100937.995109298	100936	4.4265918739165	3.07392522308757				
PC_12_12h	856	1	LT934125.1	+	101260	101320	101290.008918223	101290	2.32597595941713	0.984075577383209	101292	1.58173221657336	1.22568121910556	0.995149676118656
PC_12_12h	856	2	LT934125.1	+	101263	101323	101292.991081777	101290	2.32597595941713	0.984075577383209	101292	-1.40043133800799	1.22568121910556	0.995149676118656
PK_15_12h	856	1	LT934125.1	+	101260	101320	101290.00384196	101290	2.30792851976807	1.09951417746698	101291	1.41891509530977	1.0969602365656	0.995149676118656
PK_15_12h	856	2	LT934125.1	+	101263	101323	101292.99615804	101290	2.30792851976807	1.09951417746698	101291	-1.57340098538408	1.0969602365656	0.995149676118656
PK_15_8h	856	1	LT934125.1	+	101260	101320	101289.993624385	101290	2.33205480469406	1.01470634682025	101292	1.55046682582075	1.19002129323809	0.995149676118656
PK_15_8h	856	2	LT934125.1	+	101263	101323	101293.006375615	101290	2.3023549751735	1.00729441935003	101292	-1.46228440445078	1.19002129323809	0.995149676118656
PC_12_12h	867	1	LT934125.1	+	102808	102868	102838.117983015	102838	1.21655484190326	0.270372453232641				
PC_12_12h	867	2	LT934125.1	+	102815	102875	102844.882016985	102838	1.21655484190326	0.270372453232641				
PC_12_8h	882	1	LT934125.1	+	104734	104794	104763.76627081	104749	1.79413528349028	0.0736131966409537	104762	-1.62620433817727	10.2447511438716	-0.43483787874695
PK_15_1h	882	1	LT934125.1	+	104708	104768	104738.437620509							
PK_15_1h	882	2	LT934125.1	+	104737	104797	104766.819689899							
PK_15_6h	882	1	LT934125.1	+	104731	104791	104760.838730393	104736	0.897315710995549	0.0640813681669954				
PK_15_6h	882	2	LT934125.1	+	104710	104770	104740.389604478	104736	0.897315710995549	0.0640813681669954				
PC_12_12h	882	1	LT934125.1	+	104734	104794	104763.994573269	104763	9.10844042482736	5.79613410104092				
PC_12_12h	882	2	LT934125.1	+	104733	104793	104763.016995696	104763	9.10844042482736	5.79613410104092				
PK_15_8h	882	1	LT934125.1	+	104734	104794	104763.986312574	104762	0.97086460386944	0.133377131824736	104770	6.23121564244604	5.55441269825773	0.995149676118656
PK_15_8h	882	2	LT934125.1	+	104747	104807	104777.459131407	104762	0.97086460386944	0.133377131824736	104770	-7.24160319083501	5.55441269825773	0.995149676118656
PC_12_8h	886	1	LT934125.1	+	105143	105203	105172.650722901	105147	0.964120346530151	0.0531351493255929				
PC_12_8h	886	2	LT934125.1	+	105117	105177	105147.341784488	105147	1.35617036202457	0.0613037454849994	105162	14.6516802421259	11.5149883142325	-0.995149676118656
PC_12_8h	893	1	LT934125.1	+	106154	106214	106183.587329198							
PC_12_8h	897	1	LT934125.1	+	106566	106626	106595.821697179	106589	2.22399706471848	0.234101395345685				
PC_12_8h	897	2	LT934125.1	+	106555	106615	106584.983011181	106589	2.26387559039255	0.237442470848564				
PC_12_12h	897	1	LT934125.1	+	106567	106627	106596.637275998	106595	3.08870038263289	1.1766980960176	106596	-1.136355394757	1.15384671495752	-0.995149676118656
PC_12_12h	897	2	LT934125.1	+	106564	106624	106594.111738955	106595	3.08870038263289	1.1766980960176	106596	1.38918164813612	1.15384671495752	-0.995149676118656
PK_15_1h	897	1	LT934125.1	+	106565	106625	106594.622597581							
PK_15_1h	897	2	LT934125.1	+	106565	106625	106595.376502145							
PK_15_1h	897	3	LT934125.1	+	106571	106631	106601.005656222							
PK_15_6h	897	1	LT934125.1	+	106566	106626	106596.164956165	106596	2.81395173849037	0.633146494722184	106597	1.27941772759983	2.31476175596869	0.0113459074917461
PK_15_6h	897	2	LT934125.1	+	106569	106629	106598.99686733	106596	2.81395173849037	0.633146494722184	106597	-1.55249343752188	2.31476175596869	0.0113459074917461
C6_12h	897	1	LT934125.1	+	106571	106631	106600.839586793	106597	2.06568078994024	0.560129245107937	106599	-2.08869445889186	2.11601926039345	0.995149676118656
C6_12h	897	2	LT934125.1	+	106566	106626	106596.326678258	106597	2.06568078994024	0.560129245107937	106599	2.42421407611355	2.11601926039345	0.995149676118656
PK_15_8h	897	1	LT934125.1	+	106566	106626	106596.132388935	106597	1.77006558749032	0.509542174163215	106598	2.34129525928222	2.3253391623301	5.69988753852859e-05
PK_15_8h	897	2	LT934125.1	+	106571	106631	106600.867611065	106597	1.77006558749032	0.509542174163215	106598	-2.39392687109137	2.32533916233009	5.6998875386311e-05
PK_15_4h	902	1	LT934125.1	+	107004	107064	107034.418498818	107030	2.43275788803773	0.473047516517431				
C6_12h	902	1	LT934125.1	+	107001	107061	107031.155806757	107031	2.8220968725103	0.684106900096656	107032	0.836168119852972	2.29778376771026	0.995149676118656
C6_12h	902	2	LT934125.1	+	107004	107064	107034.356181142	107031	2.8220968725103	0.684106900096656	107032	-2.36420626586738	2.29778376771026	0.995149676118656
PK_15_6h	902	1	LT934125.1	+	107002	107062	107031.975751499	107031	4.69568003859141	1.22497181845273	107032	-0.137698755256054	1.60276505813928	0.377906414341171
PK_15_6h	902	2	LT934125.1	+	107001	107061	107031.038142807	107031	4.69568003859141	1.22497181845273	107032	0.799909936767732	1.60276505813928	0.377906414341172
PK_15_6h	902	3	LT934125.1	+	107005	107065	107034.982565581	107031	4.69568003859141	1.22497181845273	107032	-3.14451283657974	1.60276505813928	0.377906414341171
PK_15_6h	902	4	LT934125.1	+	106999	107059	107029.001268752	107031	4.69568003859141	1.22497181845273	107032	2.83678399184436	1.60276505813928	0.377906414341172
PK_15_6h	902	5	LT934125.1	+	107004	107064	107034.077288223	107031	4.69568003859141	1.22497181845273	107032	-2.23923547876467	1.60276505813928	0.377906414341171
PK_15_8h	902	1	LT934125.1	+	107005	107065	107034.923438875	107031	3.80487459650453	0.804471306346212	107033	-2.33160528344841	1.85348860928532	-0.995149676118656
PK_15_8h	902	2	LT934125.1	+	107002	107062	107031.675173458	107031	3.80487459650453	0.804471306346212	107033	0.916660133233126	1.85348860928532	-0.995149676118656
PC_12_12h	902	1	LT934125.1	+	107005	107065	107034.633371298	107033	3.99189432636481	1.09304115027338	107033	-1.19868042500723	1.20514566470488	-0.995149676118656
PC_12_12h	902	2	LT934125.1	+	107001	107061	107031.171599293	107033	3.99189432636481	1.09304115027338	107033	2.26309157955718	1.20514566470488	-0.995149676118656
PK_15_6h	907	1	LT934125.1	+	107453	107513	107482.532349119	107482	16.9719806752378	0.580216829604328	107484	1.08381036672804	6.23393783211746	0.376687665921501
PK_15_6h	907	2	LT934125.1	+	107395	107455	107424.764812894	107415	3.70040344526734	0.127461509464602	107423	-1.90224165822018	10.448924766371	-0.40738461670056
PK_15_6h	907	3	LT934125.1	+	107366	107426	107395.881044781	107401	4.45886892092788	0.0973141829760241	107409	13.1651029951277	12.969594592325	-0.995149676118656
PC_12_6h	907	1	LT934125.1	+	107452	107512	107482.060806352	107478	2.1251016219386	0.190578181814697	107484	1.48209188762641	6.86132500424243	0.671271604132868
PC_12_6h	907	2	LT934125.1	+	107388	107448	107417.791456329	107403	1.93325194622221	0.0724902449632445	107417	-1.14085374813331	15.1878759515362	0.163681523240734
C6_8h	907	1	LT934125.1	+	107452	107512	107482.117608106	107480	4.14923221229988	0.277001609152169	107485	2.74089609464967	7.01738372189112	0.676676297656989
C6_8h	907	2	LT934125.1	+	107397	107457	107426.985405016	107419	3.20197540737339	0.116445883710081	107427	0.480149502058054	10.043186562786	-0.158799004208073
PC_12_8h	907	1	LT934125.1	+	107452	107512	107481.971576231	107479	9.85557644983351	0.401694731435756	107481	-0.632601455351092	4.7210556191197	-0.336759545117142
PC_12_8h	907	2	LT934125.1	+	107395	107455	107424.576751329	107413	2.49838350303231	0.0873421170865847	107425	-0.0252451898392873	11.6738814482432	-0.235018876450304
PK_15_8h	907	1	LT934125.1	+	107452	107512	107482.412073324	107482	21.9730246979896	0.745098693491291	107484	1.63826166863153	5.51020577545405	0.505745170040878
PK_15_8h	907	2	LT934125.1	+	107394	107454	107424.455585946	107410	2.42506259002844	0.0842330502247913	107421	-3.12369919718519	10.8877065315958	-0.592893398303586
PK_15_8h	907	3	LT934125.1	+	107364	107424	107394.368884849	107401	1.98579679403438	0.0777407495248337	107411	16.7695699912793	9.8571123104669	-0.995149676118656
PK_15_4h	907	1	LT934125.1	+	107453	107513	107482.542559184	107481	2.57564392927953	0.281211064647155	107485	2.79383552843006	5.96508100346645	0.837590355409618
PK_15_4h	907	2	LT934125.1	+	107396	107456	107425.873164824	107420	5.01128665560442	0.188814808457263	107425	-0.385242575426441	7.83712455146643	-0.199529683257592
PC_12_4h	906	1	LT934125.1	+	107393	107453	107422.66726658							
C6_6h	907	1	LT934125.1	+	107453	107513	107482.849707617	107477	3.29415700513043	0.231151941733399	107480	-2.49076263069182	3.5581997186	-0.995149676118656
C6_6h	907	3	LT934125.1	+	107420	107480	107450.037385255							
C6_12h	907	1	LT934125.1	+	107452	107512	107482.005578306	107481	4.74783079146299	0.432387552904742	107483	1.33250523202748	4.5478735646789	0.487418843282768
C6_12h	907	2	LT934125.1	+	107453	107513	107482.990708122	107481	4.74783079146299	0.432387552904742	107483	0.347375415962755	4.5478735646789	0.487418843282768
C6_12h	907	3	LT934125.1	+	107455	107515	107485.026643075	107481	4.74783079146299	0.432387552904742	107483	-1.68855953723089	4.5478735646789	0.487418843282768
C6_12h	907	4	LT934125.1	+	107454	107514	107483.975837938	107481	4.74783079146299	0.432387552904742	107483	-0.637754400101973	4.5478735646789	0.487418843282768
C6_12h	907	5	LT934125.1	+	107446	107506	107476.029124089	107481	4.74783079146299	0.432387552904742	107483	7.30895944945093	4.5478735646789	0.487418843282767
C6_12h	907	6	LT934125.1	+	107443	107503	107473.008059319	107481	5.96611824484958	0.574073361316271	107482	9.4281419468181	3.32201009352992	0.154029116137293
C6_12h	907	7	LT934125.1	+	107475	107535	107504.991940681	107481	4.07032874099414	0.487877061037545	107484	-21.0825231361123	4.02073681481977	0.646475425898967
C6_12h	907	8	LT934125.1	+	107464	107524	107494.024162062	107481	4.74783079146299	0.432387552904742	107483	-10.6860785239127	4.5478735646789	0.487418843282768
C6_12h	907	9	LT934125.1	+	107469	107529	107499.015486463	107481	4.74783079146299	0.432387552904742	107483	-15.677402925286	4.5478735646789	0.487418843282767
C6_12h	907	10	LT934125.1	+	107450	107510	107479.969643353	107481	4.74783079146299	0.432387552904742	107483	3.36844018520658	4.5478735646789	0.487418843282768
C6_12h	907	11	LT934125.1	+	107461	107521	107490.937421972	107481	4.74783079146299	0.432387552904742	107483	-7.59933843359015	4.5478735646789	0.487418843282767
C6_12h	907	12	LT934125.1	+	107461	107521	107491.134447935	107481	4.74783079146299	0.432387552904742	107483	-7.79636439681183	4.5478735646789	0.487418843282768
C6_12h	907	13	LT934125.1	+	107473	107533	107502.561953801	107481	4.74783079146299	0.432387552904742	107483	-19.2238702631016	4.5478735646789	0.487418843282768
C6_12h	907	14	LT934125.1	+	107472	107532	107502.167901875	107481	4.74783079146299	0.432387552904742	107483	-18.8298183366727	4.5478735646789	0.487418843282768
C6_12h	907	15	LT934125.1	+	107472	107532	107501.773849948	107481	4.74783079146299	0.432387552904742	107483	-18.4357664102585	4.5478735646789	0.487418843282768
C6_12h	907	16	LT934125.1	+	107471	107531	107501.379798022	107481	4.74783079146299	0.432387552904742	107483	-18.0417144838297	4.5478735646789	0.487418843282768
C6_12h	907	17	LT934125.1	+	107472	107532	107502.036551233	107481	4.74783079146299	0.432387552904742	107483	-18.6984676945444	4.5478735646789	0.487418843282767
C6_12h	907	18	LT934125.1	+	107460	107520	107490.280668761	107481	4.74783079146299	0.432387552904742	107483	-6.94258522289004	4.5478735646789	0.487418843282768
C6_12h	907	19	LT934125.1	+	107472	107532	107502.430603159	107481	4.74783079146299	0.432387552904742	107483	-19.0925196209586	4.5478735646789	0.487418843282768
C6_12h	907	20	LT934125.1	+	107460	107520	107489.886616834	107481	4.74783079146299	0.432387552904742	107483	-6.54853329646124	4.5478735646789	0.487418843282767
C6_12h	907	21	LT934125.1	+	107472	107532	107501.642499306	107481	4.74783079146299	0.432387552904742	107483	-18.3044157681156	4.5478735646789	0.487418843282768
C6_12h	907	22	LT934125.1	+	107467	107527	107496.585499584	107481	4.74783079146299	0.432387552904742	107483	-13.2474160456781	4.5478735646789	0.487418843282767
C6_12h	907	23	LT934125.1	+	107461	107521	107491.331473898	107481	4.74783079146299	0.432387552904742	107483	-7.99339036001896	4.5478735646789	0.487418843282767
C6_12h	907	24	LT934125.1	+	107462	107522	107491.594175182	107481	4.74783079146299	0.432387552904742	107483	-8.25609164430482	4.5478735646789	0.487418843282767
PC_12_12h	907	1	LT934125.1	+	107452	107512	107482.079181109	107480	3.47119399359291	0.299057727626626	107484	2.19310526778791	6.0681701221851	0.692432056924189
PC_12_12h	907	2	LT934125.1	+	107455	107515	107484.964211899	107480	3.47119399359291	0.299057727626626	107484	-0.691925522589727	6.0681701221851	0.692432056924189
PC_12_12h	907	3	LT934125.1	+	107446	107506	107476.005432076	107480	4.28679820158489	0.396213207144807	107483	7.13891392651138	4.83252749456425	0.515843344568894
PC_12_12h	907	4	LT934125.1	+	107449	107509	107479.042306592	107480	3.47119399359291	0.299057727626626	107484	5.22997978398563	6.0681701221851	0.692432056924189
PC_12_12h	907	5	LT934125.1	+	107443	107503	107473.044479423	107480	5.01633828546772	0.484699438835872	107482	9.41802989882315	3.96737705051713	0.298258568293209
PC_12_12h	907	6	LT934125.1	+	107479	107539	107509.03144244	107481	2.02796521193518	0.307266848379858	107486	-23.2827598208352	5.16852362443241	0.995149676118656
PC_12_12h	907	7	LT934125.1	+	107475	107535	107505.007583706	107480	2.57186026352636	0.286084545920537	107485	-20.1513023607179	5.66176697200063	0.796452312277753
PC_12_12h	907	8	LT934125.1	+	107472	107532	107501.97070919	107480	3.47119399359291	0.299057727626626	107484	-17.6984228132882	6.0681701221851	0.692432056924189
PC_12_12h	907	9	LT934125.1	+	107457	107517	107486.938180335	107480	3.47119399359291	0.299057727626626	107484	-2.6658939581197	6.0681701221851	0.692432056924188
PC_12_12h	907	10	LT934125.1	+	107458	107518	107488.001086415	107480	3.47119399359291	0.299057727626626	107484	-3.72880003878743	6.0681701221851	0.692432056924189
PC_12_12h	907	11	LT934125.1	+	107459	107519	107488.760305044	107480	3.47119399359291	0.299057727626626	107484	-4.48801866784414	6.0681701221851	0.692432056924188
PC_12_12h	907	12	LT934125.1	+	107470	107530	107499.768975166	107480	3.47119399359291	0.299057727626626	107484	-15.4966887890427	6.0681701221851	0.692432056924188
PC_12_12h	907	13	LT934125.1	+	107469	107529	107499.237522125	107480	3.47119399359291	0.299057727626626	107484	-14.9652357487015	6.0681701221851	0.69243205692419
PC_12_12h	907	14	LT934125.1	+	107464	107524	107493.998913585	107480	3.47119399359291	0.299057727626626	107484	-9.72662720827283	6.0681701221851	0.692432056924189
PK_15_12h	907	1	LT934125.1	+	107452	107512	107482.038668191	107482	4.34200476075207	0.34912776689278	107485	3.41317766830025	6.00998596981215	0.758354164128558
PK_15_12h	907	2	LT934125.1	+	107453	107513	107482.938550883	107482	4.34200476075207	0.34912776689278	107485	2.51329497614051	6.00998596981215	0.758354164128558
PK_15_12h	907	3	LT934125.1	+	107455	107515	107484.96328694	107482	4.34200476075207	0.34912776689278	107485	0.488558918770198	6.00998596981215	0.758354164128558
PK_15_12h	907	4	LT934125.1	+	107479	107539	107509.035148956	107482	2.29881205459098	0.328090518715364	107486	-22.7842922561395	5.51615018863062	0.995149676118656
PK_15_12h	907	5	LT934125.1	+	107446	107506	107475.964460018	107482	6.8710927425837	0.615215349456582	107484	7.60233735419137	4.05519794925553	0.522813128703108
PK_15_12h	907	6	LT934125.1	+	107475	107535	107504.985676841	107482	3.81894758414116	0.359533644272264	107486	-19.1392266940235	5.70832773125225	0.827698268255988
PK_15_12h	907	7	LT934125.1	+	107443	107503	107472.964851045	107482	10.2968397218123	0.968629151113961	107483	9.5543723576299	2.53349041088301	-0.212740934183121
PK_15_12h	907	8	LT934125.1	+	107449	107509	107478.964068992	107482	4.34200476075207	0.34912776689278	107485	6.48777686654057	6.00998596981215	0.758354164128558
PK_15_12h	907	9	LT934125.1	+	107458	107518	107487.962895914	107482	4.34200476075207	0.34912776689278	107485	-2.51105005512954	6.00998596981215	0.758354164128558
PK_15_12h	907	10	LT934125.1	+	107448	107508	107478.0641863	107482	6.37559525336726	0.563119448161667	107484	5.75465719641034	4.34721175802043	0.575681848874231
PK_15_12h	907	11	LT934125.1	+	107464	107524	107494.037104086	107482	4.34200476075207	0.34912776689278	107485	-8.58525822725505	6.00998596981215	0.758354164128558
PK_15_12h	907	12	LT934125.1	+	107460	107520	107489.987631971	107482	4.34200476075207	0.34912776689278	107485	-4.53578611249986	6.00998596981215	0.758354164128558
PK_15_12h	907	13	LT934125.1	+	107469	107529	107498.686497996	107482	4.34200476075207	0.34912776689278	107485	-13.2346521367931	6.00998596981215	0.758354164128558
PK_15_12h	907	14	LT934125.1	+	107467	107527	107497.336673957	107482	4.34200476075207	0.34912776689278	107485	-11.8848280985317	6.00998596981215	0.758354164128558
PK_15_12h	907	15	LT934125.1	+	107471	107531	107501.311155848	107482	4.34200476075207	0.34912776689278	107485	-15.8593099889463	6.00998596981215	0.758354164128558
PK_15_12h	907	16	LT934125.1	+	107471	107531	107501.01119495	107482	4.34200476075207	0.34912776689278	107485	-15.5593490915549	6.00998596981215	0.758354164128558
