group	cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	shape.score	cluster_width	hpi	cell_line	Time
PC_12_4h	808	LT934125.1	86551	86551	+	86551	100.38145	100.38145	86551	86551	1	0	1	4h	PC_12	4
PC_12_4h	815	LT934125.1	88155	88156	+	88155	200.7629	100.38145	88155	88156	2	1	2	4h	PC_12	4
PC_12_4h	819	LT934125.1	88888	88888	+	88888	100.38145	100.38145	88888	88888	1	0	1	4h	PC_12	4
PC_12_4h	827	LT934125.1	89513	89513	+	89513	100.38145	100.38145	89513	89513	1	0	1	4h	PC_12	4
PC_12_4h	831	LT934125.1	89759	89759	+	89759	200.762899	200.762899	89759	89759	1	0	1	4h	PC_12	4
PC_12_4h	832	LT934125.1	89826	89826	+	89826	100.38145	100.38145	89826	89826	1	0	1	4h	PC_12	4
PC_12_4h	838	LT934125.1	90091	90091	+	90091	100.38145	100.38145	90091	90091	1	0	1	4h	PC_12	4
PC_12_4h	843	LT934125.1	90381	90381	+	90381	200.762899	200.762899	90381	90381	1	0	1	4h	PC_12	4
PC_12_4h	848	LT934125.1	90726	90726	+	90726	100.38145	100.38145	90726	90726	1	0	1	4h	PC_12	4
PC_12_4h	860	LT934125.1	91360	91360	+	91360	401.525798	401.525798	91360	91360	1	0	1	4h	PC_12	4
PC_12_4h	861	LT934125.1	91409	91412	+	91409	1806.866091	1204.577394	91409	91412	4	2.44878889081197	4	4h	PC_12	4
PC_12_4h	862	LT934125.1	91466	91466	+	91466	100.38145	100.38145	91466	91466	1	0	1	4h	PC_12	4
PC_12_4h	863	LT934125.1	91545	91550	+	91548	401.525799	200.762899	91545	91550	6	3.87744375430066	6	4h	PC_12	4
PC_12_4h	867	LT934125.1	91786	91786	+	91786	100.38145	100.38145	91786	91786	1	0	1	4h	PC_12	4
PC_12_4h	875	LT934125.1	92292	92292	+	92292	100.38145	100.38145	92292	92292	1	0	1	4h	PC_12	4
PC_12_4h	877	LT934125.1	92423	92423	+	92423	100.38145	100.38145	92423	92423	1	0	1	4h	PC_12	4
PC_12_4h	883	LT934125.1	93770	93770	+	93770	100.38145	100.38145	93770	93770	1	0	1	4h	PC_12	4
PC_12_4h	885	LT934125.1	93929	93929	+	93929	100.38145	100.38145	93929	93929	1	0	1	4h	PC_12	4
PC_12_4h	923	LT934125.1	100678	100678	+	100678	100.38145	100.38145	100678	100678	1	0	1	4h	PC_12	4
PC_12_4h	932	LT934125.1	101729	101729	+	101729	100.38145	100.38145	101729	101729	1	0	1	4h	PC_12	4
PC_12_4h	933	LT934125.1	101803	101803	+	101803	100.38145	100.38145	101803	101803	1	0	1	4h	PC_12	4
PC_12_4h	954	LT934125.1	104819	104819	+	104819	100.38145	100.38145	104819	104819	1	0	1	4h	PC_12	4
PC_12_4h	963	LT934125.1	105993	105993	+	105993	100.38145	100.38145	105993	105993	1	0	1	4h	PC_12	4
PC_12_4h	965	LT934125.1	106320	106320	+	106320	100.38145	100.38145	106320	106320	1	0	1	4h	PC_12	4
PC_12_4h	968	LT934125.1	106598	106598	+	106598	200.762899	200.762899	106598	106598	1	0	1	4h	PC_12	4
PC_12_4h	969	LT934125.1	106657	106657	+	106657	100.38145	100.38145	106657	106657	1	0	1	4h	PC_12	4
PC_12_4h	971	LT934125.1	106863	106863	+	106863	200.762899	200.762899	106863	106863	1	0	1	4h	PC_12	4
PC_12_4h	974	LT934125.1	107031	107031	+	107031	100.38145	100.38145	107031	107031	1	0	1	4h	PC_12	4
PC_12_4h	980	LT934125.1	107420	107437	+	107420	501.907249	200.762899	107420	107437	18	8.0142960188301	18	4h	PC_12	4
PC_12_4h	981	LT934125.1	107481	107485	+	107485	501.907249	200.762899	107481	107485	5	4.46257884264804	5	4h	PC_12	4
PC_12_4h	987	LT934125.1	107825	107825	+	107825	100.38145	100.38145	107825	107825	1	0	1	4h	PC_12	4
PC_12_4h	989	LT934125.1	107991	107991	+	107991	100.38145	100.38145	107991	107991	1	0	1	4h	PC_12	4
PC_12_4h	992	LT934125.1	108167	108167	+	108167	200.762899	200.762899	108167	108167	1	0	1	4h	PC_12	4
PC_12_4h	993	LT934125.1	108309	108312	+	108310	602.288698	401.525798	108309	108312	4	2.5032583392032	4	4h	PC_12	4
PC_12_4h	998	LT934125.1	108661	108661	+	108661	100.38145	100.38145	108661	108661	1	0	1	4h	PC_12	4
PC_12_4h	1000	LT934125.1	109084	109084	+	109084	100.38145	100.38145	109084	109084	1	0	1	4h	PC_12	4
PC_12_4h	1002	LT934125.1	109392	109392	+	109392	100.38145	100.38145	109392	109392	1	0	1	4h	PC_12	4
PC_12_4h	1015	LT934125.1	112306	112306	+	112306	100.38145	100.38145	112306	112306	1	0	1	4h	PC_12	4
PC_12_4h	1022	LT934125.1	113433	113435	+	113433	301.144349	200.762899	113433	113435	3	1.4554644632992	3	4h	PC_12	4
PC_12_4h	1027	LT934125.1	114979	114986	+	114985	138024.493074	127283.677976	114985	114985	1	0	8	4h	PC_12	4
PC_12_4h	1028	LT934125.1	115102	115102	+	115102	100.38145	100.38145	115102	115102	1	0	1	4h	PC_12	4
PC_12_4h	1033	LT934125.1	115475	115475	+	115475	100.38145	100.38145	115475	115475	1	0	1	4h	PC_12	4
PC_12_4h	1035	LT934125.1	115573	115573	+	115573	100.38145	100.38145	115573	115573	1	0	1	4h	PC_12	4
PC_12_4h	1038	LT934125.1	115725	115733	+	115725	301.14435	100.38145	115725	115733	9	5.02421225738452	9	4h	PC_12	4
PC_12_4h	1039	LT934125.1	115815	115815	+	115815	100.38145	100.38145	115815	115815	1	0	1	4h	PC_12	4
PC_12_4h	1041	LT934125.1	115890	115890	+	115890	100.38145	100.38145	115890	115890	1	0	1	4h	PC_12	4
PC_12_4h	1042	LT934125.1	116024	116024	+	116024	100.38145	100.38145	116024	116024	1	0	1	4h	PC_12	4
PC_12_4h	1043	LT934125.1	116120	116186	+	116154	1304.958849	200.762899	116129	116180	52	18.6838378201805	67	4h	PC_12	4
PC_12_4h	1044	LT934125.1	116258	116278	+	116276	602.288699	200.762899	116258	116278	21	9.88987002641618	21	4h	PC_12	4
PC_12_4h	1047	LT934125.1	116493	116495	+	116495	301.144349	200.762899	116493	116495	3	1.4554644632992	3	4h	PC_12	4
PC_12_4h	1048	LT934125.1	116679	116682	+	116679	200.7629	100.38145	116679	116682	4	2	4	4h	PC_12	4
PC_12_4h	1051	LT934125.1	117441	117441	+	117441	100.38145	100.38145	117441	117441	1	0	1	4h	PC_12	4
PC_12_4h	1052	LT934125.1	117603	117607	+	117607	702.670147	401.525798	117603	117607	5	2.28762888932328	5	4h	PC_12	4
PC_12_4h	1054	LT934125.1	117769	117769	+	117769	602.288697	602.288697	117769	117769	1	0	1	4h	PC_12	4
PC_12_4h	1056	LT934125.1	117920	117920	+	117920	100.38145	100.38145	117920	117920	1	0	1	4h	PC_12	4
PC_12_4h	1059	LT934125.1	118031	118031	+	118031	100.38145	100.38145	118031	118031	1	0	1	4h	PC_12	4
PC_12_4h	1065	LT934125.1	118381	118381	+	118381	100.38145	100.38145	118381	118381	1	0	1	4h	PC_12	4
PC_12_4h	1067	LT934125.1	118529	118529	+	118529	100.38145	100.38145	118529	118529	1	0	1	4h	PC_12	4
PC_12_4h	1071	LT934125.1	118857	118866	+	118864	59425.818111	35233.888777	118860	118866	7	4.29238099940134	10	4h	PC_12	4
PC_12_4h	1074	LT934125.1	119016	119016	+	119016	100.38145	100.38145	119016	119016	1	0	1	4h	PC_12	4
PC_12_4h	1075	LT934125.1	119155	119155	+	119155	100.38145	100.38145	119155	119155	1	0	1	4h	PC_12	4
PC_12_4h	1076	LT934125.1	119304	119304	+	119304	200.762899	200.762899	119304	119304	1	0	1	4h	PC_12	4
PC_12_4h	1077	LT934125.1	119353	119353	+	119353	100.38145	100.38145	119353	119353	1	0	1	4h	PC_12	4
PC_12_4h	1080	LT934125.1	119500	119500	+	119500	100.38145	100.38145	119500	119500	1	0	1	4h	PC_12	4
PC_12_4h	1081	LT934125.1	119575	119575	+	119575	100.38145	100.38145	119575	119575	1	0	1	4h	PC_12	4
PC_12_4h	1083	LT934125.1	119685	119685	+	119685	100.38145	100.38145	119685	119685	1	0	1	4h	PC_12	4
PC_12_4h	1084	LT934125.1	119763	119763	+	119763	200.762899	200.762899	119763	119763	1	0	1	4h	PC_12	4
PC_12_4h	1085	LT934125.1	119877	119877	+	119877	100.38145	100.38145	119877	119877	1	0	1	4h	PC_12	4
PC_12_4h	1087	LT934125.1	119938	119946	+	119938	301.144349	200.762899	119938	119946	9	2.9109289265984	9	4h	PC_12	4
PC_12_4h	1088	LT934125.1	120022	120066	+	120022	200.7629	100.38145	120022	120066	45	5.49185309632968	45	4h	PC_12	4
PC_12_4h	1091	LT934125.1	120242	120242	+	120242	100.38145	100.38145	120242	120242	1	0	1	4h	PC_12	4
PC_12_4h	1092	LT934125.1	120312	120312	+	120312	100.38145	100.38145	120312	120312	1	0	1	4h	PC_12	4
PC_12_4h	1094	LT934125.1	120555	120558	+	120555	1104.195946	903.433046	120555	120557	3	0.743340430844518	4	4h	PC_12	4
PC_12_4h	1096	LT934125.1	120664	120664	+	120664	100.38145	100.38145	120664	120664	1	0	1	4h	PC_12	4
PC_12_4h	1099	LT934125.1	120859	120859	+	120859	100.38145	100.38145	120859	120859	1	0	1	4h	PC_12	4
PC_12_4h	1100	LT934125.1	120934	120937	+	120937	301.144349	200.762899	120934	120937	4	1.83659167032276	4	4h	PC_12	4
PC_12_4h	1107	LT934125.1	121271	121272	+	121271	200.7629	100.38145	121271	121272	2	1	2	4h	PC_12	4
PC_12_4h	1116	LT934125.1	121723	121723	+	121723	100.38145	100.38145	121723	121723	1	0	1	4h	PC_12	4
PC_12_4h	1117	LT934125.1	121784	121786	+	121784	13049.588436	11142.340895	121784	121786	3	0.951185152251168	3	4h	PC_12	4
PC_12_4h	1119	LT934125.1	121894	121903	+	121894	301.14435	100.38145	121894	121903	10	5.26513146048854	10	4h	PC_12	4
PC_12_4h	1120	LT934125.1	122024	122024	+	122024	100.38145	100.38145	122024	122024	1	0	1	4h	PC_12	4
PC_12_4h	1121	LT934125.1	122119	122119	+	122119	100.38145	100.38145	122119	122119	1	0	1	4h	PC_12	4
PC_12_4h	1123	LT934125.1	122301	122301	+	122301	100.38145	100.38145	122301	122301	1	0	1	4h	PC_12	4
PC_12_4h	1126	LT934125.1	122527	122527	+	122527	100.38145	100.38145	122527	122527	1	0	1	4h	PC_12	4
PC_12_4h	1127	LT934125.1	122614	122773	+	122689	401.525799	200.762899	122614	122773	160	10.9828921514487	160	4h	PC_12	4
PC_12_4h	1129	LT934125.1	122924	122924	+	122924	100.38145	100.38145	122924	122924	1	0	1	4h	PC_12	4
PC_12_4h	1130	LT934125.1	122978	122988	+	122979	4717.928128	2710.299137	122979	122981	3	1.49031798449314	11	4h	PC_12	4
PC_12_4h	1138	LT934125.1	123449	123449	+	123449	100.38145	100.38145	123449	123449	1	0	1	4h	PC_12	4
PC_12_4h	1141	LT934125.1	123595	123600	+	123595	301.14435	100.38145	123595	123600	6	4.09706862941342	6	4h	PC_12	4
PC_12_4h	1142	LT934125.1	123693	123693	+	123693	100.38145	100.38145	123693	123693	1	0	1	4h	PC_12	4
PC_12_4h	1143	LT934125.1	123755	123755	+	123755	100.38145	100.38145	123755	123755	1	0	1	4h	PC_12	4
PC_12_4h	1147	LT934125.1	123953	123953	+	123953	100.38145	100.38145	123953	123953	1	0	1	4h	PC_12	4
PC_12_4h	1149	LT934125.1	124008	124067	+	124008	200.7629	100.38145	124008	124067	60	5.90689059560852	60	4h	PC_12	4
PC_12_4h	1151	LT934125.1	124162	124162	+	124162	100.38145	100.38145	124162	124162	1	0	1	4h	PC_12	4
PC_12_4h	1152	LT934125.1	124252	124301	+	124252	401.5258	100.38145	124252	124301	50	11.2877123795494	50	4h	PC_12	4
PC_12_4h	1154	LT934125.1	124381	124390	+	124381	301.14435	100.38145	124381	124390	10	5.26513146048854	10	4h	PC_12	4
PC_12_4h	1155	LT934125.1	124491	124491	+	124491	100.38145	100.38145	124491	124491	1	0	1	4h	PC_12	4
PC_12_4h	1156	LT934125.1	124538	124538	+	124538	100.38145	100.38145	124538	124538	1	0	1	4h	PC_12	4
PC_12_4h	1157	LT934125.1	124617	124622	+	124617	200.7629	100.38145	124617	124622	6	2.58496250072116	6	4h	PC_12	4
PC_12_4h	1160	LT934125.1	124754	124758	+	124756	2609.917688	2308.773339	124756	124756	1	0	5	4h	PC_12	4
PC_12_4h	1162	LT934125.1	124827	124827	+	124827	100.38145	100.38145	124827	124827	1	0	1	4h	PC_12	4
PC_12_4h	1168	LT934125.1	125217	125225	+	125225	17165.227866	11142.340895	125223	125225	3	1.53323696890484	9	4h	PC_12	4
PC_12_4h	1172	LT934125.1	125398	125398	+	125398	100.38145	100.38145	125398	125398	1	0	1	4h	PC_12	4
PC_12_4h	1175	LT934125.1	125604	125721	+	125721	401.525799	200.762899	125604	125721	118	10.3239645826134	118	4h	PC_12	4
PC_12_4h	1176	LT934125.1	125884	125925	+	125884	301.14435	100.38145	125884	125925	42	8.54662090708968	42	4h	PC_12	4
PC_12_4h	1177	LT934125.1	125972	125972	+	125972	100.38145	100.38145	125972	125972	1	0	1	4h	PC_12	4
PC_12_4h	1182	LT934125.1	126800	126800	+	126800	100.38145	100.38145	126800	126800	1	0	1	4h	PC_12	4
PC_12_4h	1188	LT934125.1	128079	128084	+	128079	301.144349	200.762899	128079	128084	6	2.37376029846058	6	4h	PC_12	4
PC_12_4h	1189	LT934125.1	128185	128190	+	128185	702.670147	301.144349	128185	128190	6	4.02389921467262	6	4h	PC_12	4
PC_12_4h	1206	LT934125.1	132610	132614	+	132610	200.7629	100.38145	132610	132614	5	2.32192809488736	5	4h	PC_12	4
PC_12_4h	1218	LT934125.1	134962	134962	+	134962	100.38145	100.38145	134962	134962	1	0	1	4h	PC_12	4
PC_12_4h	1228	LT934125.1	136157	136158	+	136158	501.907248	401.525798	136157	136158	2	0.721928096481282	2	4h	PC_12	4
PC_12_4h	1230	LT934125.1	136339	136348	+	136348	702.670147	602.288697	136339	136348	10	1.96549443139011	10	4h	PC_12	4
PC_12_4h	1235	LT934125.1	136645	136650	+	136645	200.7629	100.38145	136645	136650	6	2.58496250072116	6	4h	PC_12	4
PC_12_4h	1239	LT934125.1	136921	136921	+	136921	100.38145	100.38145	136921	136921	1	0	1	4h	PC_12	4
PC_12_4h	1242	LT934125.1	137108	137108	+	137108	100.38145	100.38145	137108	137108	1	0	1	4h	PC_12	4
PC_12_4h	1262	LT934125.1	138507	138507	+	138507	100.38145	100.38145	138507	138507	1	0	1	4h	PC_12	4
PC_12_4h	1264	LT934125.1	138660	138660	+	138660	100.38145	100.38145	138660	138660	1	0	1	4h	PC_12	4
PC_12_4h	1268	LT934125.1	138924	138924	+	138924	100.38145	100.38145	138924	138924	1	0	1	4h	PC_12	4
PC_12_4h	1270	LT934125.1	139105	139105	+	139105	100.38145	100.38145	139105	139105	1	0	1	4h	PC_12	4
PC_12_4h	1273	LT934125.1	139195	139195	+	139195	100.38145	100.38145	139195	139195	1	0	1	4h	PC_12	4
PC_12_4h	1277	LT934125.1	139476	139480	+	139476	200.7629	100.38145	139476	139480	5	2.32192809488736	5	4h	PC_12	4
PC_12_4h	1281	LT934125.1	139784	139784	+	139784	100.38145	100.38145	139784	139784	1	0	1	4h	PC_12	4
PC_12_4h	1284	LT934125.1	139982	139982	+	139982	200.762899	200.762899	139982	139982	1	0	1	4h	PC_12	4
PC_12_4h	1289	LT934125.1	140247	140247	+	140247	100.38145	100.38145	140247	140247	1	0	1	4h	PC_12	4
PC_12_4h	1296	LT934125.1	140598	140668	+	140598	200.7629	100.38145	140598	140668	71	6.14974711950468	71	4h	PC_12	4
PC_12_4h	1297	LT934125.1	140746	140746	+	140746	200.762899	200.762899	140746	140746	1	0	1	4h	PC_12	4
PC_12_4h	1302	LT934125.1	141057	141057	+	141057	100.38145	100.38145	141057	141057	1	0	1	4h	PC_12	4
PC_12_4h	1304	LT934125.1	141418	141418	+	141418	100.38145	100.38145	141418	141418	1	0	1	4h	PC_12	4
PC_12_4h	1315	LT934125.1	2023	2023	-	2023	100.38145	100.38145	2023	2023	1	0	1	4h	PC_12	4
PC_12_4h	1319	LT934125.1	2977	2977	-	2977	100.38145	100.38145	2977	2977	1	0	1	4h	PC_12	4
PC_12_4h	1321	LT934125.1	3096	3334	-	3096	401.5258	100.38145	3096	3334	239	15.8017336159615	239	4h	PC_12	4
PC_12_4h	1326	LT934125.1	3680	3680	-	3680	100.38145	100.38145	3680	3680	1	0	1	4h	PC_12	4
PC_12_4h	1328	LT934125.1	3838	3838	-	3838	100.38145	100.38145	3838	3838	1	0	1	4h	PC_12	4
PC_12_4h	1329	LT934125.1	3905	3912	-	3911	1606.103194	602.288697	3908	3912	5	4.69628477630922	8	4h	PC_12	4
PC_12_4h	1335	LT934125.1	4208	4208	-	4208	100.38145	100.38145	4208	4208	1	0	1	4h	PC_12	4
PC_12_4h	1338	LT934125.1	4470	4470	-	4470	100.38145	100.38145	4470	4470	1	0	1	4h	PC_12	4
PC_12_4h	1344	LT934125.1	4838	4838	-	4838	100.38145	100.38145	4838	4838	1	0	1	4h	PC_12	4
PC_12_4h	1345	LT934125.1	4927	4927	-	4927	100.38145	100.38145	4927	4927	1	0	1	4h	PC_12	4
PC_12_4h	1351	LT934125.1	5333	5333	-	5333	100.38145	100.38145	5333	5333	1	0	1	4h	PC_12	4
PC_12_4h	1353	LT934125.1	5786	5786	-	5786	100.38145	100.38145	5786	5786	1	0	1	4h	PC_12	4
PC_12_4h	1369	LT934125.1	8722	8818	-	8722	200.7629	100.38145	8722	8818	97	6.59991284218713	97	4h	PC_12	4
PC_12_4h	1371	LT934125.1	8909	8909	-	8909	100.38145	100.38145	8909	8909	1	0	1	4h	PC_12	4
PC_12_4h	1373	LT934125.1	8997	8997	-	8997	200.762899	200.762899	8997	8997	1	0	1	4h	PC_12	4
PC_12_4h	1374	LT934125.1	9058	9058	-	9058	100.38145	100.38145	9058	9058	1	0	1	4h	PC_12	4
PC_12_4h	1377	LT934125.1	9217	9217	-	9217	200.762899	200.762899	9217	9217	1	0	1	4h	PC_12	4
PC_12_4h	1380	LT934125.1	9406	9406	-	9406	100.38145	100.38145	9406	9406	1	0	1	4h	PC_12	4
PC_12_4h	1381	LT934125.1	9494	9499	-	9494	7428.227265	6324.031319	9494	9498	5	0.965483369030764	6	4h	PC_12	4
PC_12_4h	1382	LT934125.1	9590	9590	-	9590	100.38145	100.38145	9590	9590	1	0	1	4h	PC_12	4
PC_12_4h	1384	LT934125.1	9754	9754	-	9754	100.38145	100.38145	9754	9754	1	0	1	4h	PC_12	4
PC_12_4h	1386	LT934125.1	9893	9893	-	9893	100.38145	100.38145	9893	9893	1	0	1	4h	PC_12	4
PC_12_4h	1420	LT934125.1	15833	15833	-	15833	100.38145	100.38145	15833	15833	1	0	1	4h	PC_12	4
PC_12_4h	1424	LT934125.1	16817	16819	-	16817	200.7629	100.38145	16817	16819	3	1.58496250072116	3	4h	PC_12	4
PC_12_4h	1425	LT934125.1	16907	16997	-	16907	200.7629	100.38145	16907	16997	91	6.5077946401987	91	4h	PC_12	4
PC_12_4h	1426	LT934125.1	17123	17123	-	17123	301.144349	301.144349	17123	17123	1	0	1	4h	PC_12	4
PC_12_4h	1428	LT934125.1	17252	17252	-	17252	100.38145	100.38145	17252	17252	1	0	1	4h	PC_12	4
PC_12_4h	1429	LT934125.1	17295	17348	-	17341	1405.340296	803.051596	17305	17346	42	8.54662092499577	54	4h	PC_12	4
PC_12_4h	1431	LT934125.1	17452	17509	-	17456	702.670148	301.144349	17452	17509	58	10.7925742694663	58	4h	PC_12	4
PC_12_4h	1435	LT934125.1	17693	17693	-	17693	100.38145	100.38145	17693	17693	1	0	1	4h	PC_12	4
PC_12_4h	1438	LT934125.1	17905	17905	-	17905	100.38145	100.38145	17905	17905	1	0	1	4h	PC_12	4
PC_12_4h	1439	LT934125.1	17961	17961	-	17961	100.38145	100.38145	17961	17961	1	0	1	4h	PC_12	4
PC_12_4h	1440	LT934125.1	18019	18028	-	18019	200.7629	100.38145	18019	18028	10	3.32192809488736	10	4h	PC_12	4
PC_12_4h	1441	LT934125.1	18190	18190	-	18190	100.38145	100.38145	18190	18190	1	0	1	4h	PC_12	4
PC_12_4h	1443	LT934125.1	18325	18325	-	18325	100.38145	100.38145	18325	18325	1	0	1	4h	PC_12	4
PC_12_4h	1444	LT934125.1	18523	18525	-	18523	200.7629	100.38145	18523	18525	3	1.58496250072116	3	4h	PC_12	4
PC_12_4h	1448	LT934125.1	18960	18960	-	18960	200.762899	200.762899	18960	18960	1	0	1	4h	PC_12	4
PC_12_4h	1457	LT934125.1	19470	19473	-	19473	7127.082916	3111.824935	19470	19473	4	3.0521745404554	4	4h	PC_12	4
PC_12_4h	1459	LT934125.1	19624	19624	-	19624	100.38145	100.38145	19624	19624	1	0	1	4h	PC_12	4
PC_12_4h	1476	LT934125.1	21605	21605	-	21605	100.38145	100.38145	21605	21605	1	0	1	4h	PC_12	4
PC_12_4h	1478	LT934125.1	21739	21817	-	21739	301.14435	100.38145	21739	21817	79	9.99125609862866	79	4h	PC_12	4
PC_12_4h	1479	LT934125.1	21857	21947	-	21939	1806.866092	702.670147	21857	21947	91	13.6654739559867	91	4h	PC_12	4
PC_12_4h	1481	LT934125.1	22060	22060	-	22060	100.38145	100.38145	22060	22060	1	0	1	4h	PC_12	4
PC_12_4h	1482	LT934125.1	22125	22214	-	22214	401.525799	200.762899	22125	22214	90	9.73777965257849	90	4h	PC_12	4
PC_12_4h	1483	LT934125.1	22285	22285	-	22285	100.38145	100.38145	22285	22285	1	0	1	4h	PC_12	4
PC_12_4h	1485	LT934125.1	22379	22458	-	22379	501.907248	301.144349	22379	22458	80	6.13827984035694	80	4h	PC_12	4
PC_12_4h	1488	LT934125.1	22613	22613	-	22613	100.38145	100.38145	22613	22613	1	0	1	4h	PC_12	4
PC_12_4h	1490	LT934125.1	22691	22691	-	22691	100.38145	100.38145	22691	22691	1	0	1	4h	PC_12	4
PC_12_4h	1495	LT934125.1	23047	23047	-	23047	100.38145	100.38145	23047	23047	1	0	1	4h	PC_12	4
PC_12_4h	1501	LT934125.1	23428	23428	-	23428	100.38145	100.38145	23428	23428	1	0	1	4h	PC_12	4
PC_12_4h	1502	LT934125.1	23468	23560	-	23468	200.7629	100.38145	23468	23560	93	6.53915881110803	93	4h	PC_12	4
PC_12_4h	1509	LT934125.1	23951	23951	-	23951	100.38145	100.38145	23951	23951	1	0	1	4h	PC_12	4
PC_12_4h	1522	LT934125.1	25229	25233	-	25229	200.7629	100.38145	25229	25233	5	2.32192809488736	5	4h	PC_12	4
PC_12_4h	1524	LT934125.1	25316	25316	-	25316	100.38145	100.38145	25316	25316	1	0	1	4h	PC_12	4
PC_12_4h	1532	LT934125.1	25961	25961	-	25961	100.38145	100.38145	25961	25961	1	0	1	4h	PC_12	4
PC_12_4h	1534	LT934125.1	26315	26315	-	26315	100.38145	100.38145	26315	26315	1	0	1	4h	PC_12	4
PC_12_4h	1541	LT934125.1	27248	27248	-	27248	100.38145	100.38145	27248	27248	1	0	1	4h	PC_12	4
PC_12_4h	1544	LT934125.1	27761	27761	-	27761	100.38145	100.38145	27761	27761	1	0	1	4h	PC_12	4
PC_12_4h	1546	LT934125.1	28649	28658	-	28649	200.7629	100.38145	28649	28658	10	3.32192809488736	10	4h	PC_12	4
PC_12_4h	1550	LT934125.1	28907	28915	-	28907	200.7629	100.38145	28907	28915	9	3.16992500144231	9	4h	PC_12	4
PC_12_4h	1553	LT934125.1	29046	29046	-	29046	301.144349	301.144349	29046	29046	1	0	1	4h	PC_12	4
PC_12_4h	1554	LT934125.1	29149	29149	-	29149	100.38145	100.38145	29149	29149	1	0	1	4h	PC_12	4
PC_12_4h	1556	LT934125.1	29286	29286	-	29286	100.38145	100.38145	29286	29286	1	0	1	4h	PC_12	4
PC_12_4h	1558	LT934125.1	29406	29417	-	29411	12949.206988	4818.309576	29409	29414	6	5.17743457288874	12	4h	PC_12	4
PC_12_4h	1559	LT934125.1	29507	29507	-	29507	301.144349	301.144349	29507	29507	1	0	1	4h	PC_12	4
PC_12_4h	1569	LT934125.1	30229	30229	-	30229	100.38145	100.38145	30229	30229	1	0	1	4h	PC_12	4
PC_12_4h	1572	LT934125.1	30349	30349	-	30349	100.38145	100.38145	30349	30349	1	0	1	4h	PC_12	4
PC_12_4h	1573	LT934125.1	30389	30389	-	30389	100.38145	100.38145	30389	30389	1	0	1	4h	PC_12	4
PC_12_4h	1575	LT934125.1	30571	30571	-	30571	100.38145	100.38145	30571	30571	1	0	1	4h	PC_12	4
PC_12_4h	1579	LT934125.1	30873	30882	-	30877	501.907249	200.762899	30873	30882	10	6.38450693873084	10	4h	PC_12	4
PC_12_4h	1582	LT934125.1	31037	31041	-	31037	200.7629	100.38145	31037	31041	5	2.32192809488736	5	4h	PC_12	4
PC_12_4h	1586	LT934125.1	31323	31323	-	31323	100.38145	100.38145	31323	31323	1	0	1	4h	PC_12	4
PC_12_4h	1591	LT934125.1	31808	31808	-	31808	100.38145	100.38145	31808	31808	1	0	1	4h	PC_12	4
PC_12_4h	1597	LT934125.1	32842	32842	-	32842	200.762899	200.762899	32842	32842	1	0	1	4h	PC_12	4
PC_12_4h	1598	LT934125.1	32936	32979	-	32936	200.7629	100.38145	32936	32979	44	5.4594316186373	44	4h	PC_12	4
PC_12_4h	1601	LT934125.1	33110	33110	-	33110	100.38145	100.38145	33110	33110	1	0	1	4h	PC_12	4
PC_12_4h	1603	LT934125.1	33212	33321	-	33321	401.525799	200.762899	33212	33321	110	10.1720395787315	110	4h	PC_12	4
PC_12_4h	1610	LT934125.1	33803	33803	-	33803	100.38145	100.38145	33803	33803	1	0	1	4h	PC_12	4
PC_12_4h	1611	LT934125.1	33928	33928	-	33928	100.38145	100.38145	33928	33928	1	0	1	4h	PC_12	4
PC_12_4h	1614	LT934125.1	34091	34091	-	34091	200.762899	200.762899	34091	34091	1	0	1	4h	PC_12	4
PC_12_4h	1622	LT934125.1	34474	34478	-	34474	602.288698	301.144349	34474	34478	5	2.32192809488736	5	4h	PC_12	4
PC_12_4h	1654	LT934125.1	41994	41995	-	41995	401.525799	301.144349	41994	41995	2	0.81127812544597	2	4h	PC_12	4
PC_12_4h	1660	LT934125.1	42389	42389	-	42389	100.38145	100.38145	42389	42389	1	0	1	4h	PC_12	4
PC_12_4h	1662	LT934125.1	42621	42621	-	42621	100.38145	100.38145	42621	42621	1	0	1	4h	PC_12	4
PC_12_4h	1665	LT934125.1	42868	42868	-	42868	200.762899	200.762899	42868	42868	1	0	1	4h	PC_12	4
PC_12_4h	1666	LT934125.1	43060	43060	-	43060	100.38145	100.38145	43060	43060	1	0	1	4h	PC_12	4
PC_12_4h	1667	LT934125.1	43114	43114	-	43114	100.38145	100.38145	43114	43114	1	0	1	4h	PC_12	4
PC_12_4h	1671	LT934125.1	43406	43406	-	43406	100.38145	100.38145	43406	43406	1	0	1	4h	PC_12	4
PC_12_4h	1675	LT934125.1	43729	43729	-	43729	100.38145	100.38145	43729	43729	1	0	1	4h	PC_12	4
PC_12_4h	1686	LT934125.1	44756	44756	-	44756	100.38145	100.38145	44756	44756	1	0	1	4h	PC_12	4
PC_12_4h	1688	LT934125.1	44885	44893	-	44885	501.90725	100.38145	44885	44893	9	7.36033791953477	9	4h	PC_12	4
PC_12_4h	1694	LT934125.1	45865	45865	-	45865	100.38145	100.38145	45865	45865	1	0	1	4h	PC_12	4
PC_12_4h	1695	LT934125.1	45908	45908	-	45908	100.38145	100.38145	45908	45908	1	0	1	4h	PC_12	4
