seqnames	strand	TSS	TES	NOV_TX_ID	AllRefCat	max_count	prevalence	C6_dcDNA_12h	C6_dcDNA_1h	C6_dcDNA_2h	C6_dcDNA_4h	C6_dcDNA_6h	C6_dcDNA_8h	NRK_dcDNA_1h	NRK_dcDNA_2h	PC-12_dcDNA_0.5h	PC-12_dcDNA_1.5h	PC-12_dcDNA_12h	PC-12_dcDNA_1h	PC-12_dcDNA_2.5h	PC-12_dcDNA_2h	PC-12_dcDNA_4h	PC-12_dcDNA_6h	PC-12_dcDNA_8h	PK-15_dcDNA_12h	PK-15_dcDNA_1h	PK-15_dcDNA_2h	PK-15_dcDNA_4h	PK-15_dcDNA_6h	PK-15_dcDNA_8h
LT934125.1	-	18202	16583	NOV_TX_4266	UL27.11::5`-long;UL27.11::5`-long;UL27.11::5`-long	31	3	31	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
LT934125.1	-	18412	16582	NOV_TX_3847	UL27.14-S::5`-short;UL27.14-S::5`-short	65	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	10	0
LT934125.1	-	18412	16583	NOV_TX_3848	UL27.14-S::5`-short;UL27.14-S::5`-short	67	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	10	0
LT934125.1	-	18565	16582	NOV_TX_3849	UL27.14::5`-long;UL27.14::5`-long	68	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	39
LT934125.1	-	18565	16583	NOV_TX_3850	UL27.14::5`-long;UL27.14::5`-long	68	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	39
LT934125.1	-	18663	16582	NOV_TX_4276	UL27.14::5`-long;UL27.14::5`-long	13	2	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	4	0	0	0	0	0	0
LT934125.1	-	18663	16583	NOV_TX_4277	UL27.14::5`-long;UL27.14::5`-long	13	2	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	4	0	0	0	0	0	0
LT934125.1	-	18903	16582	NOV_TX_4301	UL27.14::5`-long;UL27.14::5`-long;UL27.14::5`-long	145	3	89	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0
LT934125.1	-	18903	16583	NOV_TX_4302	UL27.14::5`-long;UL27.14::5`-long;UL27.14::5`-long	145	3	89	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0
LT934125.1	-	18904	16582	NOV_TX_4303	UL27.14::5`-long;UL27.14::5`-long	82	2	0	0	0	0	0	0	0	0	0	0	82	0	0	0	1	0	0	0	0	0	0	0	0
LT934125.1	-	18904	16583	NOV_TX_4304	UL27.14::5`-long;UL27.14::5`-long	82	2	0	0	0	0	0	0	0	0	0	0	82	0	0	0	1	0	0	0	0	0	0	0	0
LT934125.1	-	18960	16582	NOV_TX_4309	UL27.14::5`-long;UL27.14::5`-long;UL27.14::5`-long;UL27.14::5`-long;UL27.14::5`-long;UL27.14::5`-long	27	6	26	0	0	0	0	2	0	0	0	0	19	0	0	0	3	0	8	0	0	0	0	0	27
LT934125.1	-	18960	16583	NOV_TX_4310	UL27.14::5`-long;UL27.14::5`-long;UL27.14::5`-long;UL27.14::5`-long;UL27.14::5`-long;UL27.14::5`-long	27	6	26	0	0	0	0	2	0	0	0	0	19	0	0	0	3	0	8	0	0	0	0	0	27
LT934125.1	-	18965	16582	NOV_TX_4314	UL27.14::5`-long;UL27.14::5`-long	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0
LT934125.1	-	18965	16583	NOV_TX_4315	UL27.14::5`-long;UL27.14::5`-long	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0
LT934125.1	-	19008	16582	NOV_TX_4318	UL27::5`-short;UL27::5`-short	8	2	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	19008	16583	NOV_TX_4319	UL27::5`-short;UL27::5`-short	8	2	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	19009	16582	NOV_TX_4320	UL27::5`-short;UL27::5`-short	15	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
LT934125.1	-	19009	16583	NOV_TX_4321	UL27::5`-short;UL27::5`-short	15	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
LT934125.1	-	19117	16582	NOV_TX_4330	UL27::5`-short;UL27::5`-short	10	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
LT934125.1	-	19117	16583	NOV_TX_4331	UL27::5`-short;UL27::5`-short	10	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
LT934125.1	-	19471	16582	NOV_TX_4354	UL27::5`-short;UL27::5`-short;UL27::5`-short;UL27::5`-short;UL27::5`-short;UL27::5`-short;UL27::5`-short;UL27::5`-short;UL27::5`-short;UL27::5`-short;UL27::5`-short;UL27::5`-short	77	12	38	0	0	2	1	3	0	0	0	0	12	0	0	1	1	0	6	77	0	0	2	13	28
LT934125.1	-	19471	16583	NOV_TX_4355	UL27::5`-short;UL27::5`-short;UL27::5`-short;UL27::5`-short;UL27::5`-short;UL27::5`-short;UL27::5`-short;UL27::5`-short;UL27::5`-short;UL27::5`-short;UL27::5`-short;UL27::5`-short	77	12	38	0	0	2	1	3	0	0	0	0	12	0	0	1	1	0	6	77	0	0	2	13	28
LT934125.1	-	19471	18583	NOV_TX_4356	UL28::5`-short;UL27::3`-short;UL27::3`-short;UL28::5`-short;UL27::3`-short;UL27::3`-short;UL27::3`-short;UL27::3`-short;UL28::5`-short;UL27::3`-short;UL27::3`-short;UL28::5`-short;UL27::3`-short	28	9	8	0	0	0	1	0	0	0	0	0	9	0	0	0	1	0	1	28	0	0	1	1	15
LT934125.1	-	19524	16582	NOV_TX_4361	UL27::5`-long;UL27::5`-long;UL27::5`-long	6	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6
LT934125.1	-	19524	16583	NOV_TX_4362	UL27::5`-long;UL27::5`-long;UL27::5`-long	6	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6
LT934125.1	-	21596	21477	NOV_TX_3757	TRL29.2::5`-short;TRL29.2::5`-short;TRL29.2::5`-short;TRL29.2::5`-short	417	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	109	216	417
LT934125.1	-	21601	21477	NOV_TX_3232	TRL29.2::5`-short;TRL29.2::5`-short	91	2	0	0	1	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	21635	21477	NOV_TX_4371	TRL29.2::5`-short;TRL29.2::5`-short	1027	2	1027	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	21638	21477	NOV_TX_3137	TRL29.2::5`-short;TRL29.2::5`-short;TRL29.2::5`-short;TRL29.2::5`-short	883	4	129	0	0	0	0	0	0	0	0	0	883	0	0	31	0	0	0	0	0	0	318	0	0
LT934125.1	-	21644	21477	NOV_TX_3280	TRL29.2::5`-short;TRL29.2::5`-short	297	2	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0
LT934125.1	-	21673	21477	NOV_TX_4372	TRL29.2::5`-short;TRL29.2::5`-short	181	2	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	63	0	0
LT934125.1	-	21674	21477	NOV_TX_4373	TRL29.2::5`-short;TRL29.2::5`-short	147	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	147	0
LT934125.1	-	21857	21477	NOV_TX_3887	TRL29.2::5`-short;TRL29.2::5`-short	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0
LT934125.1	-	22058	21477	NOV_TX_3366	TRL29.2::5`-long;TRL29.2::5`-long	6	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
LT934125.1	-	22060	21477	NOV_TX_3488	TRL29.2::5`-long;TRL29.2::5`-long	17	2	0	0	0	0	0	0	0	0	0	0	17	0	0	0	2	0	0	0	0	0	0	0	0
LT934125.1	-	22120	21477	NOV_TX_4385	TRL29.2::5`-long;TRL29.2::5`-long	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	12	0
LT934125.1	-	22182	21477	NOV_TX_4387	TRL29.2::5`-long;TRL29.2::5`-long	55	2	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
LT934125.1	-	22199	21477	NOV_TX_3525	UL29.2::5`-short;UL29.2::5`-short	9	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0
LT934125.1	-	22280	21477	NOV_TX_3662	UL29.2::5`-short;UL29.2::5`-short	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	7	0	0
LT934125.1	-	22285	21477	NOV_TX_3225	UL29.2::5`-short;UL29.2::5`-short;UL29.2::5`-short	10	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	10	0
LT934125.1	-	22377	21477	NOV_TX_4395	UL29.2::5`-short;UL29.2::5`-short	40	2	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
LT934125.1	-	22379	21477	NOV_TX_4396	UL29.2::5`-short;UL29.2::5`-short;UL29.2::5`-short;UL29.2::5`-short;UL29.2::5`-short;UL29.2::5`-short;UL29.2::5`-short	49	7	0	0	0	2	0	13	0	0	0	0	14	0	0	1	4	0	0	49	0	0	0	0	26
LT934125.1	-	22458	21477	NOV_TX_4399	UL29.2::5`-long;UL29.2::5`-long;UL29.2::5`-long;UL29.2::5`-long	26	4	21	0	0	0	9	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	26	0
LT934125.1	-	22559	21477	NOV_TX_4403	UL29.2::5`-long;UL29.2::5`-long;UL29.2::5`-long	6	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0
LT934125.1	-	22614	21477	NOV_TX_4409	UL29.2::5`-long;UL29.2::5`-long	8	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
LT934125.1	-	22616	21477	NOV_TX_4407	UL29.2::5`-long;UL29.2::5`-long	13	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
LT934125.1	-	22629	21477	NOV_TX_4408	UL29.2::5`-long;UL29.2::5`-long	15	2	0	0	0	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	22661	21477	NOV_TX_3138	UL29.2::5`-long;UL29.2::5`-long;UL29.2::5`-long	11	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0
LT934125.1	-	22924	21477	NOV_TX_4427	UL29.11::5`-short;UL29.11::5`-short;UL29.11::5`-short	7	3	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LT934125.1	-	25232	21477	NOV_TX_4438	UL29::5`-short;UL29::5`-short;UL29::5`-short;UL29::5`-short;UL29::5`-short;UL29::5`-short;UL29::5`-short;UL29::5`-short;UL29::5`-short;UL29::5`-short	22	10	22	0	0	0	2	2	0	0	0	0	1	0	0	0	1	0	4	7	0	0	1	4	13
LT934125.1	-	28572	28429	NOV_TX_4445	UL31.3-S::5`-short;UL31.3-S::5`-short;UL31.3-S::5`-short;UL31.3-S::5`-short;UL31.3-S::5`-short;UL31.3-S::5`-short;UL31.3-S::5`-short	202	7	141	0	0	0	0	55	0	0	0	0	191	0	0	0	0	0	54	202	0	0	0	84	162
LT934125.1	-	28586	28429	NOV_TX_4444	UL31.3-S::5`-short;UL31.3-S::5`-short	302	2	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0
LT934125.1	-	28644	28429	NOV_TX_3764	UL31.3-S::5`-short;UL31.3-S::5`-short;UL31.3-S::5`-short	209	3	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	72	209	0	0	0	0	0
LT934125.1	-	28649	28429	NOV_TX_3586	UL31.3-S::5`-short;UL31.3-S::5`-short	27	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	27	0	0	0	0	0	0	0
LT934125.1	-	28651	28429	NOV_TX_3489	UL31.3-S::5`-short;UL31.3-S::5`-short	149	2	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	107
LT934125.1	-	28719	28429	NOV_TX_4447	UL31.3-S::5`-short;UL31.3-S::5`-short;UL31.3-S::5`-short	966	3	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	966	0	0	66	0	0
LT934125.1	-	28738	28429	NOV_TX_3140	UL31.3-S::5`-short;UL31.3-S::5`-short	125	2	75	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	28848	28429	NOV_TX_4451	UL31.3-S::5`-long;UL31.3-S::5`-long;UL31.3-S::5`-long	214	3	0	0	0	0	0	37	0	0	0	0	203	0	0	0	0	0	0	214	0	0	0	0	0
LT934125.1	-	28882	28429	NOV_TX_4013	UL31.3-S::5`-long;UL31.3-S::5`-long	54	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	54
LT934125.1	-	28925	28429	NOV_TX_4454	UL31.3::5`-short;UL31.3-S::5`-long;UL31.3::5`-short;UL31.3-S::5`-long;UL31.3::5`-short;UL31.3-S::5`-long	138	3	125	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	13	0	0
LT934125.1	-	28942	28429	NOV_TX_3491	UL31.3::5`-short;UL31.3::5`-short	83	2	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	72	0	0	0	0	0
LT934125.1	-	29058	28429	NOV_TX_4463	UL31.3::5`-long;UL31.2::5`-short;UL31.3::5`-long	98	2	98	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	29068	28429	NOV_TX_4464	UL31.2::5`-short;UL31.3::5`-long;UL31.2::5`-short;UL31.3::5`-long	91	2	0	0	0	0	0	18	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	29127	28429	NOV_TX_3142	UL31.2::5`-long;UL31-L::5`-short;UL31.2::5`-long;UL31-L::5`-short;UL31.2::5`-long;UL31-L::5`-short	69	3	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	33	0
LT934125.1	-	29238	28429	NOV_TX_3285	UL31-L::5`-long;UL31-L::5`-long	9	2	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	29288	28429	NOV_TX_4472	UL31::5`-short;UL31-L::5`-long;UL31::5`-short;UL31-L::5`-long;UL31::5`-short;UL31-L::5`-long;UL31::5`-short;UL31-L::5`-long;UL31::5`-short;UL31-L::5`-long;UL31::5`-short;UL31-L::5`-long;UL31::5`-short;UL31-L::5`-long;UL31::5`-short;UL31-L::5`-long;UL31::5`-short;UL31-L::5`-long	159	9	96	0	0	0	0	24	0	0	0	0	102	0	0	0	0	21	43	159	0	0	19	49	112
LT934125.1	-	29300	28429	NOV_TX_4471	UL31::5`-short;UL31::5`-short;UL31::5`-short	41	3	41	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	2	0	0
LT934125.1	-	29356	28429	NOV_TX_4480	UL31::5`-short;UL31::5`-short;UL31::5`-short	191	3	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	191	0	0	0	0	151
LT934125.1	-	29361	28429	NOV_TX_4478	UL31::5`-short;UL31::5`-short;UL31::5`-short;UL31::5`-short	157	4	157	0	0	0	0	0	0	0	0	0	67	0	0	0	10	0	0	0	0	0	15	0	0
LT934125.1	-	29407	28429	NOV_TX_4482	UL31::5`-short;UL31::5`-short	861	2	861	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	29411	28429	NOV_TX_4486	UL31::5`-short;UL31::5`-short;UL31::5`-short;UL31::5`-short;UL31::5`-short;UL31::5`-short;UL31::5`-short;UL31::5`-short	1240	8	0	0	0	0	0	0	0	0	0	0	1240	0	0	0	58	180	227	0	0	8	71	315	661
LT934125.1	-	29412	28429	NOV_TX_4487	UL31::5`-short;UL31::5`-short	966	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	966	0	0	0	0	0
LT934125.1	-	29572	28429	NOV_TX_3286	UL31.5::5`-long;UL31.5::5`-long;UL31.5::5`-long;UL31.5::5`-long;UL31.5::5`-long	11	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0	4	9
LT934125.1	-	29975	28429	NOV_TX_4493	UL31.5::5`-long;UL31.5::5`-long	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8
LT934125.1	-	30349	28429	NOV_TX_3145	UL32-S-31::5`-short;UL32-S-31::5`-short;UL32-S-31::5`-short;UL32-S-31::5`-short	5	4	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
LT934125.1	-	30822	28429	NOV_TX_4500	UL32-S-31::5`-short;UL32-S-31::5`-short	8	2	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	32888	32686	NOV_TX_3146	UL36.40-S2::5`-short;nc-UL36::5`-long;nc-UL36::5`-long;UL36.40-S2::5`-short	302	2	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0
LT934125.1	-	32915	32686	NOV_TX_3382	UL36.40-S2::5`-short;UL36.40-S2::5`-short	104	2	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0
LT934125.1	-	32955	32686	NOV_TX_3492	UL36.40-S2::5`-long;UL36.40-S2::5`-long	338	2	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	338	0	0	0	0	0
LT934125.1	-	33294	32686	NOV_TX_3542	UL36.38-S::5`-long;UL36.38-S::5`-long;UL36.38::5`-short	78	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	78	0	0	0	0	0
LT934125.1	-	33408	32686	NOV_TX_3859	UL36.38::5`-long;UL36.38::5`-long	33	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	3	0	0
LT934125.1	-	33803	32686	NOV_TX_4524	UL36.38::5`-long;UL36.38::5`-long	14	2	0	0	0	0	0	14	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
LT934125.1	-	33947	32686	NOV_TX_3147	UL36.43-S::5`-short;UL36.43-S::5`-short;UL36.43-S::5`-short;UL36.43-S::5`-short;UL36.43-S::5`-short	20	5	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	20	0	0	2	0	0
LT934125.1	-	34046	32686	NOV_TX_4530	UL36.43-S::5`-short;UL36.43-S::5`-short;UL36.43-S::5`-short	29	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	4	0	0
LT934125.1	-	34048	32686	NOV_TX_4531	UL36.43-S::5`-short;UL36.43-S::5`-short	9	2	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	34091	32686	NOV_TX_4532	UL36.43-S::5`-short;UL36.43-S::5`-short;UL36.43-S::5`-short;UL36.43-S::5`-short;UL36.43-S::5`-short;UL36.43-S::5`-short;UL36.43-S::5`-short;UL36.43-S::5`-short	22	8	8	0	0	0	0	2	0	0	0	0	5	0	0	0	2	4	0	22	0	0	0	3	7
LT934125.1	-	34175	32686	NOV_TX_3148	UL36.43-S::5`-short;UL36.43-S::5`-short;UL36.43-S::5`-short;UL36.43-S::5`-short	18	4	18	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	42396	42005	NOV_TX_3385	UL37.5::5`-short;UL37.5::5`-short	7	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
LT934125.1	-	42403	42005	NOV_TX_3150	UL37.5::5`-short;UL37.5::5`-short	35	2	35	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	42621	42005	NOV_TX_3592	UL37.5::5`-short;UL37.5::5`-short	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0
LT934125.1	-	42708	42005	NOV_TX_3674	UL37.5::5`-short;UL37.5::5`-short	16	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
LT934125.1	-	43403	42005	NOV_TX_3678	UL37.5::5`-long;UL37.5::5`-long	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0
LT934125.1	-	44756	42005	NOV_TX_4547	UL37::5`-short;UL37::5`-short;UL37::5`-short;UL37::5`-short;UL37::5`-short;UL37::5`-short;UL37::5`-short;UL37::5`-short;UL37::5`-short	47	9	47	0	0	0	0	8	0	0	0	0	25	0	0	0	0	6	5	30	0	2	0	7	36
LT934125.1	-	50194	50027	NOV_TX_3494	UL41.11::c;UL41.11::c	64	2	0	0	0	0	0	0	0	0	0	0	64	0	0	2	0	0	0	0	0	0	0	0	0
LT934125.1	-	50263	50027	NOV_TX_3242	UL41.11::c;UL41.11::c	42	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0
LT934125.1	-	50328	50027	NOV_TX_3595	UL41.11::c;UL41.11::c	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	10	0	0
LT934125.1	-	50370	50027	NOV_TX_4553	UL41.11::c;UL41.11::c;UL41.11::c;UL41.11::c;UL41.11::c;UL41.11::c	43	6	0	0	0	0	0	5	0	0	0	0	36	0	0	0	0	13	0	43	0	0	0	18	26
LT934125.1	-	50376	50027	NOV_TX_4554	UL41.11::c;UL41.11::c	17	2	0	0	0	0	0	0	0	0	0	0	17	0	0	0	4	0	0	0	0	0	0	0	0
LT934125.1	-	50412	50027	NOV_TX_3680	UL41.11::c;UL41.11::c	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	2	0	0
LT934125.1	-	50490	50027	NOV_TX_4558	UL41.11::~;UL41.11::~	20	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LT934125.1	-	50492	50027	NOV_TX_4559	UL41.11::~;UL41.11::~	31	2	0	0	0	0	0	9	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	50521	50027	NOV_TX_3151	UL41.11::~;UL41.11::~	19	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
LT934125.1	-	50592	50027	NOV_TX_3152	UL41.11::3`-long;UL41.11::3`-long;UL41.11::3`-long;UL41.11::3`-long	36	4	26	0	0	0	0	8	0	0	0	0	36	0	0	0	0	0	13	0	0	0	0	0	0
LT934125.1	-	50631	50027	NOV_TX_4577	UL41.9::~;UL41.9::3`-long;UL41.9::3`-long;UL41.9::~	33	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	33	0	0	0	0	0
LT934125.1	-	50641	50027	NOV_TX_4574	UL41.9::3`-long;UL41.9::3`-long;UL41.9::3`-long;UL41.9::3`-long;UL41.9::3`-long	33	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	5	33	28
LT934125.1	-	50725	50027	NOV_TX_3153	UL41.9::~;UL41.7::~;UL41.9::~;UL41.7::~;UL41.9::~;UL41.7::~	8	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	0	0	0	0	0
LT934125.1	-	50817	50027	NOV_TX_4579	UL41.7::3`-long;UL41.7::~;UL41.7::3`-long;UL41.7::~;UL41.7::3`-long;UL41.7::~	37	3	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	8	0	0
LT934125.1	-	50818	50027	NOV_TX_4581	UL41.7::3`-long;UL41.7::~;UL41.7::3`-long;UL41.7::~	24	2	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	15	0	0	0	0	0	0
LT934125.1	-	50820	50027	NOV_TX_4582	UL41.7::3`-long;UL41.7::3`-long;UL41.7::3`-long;UL41.7::3`-long	54	4	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	17	0	19	0	0	0	0	54
LT934125.1	-	50862	50027	NOV_TX_4584	UL41.7::~;UL41.7::~	27	2	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LT934125.1	-	50880	50027	NOV_TX_3597	UL41.7::~;UL41.7::~	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0
LT934125.1	-	50895	50027	NOV_TX_3543	UL41.7::~;UL41.7::~;UL41.4::~	9	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0
LT934125.1	-	50977	50027	NOV_TX_4591	UL41.4::3`-long;UL41.4::~;UL41.4::3`-long;UL41.4::~	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0
LT934125.1	-	50986	50027	NOV_TX_4586	UL41.4::3`-long;UL41.4::3`-long;UL41.4::3`-long;UL41.4::3`-long;UL41.4::3`-long;UL41.4::3`-long;UL41.4::3`-long	31	7	30	0	0	0	0	11	0	0	0	0	17	0	0	1	0	12	0	20	0	0	0	0	31
LT934125.1	-	51052	50027	NOV_TX_4594	UL41.2::~;UL41.2::~;UL41.2::~	51	3	51	0	0	1	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	51055	50027	NOV_TX_4596	UL41.2::~;UL41.2::~	16	2	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
LT934125.1	-	51067	50027	NOV_TX_3598	UL41.2::~;UL41.2::~	63	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	63	0
LT934125.1	-	51094	50027	NOV_TX_4599	UL41.2::3`-long;UL41.2::3`-long;UL41.2::3`-long;UL41.2::3`-long;UL41.2::3`-long;UL41.2::3`-long;UL41.2::3`-long;UL41.2::3`-long;UL41.2::3`-long	132	9	54	0	0	4	0	18	0	0	0	0	51	0	0	0	0	28	19	132	0	0	32	0	86
LT934125.1	-	51097	50027	NOV_TX_4600	UL41.2::3`-long;UL41.2::3`-long;UL41.2::~	14	2	0	0	0	0	14	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
