group	cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	cluster_width
PC_12_8h	340	LT934125.1	125331	125424	+	125424	313.49928	62.699856	125357	125424	68	94
PC_12_8h	341	LT934125.1	125631	125637	+	125637	94.049784	62.699856	125631	125637	7	7
PC_12_8h	342	LT934125.1	125673	126053	+	125804	2131.795104	94.049784	125695	126012	318	381
PC_12_8h	343	LT934125.1	126375	126375	+	126375	31.349928	31.349928	126375	126375	1	1
PC_12_8h	344	LT934125.1	126805	126805	+	126805	31.349928	31.349928	126805	126805	1	1
PC_12_8h	345	LT934125.1	127788	127788	+	127788	31.349928	31.349928	127788	127788	1	1
PC_12_8h	346	LT934125.1	127999	128111	+	128083	1975.04546	313.499279	128037	128084	48	113
PC_12_8h	347	LT934125.1	128161	128190	+	128185	1379.396828	564.298702	128184	128189	6	30
PC_12_8h	348	LT934125.1	128371	128371	+	128371	31.349928	31.349928	128371	128371	1	1
PC_12_8h	349	LT934125.1	129211	129211	+	129211	31.349928	31.349928	129211	129211	1	1
PC_12_8h	350	LT934125.1	129901	129901	+	129901	31.349928	31.349928	129901	129901	1	1
PC_12_8h	351	LT934125.1	130179	130194	+	130179	62.699856	31.349928	130179	130194	16	16
PC_12_8h	352	LT934125.1	130715	130715	+	130715	31.349928	31.349928	130715	130715	1	1
PC_12_8h	353	LT934125.1	130853	130853	+	130853	31.349928	31.349928	130853	130853	1	1
PC_12_8h	354	LT934125.1	131659	131659	+	131659	31.349928	31.349928	131659	131659	1	1
PC_12_8h	355	LT934125.1	132055	132055	+	132055	31.349928	31.349928	132055	132055	1	1
PC_12_8h	356	LT934125.1	132614	132618	+	132614	219.449495	156.749639	132614	132618	5	5
PC_12_8h	357	LT934125.1	132936	132944	+	132936	62.699856	31.349928	132936	132944	9	9
PC_12_8h	358	LT934125.1	133128	133128	+	133128	31.349928	31.349928	133128	133128	1	1
PC_12_8h	359	LT934125.1	133968	133968	+	133968	62.699856	62.699856	133968	133968	1	1
PC_12_8h	360	LT934125.1	134280	134280	+	134280	31.349928	31.349928	134280	134280	1	1
PC_12_8h	361	LT934125.1	134977	134996	+	134990	219.449496	125.399712	134977	134996	20	20
PC_12_8h	362	LT934125.1	135261	135267	+	135261	94.049784	31.349928	135261	135267	7	7
PC_12_8h	363	LT934125.1	136158	136174	+	136158	1003.197693	877.797981	136158	136161	4	17
PC_12_8h	364	LT934125.1	136292	136378	+	136348	815.098127	344.849207	136322	136352	31	87
PC_12_8h	365	LT934125.1	136645	136664	+	136645	62.699856	31.349928	136645	136664	20	20
PC_12_8h	366	LT934125.1	137108	137140	+	137108	94.049784	31.349928	137108	137140	33	33
PC_12_8h	367	LT934125.1	137820	137820	+	137820	31.349928	31.349928	137820	137820	1	1
PC_12_8h	368	LT934125.1	138099	138099	+	138099	31.349928	31.349928	138099	138099	1	1
PC_12_8h	369	LT934125.1	138676	138701	+	138676	62.699856	31.349928	138676	138701	26	26
PC_12_8h	370	LT934125.1	138863	138863	+	138863	31.349928	31.349928	138863	138863	1	1
PC_12_8h	371	LT934125.1	139115	139115	+	139115	31.349928	31.349928	139115	139115	1	1
PC_12_8h	372	LT934125.1	139506	139506	+	139506	31.349928	31.349928	139506	139506	1	1
PC_12_8h	373	LT934125.1	139883	139883	+	139883	31.349928	31.349928	139883	139883	1	1
PC_12_8h	374	LT934125.1	140171	140171	+	140171	31.349928	31.349928	140171	140171	1	1
PC_12_8h	375	LT934125.1	140545	140545	+	140545	31.349928	31.349928	140545	140545	1	1
PC_12_8h	376	LT934125.1	141675	141675	+	141675	31.349928	31.349928	141675	141675	1	1
PC_12_8h	377	LT934125.1	141975	141975	+	141975	31.349928	31.349928	141975	141975	1	1
PC_12_8h	378	LT934125.1	2873	2917	-	2917	250.799424	62.699856	2873	2917	45	45
PC_12_8h	379	LT934125.1	3126	3148	-	3141	250.799424	62.699856	3126	3148	23	23
PC_12_8h	380	LT934125.1	3291	3351	-	3305	532.948775	156.749639	3298	3349	52	61
PC_12_8h	381	LT934125.1	3877	3917	-	3910	1222.647189	658.348486	3903	3911	9	41
PC_12_8h	382	LT934125.1	4156	4156	-	4156	31.349928	31.349928	4156	4156	1	1
PC_12_8h	383	LT934125.1	4470	4470	-	4470	31.349928	31.349928	4470	4470	1	1
PC_12_8h	384	LT934125.1	4924	4955	-	4925	282.149351	156.749639	4924	4955	32	32
PC_12_8h	385	LT934125.1	5169	5169	-	5169	31.349928	31.349928	5169	5169	1	1
PC_12_8h	386	LT934125.1	6219	6219	-	6219	31.349928	31.349928	6219	6219	1	1
PC_12_8h	387	LT934125.1	7161	7161	-	7161	31.349928	31.349928	7161	7161	1	1
PC_12_8h	388	LT934125.1	7406	7406	-	7406	31.349928	31.349928	7406	7406	1	1
PC_12_8h	389	LT934125.1	7758	7758	-	7758	188.099567	188.099567	7758	7758	1	1
PC_12_8h	390	LT934125.1	7924	7924	-	7924	31.349928	31.349928	7924	7924	1	1
PC_12_8h	391	LT934125.1	8186	8188	-	8186	62.699856	31.349928	8186	8188	3	3
PC_12_8h	392	LT934125.1	8592	8606	-	8592	156.74964	62.699856	8592	8606	15	15
PC_12_8h	393	LT934125.1	9057	9083	-	9058	188.099568	125.399712	9057	9083	27	27
PC_12_8h	394	LT934125.1	9214	9229	-	9214	282.149351	219.449495	9214	9229	16	16
PC_12_8h	395	LT934125.1	9463	9533	-	9494	1880.995674	1348.046899	9494	9499	6	71
PC_12_8h	396	LT934125.1	9755	9755	-	9755	31.349928	31.349928	9755	9755	1	1
PC_12_8h	397	LT934125.1	9866	9893	-	9885	250.799424	94.049784	9866	9893	28	28
PC_12_8h	398	LT934125.1	9988	10059	-	9988	282.149352	62.699856	9988	10059	72	72
PC_12_8h	399	LT934125.1	10454	10454	-	10454	31.349928	31.349928	10454	10454	1	1
PC_12_8h	400	LT934125.1	11173	11173	-	11173	31.349928	31.349928	11173	11173	1	1
PC_12_8h	401	LT934125.1	11434	11440	-	11434	62.699856	31.349928	11434	11440	7	7
PC_12_8h	402	LT934125.1	11743	11743	-	11743	31.349928	31.349928	11743	11743	1	1
PC_12_8h	403	LT934125.1	12704	12704	-	12704	31.349928	31.349928	12704	12704	1	1
PC_12_8h	404	LT934125.1	12916	12918	-	12916	62.699856	31.349928	12916	12918	3	3
PC_12_8h	405	LT934125.1	13131	13131	-	13131	31.349928	31.349928	13131	13131	1	1
PC_12_8h	406	LT934125.1	13935	13939	-	13935	62.699856	31.349928	13935	13939	5	5
PC_12_8h	407	LT934125.1	14295	14297	-	14295	62.699856	31.349928	14295	14297	3	3
PC_12_8h	408	LT934125.1	15130	15130	-	15130	31.349928	31.349928	15130	15130	1	1
PC_12_8h	409	LT934125.1	15465	15467	-	15465	125.399712	94.049784	15465	15467	3	3
PC_12_8h	410	LT934125.1	15578	15578	-	15578	31.349928	31.349928	15578	15578	1	1
PC_12_8h	411	LT934125.1	15826	15842	-	15834	282.149352	94.049784	15826	15842	17	17
PC_12_8h	412	LT934125.1	15975	15975	-	15975	31.349928	31.349928	15975	15975	1	1
PC_12_8h	413	LT934125.1	16163	16190	-	16164	219.449496	125.399712	16163	16190	28	28
PC_12_8h	414	LT934125.1	16677	16690	-	16677	94.049784	31.349928	16677	16690	14	14
PC_12_8h	415	LT934125.1	16736	17256	-	16949	2257.194815	156.749639	16791	17226	436	521
PC_12_8h	416	LT934125.1	17286	17402	-	17341	1598.846326	564.298702	17315	17363	49	117
PC_12_8h	417	LT934125.1	17437	17636	-	17472	1159.947336	125.399712	17456	17613	158	200
PC_12_8h	418	LT934125.1	18067	18107	-	18067	219.449496	94.049784	18067	18107	41	41
PC_12_8h	419	LT934125.1	18455	18455	-	18455	94.049784	94.049784	18455	18455	1	1
PC_12_8h	420	LT934125.1	18663	18689	-	18663	156.74964	62.699856	18663	18689	27	27
PC_12_8h	421	LT934125.1	19293	19293	-	19293	31.349928	31.349928	19293	19293	1	1
PC_12_8h	422	LT934125.1	19468	19493	-	19471	7806.132045	3448.492068	19470	19473	4	26
PC_12_8h	423	LT934125.1	19705	19710	-	19705	94.049784	62.699856	19705	19710	6	6
PC_12_8h	424	LT934125.1	19827	19827	-	19827	31.349928	31.349928	19827	19827	1	1
PC_12_8h	425	LT934125.1	21233	21233	-	21233	31.349928	31.349928	21233	21233	1	1
PC_12_8h	426	LT934125.1	21469	21473	-	21473	125.399712	94.049784	21469	21473	5	5
PC_12_8h	427	LT934125.1	21596	21596	-	21596	31.349928	31.349928	21596	21596	1	1
PC_12_8h	428	LT934125.1	21894	21971	-	21941	1253.997117	595.64863	21931	21947	17	78
PC_12_8h	429	LT934125.1	22377	22406	-	22377	125.399712	62.699856	22377	22406	30	30
PC_12_8h	430	LT934125.1	22793	22793	-	22793	31.349928	31.349928	22793	22793	1	1
PC_12_8h	431	LT934125.1	22976	22982	-	22976	62.699856	31.349928	22976	22982	7	7
PC_12_8h	432	LT934125.1	23144	23144	-	23144	31.349928	31.349928	23144	23144	1	1
PC_12_8h	433	LT934125.1	23589	23589	-	23589	31.349928	31.349928	23589	23589	1	1
PC_12_8h	434	LT934125.1	24033	24033	-	24033	31.349928	31.349928	24033	24033	1	1
PC_12_8h	435	LT934125.1	24728	24728	-	24728	31.349928	31.349928	24728	24728	1	1
PC_12_8h	436	LT934125.1	25273	25315	-	25313	501.598847	344.849207	25301	25315	15	43
PC_12_8h	437	LT934125.1	25576	25576	-	25576	31.349928	31.349928	25576	25576	1	1
PC_12_8h	438	LT934125.1	25788	25788	-	25788	31.349928	31.349928	25788	25788	1	1
PC_12_8h	439	LT934125.1	26456	26456	-	26456	31.349928	31.349928	26456	26456	1	1
PC_12_8h	440	LT934125.1	26768	26768	-	26768	31.349928	31.349928	26768	26768	1	1
PC_12_8h	441	LT934125.1	27113	27113	-	27113	31.349928	31.349928	27113	27113	1	1
PC_12_8h	442	LT934125.1	27759	27774	-	27759	94.049784	31.349928	27759	27774	16	16
PC_12_8h	443	LT934125.1	28572	28598	-	28572	94.049784	31.349928	28572	28598	27	27
PC_12_8h	444	LT934125.1	28685	29080	-	29046	2288.544743	188.099567	28722	29046	325	396
PC_12_8h	445	LT934125.1	29257	29300	-	29288	282.149352	125.399712	29257	29300	44	44
PC_12_8h	446	LT934125.1	29404	29418	-	29411	31224.528183	8840.679666	29408	29414	7	15
PC_12_8h	447	LT934125.1	29675	29686	-	29675	62.699856	31.349928	29675	29686	12	12
PC_12_8h	448	LT934125.1	29975	29998	-	29975	94.049784	31.349928	29975	29998	24	24
PC_12_8h	449	LT934125.1	30125	30125	-	30125	31.349928	31.349928	30125	30125	1	1
PC_12_8h	450	LT934125.1	30249	30320	-	30249	125.399712	31.349928	30249	30320	72	72
PC_12_8h	451	LT934125.1	30551	30602	-	30551	94.049784	31.349928	30551	30602	52	52
PC_12_8h	452	LT934125.1	30719	30719	-	30719	31.349928	31.349928	30719	30719	1	1
PC_12_8h	453	LT934125.1	30876	30882	-	30877	376.199135	250.799423	30876	30882	7	7
PC_12_8h	454	LT934125.1	30987	30987	-	30987	31.349928	31.349928	30987	30987	1	1
PC_12_8h	455	LT934125.1	31432	31432	-	31432	62.699856	62.699856	31432	31432	1	1
PC_12_8h	456	LT934125.1	31561	31561	-	31561	31.349928	31.349928	31561	31561	1	1
PC_12_8h	457	LT934125.1	31816	31824	-	31816	62.699856	31.349928	31816	31824	9	9
PC_12_8h	458	LT934125.1	32362	32370	-	32370	125.399712	62.699856	32362	32370	9	9
PC_12_8h	459	LT934125.1	32784	33035	-	32842	1222.64719	501.598846	32842	33015	174	252
PC_12_8h	460	LT934125.1	33652	33671	-	33652	62.699856	31.349928	33652	33671	20	20
PC_12_8h	461	LT934125.1	34467	34478	-	34474	658.348486	219.449495	34468	34478	11	12
PC_12_8h	462	LT934125.1	35198	35198	-	35198	31.349928	31.349928	35198	35198	1	1
PC_12_8h	463	LT934125.1	35366	35366	-	35366	31.349928	31.349928	35366	35366	1	1
PC_12_8h	464	LT934125.1	35570	35570	-	35570	31.349928	31.349928	35570	35570	1	1
PC_12_8h	465	LT934125.1	35765	35765	-	35765	31.349928	31.349928	35765	35765	1	1
PC_12_8h	466	LT934125.1	36397	36397	-	36397	31.349928	31.349928	36397	36397	1	1
PC_12_8h	467	LT934125.1	37065	37065	-	37065	31.349928	31.349928	37065	37065	1	1
PC_12_8h	468	LT934125.1	37207	37207	-	37207	31.349928	31.349928	37207	37207	1	1
PC_12_8h	469	LT934125.1	37460	37460	-	37460	31.349928	31.349928	37460	37460	1	1
PC_12_8h	470	LT934125.1	38386	38386	-	38386	31.349928	31.349928	38386	38386	1	1
PC_12_8h	471	LT934125.1	38839	38839	-	38839	31.349928	31.349928	38839	38839	1	1
PC_12_8h	472	LT934125.1	39296	39296	-	39296	31.349928	31.349928	39296	39296	1	1
PC_12_8h	473	LT934125.1	41655	41655	-	41655	31.349928	31.349928	41655	41655	1	1
PC_12_8h	474	LT934125.1	41992	41997	-	41995	564.298703	407.549063	41993	41995	3	6
PC_12_8h	475	LT934125.1	42111	42125	-	42111	62.699856	31.349928	42111	42125	15	15
PC_12_8h	476	LT934125.1	42252	42270	-	42252	94.049784	62.699856	42252	42270	19	19
PC_12_8h	477	LT934125.1	42641	42641	-	42641	62.699856	62.699856	42641	42641	1	1
PC_12_8h	478	LT934125.1	42811	42811	-	42811	31.349928	31.349928	42811	42811	1	1
PC_12_8h	479	LT934125.1	42984	43035	-	43011	156.74964	62.699856	42984	43035	52	52
PC_12_8h	480	LT934125.1	43245	43255	-	43245	62.699856	31.349928	43245	43255	11	11
PC_12_8h	481	LT934125.1	43403	43403	-	43403	31.349928	31.349928	43403	43403	1	1
PC_12_8h	482	LT934125.1	43892	43892	-	43892	31.349928	31.349928	43892	43892	1	1
PC_12_8h	483	LT934125.1	44147	44147	-	44147	31.349928	31.349928	44147	44147	1	1
PC_12_8h	484	LT934125.1	44753	44756	-	44756	94.049784	62.699856	44753	44756	4	4
PC_12_8h	485	LT934125.1	44886	44901	-	44893	940.497838	344.849207	44886	44893	8	16
PC_12_8h	486	LT934125.1	45649	45649	-	45649	31.349928	31.349928	45649	45649	1	1
PC_12_8h	487	LT934125.1	45865	45865	-	45865	31.349928	31.349928	45865	45865	1	1
PC_12_8h	488	LT934125.1	45967	45967	-	45967	31.349928	31.349928	45967	45967	1	1
PC_12_8h	489	LT934125.1	46104	46124	-	46104	188.099568	62.699856	46104	46124	21	21
PC_12_8h	490	LT934125.1	46354	46354	-	46354	31.349928	31.349928	46354	46354	1	1
PC_12_8h	491	LT934125.1	46988	46988	-	46988	31.349928	31.349928	46988	46988	1	1
PC_12_8h	492	LT934125.1	47403	47403	-	47403	31.349928	31.349928	47403	47403	1	1
PC_12_8h	493	LT934125.1	47531	47531	-	47531	31.349928	31.349928	47531	47531	1	1
PC_12_8h	494	LT934125.1	47638	47638	-	47638	31.349928	31.349928	47638	47638	1	1
PC_12_8h	495	LT934125.1	48169	48169	-	48169	31.349928	31.349928	48169	48169	1	1
PC_12_8h	496	LT934125.1	48442	48442	-	48442	31.349928	31.349928	48442	48442	1	1
PC_12_8h	497	LT934125.1	48740	48740	-	48740	31.349928	31.349928	48740	48740	1	1
PC_12_8h	498	LT934125.1	49161	49161	-	49161	31.349928	31.349928	49161	49161	1	1
PC_12_8h	499	LT934125.1	49384	49384	-	49384	31.349928	31.349928	49384	49384	1	1
PC_12_8h	500	LT934125.1	49590	49598	-	49590	62.699856	31.349928	49590	49598	9	9
PC_12_8h	501	LT934125.1	50137	50137	-	50137	31.349928	31.349928	50137	50137	1	1
PC_12_8h	502	LT934125.1	50346	50498	-	50346	407.549064	31.349928	50368	50478	111	153
PC_12_8h	503	LT934125.1	50589	50592	-	50592	156.74964	94.049784	50589	50592	4	4
PC_12_8h	504	LT934125.1	51139	51149	-	51147	5266.787887	4639.789328	51146	51147	2	11
PC_12_8h	505	LT934125.1	51479	51479	-	51479	31.349928	31.349928	51479	51479	1	1
PC_12_8h	506	LT934125.1	51638	51638	-	51638	31.349928	31.349928	51638	51638	1	1
PC_12_8h	507	LT934125.1	51785	51809	-	51785	62.699856	31.349928	51785	51809	25	25
PC_12_8h	508	LT934125.1	51953	51953	-	51953	31.349928	31.349928	51953	51953	1	1
PC_12_8h	509	LT934125.1	52172	52172	-	52172	31.349928	31.349928	52172	52172	1	1
PC_12_8h	510	LT934125.1	52702	52702	-	52702	31.349928	31.349928	52702	52702	1	1
PC_12_8h	511	LT934125.1	52992	52998	-	52992	94.049784	62.699856	52992	52998	7	7
PC_12_8h	512	LT934125.1	53159	53159	-	53159	31.349928	31.349928	53159	53159	1	1
PC_12_8h	513	LT934125.1	53264	53264	-	53264	31.349928	31.349928	53264	53264	1	1
PC_12_8h	514	LT934125.1	53555	53555	-	53555	31.349928	31.349928	53555	53555	1	1
PC_12_8h	515	LT934125.1	53869	53872	-	53869	62.699856	31.349928	53869	53872	4	4
PC_12_8h	516	LT934125.1	54069	54069	-	54069	31.349928	31.349928	54069	54069	1	1
PC_12_8h	517	LT934125.1	54702	54702	-	54702	31.349928	31.349928	54702	54702	1	1
PC_12_8h	518	LT934125.1	54836	54836	-	54836	62.699856	62.699856	54836	54836	1	1
PC_12_8h	519	LT934125.1	55125	55148	-	55125	62.699856	31.349928	55125	55148	24	24
PC_12_8h	520	LT934125.1	55358	55618	-	55438	2163.14503	188.099567	55375	55595	221	261
PC_12_8h	521	LT934125.1	55661	55808	-	55679	1191.297262	188.099567	55663	55796	134	148
PC_12_8h	522	LT934125.1	56185	56272	-	56188	28967.333377	17744.059189	56187	56190	4	88
PC_12_8h	523	LT934125.1	56573	56573	-	56573	31.349928	31.349928	56573	56573	1	1
PC_12_8h	524	LT934125.1	56776	56776	-	56776	62.699856	62.699856	56776	56776	1	1
PC_12_8h	525	LT934125.1	56944	56950	-	56946	3887.391059	3197.692645	56946	56946	1	7
PC_12_8h	526	LT934125.1	57071	57071	-	57071	31.349928	31.349928	57071	57071	1	1
PC_12_8h	527	LT934125.1	57182	57182	-	57182	31.349928	31.349928	57182	57182	1	1
PC_12_8h	528	LT934125.1	57310	57313	-	57310	62.699856	31.349928	57310	57313	4	4
PC_12_8h	529	LT934125.1	57595	57595	-	57595	31.349928	31.349928	57595	57595	1	1
PC_12_8h	530	LT934125.1	57702	57702	-	57702	31.349928	31.349928	57702	57702	1	1
PC_12_8h	531	LT934125.1	57824	57824	-	57824	31.349928	31.349928	57824	57824	1	1
PC_12_8h	532	LT934125.1	58012	58012	-	58012	62.699856	62.699856	58012	58012	1	1
PC_12_8h	533	LT934125.1	58553	58573	-	58570	846.448054	564.298702	58570	58572	3	21
PC_12_8h	534	LT934125.1	58724	58724	-	58724	31.349928	31.349928	58724	58724	1	1
PC_12_8h	535	LT934125.1	58863	58863	-	58863	31.349928	31.349928	58863	58863	1	1
PC_12_8h	536	LT934125.1	59016	59016	-	59016	125.399712	125.399712	59016	59016	1	1
PC_12_8h	537	LT934125.1	59274	59281	-	59277	470.248919	282.149351	59276	59279	4	8
PC_12_8h	538	LT934125.1	59770	59770	-	59770	31.349928	31.349928	59770	59770	1	1
PC_12_8h	539	LT934125.1	59887	59887	-	59887	31.349928	31.349928	59887	59887	1	1
PC_12_8h	540	LT934125.1	60546	60546	-	60546	31.349928	31.349928	60546	60546	1	1
PC_12_8h	541	LT934125.1	61441	61441	-	61441	31.349928	31.349928	61441	61441	1	1
PC_12_8h	542	LT934125.1	61732	61732	-	61732	31.349928	31.349928	61732	61732	1	1
PC_12_8h	543	LT934125.1	62076	62081	-	62081	94.049784	62.699856	62076	62081	6	6
PC_12_8h	544	LT934125.1	62682	62682	-	62682	31.349928	31.349928	62682	62682	1	1
PC_12_8h	545	LT934125.1	63417	63438	-	63420	219167.345916	197786.695091	63420	63420	1	22
PC_12_8h	546	LT934125.1	63682	63682	-	63682	31.349928	31.349928	63682	63682	1	1
PC_12_8h	547	LT934125.1	63937	63943	-	63937	62.699856	31.349928	63937	63943	7	7
PC_12_8h	548	LT934125.1	64124	64128	-	64125	250.799424	94.049784	64124	64128	5	5
PC_12_8h	549	LT934125.1	64236	64236	-	64236	31.349928	31.349928	64236	64236	1	1
PC_12_8h	550	LT934125.1	64624	64697	-	64624	250.799424	94.049784	64624	64697	74	74
PC_12_8h	551	LT934125.1	64947	64952	-	64947	125.399712	62.699856	64947	64952	6	6
PC_12_8h	552	LT934125.1	65718	65753	-	65752	2382.59452	877.797981	65749	65752	4	36
PC_12_8h	553	LT934125.1	66088	66088	-	66088	31.349928	31.349928	66088	66088	1	1
PC_12_8h	554	LT934125.1	66354	66354	-	66354	125.399712	125.399712	66354	66354	1	1
PC_12_8h	555	LT934125.1	66750	66761	-	66750	188.099568	125.399712	66750	66761	12	12
PC_12_8h	556	LT934125.1	66862	66862	-	66862	31.349928	31.349928	66862	66862	1	1
PC_12_8h	557	LT934125.1	67723	67724	-	67724	344.849207	313.499279	67724	67724	1	2
PC_12_8h	558	LT934125.1	67883	67883	-	67883	31.349928	31.349928	67883	67883	1	1
PC_12_8h	559	LT934125.1	67985	67985	-	67985	31.349928	31.349928	67985	67985	1	1
PC_12_8h	560	LT934125.1	68087	68092	-	68087	62.699856	31.349928	68087	68092	6	6
PC_12_8h	561	LT934125.1	68211	68211	-	68211	31.349928	31.349928	68211	68211	1	1
PC_12_8h	562	LT934125.1	68351	68351	-	68351	31.349928	31.349928	68351	68351	1	1
PC_12_8h	563	LT934125.1	68527	68549	-	68527	156.74964	94.049784	68527	68549	23	23
PC_12_8h	564	LT934125.1	68709	68716	-	68709	62.699856	31.349928	68709	68716	8	8
PC_12_8h	565	LT934125.1	68866	68921	-	68921	313.49928	62.699856	68884	68921	38	56
PC_12_8h	566	LT934125.1	69140	69140	-	69140	31.349928	31.349928	69140	69140	1	1
PC_12_8h	567	LT934125.1	69252	69263	-	69254	282.149352	62.699856	69252	69263	12	12
PC_12_8h	568	LT934125.1	69502	69502	-	69502	31.349928	31.349928	69502	69502	1	1
PC_12_8h	569	LT934125.1	69716	69716	-	69716	31.349928	31.349928	69716	69716	1	1
PC_12_8h	570	LT934125.1	69990	70020	-	69990	94.049784	31.349928	69990	70020	31	31
PC_12_8h	571	LT934125.1	70272	70272	-	70272	31.349928	31.349928	70272	70272	1	1
PC_12_8h	572	LT934125.1	70431	70477	-	70451	1348.046901	564.298702	70436	70470	35	47
PC_12_8h	573	LT934125.1	70923	70923	-	70923	31.349928	31.349928	70923	70923	1	1
PC_12_8h	574	LT934125.1	71411	71428	-	71411	125.399712	31.349928	71411	71428	18	18
PC_12_8h	575	LT934125.1	71678	71678	-	71678	31.349928	31.349928	71678	71678	1	1
PC_12_8h	576	LT934125.1	71881	71889	-	71882	344.849208	94.049784	71882	71889	8	9
PC_12_8h	577	LT934125.1	72035	72072	-	72035	125.399712	31.349928	72035	72072	38	38
PC_12_8h	578	LT934125.1	72174	72177	-	72174	94.049784	62.699856	72174	72177	4	4
PC_12_8h	579	LT934125.1	72435	72435	-	72435	31.349928	31.349928	72435	72435	1	1
PC_12_8h	580	LT934125.1	72584	72592	-	72584	94.049784	31.349928	72584	72592	9	9
PC_12_8h	581	LT934125.1	72705	72738	-	72738	125.399712	62.699856	72705	72738	34	34
PC_12_8h	582	LT934125.1	73105	73108	-	73108	219.449495	188.099567	73105	73108	4	4
PC_12_8h	583	LT934125.1	73486	73486	-	73486	31.349928	31.349928	73486	73486	1	1
PC_12_8h	584	LT934125.1	73656	73656	-	73656	31.349928	31.349928	73656	73656	1	1
PC_12_8h	585	LT934125.1	74342	74345	-	74345	94.049784	62.699856	74342	74345	4	4
PC_12_8h	586	LT934125.1	74759	74759	-	74759	31.349928	31.349928	74759	74759	1	1
PC_12_8h	587	LT934125.1	75610	75624	-	75610	62.699856	31.349928	75610	75624	15	15
PC_12_8h	588	LT934125.1	75750	75750	-	75750	31.349928	31.349928	75750	75750	1	1
PC_12_8h	589	LT934125.1	75946	75946	-	75946	31.349928	31.349928	75946	75946	1	1
PC_12_8h	590	LT934125.1	76311	76311	-	76311	31.349928	31.349928	76311	76311	1	1
PC_12_8h	591	LT934125.1	76596	76596	-	76596	31.349928	31.349928	76596	76596	1	1
PC_12_8h	592	LT934125.1	76860	76865	-	76860	344.849207	282.149351	76860	76864	5	6
PC_12_8h	593	LT934125.1	77139	77139	-	77139	31.349928	31.349928	77139	77139	1	1
PC_12_8h	594	LT934125.1	77603	77603	-	77603	31.349928	31.349928	77603	77603	1	1
PC_12_8h	595	LT934125.1	78490	78490	-	78490	31.349928	31.349928	78490	78490	1	1
PC_12_8h	596	LT934125.1	78879	78879	-	78879	31.349928	31.349928	78879	78879	1	1
PC_12_8h	597	LT934125.1	79245	79245	-	79245	31.349928	31.349928	79245	79245	1	1
PC_12_8h	598	LT934125.1	79571	79571	-	79571	31.349928	31.349928	79571	79571	1	1
