seqnames	strand	TR_ID	TR_start	TR_end	correct_tss	correct_tes	sample	count
LT934125.1	+	111332	53709	55158	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
4	+	111333	77269420	77269681	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	111334	80352	81021	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	+	111335	119832	120469	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111336	31155	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
12	+	111337	1320873	1322584	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
9	-	111338	92104851	92108248	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111339	16099	16219	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
6	-	111340	166550583	166552795	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
5	+	111341	415771	416800	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
X	+	111342	41376657	41376771	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
15	+	111343	32431412	32431521	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111344	102361	103103	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111345	140614	141356	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
2	-	111346	59238809	59240279	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
X	-	111347	61735248	61735984	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111348	92072	92399	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111349	54814	55156	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
4	+	111350	22052002	22053677	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	111351	28427	29399	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111352	55268	55871	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111353	53669	55145	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111354	55273	55584	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	96522	119692	120477	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	-	111355	127982	128732	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111356	114985	115735	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	111357	32686	33663	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
15	+	111358	109452188	109455529	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
5	-	111359	21828767	21828892	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	2
X	+	111360	36997158	37005499	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
14	-	47993	29769040	29769562	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	111361	54241	55156	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111362	118887	120472	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
18	+	111363	48538009	48538793	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
6	+	111364	54566332	54568342	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111365	123254	126151	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
7	-	111366	59838478	59838746	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	111367	9654	10426	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	6375	1914	2273	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
3	-	104071	11373489	11375070	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	3
14	-	111368	73800762	73801333	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
X	+	111369	124928254	124929772	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
2	-	111370	40284621	40285085	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
5	-	111371	21984753	21992302	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	111372	16590	16801	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
MT	+	13181	4584	4881	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	4
X	+	111373	22069033	22069318	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
1	+	111374	50939205	50942191	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	92979	80350	80545	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
15	+	111375	109452188	109455529	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111376	126778	127065	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111377	116652	116937	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
12	-	111378	52096161	52096646	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
5	-	111379	64129679	64131849	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111380	119013	120474	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
4	+	111381	96099465	96099686	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
4	+	111382	36225459	36228075	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	111383	80354	81770	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
15	+	111384	37671113	37671517	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	60647	122819	122912	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
12	+	71944	1322066	1323214	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	7
10	+	111385	48382589	48384222	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
Y	+	111386	10025907	10027148	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
5	+	111387	21433591	21433691	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
AEMK02000452.1	-	529	1167886	1168233	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	72382	92070	92345	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111388	71097	71531	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
16	-	111389	60485531	60486207	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
2	-	111390	59238802	59240279	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111391	1003	2271	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
5	-	111392	64129680	64131836	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	47650	53653	55156	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	2
6	+	111393	7188405	7190809	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
6	+	111394	19278278	19279513	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
16	-	111395	52767283	52767615	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
13	+	111396	24081066	24081540	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
1	-	111397	120160685	120161146	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
1	-	111398	127765771	127766101	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	26645	32043	32410	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	5
4	+	111399	38719585	38720417	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
4	-	111400	46994251	46994439	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	14951	71314	71541	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	-	111401	92071	93043	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	102860	125760	126151	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	101445	16583	16740	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111402	122773	122903	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
6	+	111403	81526315	81526929	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	35581	71087	71544	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	4
14	-	111404	113668148	113668676	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	85947	118926	120475	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	+	111405	59070	60319	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
X	+	111406	15607714	15609604	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	111407	71546	72876	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	111408	55270	56185	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	7457	120187	120477	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	5
LT934125.1	+	8322	9683	10424	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
X	+	111409	38035676	38036151	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	2
5	-	111410	64129679	64131851	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	66281	80354	81796	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	4
3	-	111411	102984266	102984640	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	-	111412	67092887	67093093	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111413	68678	70521	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	111414	70651	71524	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
AEMK02000400.1	-	111415	139951	141033	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
14	-	111416	40425080	40425570	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	4
7	+	111417	58024008	58024502	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	27407	71332	71544	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
1	-	111418	30920807	30923404	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
4	-	111419	88592408	88593106	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111420	9654	10429	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
3	+	111421	55160253	55160750	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
5	-	111422	15774851	15775609	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	111423	92067	92466	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	34876	15928	16222	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	5
LT934125.1	-	111424	55270	56191	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	111425	80366	80527	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
11	+	111426	4735804	4736173	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111427	9020	10426	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	-	111428	168747916	168748010	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
MT	+	111429	3175	3419	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
4	+	111430	96098948	96099686	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
9	+	81751	9629720	9630399	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
5	+	111431	59523640	59523807	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111432	65807	71541	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
3	-	111433	41540650	41541084	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111434	126753	127234	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111435	116483	116962	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
6	+	20930	120472182	120473207	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	4
LT934125.1	+	37034	70617	71541	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	3
14	-	111436	112822498	112822906	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
AEMK02000452.1	+	111437	3511267	3512786	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111438	70563	71541	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111439	32686	38421	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
1	-	111440	253863913	253864542	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
4	-	54656	46994252	46994688	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	+	111441	1655	2273	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	67615	92067	92984	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
1	-	56498	30920811	30921940	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111442	79457	79990	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	58872	28429	28701	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	111443	16589	17713	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111444	92064	92230	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
5	-	111445	64129679	64131851	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111446	70531	71541	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111447	15450	16219	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
9	-	111448	36388202	36388350	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
1	+	111449	190400729	190402757	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
12	+	111450	6162527	6164143	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	40785	80355	80656	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	16536	79863	79996	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	3
LT934125.1	-	111451	55270	56191	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111452	9689	10429	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
4	+	111453	21801663	21802451	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
6	-	111454	134396098	134397357	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
4	+	111455	110961100	110961963	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
15	-	111456	107938099	107938572	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	-	93683	92067	92437	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
12	+	111457	1320904	1323217	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111458	80352	81311	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	18073	9322	10426	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	3
LT934125.1	-	111459	16581	19473	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	93628	119670	120477	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	5
8	-	111460	43753998	43756397	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	41265	69928	70518	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111461	116424	116705	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	111462	127012	127293	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	100994	119331	120477	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
1	-	111463	265932776	265934904	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111464	92072	92825	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	48120	63167	63424	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
13	+	111465	24079738	24081540	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111466	53655	55140	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	14638	16583	17094	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	+	111467	48624	49647	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111468	14348	16222	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	111469	102358	103467	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111470	140250	141359	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111471	51886	52435	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
5	-	111472	15150229	15152168	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
18	+	33269	50248563	50249070	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	4
LT934125.1	-	111473	63160	64642	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	9573	51244	52428	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111474	71546	72158	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111475	21477	21814	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	+	111476	2095	2269	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111477	2778	4171	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111478	8487	9067	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111479	32123	32403	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
1	+	87987	82354824	82355095	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
12	+	111480	1322066	1323219	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
13	+	111481	140594499	140594636	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111482	32706	32883	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111483	52460	55161	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
1	-	111484	108730290	108730611	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111485	32178	32416	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
6	+	111486	165859563	165859918	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111487	127048	127253	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111488	116464	116669	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111489	79455	79993	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
8	-	111490	56283085	56284424	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
14	-	111491	120728268	120729537	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
2	+	111492	14923320	14923527	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
5	-	111493	39194590	39195461	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
15	-	111494	26381941	26383125	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111495	44873	46029	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
2	-	111496	59242301	59243308	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
9	+	111497	103208497	103209883	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	100041	120048	120477	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	23950	69856	70521	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	4
5	-	111498	51939485	51939882	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
4	+	111499	45669581	45671967	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	70696	92071	92358	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	-	111500	126765	127115	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	+	111501	116602	116950	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	2
17	-	111502	38638295	38638575	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111503	116118	116684	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	111504	127033	127599	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111505	118942	120477	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
6	-	16429	104629408	104629747	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
1	-	111506	110432967	110433120	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
14	-	111507	29769040	29769187	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
2	+	111508	14923314	14923530	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
7	+	111509	9070020	9070220	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111510	32144	32387	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111511	53718	55156	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
2	+	111512	8936321	8936908	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
6	-	111513	19954698	19955767	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
6	-	111514	168716783	168717029	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111515	44905	46039	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	+	111516	54566773	54568339	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111517	48640	49647	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	+	111518	54566334	54568342	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111519	10141	10426	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
4	+	111520	36223400	36228075	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111521	121390	122915	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	83618	54928	55156	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	12585	31098	32414	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111522	55281	55509	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111523	60239	62341	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
1	-	111524	9351137	9351432	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
1	+	111525	76958959	76959227	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111526	71549	72550	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
1	-	111527	30920804	30922909	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111528	14763	16224	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
4	+	111529	62603197	62605889	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
14	-	111530	111454861	111455752	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
MT	+	111531	11294	11758	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
2	-	111532	40284621	40285077	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
11	-	111533	54082977	54083425	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	59328	60234	62338	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	6
2	+	111534	507895	509818	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
1	-	111535	96683163	96684006	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111536	124948	125230	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
15	-	18607	105802861	105803253	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	+	111537	15532	16224	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	74372	126753	126945	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	5
LT934125.1	+	74373	116772	116962	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	5
LT934125.1	+	56521	9159	10421	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111538	9724	10427	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111539	16583	18911	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111540	54817	55160	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	111541	92071	92477	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111542	31876	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	-	111543	80352	81372	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	111544	62014	62340	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
8	+	111545	90839901	90840567	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111546	69247	71542	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	70812	55268	55524	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	62483	10001	10426	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111547	126031	126148	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
MT	+	111548	7688	8037	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	57291	49263	49645	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111549	93253	93666	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
MT	+	111550	8243	8885	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
18	-	60082	51093598	51094102	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	10
9	-	111551	83210689	83211190	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	75627	28441	29406	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	3
1	-	111552	110432967	110433477	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
3	+	111553	40001326	40003107	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111554	53650	55161	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	29389	64133	64886	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	+	111555	45758	46038	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	75121	9268	10416	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111556	125931	126151	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111557	47438	49647	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	+	111558	54566362	54568342	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	111559	92071	93296	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111560	54599	55158	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
8	+	103381	55750688	55751776	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	111561	120103	120457	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
4	-	111562	77198609	77198699	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	111563	54428	55151	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
