group	cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	shape.score	cluster_width	group.y	hpi	cell_line	Time
GCTG	253	LT934125.1	44882	44882	+	44882	54.571748	54.571748	44882	44882	1	0	1	C6_12h	12h	C6	12
GCTG	254	LT934125.1	44970	44970	+	44970	27.285874	27.285874	44970	44970	1	0	1	C6_12h	12h	C6	12
GCTG	256	LT934125.1	45064	45065	+	45064	54.571748	27.285874	45064	45065	2	1	2	C6_12h	12h	C6	12
GCTG	257	LT934125.1	45110	45110	+	45110	27.285874	27.285874	45110	45110	1	0	1	C6_12h	12h	C6	12
GCTG	259	LT934125.1	45204	45204	+	45204	27.285874	27.285874	45204	45204	1	0	1	C6_12h	12h	C6	12
GCTG	260	LT934125.1	45306	45306	+	45306	54.571748	54.571748	45306	45306	1	0	1	C6_12h	12h	C6	12
GCTG	264	LT934125.1	45596	45608	+	45596	81.857622	27.285874	45596	45608	13	5.8650581894328	13	C6_12h	12h	C6	12
GCTG	265	LT934125.1	45650	45650	+	45650	27.285874	27.285874	45650	45650	1	0	1	C6_12h	12h	C6	12
GCTG	266	LT934125.1	45723	45723	+	45723	54.571748	54.571748	45723	45723	1	0	1	C6_12h	12h	C6	12
GCTG	267	LT934125.1	45861	45866	+	45861	54.571748	27.285874	45861	45866	6	2.58496250072116	6	C6_12h	12h	C6	12
GCTG	269	LT934125.1	46017	46029	+	46023	2564.872164	900.433845	46021	46027	7	5.88724077685797	13	C6_12h	12h	C6	12
GCTG	271	LT934125.1	46151	46151	+	46151	27.285874	27.285874	46151	46151	1	0	1	C6_12h	12h	C6	12
GCTG	272	LT934125.1	46235	46235	+	46235	1555.294824	1555.294824	46235	46235	1	0	1	C6_12h	12h	C6	12
GCTG	275	LT934125.1	46451	46453	+	46453	81.857622	54.571748	46451	46453	3	1.45546446154482	3	C6_12h	12h	C6	12
GCTG	277	LT934125.1	46529	46529	+	46529	27.285874	27.285874	46529	46529	1	0	1	C6_12h	12h	C6	12
GCTG	279	LT934125.1	46677	46682	+	46682	136.42937	81.857622	46677	46682	6	2.50987087671823	6	C6_12h	12h	C6	12
GCTG	282	LT934125.1	46782	46782	+	46782	27.285874	27.285874	46782	46782	1	0	1	C6_12h	12h	C6	12
GCTG	283	LT934125.1	46871	46871	+	46871	27.285874	27.285874	46871	46871	1	0	1	C6_12h	12h	C6	12
GCTG	285	LT934125.1	46978	46978	+	46978	27.285874	27.285874	46978	46978	1	0	1	C6_12h	12h	C6	12
GCTG	286	LT934125.1	47039	47039	+	47039	27.285874	27.285874	47039	47039	1	0	1	C6_12h	12h	C6	12
GCTG	287	LT934125.1	47140	47140	+	47140	27.285874	27.285874	47140	47140	1	0	1	C6_12h	12h	C6	12
GCTG	288	LT934125.1	47192	47192	+	47192	27.285874	27.285874	47192	47192	1	0	1	C6_12h	12h	C6	12
GCTG	289	LT934125.1	47311	47317	+	47317	354.716364	191.001119	47315	47317	3	1.55305523531197	7	C6_12h	12h	C6	12
GCTG	291	LT934125.1	47562	47562	+	47562	27.285874	27.285874	47562	47562	1	0	1	C6_12h	12h	C6	12
GCTG	292	LT934125.1	47642	47642	+	47642	27.285874	27.285874	47642	47642	1	0	1	C6_12h	12h	C6	12
GCTG	295	LT934125.1	47802	47802	+	47802	27.285874	27.285874	47802	47802	1	0	1	C6_12h	12h	C6	12
GCTG	296	LT934125.1	47877	47877	+	47877	27.285874	27.285874	47877	47877	1	0	1	C6_12h	12h	C6	12
GCTG	298	LT934125.1	48012	48012	+	48012	27.285874	27.285874	48012	48012	1	0	1	C6_12h	12h	C6	12
GCTG	299	LT934125.1	48066	48066	+	48066	54.571748	54.571748	48066	48066	1	0	1	C6_12h	12h	C6	12
GCTG	301	LT934125.1	48172	48174	+	48173	109.143496	54.571748	48172	48174	3	2.37744375108173	3	C6_12h	12h	C6	12
GCTG	302	LT934125.1	48225	48225	+	48225	27.285874	27.285874	48225	48225	1	0	1	C6_12h	12h	C6	12
GCTG	303	LT934125.1	48259	48267	+	48267	136.42937	109.143496	48259	48267	9	2.28845791722707	9	C6_12h	12h	C6	12
GCTG	305	LT934125.1	48407	48407	+	48407	27.285874	27.285874	48407	48407	1	0	1	C6_12h	12h	C6	12
GCTG	306	LT934125.1	48491	48494	+	48494	682.146852	654.860978	48494	48494	1	0	4	C6_12h	12h	C6	12
GCTG	307	LT934125.1	48559	48570	+	48567	22292.559142	17790.389915	48567	48570	4	1.56581804664185	12	C6_12h	12h	C6	12
GCTG	308	LT934125.1	48612	48620	+	48617	245.572866	109.143496	48612	48620	9	6.52628562427759	9	C6_12h	12h	C6	12
GCTG	309	LT934125.1	48686	48692	+	48686	136.42937	54.571748	48686	48692	7	5.39553429702283	7	C6_12h	12h	C6	12
GCTG	311	LT934125.1	48739	48775	+	48750	436.573985	191.001119	48745	48770	26	11.2983409901484	37	C6_12h	12h	C6	12
GCTG	313	LT934125.1	48882	48929	+	48926	491.145733	136.429371	48890	48927	38	15.8718186800431	48	C6_12h	12h	C6	12
GCTG	314	LT934125.1	49012	49025	+	49025	436.573985	163.715245	49012	49025	14	9.45540828977818	14	C6_12h	12h	C6	12
GCTG	316	LT934125.1	49115	49132	+	49116	272.858741	136.429371	49115	49127	13	6.13437701541646	18	C6_12h	12h	C6	12
GCTG	317	LT934125.1	49188	49206	+	49196	272.858741	191.001119	49196	49202	7	1.52597831055877	19	C6_12h	12h	C6	12
GCTG	318	LT934125.1	49261	49272	+	49265	245.572866	109.143496	49261	49272	12	6.28341854958326	12	C6_12h	12h	C6	12
GCTG	319	LT934125.1	49331	49331	+	49331	54.571748	54.571748	49331	49331	1	0	1	C6_12h	12h	C6	12
GCTG	322	LT934125.1	49503	49506	+	49506	109.143496	54.571748	49503	49506	4	3	4	C6_12h	12h	C6	12
GCTG	323	LT934125.1	49574	49577	+	49574	81.857622	27.285874	49574	49577	4	3.16992500144231	4	C6_12h	12h	C6	12
GCTG	324	LT934125.1	49681	49681	+	49681	27.285874	27.285874	49681	49681	1	0	1	C6_12h	12h	C6	12
GCTG	326	LT934125.1	49806	49806	+	49806	27.285874	27.285874	49806	49806	1	0	1	C6_12h	12h	C6	12
GCTG	327	LT934125.1	49848	49848	+	49848	27.285874	27.285874	49848	49848	1	0	1	C6_12h	12h	C6	12
GCTG	329	LT934125.1	50142	50142	+	50142	27.285874	27.285874	50142	50142	1	0	1	C6_12h	12h	C6	12
GCTG	331	LT934125.1	50365	50365	+	50365	27.285874	27.285874	50365	50365	1	0	1	C6_12h	12h	C6	12
GCTG	332	LT934125.1	50425	50425	+	50425	27.285874	27.285874	50425	50425	1	0	1	C6_12h	12h	C6	12
GCTG	333	LT934125.1	50551	50551	+	50551	27.285874	27.285874	50551	50551	1	0	1	C6_12h	12h	C6	12
GCTG	334	LT934125.1	50629	50629	+	50629	27.285874	27.285874	50629	50629	1	0	1	C6_12h	12h	C6	12
GCTG	335	LT934125.1	50809	50809	+	50809	27.285874	27.285874	50809	50809	1	0	1	C6_12h	12h	C6	12
GCTG	336	LT934125.1	50877	50877	+	50877	27.285874	27.285874	50877	50877	1	0	1	C6_12h	12h	C6	12
GCTG	337	LT934125.1	50946	50946	+	50946	27.285874	27.285874	50946	50946	1	0	1	C6_12h	12h	C6	12
GCTG	338	LT934125.1	51148	51150	+	51148	54.571748	27.285874	51148	51150	3	1.58496250072116	3	C6_12h	12h	C6	12
GCTG	339	LT934125.1	51230	51239	+	51235	6112.035799	3710.878878	51235	51237	3	1.72593983158817	10	C6_12h	12h	C6	12
GCTG	340	LT934125.1	51289	51289	+	51289	27.285874	27.285874	51289	51289	1	0	1	C6_12h	12h	C6	12
GCTG	341	LT934125.1	51394	51394	+	51394	27.285874	27.285874	51394	51394	1	0	1	C6_12h	12h	C6	12
GCTG	342	LT934125.1	51464	51471	+	51464	54.571748	27.285874	51464	51471	8	3	8	C6_12h	12h	C6	12
GCTG	343	LT934125.1	51537	51537	+	51537	27.285874	27.285874	51537	51537	1	0	1	C6_12h	12h	C6	12
GCTG	344	LT934125.1	51597	51600	+	51597	54.571748	27.285874	51597	51600	4	2	4	C6_12h	12h	C6	12
GCTG	345	LT934125.1	51681	51690	+	51681	136.42937	81.857622	51681	51690	10	4.55419929642149	10	C6_12h	12h	C6	12
GCTG	346	LT934125.1	51754	51759	+	51759	81.857622	54.571748	51754	51759	6	2.37376029559931	6	C6_12h	12h	C6	12
GCTG	347	LT934125.1	51813	51813	+	51813	27.285874	27.285874	51813	51813	1	0	1	C6_12h	12h	C6	12
GCTG	348	LT934125.1	51892	51905	+	51892	109.143496	27.285874	51892	51905	14	7.61470984411521	14	C6_12h	12h	C6	12
GCTG	349	LT934125.1	51985	51990	+	51990	163.715245	136.429371	51985	51990	6	1.68028357847865	6	C6_12h	12h	C6	12
GCTG	350	LT934125.1	52044	52053	+	52047	463.859859	382.002237	52047	52052	6	0.91342062870705	10	C6_12h	12h	C6	12
GCTG	351	LT934125.1	52091	52106	+	52097	163.715244	81.857622	52091	52106	16	5.83659166810898	16	C6_12h	12h	C6	12
GCTG	355	LT934125.1	52302	52317	+	52317	272.858741	191.001119	52308	52317	10	3.27683865527975	16	C6_12h	12h	C6	12
GCTG	356	LT934125.1	52381	52390	+	52381	163.715244	109.143496	52381	52390	10	4.15782209552609	10	C6_12h	12h	C6	12
GCTG	357	LT934125.1	52435	52461	+	52460	3438.020137	1882.725313	52444	52460	17	5.85877273428899	27	C6_12h	12h	C6	12
GCTG	358	LT934125.1	52562	52566	+	52562	54.571748	27.285874	52562	52566	5	2.32192809488736	5	C6_12h	12h	C6	12
GCTG	359	LT934125.1	52652	52652	+	52652	27.285874	27.285874	52652	52652	1	0	1	C6_12h	12h	C6	12
GCTG	362	LT934125.1	52741	52745	+	52741	81.857622	27.285874	52741	52745	5	3.68016895976738	5	C6_12h	12h	C6	12
GCTG	364	LT934125.1	52882	52882	+	52882	54.571748	54.571748	52882	52882	1	0	1	C6_12h	12h	C6	12
GCTG	365	LT934125.1	52923	52923	+	52923	27.285874	27.285874	52923	52923	1	0	1	C6_12h	12h	C6	12
GCTG	367	LT934125.1	53004	53004	+	53004	81.857622	81.857622	53004	53004	1	0	1	C6_12h	12h	C6	12
GCTG	368	LT934125.1	53085	53091	+	53085	54.571748	27.285874	53085	53091	7	2.8073549220576	7	C6_12h	12h	C6	12
GCTG	370	LT934125.1	53213	53216	+	53213	81.857622	27.285874	53213	53216	4	3.16992500144231	4	C6_12h	12h	C6	12
GCTG	371	LT934125.1	53319	53319	+	53319	54.571748	54.571748	53319	53319	1	0	1	C6_12h	12h	C6	12
GCTG	374	LT934125.1	53485	53485	+	53485	27.285874	27.285874	53485	53485	1	0	1	C6_12h	12h	C6	12
GCTG	376	LT934125.1	53640	53648	+	53648	7749.188246	7312.61426	53648	53648	1	0	9	C6_12h	12h	C6	12
GCTG	377	LT934125.1	53723	53723	+	53723	27.285874	27.285874	53723	53723	1	0	1	C6_12h	12h	C6	12
GCTG	378	LT934125.1	53767	53767	+	53767	27.285874	27.285874	53767	53767	1	0	1	C6_12h	12h	C6	12
GCTG	379	LT934125.1	53847	53847	+	53847	27.285874	27.285874	53847	53847	1	0	1	C6_12h	12h	C6	12
GCTG	380	LT934125.1	53929	53931	+	53931	109.143496	81.857622	53929	53931	3	1.28584540492312	3	C6_12h	12h	C6	12
GCTG	382	LT934125.1	53990	54000	+	54000	109.143496	54.571748	53990	54000	11	5.18914742795595	11	C6_12h	12h	C6	12
GCTG	383	LT934125.1	54036	54042	+	54042	163.715244	81.857622	54036	54042	7	4.09634608687654	7	C6_12h	12h	C6	12
GCTG	385	LT934125.1	54122	54122	+	54122	27.285874	27.285874	54122	54122	1	0	1	C6_12h	12h	C6	12
GCTG	386	LT934125.1	54168	54168	+	54168	54.571748	54.571748	54168	54168	1	0	1	C6_12h	12h	C6	12
GCTG	387	LT934125.1	54252	54252	+	54252	27.285874	27.285874	54252	54252	1	0	1	C6_12h	12h	C6	12
GCTG	388	LT934125.1	54292	54292	+	54292	54.571748	54.571748	54292	54292	1	0	1	C6_12h	12h	C6	12
GCTG	389	LT934125.1	54342	54342	+	54342	27.285874	27.285874	54342	54342	1	0	1	C6_12h	12h	C6	12
GCTG	390	LT934125.1	54392	54392	+	54392	27.285874	27.285874	54392	54392	1	0	1	C6_12h	12h	C6	12
GCTG	392	LT934125.1	54472	54475	+	54472	136.42937	81.857622	54472	54475	4	1.94190118890934	4	C6_12h	12h	C6	12
GCTG	393	LT934125.1	54570	54570	+	54570	27.285874	27.285874	54570	54570	1	0	1	C6_12h	12h	C6	12
GCTG	394	LT934125.1	54612	54626	+	54626	136.42937	81.857622	54612	54626	15	5.35615398451885	15	C6_12h	12h	C6	12
GCTG	395	LT934125.1	54671	54676	+	54676	81.857622	54.571748	54671	54676	6	2.37376029559931	6	C6_12h	12h	C6	12
GCTG	396	LT934125.1	54745	54745	+	54745	54.571748	54.571748	54745	54745	1	0	1	C6_12h	12h	C6	12
GCTG	399	LT934125.1	54864	54868	+	54868	109.143496	81.857622	54864	54868	5	1.88372946994919	5	C6_12h	12h	C6	12
GCTG	400	LT934125.1	54927	54935	+	54927	81.857622	27.285874	54927	54935	9	5.02421225738452	9	C6_12h	12h	C6	12
GCTG	401	LT934125.1	55038	55038	+	55038	27.285874	27.285874	55038	55038	1	0	1	C6_12h	12h	C6	12
GCTG	402	LT934125.1	55097	55097	+	55097	27.285874	27.285874	55097	55097	1	0	1	C6_12h	12h	C6	12
GCTG	403	LT934125.1	55187	55187	+	55187	27.285874	27.285874	55187	55187	1	0	1	C6_12h	12h	C6	12
GCTG	404	LT934125.1	55324	55324	+	55324	27.285874	27.285874	55324	55324	1	0	1	C6_12h	12h	C6	12
GCTG	405	LT934125.1	55458	55458	+	55458	54.571748	54.571748	55458	55458	1	0	1	C6_12h	12h	C6	12
GCTG	406	LT934125.1	55593	55593	+	55593	27.285874	27.285874	55593	55593	1	0	1	C6_12h	12h	C6	12
GCTG	407	LT934125.1	55722	55725	+	55722	136.42937	54.571748	55722	55725	4	3.04385618977472	4	C6_12h	12h	C6	12
GCTG	409	LT934125.1	55839	55839	+	55839	136.429371	136.429371	55839	55839	1	0	1	C6_12h	12h	C6	12
GCTG	411	LT934125.1	55941	55941	+	55941	81.857622	81.857622	55941	55941	1	0	1	C6_12h	12h	C6	12
GCTG	413	LT934125.1	56632	56632	+	56632	27.285874	27.285874	56632	56632	1	0	1	C6_12h	12h	C6	12
GCTG	414	LT934125.1	56681	56681	+	56681	27.285874	27.285874	56681	56681	1	0	1	C6_12h	12h	C6	12
GCTG	416	LT934125.1	56763	56763	+	56763	27.285874	27.285874	56763	56763	1	0	1	C6_12h	12h	C6	12
GCTG	418	LT934125.1	57023	57023	+	57023	27.285874	27.285874	57023	57023	1	0	1	C6_12h	12h	C6	12
GCTG	421	LT934125.1	58135	58135	+	58135	27.285874	27.285874	58135	58135	1	0	1	C6_12h	12h	C6	12
GCTG	424	LT934125.1	58625	58625	+	58625	27.285874	27.285874	58625	58625	1	0	1	C6_12h	12h	C6	12
GCTG	425	LT934125.1	58807	58807	+	58807	27.285874	27.285874	58807	58807	1	0	1	C6_12h	12h	C6	12
GCTG	426	LT934125.1	58863	58863	+	58863	27.285874	27.285874	58863	58863	1	0	1	C6_12h	12h	C6	12
GCTG	427	LT934125.1	58955	58955	+	58955	27.285874	27.285874	58955	58955	1	0	1	C6_12h	12h	C6	12
GCTG	428	LT934125.1	59065	59070	+	59068	4202.024611	3519.877759	59068	59070	3	0.993377049146381	6	C6_12h	12h	C6	12
GCTG	431	LT934125.1	59219	59219	+	59219	27.285874	27.285874	59219	59219	1	0	1	C6_12h	12h	C6	12
GCTG	432	LT934125.1	59261	59273	+	59261	81.857622	27.285874	59261	59273	13	5.8650581894328	13	C6_12h	12h	C6	12
GCTG	433	LT934125.1	59351	59351	+	59351	27.285874	27.285874	59351	59351	1	0	1	C6_12h	12h	C6	12
GCTG	434	LT934125.1	59398	59398	+	59398	27.285874	27.285874	59398	59398	1	0	1	C6_12h	12h	C6	12
GCTG	435	LT934125.1	59471	59471	+	59471	27.285874	27.285874	59471	59471	1	0	1	C6_12h	12h	C6	12
GCTG	437	LT934125.1	59594	59594	+	59594	54.571748	54.571748	59594	59594	1	0	1	C6_12h	12h	C6	12
GCTG	439	LT934125.1	59666	59666	+	59666	54.571748	54.571748	59666	59666	1	0	1	C6_12h	12h	C6	12
GCTG	440	LT934125.1	59748	59793	+	59793	245.572866	81.857622	59748	59793	46	12.1361478596864	46	C6_12h	12h	C6	12
GCTG	442	LT934125.1	60113	60113	+	60113	54.571748	54.571748	60113	60113	1	0	1	C6_12h	12h	C6	12
GCTG	443	LT934125.1	60232	60239	+	60232	1364.293705	518.431608	60232	60235	4	3.34597394709699	8	C6_12h	12h	C6	12
GCTG	445	LT934125.1	60376	60377	+	60376	163.715245	136.429371	60376	60377	2	0.650022419284567	2	C6_12h	12h	C6	12
GCTG	446	LT934125.1	60452	60452	+	60452	27.285874	27.285874	60452	60452	1	0	1	C6_12h	12h	C6	12
GCTG	449	LT934125.1	60656	60656	+	60656	27.285874	27.285874	60656	60656	1	0	1	C6_12h	12h	C6	12
GCTG	450	LT934125.1	60778	60778	+	60778	27.285874	27.285874	60778	60778	1	0	1	C6_12h	12h	C6	12
GCTG	452	LT934125.1	60868	60868	+	60868	27.285874	27.285874	60868	60868	1	0	1	C6_12h	12h	C6	12
GCTG	454	LT934125.1	60953	60953	+	60953	27.285874	27.285874	60953	60953	1	0	1	C6_12h	12h	C6	12
GCTG	456	LT934125.1	61039	61039	+	61039	27.285874	27.285874	61039	61039	1	0	1	C6_12h	12h	C6	12
GCTG	458	LT934125.1	61165	61165	+	61165	27.285874	27.285874	61165	61165	1	0	1	C6_12h	12h	C6	12
GCTG	459	LT934125.1	61358	61358	+	61358	54.571748	54.571748	61358	61358	1	0	1	C6_12h	12h	C6	12
GCTG	460	LT934125.1	61436	61436	+	61436	27.285874	27.285874	61436	61436	1	0	1	C6_12h	12h	C6	12
GCTG	461	LT934125.1	61516	61516	+	61516	27.285874	27.285874	61516	61516	1	0	1	C6_12h	12h	C6	12
GCTG	462	LT934125.1	61625	61625	+	61625	27.285874	27.285874	61625	61625	1	0	1	C6_12h	12h	C6	12
GCTG	463	LT934125.1	61705	61705	+	61705	27.285874	27.285874	61705	61705	1	0	1	C6_12h	12h	C6	12
GCTG	464	LT934125.1	61750	61750	+	61750	54.571748	54.571748	61750	61750	1	0	1	C6_12h	12h	C6	12
GCTG	466	LT934125.1	61835	61835	+	61835	54.571748	54.571748	61835	61835	1	0	1	C6_12h	12h	C6	12
GCTG	468	LT934125.1	61930	61939	+	61930	136.42937	81.857622	61930	61939	10	4.55419929642149	10	C6_12h	12h	C6	12
GCTG	469	LT934125.1	61994	61994	+	61994	54.571748	54.571748	61994	61994	1	0	1	C6_12h	12h	C6	12
GCTG	470	LT934125.1	62265	62265	+	62265	27.285874	27.285874	62265	62265	1	0	1	C6_12h	12h	C6	12
GCTG	473	LT934125.1	62653	62653	+	62653	27.285874	27.285874	62653	62653	1	0	1	C6_12h	12h	C6	12
GCTG	474	LT934125.1	62710	62710	+	62710	27.285874	27.285874	62710	62710	1	0	1	C6_12h	12h	C6	12
GCTG	475	LT934125.1	62797	62797	+	62797	27.285874	27.285874	62797	62797	1	0	1	C6_12h	12h	C6	12
GCTG	476	LT934125.1	62952	62952	+	62952	27.285874	27.285874	62952	62952	1	0	1	C6_12h	12h	C6	12
GCTG	479	LT934125.1	63174	63174	+	63174	27.285874	27.285874	63174	63174	1	0	1	C6_12h	12h	C6	12
GCTG	480	LT934125.1	63303	63303	+	63303	27.285874	27.285874	63303	63303	1	0	1	C6_12h	12h	C6	12
GCTG	483	LT934125.1	63940	63940	+	63940	27.285874	27.285874	63940	63940	1	0	1	C6_12h	12h	C6	12
GCTG	484	LT934125.1	64053	64053	+	64053	27.285874	27.285874	64053	64053	1	0	1	C6_12h	12h	C6	12
GCTG	489	LT934125.1	64979	64979	+	64979	27.285874	27.285874	64979	64979	1	0	1	C6_12h	12h	C6	12
GCTG	491	LT934125.1	65241	65241	+	65241	27.285874	27.285874	65241	65241	1	0	1	C6_12h	12h	C6	12
GCTG	492	LT934125.1	65491	65491	+	65491	27.285874	27.285874	65491	65491	1	0	1	C6_12h	12h	C6	12
GCTG	494	LT934125.1	65737	65737	+	65737	27.285874	27.285874	65737	65737	1	0	1	C6_12h	12h	C6	12
GCTG	495	LT934125.1	65805	65809	+	65807	163.715244	81.857622	65805	65809	5	3.38803654314193	5	C6_12h	12h	C6	12
GCTG	496	LT934125.1	66098	66098	+	66098	27.285874	27.285874	66098	66098	1	0	1	C6_12h	12h	C6	12
GCTG	499	LT934125.1	66268	66268	+	66268	27.285874	27.285874	66268	66268	1	0	1	C6_12h	12h	C6	12
GCTG	500	LT934125.1	66335	66338	+	66338	33015.907664	32879.478294	66338	66338	1	0	4	C6_12h	12h	C6	12
GCTG	501	LT934125.1	66427	66430	+	66427	81.857622	54.571748	66427	66430	4	1.83659166810898	4	C6_12h	12h	C6	12
GCTG	502	LT934125.1	66477	66477	+	66477	27.285874	27.285874	66477	66477	1	0	1	C6_12h	12h	C6	12
GCTG	503	LT934125.1	66524	66531	+	66524	54.571748	27.285874	66524	66531	8	3	8	C6_12h	12h	C6	12
GCTG	504	LT934125.1	66571	66571	+	66571	54.571748	54.571748	66571	66571	1	0	1	C6_12h	12h	C6	12
GCTG	505	LT934125.1	66634	66642	+	66642	109.143496	54.571748	66634	66642	9	4.75488750216347	9	C6_12h	12h	C6	12
GCTG	508	LT934125.1	66798	66801	+	66798	54.571748	27.285874	66798	66801	4	2	4	C6_12h	12h	C6	12
GCTG	509	LT934125.1	66941	66941	+	66941	27.285874	27.285874	66941	66941	1	0	1	C6_12h	12h	C6	12
GCTG	510	LT934125.1	66982	66982	+	66982	27.285874	27.285874	66982	66982	1	0	1	C6_12h	12h	C6	12
GCTG	513	LT934125.1	67100	67100	+	67100	27.285874	27.285874	67100	67100	1	0	1	C6_12h	12h	C6	12
GCTG	514	LT934125.1	67171	67171	+	67171	27.285874	27.285874	67171	67171	1	0	1	C6_12h	12h	C6	12
GCTG	516	LT934125.1	67281	67281	+	67281	27.285874	27.285874	67281	67281	1	0	1	C6_12h	12h	C6	12
GCTG	517	LT934125.1	67326	67326	+	67326	27.285874	27.285874	67326	67326	1	0	1	C6_12h	12h	C6	12
GCTG	518	LT934125.1	67372	67374	+	67372	54.571748	27.285874	67372	67374	3	1.58496250072116	3	C6_12h	12h	C6	12
GCTG	519	LT934125.1	67444	67444	+	67444	27.285874	27.285874	67444	67444	1	0	1	C6_12h	12h	C6	12
GCTG	520	LT934125.1	67511	67511	+	67511	54.571748	54.571748	67511	67511	1	0	1	C6_12h	12h	C6	12
GCTG	523	LT934125.1	67797	67797	+	67797	27.285874	27.285874	67797	67797	1	0	1	C6_12h	12h	C6	12
GCTG	524	LT934125.1	67857	67860	+	67857	54.571748	27.285874	67857	67860	4	2	4	C6_12h	12h	C6	12
GCTG	526	LT934125.1	67952	67975	+	67968	327.430488	109.143496	67955	67968	14	7.03004992721401	24	C6_12h	12h	C6	12
GCTG	528	LT934125.1	68062	68062	+	68062	54.571748	54.571748	68062	68062	1	0	1	C6_12h	12h	C6	12
GCTG	529	LT934125.1	68162	68169	+	68162	136.42937	109.143496	68162	68169	8	2.16578428466209	8	C6_12h	12h	C6	12
GCTG	530	LT934125.1	68235	68235	+	68235	27.285874	27.285874	68235	68235	1	0	1	C6_12h	12h	C6	12
GCTG	531	LT934125.1	68293	68293	+	68293	54.571748	54.571748	68293	68293	1	0	1	C6_12h	12h	C6	12
GCTG	532	LT934125.1	68367	68376	+	68367	109.143496	27.285874	68367	68376	10	6.64385618977472	10	C6_12h	12h	C6	12
GCTG	533	LT934125.1	68460	68460	+	68460	54.571748	54.571748	68460	68460	1	0	1	C6_12h	12h	C6	12
GCTG	535	LT934125.1	68560	68560	+	68560	27.285874	27.285874	68560	68560	1	0	1	C6_12h	12h	C6	12
GCTG	536	LT934125.1	68606	68606	+	68606	27.285874	27.285874	68606	68606	1	0	1	C6_12h	12h	C6	12
GCTG	537	LT934125.1	68665	68665	+	68665	27.285874	27.285874	68665	68665	1	0	1	C6_12h	12h	C6	12
GCTG	539	LT934125.1	68785	68787	+	68787	81.857622	54.571748	68785	68787	3	1.45546446154482	3	C6_12h	12h	C6	12
GCTG	540	LT934125.1	68856	68856	+	68856	54.571748	54.571748	68856	68856	1	0	1	C6_12h	12h	C6	12
GCTG	541	LT934125.1	68946	68946	+	68946	27.285874	27.285874	68946	68946	1	0	1	C6_12h	12h	C6	12
GCTG	542	LT934125.1	69007	69007	+	69007	27.285874	27.285874	69007	69007	1	0	1	C6_12h	12h	C6	12
GCTG	544	LT934125.1	69158	69162	+	69162	136.42937	81.857622	69158	69162	5	3.18324870196683	5	C6_12h	12h	C6	12
GCTG	545	LT934125.1	69247	69247	+	69247	27.285874	27.285874	69247	69247	1	0	1	C6_12h	12h	C6	12
GCTG	546	LT934125.1	69290	69290	+	69290	54.571748	54.571748	69290	69290	1	0	1	C6_12h	12h	C6	12
GCTG	547	LT934125.1	69418	69418	+	69418	27.285874	27.285874	69418	69418	1	0	1	C6_12h	12h	C6	12
GCTG	548	LT934125.1	69460	69466	+	69460	54.571748	27.285874	69460	69466	7	2.8073549220576	7	C6_12h	12h	C6	12
GCTG	549	LT934125.1	69516	69516	+	69516	27.285874	27.285874	69516	69516	1	0	1	C6_12h	12h	C6	12
GCTG	550	LT934125.1	69569	69569	+	69569	27.285874	27.285874	69569	69569	1	0	1	C6_12h	12h	C6	12
GCTG	551	LT934125.1	69606	69613	+	69613	81.857622	54.571748	69606	69613	8	2.75488750216347	8	C6_12h	12h	C6	12
GCTG	552	LT934125.1	69666	69666	+	69666	27.285874	27.285874	69666	69666	1	0	1	C6_12h	12h	C6	12
GCTG	554	LT934125.1	69762	69765	+	69765	109.143496	81.857622	69762	69765	4	1.62255624891827	4	C6_12h	12h	C6	12
GCTG	556	LT934125.1	69947	69950	+	69949	136.42937	54.571748	69947	69950	4	3.84385618977473	4	C6_12h	12h	C6	12
GCTG	557	LT934125.1	70088	70090	+	70090	272.858741	245.572867	70090	70090	1	0	3	C6_12h	12h	C6	12
GCTG	558	LT934125.1	70135	70144	+	70135	163.715244	109.143496	70135	70144	10	4.15782209552609	10	C6_12h	12h	C6	12
GCTG	560	LT934125.1	70233	70233	+	70233	27.285874	27.285874	70233	70233	1	0	1	C6_12h	12h	C6	12
GCTG	561	LT934125.1	70324	70324	+	70324	27.285874	27.285874	70324	70324	1	0	1	C6_12h	12h	C6	12
GCTG	562	LT934125.1	70452	70452	+	70452	27.285874	27.285874	70452	70452	1	0	1	C6_12h	12h	C6	12
GCTG	563	LT934125.1	70528	70534	+	70531	13451.935932	8758.765587	70529	70531	3	1.42042819000069	7	C6_12h	12h	C6	12
GCTG	564	LT934125.1	70642	70642	+	70642	27.285874	27.285874	70642	70642	1	0	1	C6_12h	12h	C6	12
GCTG	566	LT934125.1	70706	70706	+	70706	54.571748	54.571748	70706	70706	1	0	1	C6_12h	12h	C6	12
GCTG	568	LT934125.1	70806	70806	+	70806	27.285874	27.285874	70806	70806	1	0	1	C6_12h	12h	C6	12
GCTG	569	LT934125.1	70889	70889	+	70889	27.285874	27.285874	70889	70889	1	0	1	C6_12h	12h	C6	12
GCTG	571	LT934125.1	71009	71009	+	71009	136.429371	136.429371	71009	71009	1	0	1	C6_12h	12h	C6	12
GCTG	573	LT934125.1	71093	71093	+	71093	54.571748	54.571748	71093	71093	1	0	1	C6_12h	12h	C6	12
