sample	seqnames	strand	window_start	window_end	sum_coverage	mean_coverage	sd_coverage	median_coverage	min_coverage	max_coverage	varcoeff_coverage	cell_line	hpi	Time	bamfiles	libtype	group	sample_name
ATGG	LT934125.1	-	84401	84450	27	0.54	0.503457433905889	1	0	1	0.932328581307201	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	84451	84500	67	1.34	0.478518120698406	1	1	2	0.357103075148065	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	84501	84550	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	84551	84600	28	0.56	0.501426536422407	1	0	1	0.895404529325727	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	84601	84650	19	0.38	0.490314351478015	0	0	1	1.29030092494214	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	84651	84700	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	84701	84750	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	84751	84800	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	84801	84850	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	84851	84900	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	84901	84950	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	84951	85000	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85001	85050	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85051	85100	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85101	85150	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85151	85200	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85201	85250	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85251	85300	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85301	85350	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85351	85400	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85401	85450	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85451	85500	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85501	85550	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85551	85600	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85601	85650	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85651	85700	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85701	85750	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85751	85800	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85801	85850	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85851	85900	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85901	85950	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	85951	86000	37	0.74	0.443087497693452	1	0	1	0.598766888774935	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86001	86050	12	0.24	0.4314191105869	0	0	1	1.79757962744542	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86051	86100	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86101	86150	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86151	86200	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86201	86250	8	0.16	0.370328039909021	0	0	1	2.31455024943138	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86251	86300	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86301	86350	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86351	86400	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86401	86450	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86451	86500	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86501	86550	49	0.98	0.936559051604786	1	0	2	0.955672501637537	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86551	86600	47	0.94	0.934814179941879	1	0	2	0.994483170150935	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86601	86650	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86651	86700	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86701	86750	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86751	86800	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86801	86850	9	0.18	0.388087934491604	0	0	1	2.15604408050891	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86851	86900	39	0.78	0.41845195759648	1	0	1	0.536476868713436	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86901	86950	8	0.16	0.370328039909021	0	0	1	2.31455024943138	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	86951	87000	39	0.78	0.41845195759648	1	0	1	0.536476868713436	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87001	87050	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87051	87100	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87101	87150	1284	25.68	14.6614028896923	34	0	36	0.570926903804217	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87151	87200	399	7.98	13.2749418692759	2	0	36	1.66352655003457	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87201	87250	124	2.48	0.8628382211738	3	0	3	0.347918637570081	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87251	87300	20	0.4	0.606091526731326	0	0	2	1.51522881682832	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87301	87350	41	0.82	0.388087934491604	1	0	1	0.4732779688922	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87351	87400	7	0.14	0.350509832753866	0	0	1	2.50364166252761	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87401	87450	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87451	87500	29	0.58	0.49856938190329	1	0	1	0.859602382591879	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87501	87550	19	0.38	0.490314351478015	0	0	1	1.29030092494214	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87551	87600	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87601	87650	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87651	87700	24	0.48	0.504672049504448	0	0	1	1.05140010313427	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87701	87750	51	1.02	0.14142135623731	1	1	2	0.138648388467951	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87751	87800	66	1.32	0.471212071499161	1	1	2	0.356978842044819	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87801	87850	53	1.06	0.651841974088562	1	0	2	0.614945258574115	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87851	87900	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87901	87950	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	87951	88000	88	1.76	0.656521445318632	2	0	2	0.373023548476495	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88001	88050	39	0.78	0.545482374058194	1	0	2	0.699336376997684	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88051	88100	23	0.46	0.503457433905889	0	0	1	1.09447268240411	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88101	88150	38	0.76	0.4314191105869	1	0	1	0.567656724456447	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88151	88200	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88201	88250	16	0.32	0.471212071499161	0	0	1	1.47253772343488	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88251	88300	42	0.84	0.370328039909021	1	0	1	0.440866714177406	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88301	88350	51	1.02	0.14142135623731	1	1	2	0.138648388467951	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88351	88400	38	0.76	0.4314191105869	1	0	1	0.567656724456447	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88401	88450	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88451	88500	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88501	88550	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88551	88600	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88601	88650	9	0.18	0.388087934491604	0	0	1	2.15604408050891	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88651	88700	33	0.66	0.478518120698407	1	0	1	0.725027455603646	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88701	88750	53	1.06	0.239897937482095	1	1	2	0.226318808945373	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88751	88800	41	0.82	0.825363247180245	1	0	2	1.00654054534176	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88801	88850	117	2.34	0.478518120698407	2	2	3	0.204494923375387	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88851	88900	47	0.94	0.818410604994429	1	0	2	0.870649579781307	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88901	88950	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	88951	89000	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89001	89050	1419	28.38	35.4210187802182	0	0	75	1.24809791332693	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89051	89100	2169	43.38	36.9610329831794	75	0	75	0.852029344932673	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89101	89150	654	13.08	4.90247750777969	15	0	15	0.37480714891282	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89151	89200	51	1.02	3.5998299279555	0	0	15	3.52924502740735	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89201	89250	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89251	89300	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89301	89350	43	0.86	0.350509832753866	1	0	1	0.407569572969611	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89351	89400	117	2.34	1.66120192533439	2	0	6	0.709915352707006	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89401	89450	167	3.34	1.62392821797728	4	0	6	0.48620605328661	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89451	89500	43	0.86	0.350509832753866	1	0	1	0.407569572969611	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89501	89550	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89551	89600	123	2.46	2.05247486250733	1	0	5	0.83433937500298	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89601	89650	169	3.38	1.33844259175677	4	2	6	0.395988932472416	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89651	89700	36	0.72	0.94846815272559	0	0	2	1.31731687878554	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89701	89750	35	0.7	0.462910049886276	1	0	1	0.661300071266108	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89751	89800	38	0.76	0.555492059863531	1	0	2	0.730910605083593	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89801	89850	69	1.38	0.696639162299235	1.5	0	2	0.504810987173359	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89851	89900	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89901	89950	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	89951	90000	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90001	90050	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90051	90100	42	0.84	0.370328039909021	1	0	1	0.440866714177406	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90101	90150	6	0.12	0.328260722659316	0	0	1	2.73550602216097	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90151	90200	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90201	90250	38	0.76	0.4314191105869	1	0	1	0.567656724456447	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90251	90300	61	1.22	0.41845195759648	1	1	2	0.342993407865967	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90301	90350	91	1.82	0.660550172668394	2	0	3	0.362939655312304	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90351	90400	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90401	90450	88	1.76	0.555492059863531	2	0	2	0.315620488558824	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90451	90500	9	0.18	0.522552604519197	0	0	2	2.90307002510665	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90501	90550	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90551	90600	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90601	90650	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90651	90700	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90701	90750	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90751	90800	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90801	90850	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90851	90900	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90901	90950	35	0.7	0.462910049886276	1	0	1	0.661300071266108	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	90951	91000	12	0.24	0.4314191105869	0	0	1	1.79757962744542	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	91001	91050	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	91051	91100	145	2.9	2.40958968477614	2	0	6	0.830892994750394	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	91101	91150	176	3.52	2.18753425629154	5	1	6	0.621458595537369	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	91151	91200	7	0.14	0.350509832753866	0	0	1	2.50364166252761	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	91201	91250	28	0.56	0.501426536422407	1	0	1	0.895404529325727	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	91251	91300	23	0.46	0.503457433905889	0	0	1	1.09447268240411	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	91301	91350	272	5.44	2.19610044006579	6	1	7	0.403694933835623	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	91351	91400	87	1.74	2.05843213566609	1	0	7	1.18300697452074	PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
ATGG	LT934125.1	-	91401	91450	0	0	0	0	0	0		PC-12	12h	12	ATGG_mappedAligned.out.bam	CAGE	PC-12_CAGE_12h	PC-12_CAGE_12h
